SPK_SPKC10a (inhi)
200.01745
200.061525
200.093075
200.123325
200.16535
200.2181
200.2826
200.311225
200.363425
200.432325
200.50005
200.5409
200.57555
200.753525
200.775275
200.846125
200.887525
200.9504
200.9852
201.066475
201.0994
201.13785
201.20735
201.22715
201.319375
201.350475
201.40385
201.4734
201.629625
201.732275
201.768275
201.834375
201.859225
201.891625
202.017175
202.0721
202.11995
202.151475
202.2006
202.285
202.339
202.365225
202.395825
202.4352
202.474925
202.564625
202.867125
202.91995
202.96055
203.027
203.062625
203.11205
203.1322
203.207925
203.276775
203.3373
203.457225
203.49725
203.540575
203.613225
203.63425
203.688075
203.72195
203.7403
203.7665
203.80435
203.82935
203.873175
203.89465
203.914475
203.93885
204.028875
204.06265
204.1091
204.14115
204.208875
204.2585
204.296375
204.33305
204.3792
204.419325
204.443975
204.473025
204.499025
204.5378
204.5741
204.599675
204.633625
204.7169
204.7475
204.80925
204.8618
204.898475
205.02555
205.06705
205.1278
205.167175
205.195825
205.2331
205.266475
205.311175
205.359575
205.367375
205.4088
205.430275
205.50285
205.62565
205.6722
205.7305
205.80225
206.0901
206.11455
206.130025
206.1624
206.187825
206.209225
206.2592
206.31605
206.343575
206.39395
206.438
206.47145
206.5154
206.57015
206.60475
206.69825
206.720975
206.774225
206.850825
206.8843
206.924625
206.992475
207.031175
207.123125
207.1634
207.210625
207.243925
207.267875
207.314225
207.3868
207.446675
207.508625
207.557275
207.587925
207.67955
207.70855
207.7735
207.8269
207.863325
207.958225
208.008425
208.1145
208.145125
208.1757
208.2265
208.27195
208.308375
208.3448
208.45995
208.526425
208.6262
208.6822
208.71665
208.7605
208.811875
208.871575
209.0144
209.064525
209.10405
209.144025
209.201675
209.2408
209.2916
209.414
209.532175
209.571075
209.61455
209.67215
209.72635
209.905725
209.98725
210.02325
210.052725
210.089275
210.15885
210.206775
210.245725
210.27785
210.305525
210.39305
210.450775
210.50445
210.55095
210.5885
210.6513
210.686325
210.74975
210.802925
210.895175
210.946875
211.01125
211.0436
211.163
211.17915
211.232575
211.39195
211.425825
211.4749
211.540425
211.581475
211.635275
211.66805
211.719525
211.772175
211.83655
211.872075
211.899475
211.92835
211.964225
211.989525
212.133625
212.171175
212.2603
212.295575
212.33465
212.5257
212.5811
212.64895
212.68085
212.728875
212.7734
212.929875
212.997075
213.09585
213.11985
213.16125
213.209975
213.2651
213.2913
213.3649
213.4102
213.49955
213.516
213.5412
213.59155
213.6326
213.68915
213.7381
213.8259
213.8577
213.929625
213.947825
213.971925
214.0125
214.07905
214.146075
214.192975
214.244625
214.31085
214.374
214.5192
214.582375
214.65365
214.720575
214.778275
214.79595
214.82745
214.850325
214.870325
214.899475
214.911875
215.016325
215.106675
215.24525
215.3092
215.3913
215.45045
215.4918
215.520175
215.553075
215.587725
215.629975
215.677475
215.760025
215.81115
215.89325
216.033475
216.092775
216.155775
216.201125
216.272125
216.32585
216.3868
216.42555
216.468675
216.530475
216.569225
216.684975
216.745925
216.8065
216.8676
216.9298
217.028075
217.071275
217.09365
217.15445
217.210525
217.24835
217.294825
217.382625
217.504875
217.55625
217.61925
217.6216
217.66245
217.729625
217.7863
217.828275
217.922225
218.089625
218.179575
218.2349
218.271075
218.32935
218.356975
218.44765
218.487725
218.524475
218.5665
218.62145
218.67435
218.768125
218.871425
218.89425
218.92155
218.964625
219.034175
219.065475
219.095825
219.216425
219.2645
219.326475
219.38045
219.4288
219.458
219.586075
219.6347
219.67125
219.692625
219.730325
219.762575
219.844025
219.947625
219.9674
220.0121
220.057025
220.08755
220.186975
220.29335
220.390275
220.453475
220.509275
220.56565
220.6427
220.676675
220.7271
220.7479
220.7642
220.779025
220.7962
220.855775
220.907725
221.01105
221.0318
221.064925
221.31015
221.367475
221.436125
221.471225
221.5581
221.593525
221.640175
221.6875
221.755875
221.9038
221.932725
221.94765
221.98705
222.03285
222.1683
222.2354
222.3145
222.536425
222.5853
222.631375
222.6651
222.722025
222.769375
222.82635
222.884275
222.9889
223.155575
223.173175
223.1885
223.294575
223.424375
223.476325
223.5523
223.576325
223.6289
223.669925
223.704525
223.803525
223.836275
223.916725
224.118375
224.184825
224.25365
224.311425
224.357325
224.4113
224.60835
224.7384
224.75455
224.7827
224.8031
224.835025
224.862275
224.931075
224.9796
225.02545
225.065825
225.2746
225.3349
225.388125
225.449025
225.534875
225.585325
225.66375
225.737875
225.766175
225.817325
225.92045
225.997
226.0712
226.101475
226.148875
226.20085
226.232875
226.310275
226.3975
226.431525
226.519625
226.606375
226.645675
226.703025
226.7606
226.8574
226.9367
227.07775
227.10375
227.11735
227.14695
227.181325
227.205
227.262275
227.323225
227.53455
227.626575
227.71835
227.77175
227.805825
227.8444
227.8879
227.914125
228.0326
228.127725
228.186125
228.21195
228.3161
228.350275
228.40525
228.44675
228.4863
228.557025
228.6359
228.69725
228.7565
228.918
228.9635
229.020625
229.0557
229.096775
229.1503
229.21725
229.3325
229.441275
229.505925
229.53845
229.589475
229.642775
229.69245
229.803075
229.869375
229.903425
229.94615
229.972675
