SPK_SPKC01a,SPK_SPKC02a,SPK_SPKC03a,SPK_SPKC05a,SPK_SPKC07a
11.66675,9.3448,9.874875,43.885475,14.21385
11.699625,9.358475,9.89785,43.895075,14.252225
11.7177,9.37235,9.934375,43.94175,14.278325
11.734125,9.387225,9.953175,43.957275,14.305825
11.747525,9.402675,9.96795,44.255575,14.340225
11.751925,9.421575,9.97965,44.317425,14.36615
11.7557,9.4513,9.99305,44.569525,14.39275
11.75905,9.489575,10.028375,44.652175,14.424925
11.762225,9.506425,10.044325,44.8514,14.444775
11.76495,9.524675,10.05645,44.874525,14.469025
11.7673,9.5394,10.066775,44.893425,14.507825
11.7701,9.5558,10.080775,44.9399,14.57955
11.772975,9.58325,10.0902,45.100125,14.59225
11.776975,9.591875,10.102,45.119425,14.6278
11.7871,9.59785,10.108625,45.199675,14.666
11.798975,9.607125,10.122925,45.301525,14.691475
11.80415,9.6253,10.134575,45.3175,14.706025
11.809775,9.6329,10.14495,45.353575,14.732375
11.820575,9.641625,10.15935,45.366675,14.756875
11.828325,9.6539,10.172825,45.445575,14.83555
11.870925,9.664975,10.1839,45.6736,14.8677
11.885375,9.706675,10.1988,45.71205,14.8978
11.8928,9.724575,10.2385,45.714,14.922325
12.017775,9.74485,10.265325,45.7914,14.9362
12.030925,9.769275,10.2985,45.833125,14.951725
12.041075,9.78995,10.320575,45.987725,14.954425
12.04565,9.81365,10.333625,46.1171,14.984675
12.05065,9.822625,10.361725,46.137475,15.002375
12.055825,9.8308,10.38685,46.157625,15.025625
12.059475,9.840175,10.398425,46.178275,15.061275
12.064075,9.849875,10.41295,46.19045,15.07455
12.071275,9.87295,10.4322,46.19475,15.0933
12.0837,9.8834,10.4525,46.5885,15.11705
12.091375,9.89245,10.46875,46.5993,15.1409
12.09945,9.901275,10.480675,46.63775,15.186525
12.115075,9.922575,10.504275,46.86145,15.20505
12.243875,9.934875,10.523025,46.911725,15.2245
12.270975,9.9553,10.537525,46.9347,15.246975
12.275175,9.97865,10.5732,46.96605,15.26895
12.281575,9.9846,10.60835,46.987475,15.279275
12.28575,9.99955,10.62435,47.046075,15.29465
12.29315,10.02015,10.636775,47.164925,15.305725
12.298525,10.03735,10.648875,47.323025,15.321025
12.306325,10.0674,10.6673,47.42345,15.33545
12.31945,10.085525,10.677575,47.702325,15.352
12.3441,10.10705,10.6919,47.818,15.41275
12.37045,10.13135,10.7076,48.06655,15.438575
12.446125,10.15715,10.741625,48.284475,15.491775
12.495925,10.1709,10.750775,48.482625,15.558975
12.519175,10.1915,10.755,48.593775,15.583775
12.5293,10.227225,10.762275,48.628625,15.603225
12.55135,10.26095,10.780525,48.653925,15.619825
12.5681,10.277425,10.786275,48.6623,15.637875
12.58445,10.293925,10.7988,48.829125,15.660225
12.605275,10.30805,10.842675,49.209325,15.6838
12.636725,10.332325,10.862025,49.220175,15.70695
12.65825,10.3499,10.87635,49.24125,15.746975
12.68445,10.373675,10.889475,49.244375,15.7692
12.702225,10.387575,10.931675,49.2838,15.817075
12.71955,10.3989,10.949425,49.292225,15.903225
12.73355,10.421125,10.988125,49.605125,15.950325
