SPK_SPKC01a,SPK_SPKC08a,SPK_SPKC15a
0.024025,0.00215,0.00155
0.0466,0.013425,0.015725
0.059675,0.024975,0.054175
0.0978,0.042025,0.10865
0.136925,0.051825,0.125325
0.164625,0.060875,0.145725
0.213475,0.07935,0.159625
0.216975,0.0941,0.188525
0.2237,0.113925,0.201175
0.24205,0.12745,0.214
0.25685,0.153975,0.23735
0.302225,0.1648,0.254825
0.337075,0.175775,0.262825
0.356925,0.186375,0.2859
0.386675,0.19855,0.300375
0.48965,0.20495,0.31915
0.6015,0.2127,0.34105
0.62955,0.22525,0.3607
0.638375,0.2337,0.37515
0.646975,0.242275,0.394
0.65935,0.2478,0.406525
0.680775,0.254975,0.4237
0.701325,0.262675,0.465375
0.71225,0.2704,0.50015
0.7216,0.301425,0.515275
0.7587,0.314525,0.53985
0.8126,0.33295,0.559375
0.829225,0.359025,0.582225
0.896275,0.3763,0.651175
0.943675,0.401275,0.6748
1.021175,0.41305,0.682125
1.0959,0.42445,0.694225
1.15,0.4364,0.7085
1.162575,0.453325,0.7342
1.177325,0.466475,0.74055
1.219,0.4817,0.756825
1.30115,0.49955,0.769675
1.307075,0.514725,0.8176
1.3122,0.525175,0.838825
1.3728,0.545025,0.855975
1.39795,0.567125,0.89185
1.613225,0.5823,0.913375
1.6576,0.5969,0.942925
1.676575,0.605325,0.96345
1.68605,0.642025,0.982775
1.695475,0.65155,0.99175
1.7005,0.664775,1.0927
1.720075,0.674275,1.109625
1.726925,0.693775,1.1403
1.7577,0.703675,1.1575
1.764375,0.7093,1.179375
1.78055,0.71635,1.2151
1.7883,0.724025,1.230925
1.8269,0.73165,1.27505
1.8408,0.739625,1.295275
1.856325,0.748725,1.306125
1.91525,0.758975,1.320775
1.967425,0.76565,1.330775
2.017725,0.774375,1.361175
2.065425,0.782625,1.369025
2.1121,0.794575,1.377775
2.1341,0.809,1.405
2.142025,0.819925,1.418475
2.186875,0.845425,1.445525
2.19885,0.862675,1.460075
2.21395,0.8828,1.4757
2.2583,0.905525,1.489625
2.281225,0.9207,1.521125
2.30665,0.943375,1.54505
2.3427,0.95535,1.56555
2.5056,0.961475,1.60725
2.575575,0.9748,1.6686
2.59235,0.9914,1.6762
2.604075,1.006075,1.709975
2.640775,1.0241,1.7463
2.67725,1.0298,1.75845
2.6891,1.035375,1.7722
2.71775,1.052225,1.7833
2.739625,1.089875,1.79085
2.798325,1.108275,1.80595
2.855125,1.126775,1.82505
2.95015,1.145,1.8596
3.01335,1.160875,1.87335
3.0414,1.174125,1.90115
3.064625,1.1866,1.92715
3.0912,1.199425,1.936875
3.16055,1.210225,1.947275
3.195875,1.223175,2.023425
3.301525,1.234725,2.075275
3.380675,1.243175,2.08085
3.3948,1.250775,2.1029
3.415425,1.253575,2.1221
3.445725,1.264025,2.1287
3.4535,1.27105,2.13475
3.47305,1.278125,2.162175
3.492375,1.288625,2.176
3.54515,1.2952,2.2222
3.571,1.306325,2.307225
3.599775,1.318125,2.3515
3.624025,1.326525,2.397725
3.6618,1.35575,2.459175
3.70725,1.362275,2.47805
3.762675,1.37355,2.532925
3.7917,1.383675,2.556
3.823575,1.405625,2.59555
3.849275,1.429875,2.609975
3.878,1.44525,2.66855
3.919525,1.4614,2.71565
3.953975,1.4761,2.737975
4.081875,1.49165,2.755125
4.131225,1.50435,2.768925
4.208825,1.517675,2.824975
4.2343,1.5392,2.839325
4.247475,1.56105,2.869375
4.275675,1.57855,2.891625
4.291725,1.596275,2.90815
4.302325,1.6213,2.93435
4.3145,1.637375,2.96595
4.3219,1.66005,2.987775
4.327625,1.668,2.99645
4.407675,1.673025,3.01415
4.45465,1.685175,3.022725
4.471375,1.695125,3.033775
4.510325,1.70885,3.048175
4.5558,1.71615,3.06115
4.63695,1.725325,3.08275
4.758675,1.7306,3.116925
4.7922,1.736325,3.144825
4.816675,1.7467,3.17305
4.830625,1.7539,3.1944
4.84775,1.76265,3.22085
4.85835,1.771425,3.2632
4.884675,1.7885,3.282825
4.898275,1.805575,3.315325
4.9197,1.814525,3.33925
4.93215,1.82745,3.35925
4.944525,1.835375,3.417825
4.9886,1.8528,3.4552
5.0448,1.858225,3.4807
5.0893,1.861225,3.505625
5.18015,1.869625,3.514025
5.218725,1.876425,3.517325
5.2569,1.89755,3.536825
5.2826,1.911675,3.552025
5.3093,1.95735,3.5876
5.360075,1.9738,3.60355
5.429225,1.988725,3.621075
5.442975,2.002575,3.642
5.452325,2.026625,3.656
5.4677,2.042975,3.72555
5.567475,2.074925,3.745275
5.614575,2.076025,3.790925
5.6796,2.089425,3.8296
5.7082,2.0998,3.83685
5.737325,2.1112,3.844225
5.75515,2.133,3.873825
5.77285,2.142125,3.90315
5.79435,2.150575,3.9139
5.810575,2.1595,3.94155
5.81725,2.171675,3.97235
5.824275,2.1738,3.984525
5.8686,2.1894,3.99945
5.90865,2.203375,4.0206
5.9426,2.213525,4.041475
6.008975,2.226825,4.063125
6.08465,2.236375,4.078
6.103175,2.2462,4.12495
6.1156,2.261725,4.151325
6.1264,2.283375,4.1675
6.1352,2.31495,4.200725
6.147575,2.335075,4.213325
6.159,2.355525,4.239625
6.171125,2.373875,4.256425
6.1858,2.390325,4.27985
6.216275,2.4089,4.295475
6.23055,2.42625,4.316875
6.24105,2.445075,4.327925
6.24515,2.4552,4.34725
6.252,2.477675,4.373975
6.2868,2.4942,4.390025
6.3069,2.51185,4.416425
6.32285,2.52815,4.42835
6.3419,2.548875,4.4625
6.3567,2.56295,4.49655
6.376225,2.577475,4.50755
6.39345,2.58835,4.5349
6.405775,2.589525,4.5574
6.4174,2.596925,4.62295
6.42635,2.661575,4.64635
6.445775,2.6756,4.6619
6.4948,2.68305,4.68205
6.52645,2.6899,4.70345
6.5813,2.69665,4.72775
6.655125,2.70575,4.81495
6.7027,2.718525,4.83135
6.7349,2.725,4.852425
6.780475,2.732125,4.889375
6.799125,2.744975,4.897975
6.80965,2.7595,4.918725
6.819975,2.77125,4.928125
6.826,2.797525,4.941625
6.854875,2.8013,4.968025
6.873075,2.8114,4.984275
6.948225,2.8243,5.0028
6.968,2.83815,5.016925
7.05295,2.85325,5.045625
7.12945,2.872925,5.070275
7.15325,2.89035,5.111325
7.16855,2.9043,5.133775
7.18305,2.922275,5.189225
7.229075,2.945275,5.20345
7.251025,2.96145,5.23105
7.3243,2.982875,5.27965
7.42805,3.00765,5.297875
7.511975,3.015125,5.3149
7.51665,3.027575,5.316375
7.528325,3.03835,5.325875
7.531675,3.043675,5.347375
7.550825,3.045475,5.361575
7.5724,3.05335,5.38685
7.5856,3.062825,5.50675
