SPK_SPKC12a (no response)
100.12395
100.582475
100.60725
100.864875
100.9624
101.0492
101.265875
101.437175
101.493325
101.83365
101.897675
101.967875
102.12005
102.1647
102.5692
102.75185
102.935925
103.202325
103.4888
103.545225
103.5916
103.95495
104.388275
104.39875
105.17555
105.198775
105.401125
105.552575
105.748775
105.8074
105.997675
106.56045
106.5721
107.3125
107.426725
107.559725
107.7687
107.965525
107.974575
108.870225
109.15615
109.31575
109.443225
109.511775
109.995975
110.66265
110.989225
111.166925
111.348225
112.0163
112.80515
113.05545
113.212325
113.714675
113.750025
114.028175
114.123
114.286
114.320025
114.34935
114.578575
114.690025
114.86715
115.09705
115.24445
115.30545
115.359425
115.46435
115.575625
115.802475
115.915
116.08885
116.2379
116.363725
116.371725
116.685375
116.755475
116.8605
116.912975
116.9888
117.010625
117.300725
117.608125
117.707
117.75055
117.976175
118.083925
118.149225
118.422875
118.66535
119.003325
119.0256
119.391775
119.759775
119.901275
119.96945
120.116625
120.19025
120.74255
120.858025
120.94
120.983225
121.14185
121.29615
121.3349
121.668425
121.763775
121.92245
122.036
122.04295
122.25135
122.290975
122.4068
123.124725
123.258925
123.380325
123.7915
123.929125
124.000725
124.56235
124.7551
124.8517
124.994875
125.08455
125.20705
125.2948
125.383625
125.5252
126.3686
126.5109
126.5935
126.979775
127.107575
127.146025
127.70535
127.84975
128.05565
128.410175
128.536175
128.70555
128.911875
129.15745
129.44705
129.739625
129.74515
129.8285
130.16005
130.245525
130.344325
130.473275
130.740225
130.9234
130.949525
131.0743
131.250225
131.38805
131.671775
131.765825
131.813725
131.97265
132.01275
132.055775
132.143075
132.325075
132.4229
132.486125
132.579575
132.643675
132.717625
133.06515
133.13105
133.1334
133.419375
133.421975
133.65055
133.696525
133.80455
133.8809
133.96295
134.07185
134.151175
134.210075
134.30915
134.3283
134.417125
134.471525
134.53555
134.65815
134.785175
135.14855
135.225325
135.2494
135.376675
135.432425
135.52595
135.604575
135.875175
135.8912
135.956275
136.22755
136.2816
136.3862
136.446125
136.4867
136.51715
136.607525
136.660525
136.734775
136.77115
136.836125
136.9965
137.220275
137.332925
137.460825
137.552925
137.63435
137.733425
137.88325
137.96525
138.256325
138.283525
138.390475
138.49455
138.558425
138.71965
138.8493
139.01455
139.092975
139.189
139.394025
139.52295
139.65985
139.7635
139.8274
139.941425
140.167325
140.25315
140.379625
140.4895
140.634175
140.856425
141.068375
141.188625
141.261475
141.295225
141.5501
141.74755
141.8865
142.063575
142.136775
142.301
142.3034
142.4608
142.567975
142.593825
142.6931
142.77915
142.8604
142.9948
143.09445
143.131375
143.2251
143.3358
143.511075
143.6037
143.8601
143.941825
144.03605
144.209525
144.2813
144.318375
144.447375
144.619425
144.664725
144.6802
144.790375
144.874125
144.882275
144.972875
145.1192
145.150725
145.231775
145.23835
145.404925
145.537275
145.60865
145.727925
145.798925
145.8018
145.96705
146.008425
146.11805
146.2555
146.368125
146.475275
146.51195
146.55095
146.59875
146.77455
146.93385
147.07155
147.35755
147.44005
147.4798
147.584925
147.776475
147.8016
148.091975
148.2968
148.2989
148.42955
148.514
148.605925
148.862375
148.9447
149.030725
149.18595
149.590275
149.72775
149.9133
149.957025
150.3056
150.365075
150.50985
150.6425
150.694325
150.697775
151.01155
151.189925
151.447775
151.5848
151.79395
151.87575
151.971375
152.0731
152.153075
152.194375
152.318825
152.43555
152.6392
152.689675
152.77835
152.78
152.899525
152.947975
153.2548
153.316175
153.4293
153.43205
153.579375
153.6766
153.730675
153.789075
154.010775
154.056125
154.160975
154.222075
154.252375
154.4487
154.5622
154.59125
154.74805
154.798775
154.81575
154.88885
155.01655
155.16955
