SPK_SPKC12a,SPK_SPKC12b
143.8818,7.060175
144.197475,7.07975
144.34875,7.093675
144.4008,7.11035
144.706625,7.14725
144.948375,7.1665
146.240175,7.1902
146.945125,7.214675
148.341425,7.263275
149.706675,7.3049
150.110575,7.328825
151.190125,7.359725
151.915875,7.41265
152.163425,7.44415
152.7465,7.4812
152.76995,7.495225
152.872475,7.5084
153.011425,7.523
153.41205,7.545175
153.488375,7.5632
153.706025,7.5741
154.052725,7.589875
154.2879,7.602375
154.316525,7.611625
158.13525,7.6245
158.556075,7.633125
158.685275,7.64345
159.73555,7.67535
160.196375,7.690875
160.230125,7.6981
160.67,7.7243
160.86205,7.74105
161.5365,7.766225
161.877675,7.7863
161.90015,7.810725
162.3042,7.838575
162.36095,7.866175
162.410025,7.9064
163.57655,7.961725
163.699425,7.97935
164.14385,7.997825
164.406675,8.044325
165.4809,8.1096
165.800775,8.156225
165.81145,8.1928
166.05185,8.204925
166.94735,8.2114
167.12885,8.22215
167.134,8.23365
167.16005,8.242225
167.1973,8.2549
167.223575,8.2648
167.268925,8.3019
167.44895,8.320375
167.938425,8.34545
168.226525,8.36555
169.676725,8.41275
169.7256,8.47865
169.87165,8.532525
170.10195,8.592825
170.459075,8.64885
171.0317,8.692275
171.250825,8.7295
171.721625,8.7412
172.180175,8.74965
173.023275,8.757025
175.069825,8.77685
175.189325,8.7873
175.36405,8.801525
175.971925,8.8121
176.592275,8.821275
176.879925,8.845
177.806925,8.862375
178.8752,8.874125
179.087975,8.8946
179.591925,8.9129
179.8373,8.963225
179.939475,8.990425
180.14505,9.003775
180.823875,9.052375
180.87615,9.079675
181.293575,9.123825
181.523875,9.150125
181.8051,9.190925
182.061725,9.23635
182.70885,9.2764
182.7399,9.294375
183.308025,9.31895
184.253675,9.33345
184.375075,9.3485
184.400925,9.366875
184.47045,9.382975
184.56065,9.394425
184.673275,9.407575
186.029225,9.416525
186.1124,9.431925
186.416025,9.44315
186.92165,9.4605
187.3617,9.489875
188.08715,9.5112
188.134175,9.541
188.19575,9.573425
188.470725,9.586325
188.651325,9.608825
189.9991,9.651025
190.069775,9.692375
191.914225,9.750925
192.140175,9.782275
192.509125,9.81695
192.7158,9.8428
192.758475,9.884325
192.8224,9.89535
192.9075,9.917725
193.222275,9.928675
193.2376,9.941775
193.2465,9.9496
193.263475,9.972475
193.274075,9.997375
193.752,10.01025
193.97605,10.02725
194.0184,10.039
194.0759,10.06525
194.099625,10.082
194.456875,10.10455
194.553,10.121125
195.397875,10.14065
195.409725,10.156575
195.8038,10.182025
196.0724,10.198425
196.230075,10.214425
196.68445,10.276475
196.8211,10.294025
197.32535,10.32735
197.50055,10.353075
197.566675,10.375925
197.728775,10.402425
198.0817,10.42545
198.131275,10.434525
198.235875,10.45255
198.512,10.478675
198.57565,10.492425
198.60385,10.511375
199.043375,10.53435
199.695675,10.552
199.749825,10.56635
199.81525,10.5824
,10.59285
,10.6078
,10.6219
,10.6399
,10.651675
,10.667225
,10.682725
,10.7011
,10.726575
,10.744
,10.7634
,10.796875
,10.81115
,10.832375
,10.8522
,10.87835
,10.894025
,10.91455
,10.939325
,10.967075
,10.993425
,11.02105
,11.057225
,11.081
,11.10815
,11.132725
,11.152725
,11.1757
,11.20505
,11.226925
,11.251575
,11.2808
,11.3033
,11.318975
,11.3311
,11.3497
,11.358275
,11.368875
,11.379875
,11.40145
,11.41285
,11.4219
,11.4354
,11.448875
,11.474875
,11.499775
,11.50785
,11.5224
,11.5324
,11.560825
,11.571175
,11.6081
,11.62665
,11.6496
,11.66975
,11.688625
,11.706875
,11.728625
,11.753675
,11.7746
,11.794825
,11.832225
,11.866275
,11.88865
,11.9208
,11.94875
,11.97665
,12.003425
,12.017425
,12.031025
,12.055875
,12.081375
,12.094525
,12.108175
,12.120675
,12.13415
,12.146275
,12.162575
,12.183175
,12.209775
,12.233175
,12.26755
,12.2926
,12.3229
,12.343825
,12.369425
,12.385725
,12.3974
,12.40885
,12.4233
,12.43225
,12.449825
,12.46725
,12.488225
,12.500025
,12.516675
,12.545175
,12.55645
,12.572275
,12.581225
,12.598025
,12.610725
,12.62385
,12.6362
,12.655325
,12.6727
,12.687575
,12.73025
,12.742425
,12.76
,12.7784
,12.795725
,12.82165
,12.849775
,12.87005
,12.89375
,12.9666
,12.99045
,13.043575
,13.081125
,13.102875
,13.117725
,13.13045
,13.14345
,13.16375
,13.200675
,13.216825
,13.2334
,13.251725
,13.263
,13.2838
,13.294275
,13.3087
,13.323225
,13.335775
,13.345375
,13.36205
,13.38995
,13.41285
,13.4272
,13.4454
,13.4563
,13.471425
,13.4865
,13.502425
,13.523975
,13.5391
,13.56635
,13.587375
,13.604775
,13.6601
,13.68275
,13.717575
,13.73965
,13.7559
,13.77125
,13.802525
,13.8346
,13.8826
,13.9321
,13.97235
,14.01745
,14.0307
,14.045525
,14.0624
,14.0907
,14.11945
,14.146625
,14.18215
,14.257025
,14.2781
,14.312175
,14.329475
,14.3419
,14.359175
,14.378
,14.393425
,14.4108
,14.439675
,14.47535
,14.512625
,14.6566
,14.6989
,14.711675
,14.71915
,14.72865
,14.737425
,14.74395
,14.751875
,14.759175
,14.765925
,14.774075
,14.782675
,14.789375
,14.8081
,14.839525
,14.86675
,14.882475
,14.901775
,14.92075
,14.93395
,14.957925
,14.975425
,14.9946
,15.045925
,15.14055
,15.18505
,15.203375
,15.218925
,15.2295
,15.241
,15.246575
,15.254075
,15.261
,15.274775
,15.290425
,15.30395
,15.342275
,15.358825
,15.381275
,15.399475
,15.4185
,15.439475
,15.460975
,15.4903
,15.5579
,15.628425
,15.717775
,15.7502
,15.761825
,15.7685
,15.776375
,15.787375
,15.794125
,15.80425
,15.82095
,15.845
,15.86125
,15.877125
,15.8953
,15.91295
,15.9276
,15.948375
,15.96685
,15.9912
,16.007375
,16.03305
,16.0612
,16.091825
,16.137
,16.1691
,16.198975
,16.22265
,16.241525
,16.27575
,16.301
,16.343425
,16.379375
,16.395
,16.413525
,16.4417
,16.457875
,16.482175
,16.494475
,16.505425
,16.5172
,16.535425
,16.557525
,16.57525
,16.595025
,16.610775
,16.645
,16.669425
,16.693575
,16.71225
,16.7224
,16.7349
,16.7424
,16.755525
,16.7624
,16.7699
,16.77585
,16.7912
,16.8035
,16.822675
,16.84005
,16.84605
,16.861925
,16.869575
,16.90035
,16.915725
,16.930225
,16.944475
,16.964075
,17.001375
,17.03615
,17.0492
,17.060775
,17.07775
,17.09325
,17.109125
,17.120275
,17.153675
,17.218675
,17.2765
,17.300925
,17.30995
,17.32615
,17.33445
,17.339175
,17.35675
,17.362125
,17.368475
,17.3765
,17.38515
,17.40425
,17.41215
,17.4228
,17.429125
,17.439825
,17.45155
,17.459325
,17.475375
,17.488625
,17.499525
,17.51655
,17.5331
,17.546075
,17.557575
,17.564175
,17.57895
,17.589275
,17.61565
,17.6822
,17.696075
,17.701975
,17.71365
,17.723975
,17.751225
,17.777425
,17.83475
,17.881075
,17.9465
,17.972575
,17.9938
,18.0193
,18.029925
,18.0413
,18.050075
,18.061125
,18.068625
,18.075175
,18.0819
,18.088725
,18.097175
,18.10915
,18.11375
,18.127325
,18.1365
,18.163775
,18.187125
,18.205375
,18.227525
,18.281575
,18.32495
,18.453375
,18.506
,18.5628
,18.582525
,18.5927
,18.6027
,18.607025
,18.61265
,18.617875
,18.62275
,18.628425
,18.6381
,18.64365
,18.651575
,18.664425
,18.672325
,18.68995
,18.706575
,18.7174
,18.737025
,18.75525
,18.76575
,18.779525
,18.78715
,18.807825
,18.844825
,18.901425
,18.9647
,19.044725
,19.111675
,19.125075
,19.134875
,19.145775
,19.151725
,19.1599
,19.1645
,19.16945
,19.17775
,19.187675
,19.197775
,19.208325
,19.21325
,19.22035
,19.23655
,19.25335
,19.266075
,19.286375
,19.301075
,19.3129
,19.330025
,19.346225
,19.367175
,19.38695
,19.408325
,19.42285
,19.46465
,19.536725
,19.67325
,19.737925
,19.746275
,19.758775
,19.7644
,19.779675
,19.785325
,19.7972
,19.801825
,19.807725
,19.8133
,19.8186
,19.825125
,19.8347
,19.8485
,19.8567
,19.863075
,19.8705
,19.883275
,19.905375
,19.916775
,19.924825
,19.942425
,19.956825
,19.9689
