SPK_SPKC02a,SPK_SPKC09b,SPK_SPKC13a
809.099725,806.3566,810.481025
809.1981,806.3994,810.5254
809.21525,806.476,810.547725
809.246875,806.5482,810.614125
809.280475,806.626325,810.715275
809.298125,806.6799,810.7538
809.3747,806.71565,810.774325
809.453525,806.80895,810.824875
809.5484,806.8529,810.85475
809.5767,806.907725,810.888975
809.604425,806.944525,810.919175
809.6422,806.978825,811.0947
809.69615,807.018825,811.216325
809.7136,807.0561,811.26325
809.74845,807.0782,811.372625
809.84705,807.105275,811.422525
809.8802,807.1467,811.493575
809.892375,807.181775,811.495425
809.9331,807.213425,811.5265
809.955725,807.247225,811.55175
809.963175,807.2948,811.58485
810.0532,807.3308,811.62335
810.09605,807.351675,811.6463
810.118325,807.382925,811.690825
810.14185,807.4302,811.712425
810.182575,807.448075,811.77015
810.227975,807.498875,811.811925
810.26435,807.523675,811.84355
810.3303,807.5733,811.904475
810.358125,807.59495,811.939675
810.383375,807.615525,811.955125
810.410525,807.6332,811.970025
810.4502,807.676925,811.983975
810.581775,807.7012,812.0319
810.610325,807.757,812.05055
810.633075,807.780675,812.126975
810.65805,807.8054,812.16015
810.6937,807.84155,812.1773
810.740825,807.857725,812.206025
810.8468,807.876675,812.2254
810.8786,807.895875,812.32465
810.90615,807.94155,812.36545
810.937375,807.96305,812.61015
810.944775,807.9846,812.6428
810.9959,808.007275,812.681525
811.151675,808.02435,812.705875
811.182775,808.0485,812.7649
811.2309,808.065125,812.833775
811.3066,808.11395,812.853425
811.335575,808.20955,812.8901
811.433475,808.228475,812.9264
811.464125,808.249525,812.9539
811.489275,808.266,813.03625
811.5076,808.294525,813.07075
811.53205,808.3412,813.32865
811.6681,808.3681,813.374525
811.6967,808.40245,813.40695
811.72325,808.425925,813.445825
811.7776,808.477525,813.4865
811.811075,808.5225,813.5074
811.9282,808.5751,813.560625
811.953,808.630625,813.580175
812.00335,808.674375,813.599725
812.0784,808.703025,813.6227
812.138175,808.74805,813.6446
812.184725,808.830325,813.689775
812.250675,808.84885,813.73035
812.2925,808.867025,813.75595
812.340875,808.890325,813.946625
812.376125,808.92175,814.0097
812.464575,808.945125,814.090875
812.5091,808.985725,814.116725
812.540625,809.00915,814.14305
812.609,809.028425,814.17195
812.66015,809.062675,814.18485
812.690225,809.10585,814.207525
812.792875,809.16285,814.29545
812.837425,809.231925,814.33115
812.855325,809.281525,814.4689
812.889225,809.30605,814.525575
812.94325,809.3281,814.569925
812.977225,809.355725,814.623675
813.003775,809.37985,814.67905
813.046525,809.42095,814.713
813.076875,809.4467,814.762
813.23515,809.472275,814.7988
813.261675,809.49415,814.86405
813.3414,809.515875,814.885925
813.405325,809.53835,814.8996
813.460675,809.56825,814.922325
813.4814,809.624275,814.940875
813.5186,809.656025,814.959475
813.59375,809.69995,814.9915
813.614225,809.728225,815.05345
813.72315,809.749425,815.21305
813.739575,809.769875,815.284525
813.74675,809.7946,815.31775
813.8358,809.828025,815.367075
813.868825,809.848625,815.435825
813.913325,809.872225,815.6273
813.93295,809.90715,815.6965
813.972225,809.927575,815.7543
813.97585,809.945625,815.876175
814.07815,810.023475,816.12335
814.103275,810.044325,816.225975
814.173125,810.06535,816.3239
814.287775,810.079875,816.348525
814.3164,810.15355,816.4434
814.345,810.181275,816.51225
814.376925,810.288175,816.57765
814.436375,810.318275,816.6386
814.474875,810.333525,816.685075
814.5176,810.36985,816.7111
814.601425,810.406825,816.744625
814.651625,810.43065,816.7943
814.757375,810.480525,816.821825
814.787375,810.48185,816.8707
814.823025,810.5025,816.930775
814.8274,810.533275,816.9657
814.875275,810.55895,817.036525
814.87715,810.587925,817.095925
814.888975,810.611875,817.2453
814.892975,810.63155,817.3754
814.985575,810.660925,817.4677
815.029125,810.68585,817.507375
815.128025,810.708925,817.5551
815.185275,810.732,817.59745
815.204175,810.765975,817.6491
815.255775,810.8063,817.673975
815.474725,810.83475,817.68855
815.495225,810.86405,817.73545
815.541275,810.887125,817.75505
815.571,810.918225,817.776825
815.62325,810.95185,817.8136
815.64445,810.982325,817.833075
815.675225,811.02795,817.862525
815.698825,811.11075,817.974125
815.7319,811.14845,818.00135
815.7379,811.258275,818.04205
815.759,811.326425,818.066975
815.812525,811.37375,818.121275
815.925775,811.4774,818.2719
815.95805,811.504075,818.544875
816.0042,811.5354,818.6441
816.037025,811.551175,818.711275
816.16895,811.597625,818.90165
816.19825,811.650425,818.963475
816.233875,811.718975,819.15285
816.26085,811.746975,819.272975
816.29495,811.772525,819.325675
816.327225,811.8018,819.348375
816.359625,811.825925,819.418625
816.4866,811.85885,819.452775
816.523,811.93115,819.48205
816.561925,811.959525,819.5043
816.61785,811.981325,819.526175
816.6818,812.014075,819.561525
816.7542,812.034025,819.65025
816.77065,812.062125,819.696875
816.801575,812.085,819.73095
816.85105,812.114875,819.843725
816.943525,812.15245,820.05025
817.00345,812.209025,820.08345
817.120025,812.259125,820.140075
817.206575,812.2906,820.22465
817.290875,812.3552,820.253825
817.3336,812.390175,820.28435
817.3738,812.447225,820.3137
817.3751,812.621875,820.423075
817.405425,812.74585,820.592875
817.473325,812.7739,820.7166
817.534425,812.804825,820.79685
817.582125,812.8362,820.91365
817.673525,812.89285,820.95795
817.723725,812.929725,820.9913
817.7579,812.98355,821.02925
817.793575,813.03145,821.0488
817.823725,813.096425,821.08735
817.827375,813.204675,821.15335
817.86955,813.273625,821.20705
817.92355,813.326025,821.254475
817.9697,813.376275,821.314725
818.027175,813.474475,821.37375
818.093875,813.4915,821.396975
818.202425,813.53765,821.55035
818.310075,813.5747,821.65755
818.38685,813.619525,821.685425
818.4196,813.65055,821.724375
818.43145,813.68075,821.749
818.4597,813.7032,821.766975
818.48785,813.754775,821.8776
818.543775,813.770025,821.9765
818.599725,813.806975,822.087125
818.6337,813.828,822.154325
818.67905,813.852675,822.184
818.717375,813.8696,822.296925
818.7453,813.947075,822.39415
818.76575,813.966375,822.50615
818.798275,813.990525,822.566025
818.846825,814.02825,822.583175
818.896325,814.0471,822.6257
818.951975,814.088025,822.65325
819.0903,814.109975,822.676025
819.13505,814.12685,822.718575
819.1975,814.143525,822.73705
819.254925,814.158575,822.7511
819.271075,814.17815,822.7837
819.296275,814.19175,822.81535
819.314275,814.208925,822.84295
819.365375,814.226725,822.865025
819.382,814.2447,822.905325
819.524125,814.26375,822.9281
819.571725,814.2816,822.962975
819.638725,814.31205,822.9791
819.808475,814.32775,823.025825
819.862175,814.352525,823.099675
819.919275,814.3685,823.15995
819.9675,814.3884,823.30965
820.033375,814.404475,823.31765
820.0505,814.42355,823.5468
820.146125,814.4432,823.628375
820.192275,814.461575,823.68375
820.21645,814.48375,823.778875
820.236525,814.50955,823.834575
820.269975,814.5293,823.872775
820.291225,814.55345,823.926325
820.335425,814.5772,823.959475
820.430325,814.62075,823.991525
820.496625,814.642,824.040825
820.50085,814.663525,824.07025
820.534275,814.6879,824.0983
820.5684,814.7138,824.1374
820.610575,814.7616,824.280425
820.649275,814.803725,824.337625
820.70365,814.83865,824.38305
820.748,814.866625,824.39815
820.820775,814.887975,824.438375
820.89065,814.9085,824.463675
820.91755,814.93405,824.4879
820.95435,814.956925,824.52265
820.9825,814.982775,824.630675
821.039775,814.99745,824.71925
821.0832,815.0222,824.82435
821.126975,815.034225,824.88995
821.15365,815.051,824.912525
821.2199,815.085875,824.928475
821.259525,815.114275,825.00595
821.341725,815.138175,825.0197
821.400575,815.16975,825.03855
821.4467,815.185275,825.079075
821.54385,815.1997,825.32275
821.588675,815.237125,825.4236
821.59435,815.250825,825.474525
821.620975,815.2675,825.5338
821.68615,815.296475,825.636475
821.723975,815.360525,825.6685
821.736775,815.372575,825.6923
821.750325,815.392725,825.715125
821.826125,815.40595,825.7437
821.9037,815.42305,825.77965
821.947225,815.477475,825.842275
822.039775,815.49315,825.916325
822.106475,815.5118,825.938975
822.15385,815.558675,825.984475
822.19085,815.5893,826.0356
822.286175,815.605075,826.081175
822.32705,815.61625,826.134275
822.364225,815.63355,826.213925
822.40515,815.66625,826.351775
822.452125,815.681925,826.39435
822.473575,815.699625,826.4625
822.5089,815.716275,826.5402
822.55625,815.73185,826.6899
822.577575,815.75665,826.72865
822.607875,815.7701,826.778375
822.641025,815.802125,826.825675
822.657475,815.82395,826.888225
822.70755,815.857575,826.90435
822.7349,815.876675,826.94565
822.736325,815.905425,826.980925
822.8363,815.94905,827.0453
822.93945,815.97535,827.08045
822.962425,816.0167,827.1344
823.0027,816.0514,827.161025
823.14505,816.1167,827.219925
823.211325,816.145675,827.2594
823.2299,816.169775,827.347275
823.2735,816.2171,827.44525
823.31215,816.242,827.503225
823.347675,816.2835,827.541475
823.4203,816.3577,827.6224
823.4979,816.380925,827.669425
