SPK_SPKC01a,SPK_SPKC09a,SPK_SPKC10b,SPK_SPKC12a
,41.895675,35.51755,104.365325
,41.968475,35.689675,104.38895
,42.051675,35.78795,104.4099
,42.06605,35.8133,104.432925
,42.161375,35.86115,104.755725
,42.197725,35.8834,104.76455
,42.215875,35.902275,104.7756
,42.231225,35.948375,105.18855
,42.25745,36.032025,105.207675
,42.64815,36.089525,105.21655
,42.682025,36.111175,105.225975
,42.69585,36.303325,105.237575
,42.7057,36.366525,105.677375
,42.784425,36.436175,105.730125
,42.815825,36.4683,106.08515
,42.833575,36.56275,106.09305
,42.88475,36.605875,106.101
,42.957025,36.691125,106.1121
,43.0408,36.7751,106.123075
,43.084775,36.838625,106.150725
,43.10375,36.86115,106.5325
,43.2742,37.107075,106.54335
,43.4916,37.124625,106.562025
,43.542275,37.180075,106.6055
,43.58905,37.244225,106.6349
,43.6179,37.246325,106.920925
,43.646275,37.2907,106.942525
,43.69725,37.336975,106.9875
,43.938875,37.38805,107.1037
,43.961225,37.773375,107.43085
,44.0319,37.866675,107.460025
,44.1015,37.91375,107.498625
,44.147325,37.99275,107.519625
,44.181925,38.012525,107.534025
,44.276675,38.11355,107.55275
,44.315075,38.133675,107.577725
,44.328175,38.13585,107.5981
,44.3332,38.18155,107.947275
,44.346425,38.5057,107.95895
,44.3961,38.588775,107.9727
,44.417775,38.606075,107.9919
,44.70415,38.780175,108.0015
,44.71725,39.1216,108.290825
,44.734875,39.158525,108.304225
,44.7477,39.1957,108.313225
,44.75875,39.456675,108.327175
,44.8036,39.540075,108.345
,44.82575,39.59745,108.365175
,44.9815,39.660125,108.3746
,44.997625,39.6848,108.386075
,45.1058,39.89485,108.39215
,45.1296,39.927075,108.409575
,45.1552,40.09665,108.432675
,45.177425,40.204225,108.450575
,45.247475,40.252825,108.456625
,45.30005,40.25465,108.47045
,45.420775,40.350325,108.5002
,45.43385,40.745875,108.518775
,45.58525,40.821325,108.5327
,45.643925,40.831275,108.579275
,45.72415,40.8468,108.872975
,45.83285,41.02815,108.88605
,46.0279,41.2522,108.893925
,46.10535,41.276875,108.9155
,46.1195,41.298725,108.967825
,46.123825,41.3376,109.027425
,46.157675,41.53045,109.04595
,46.201625,41.59225,109.06805
,46.305175,41.736925,109.079075
,46.4603,41.8553,109.099425
,46.705025,41.904525,109.11685
,46.720175,41.955625,109.1644
,46.7676,42.080725,109.443325
,46.78485,42.206325,109.453375
,46.811325,42.214375,109.46195
,46.84685,42.422525,109.475
,46.883425,42.517175,109.4948
,46.99095,42.593825,109.552325
,47.141725,42.6849,109.5753
,47.193375,42.8197,109.59235
,47.235925,42.855125,109.917125
,47.279125,42.880775,109.924475
,47.4707,43.248725,109.949575
,47.50365,43.65795,109.98105
,47.5988,43.7308,110.02315
,47.6315,43.82705,110.060025
,47.660175,44.04785,110.222675
,47.851675,44.180775,110.563775
,47.9193,44.27825,110.980025
,48.0623,44.303475,110.99265
,48.168925,44.621775,111.003375
,48.20195,44.658575,111.052475
,48.274325,44.66695,111.5671
,48.299575,44.6781,111.601125
,48.313525,44.69055,111.6334
,48.374325,44.734225,111.694875
,48.41315,44.774425,112.463725
,48.660675,44.935525,112.546525
,48.6701,44.958225,112.57435
,48.69255,45.06435,112.590675
,48.801825,45.13225,112.605975
,49.0076,45.298125,113.20675
,49.239575,45.3001,113.215075
,49.2501,45.3409,113.22355
,49.3095,45.774075,113.22955
,49.326375,45.84675,113.25015
,49.3422,45.978725,113.2704
,49.368075,46.123875,113.31995
,49.453125,46.2433,113.361975
,49.488075,46.346875,113.61015
,49.5143,46.43035,113.653825
,49.6681,46.5229,113.743525
,49.6977,46.6,113.813125
,49.7445,46.705,113.8867
,49.7735,46.71835,113.931725
,49.81065,46.731475,113.99985
,49.8202,46.7435,114.069425
