SPK_SPKC05a (inhi/exc)
19.7564
19.800925
19.82555
19.84515
19.863475
19.889025
19.902475
19.914575
19.929875
20.006475
20.0336
20.0617
20.07325
20.088275
20.10155
20.119675
20.131075
20.1441
20.1598
20.17955
20.20275
20.21685
20.226675
20.2429
20.252025
20.29375
20.320275
20.35545
20.37585
20.410225
20.4501
20.473925
20.5049
20.529675
20.5491
20.58395
20.63775
20.65155
20.6949
20.725625
20.740825
20.7814
20.798875
20.822175
20.83425
20.843725
20.869575
20.8843
20.903575
20.9689
21.09935
21.1337
21.177475
21.186825
21.200475
21.224625
21.240525
21.25495
21.2769
21.3523
21.3846
21.4012
21.437825
21.488025
21.511525
21.596125
21.6094
21.64385
21.67455
21.7461
21.790725
21.824925
21.868525
21.91235
21.93095
21.945175
21.961975
22.009425
22.058375
22.239525
22.25685
22.3035
22.3284
22.484575
22.52325
22.606525
22.6289
22.647725
22.66415
22.68735
22.7011
22.75875
22.785875
22.8305
22.957225
22.983625
23.059125
23.0818
23.1079
23.12415
23.138875
23.324425
23.44535
23.46795
23.508575
23.576425
23.59895
23.630675
23.64815
23.708825
23.729025
23.7468
23.762025
23.78265
23.8295
23.841075
23.8573
23.89975
23.929075
23.95175
23.99465
24.01645
24.158125
24.20605
24.2285
24.2617
24.2906
24.3387
24.38645
24.42225
24.456825
24.4815
24.49885
24.519825
24.5295
24.61095
24.623975
24.643275
24.660075
24.6844
24.69705
24.731175
24.74645
24.766525
24.783725
24.7992
24.822925
24.836575
24.86525
24.8787
24.891125
24.9121
24.967625
24.989875
25.00485
25.040375
25.079
25.096375
25.1147
25.151325
25.1848
25.2559
25.2687
25.300425
25.32435
25.3464
25.3624
25.394675
25.427025
25.467325
25.5314
25.5462
25.5552
25.62795
25.64425
25.660925
25.692425
25.7297
25.74365
25.8039
25.819325
25.8338
25.85785
25.902675
25.93875
25.95925
26.057375
26.074025
26.088575
26.10465
26.11845
26.157175
26.18465
26.201075
26.221375
26.25505
26.28935
26.325125
26.379725
26.420725
26.4374
26.480025
26.491425
26.500975
26.55655
26.60645
26.6269
26.6912
26.7018
26.729075
26.75165
26.8304
26.85005
26.872775
26.89535
26.91505
26.954025
26.97675
27.022275
27.043225
27.06325
27.08085
27.0948
27.1064
27.1161
27.1959
27.279175
27.302525
27.3212
27.333675
27.3637
27.37455
27.391775
27.4246
27.506775
27.544175
27.55575
27.570875
27.590375
27.62325
27.63875
27.66265
27.72675
27.76565
27.7968
27.8116
27.839475
27.888225
27.968375
27.987
28.004775
28.01935
28.04355
28.064025
28.10835
28.120025
28.139225
28.156875
28.19755
28.2156
28.239975
28.307375
28.350425
28.378975
28.394325
28.4301
28.462975
28.5009
28.540725
28.613075
28.6492
28.667725
28.690775
28.708425
28.77555
28.792725
28.82245
28.844975
28.8662
28.9443
28.979125
28.998375
29.0142
29.03235
29.052225
29.07285
29.124525
29.1902
29.2083
29.21965
29.2399
29.258825
29.273275
29.2976
29.3114
29.32845
29.361675
29.3761
29.394525
29.412
29.43365
29.4557
29.47285
29.514075
29.546625
29.56305
29.5784
29.6221
29.65045
29.668675
29.6833
29.705725
29.722725
29.738225
29.7575
29.781525
29.8025
29.828975
29.84505
29.86045
29.877875
29.898075
29.916825
29.952225
29.9789
29.993875
30.008925
30.02515
30.05215
30.071275
30.135225
30.16295
30.175175
30.222125
30.244625
30.26365
30.284075
30.311075
30.329875
30.35665
30.375275
30.39925
30.41855
30.433825
30.45495
30.469125
30.501675
30.517375
30.5316
30.5641
30.604
30.6757
30.6968
30.71885
30.7954
30.8163
30.83595
30.86215
30.903925
30.92435
30.942325
30.97285
31.00065
31.023925
31.0433
31.06155
31.154775
31.190875
31.22445
31.25135
31.27135
31.2971
31.3234
31.345775
31.3802
31.40755
31.4424
31.4534
31.462075
31.4951
31.5113
31.527175
31.541275
31.570625
31.595025
31.615725
31.63405
31.661375
31.7177
31.789975
31.8071
31.825175
31.840425
31.85265
31.892325
31.925
31.942575
31.9795
31.996075
32.01715
32.0346
32.106025
32.1699
32.195825
32.23815
32.255875
32.288075
32.3176
32.33585
32.374625
32.389475
32.425225
32.444175
32.49405
32.51775
32.549725
32.57415
32.59655
32.6222
32.644275
32.6724
32.69625
32.723
32.832
32.8574
32.876875
32.9084
32.966125
32.997
33.02485
33.069175
33.08555
33.121275
33.149075
33.17385
33.229
33.2551
33.37415
33.39685
33.417875
33.436125
33.45225
33.468025
33.48685
33.498125
33.516025
33.54635
33.564275
33.582725
33.664375
33.674425
33.759525
33.782775
33.804625
33.831325
33.85485
33.879725
33.9053
33.925375
33.988475
34.020225
34.048275
34.07475
34.101475
34.11975
34.139875
34.154575
34.180875
34.2023
34.217375
34.25735
34.279725
34.359875
34.401375
34.43265
34.48425
34.519
34.5771
34.602025
34.65505
34.698425
34.7388
34.7595
34.774875
34.789725
34.80455
34.831875
34.89345
34.9333
34.9925
35.02625
35.0467
35.111275
35.138425
35.15245
35.21555
35.2359
35.27515
35.301175
35.322625
35.342375
35.3725
35.402675
35.422475
35.450525
35.497825
35.528825
35.559325
35.58365
35.603975
35.62905
35.64615
35.684625
35.709325
35.72885
35.776475
35.80755
35.82675
35.845925
35.883575
35.9077
35.92405
35.9443
35.9617
35.9715
35.990425
36.008475
36.0693
36.108325
36.13605
36.1763
36.204775
36.23355
36.269225
36.322425
36.3814
36.42245
36.472775
36.546075
36.6509
36.704575
36.750775
36.821025
36.889675
36.93495
36.97925
37.01135
37.044925
37.0711
37.130575
37.166625
37.1903
37.22645
37.241175
37.265925
37.3105
37.323375
37.35885
37.385475
37.4069
37.425525
37.445475
37.464
37.478875
37.495925
37.51395
37.531875
37.559225
37.5795
37.598575
37.62755
37.646975
37.67865
37.701525
37.739175
37.753625
37.8527
37.879825
37.913
37.9355
38.035925
38.0758
38.104775
38.1306
38.1476
38.16495
38.1825
38.20395
38.251275
38.26615
38.3075
38.329825
38.35255
38.383025
38.404575
38.423075
38.44865
38.503975
38.533675
38.5526
38.6028
38.643175
38.6783
38.7181
38.744975
38.776725
38.837375
38.94215
38.995225
39.036725
39.120775
39.1562
39.2
39.233175
39.265875
39.286425
39.341325
39.3604
39.40865
39.443775
39.4691
39.5501
39.5925
39.60105
39.609575
39.615975
39.642
39.669525
39.699025
39.7299
39.74345
39.7661
39.79655
39.80725
39.8253
39.870625
39.8835
39.8974
39.9241
39.9499
40.009575
40.029025
40.047775
40.091775
40.1106
40.1219
40.18235
40.227325
40.320025
40.335675
40.376775
40.4024
40.4335
40.460975
40.4765
40.491925
40.51435
40.541025
40.576475
40.623175
40.70165
40.725775
40.75225
40.7972
40.825375
40.844025
40.864125
40.924
41.097325
41.16455
41.217075
41.311325
41.34935
41.389225
41.5441
41.63035
41.659775
41.732925
41.76125
41.8145
41.839725
41.8885
41.915275
41.945925
41.976825
42.02215
42.04015
42.076625
42.1103
42.148775
42.17575
42.2037
42.231575
42.259425
42.326525
42.347775
42.37245
42.413475
42.49365
42.517125
42.543175
42.591725
42.632225
42.7477
42.793525
42.8295
43.0488
43.06565
43.0858
43.1104
43.13835
43.153125
43.1685
43.186375
43.1965
43.2088
43.228675
43.244175
43.256375
43.27075
43.281125
43.301475
43.3306
43.346375
43.387325
43.419875
43.437275
43.481975
43.501875
43.536275
43.60285
43.63105
43.66065
43.7044
43.7513
43.773375
43.860175
43.916875
43.976175
44.0079
44.026025
44.06165
44.0848
44.1051
44.122225
44.143575
44.1743
44.209275
44.31125
44.339875
44.3649
44.378475
44.4009
44.452125
44.461975
44.491
44.56465
44.630375
44.655775
44.718175
44.761
44.79915
44.857375
44.9682
45.072175
45.095175
45.195075
45.2385
45.323975
45.3815
45.4517
45.5419
45.59685
45.628375
45.66245
45.69365
45.729275
45.788575
45.849725
45.879525
45.9063
45.932525
45.94995
45.96425
45.99745
46.02095
46.041425
46.068525
46.12735
46.156125
46.1871
46.21605
46.235675
46.266625
46.30205
46.33315
46.403475
46.4416
46.483625
46.506975
46.59035
46.6698
46.7199
46.772075
46.7963
46.80905
46.833925
46.8475
46.881325
46.9891
47.11435
47.1833
47.2325
47.319725
47.3417
47.372775
47.395075
47.423025
47.44295
47.457325
47.47945
47.50755
47.525675
47.5558
47.57795
47.602525
47.62405
47.647875
47.667125
47.6888
47.712175
47.736325
47.75425
47.78635
47.8015
47.840925
47.8586
47.892925
47.911275
47.941625
47.969775
47.999225
48.04015
48.072425
48.093675
48.109975
48.131775
48.156975
48.179675
48.203475
48.221425
48.240275
48.255475
48.27265
48.29825
48.31965
48.333975
48.358825
48.373825
48.389325
48.4043
48.428475
48.445075
48.46825
48.485875
48.51345
48.5415
48.565475
48.59075
48.6086
48.632525
48.653725
48.66855
48.69375
48.7125
48.747
48.765225
48.802275
48.81665
48.836775
48.857625
48.887375
48.901675
48.921675
48.934675
48.94745
48.961525
48.982325
49.009875
49.030175
49.0468
49.070725
49.094775
49.12565
49.14245
49.1752
49.203475
49.2275
49.2511
49.287075
49.311125
49.372175
49.398475
49.430175
49.485175
49.507375
49.529925
49.56
49.584975
49.61435
49.651
49.686125
49.72205
49.74075
49.758075
49.787
49.807175
49.839025
49.871625
49.896475
49.96115
50.020125
50.05105
50.089125
50.1336
50.153875
50.176375
50.2118
50.2403
50.25345
50.27025
50.287775
50.305425
50.32305
50.352925
50.362475
50.37745
50.39385
50.41125
50.424425
50.445075
50.465325
50.484275
50.5006
50.516875
50.534725
50.5524
50.56745
50.63245
50.6548
50.670575
50.711325
50.7315
50.7578
50.782125
50.800775
50.827725
50.847625
50.86655
50.886825
50.904325
50.920125
50.9332
50.95475
50.971825
50.98465
51.000525
51.015475
51.027775
51.050725
51.069475
51.097375
51.12705
51.15225
51.171975
51.194775
51.22285
51.265925
51.301725
51.3514
51.372825
51.3894
51.4039
51.4161
51.4422
51.4624
51.499325
51.52235
51.60515
51.62915
51.643375
51.69155
51.71075
51.749975
51.782775
51.80425
51.831775
51.853525
51.878225
51.8988
51.91945
51.9449
51.9698
51.991325
52.012725
52.0304
52.05075
52.071375
52.092175
52.109975
52.138175
52.156575
52.1743
52.193525
52.211225
52.2286
52.25085
52.2859
52.32565
52.34235
52.3659
52.38015
52.39135
52.41995
52.46535
52.4784
52.4897
52.515675
52.542275
52.5708
52.615925
52.64145
52.6584
52.674325
52.702825
52.722825
52.7564
52.77375
52.8066
52.831075
52.869025
52.888125
52.905075
52.970225
52.98785
53.00335
53.02
53.037225
53.083325
53.102975
53.12815
53.17195
53.195825
53.2203
53.254775
53.278875
53.304675
53.3218
53.338475
53.35555
53.370475
53.3931
53.418875
53.438625
53.45335
53.4743
53.4934
53.51485
53.534775
53.552325
53.5733
53.597925
53.617925
53.653725
53.670425
53.6977
53.737275
53.7573
53.771975
53.792225
53.8157
53.8846
53.933975
53.96705
54.003225
54.029175
54.048475
54.0931
54.1116
54.1284
54.1439
54.166375
54.223475
54.24295
54.2628
54.298675
54.32055
54.3491
54.387075
54.4147
54.434575
54.46225
54.51915
54.54055
54.580925
54.592725
54.604675
54.616275
54.63645
54.659875
54.71625
54.73855
54.808975
54.858125
54.89385
54.912275
54.93025
54.946275
54.96135
54.973025
54.998625
55.016475
55.03545
55.055125
55.069525
55.08535
55.10725
55.11865
55.1391
55.147625
55.1661
55.184375
55.2025
55.214275
55.230175
55.24395
55.257325
55.273825
55.287525
55.3037
55.31655
55.332975
55.351025
55.369425
55.395325
55.4102
55.42925
55.43855
55.454725
55.4719
55.4893
55.5005
55.51495
55.533425
55.55235
55.565925
55.589
55.599875
55.619175
55.633775
55.646325
55.664675
55.680275
55.694275
55.710775
55.727175
55.748875
55.777125
55.802125
55.8244
55.844175
55.8629
55.88115
55.896425
55.9169
55.93395
55.9549
55.977375
55.993325
56.014225
56.0308
56.0478
56.073025
56.0817
56.0998
56.113375
56.128625
56.1423
56.155825
56.172775
56.190075
56.2254
56.248425
56.26255
56.279675
56.3175
56.35185
56.368125
56.382675
56.40035
56.43425
56.44745
56.460375
56.480675
56.502275
56.516575
56.541
56.5593
56.576125
56.589475
56.6071
56.6362
56.64625
56.681825
56.71085
56.728175
56.747575
56.768375
56.7835
56.80065
56.819225
56.85685
56.87285
56.896475
56.9124
56.933025
56.94635
56.959725
57.003725
57.0231
57.040425
57.054375
57.06935
57.089625
57.111425
57.12365
57.139875
57.158525
57.173175
57.195975
57.208975
57.223975
57.2448
57.260025
57.27885
57.2939
57.31525
57.33485
57.354325
57.3776
57.3938
57.423775
57.436625
57.468875
57.4942
57.5126
57.532325
57.55025
57.56845
57.586225
57.598925
57.627575
57.636125
57.64985
57.658375
57.67555
57.68495
57.703975
57.743475
57.7631
57.784175
57.79725
57.8244
57.836225
57.85405
57.895475
57.92435
57.943275
57.96315
57.99405
58.01295
58.03125
58.0577
58.0785
58.095575
58.11315
58.126425
58.1463
58.1681
58.187175
58.21015
58.242275
58.275075
58.31635
58.387025
58.4018
58.46145
58.483375
58.497175
58.5188
58.5361
58.562525
58.57855
58.601125
58.6109
58.6507
58.671125
58.692425
58.70865
58.72375
58.749825
58.766425
58.783525
58.813975
58.83625
58.8894
58.905425
58.94035
58.962875
58.991025
59.0086
59.03335
59.078675
59.1052
59.12725
59.14505
59.174775
59.19455
59.220275
59.2413
59.266075
59.2875
59.315825
59.33325
59.3514
59.36685
59.3839
59.39885
59.4188
59.43605
59.452875
59.470775
59.4923
59.5172
59.53185
59.55125
59.58135
59.596575
59.621
59.670525
59.688975
59.72245
59.747975
59.770975
59.785475
59.791725
59.8022
59.8099
59.825075
59.848825
59.865775
59.87545
59.88845
59.9088
59.932325
59.951
59.967825
60.002875
60.020675
60.0451
60.069225
60.095475
60.118075
60.148475
60.1831
60.207325
60.2303
60.252025
60.2773
60.3046
60.3566
60.3789
60.41825
60.4435
60.459375
60.493525
60.511125
60.5337
60.548575
60.56335
60.577775
60.60255
60.6388
60.676075
60.6902
60.70405
60.726825
60.742875
60.762125
60.7785
60.802925
60.8236
60.84535
60.8726
60.89235
60.9099
60.928675
60.951975
60.971025
61.0064
61.037975
61.0576
61.072925
61.0967
61.12015
61.133325
61.151175
61.1706
61.184425
61.19835
61.214075
61.23095
61.2572
61.268425
61.29105
61.310275
61.32765
61.348225
61.368775
61.40885
61.4341
61.501475
61.519175
61.581625
61.59765
61.62045
61.645075
61.680825
61.695875
61.708725
61.7321
61.747725
61.76785
61.7832
61.80215
61.82285
61.84345
61.86195
61.8745
61.9011
61.916625
61.93055
61.95895
62.004475
62.035625
62.0431
62.077025
62.092125
62.105625
62.1225
62.137825
62.151575
62.173125
62.18925
62.22715
62.255125
62.2832
62.292825
62.3127
62.323125
62.3434
62.3608
62.386575
62.410825
62.433075
62.47055
62.48515
62.520875
62.545625
62.582
62.633625
62.6555
62.66695
62.679425
62.699025
62.73515
62.746275
62.812125
62.86935
62.88605
62.9133
62.937225
62.96385
62.99285
63.012075
63.048975
63.082075
63.09885
63.127925
63.182275
63.199225
63.22685
63.24865
63.268675
63.2859
63.2999
63.317025
63.340225
63.354425
63.38685
63.408525
63.430775
63.453525
63.47135
63.489025
63.505825
63.521125
63.53665
63.55325
63.5712
63.588
63.608925
63.623625
63.651075
63.667325
63.691725
63.71055
63.736525
63.757725
63.771725
63.78875
63.8024
63.811275
63.8201
63.83235
63.86185
63.87965
63.902675
63.930675
63.9509
63.97815
63.99765
64.03575
64.0564
64.094625
64.115
64.1349
64.15595
64.194975
64.213225
64.230975
64.254625
64.27275
64.28585
64.305825
64.344225
64.457275
64.476625
64.4999
64.525025
64.549675
64.57165
64.5897
64.6151
64.6385
64.6626
64.681825
64.698125
64.714
64.7464
64.7718
64.787175
64.807125
64.832725
64.856375
64.874475
64.890075
64.910025
64.970075
65.066475
65.089275
65.1175
65.144875
65.168225
65.20635
65.22225
65.24375
65.262575
65.282875
65.3024
65.32465
65.3405
65.353275
65.3807
65.3945
65.414475
65.430125
65.4428
65.491675
65.524325
65.544075
65.576525
65.596175
65.629625
65.642175
65.67155
65.705025
65.745525
65.872775
65.89635
65.932175
65.964975
65.994425
66.035325
66.0834
66.109125
66.13365
66.15195
66.178475
66.2048
66.234875
66.275025
66.302025
66.32985
66.364975
66.4022
66.423675
66.4456
66.48
66.5773
66.606875
66.64735
66.681375
66.7017
66.744725
66.7982
66.82975
66.8573
66.8809
66.908025
66.93265
66.95325
66.979075
67.007475
67.0422
67.0695
67.0901
67.1223
67.1481
67.1638
67.178975
67.2
67.2149
67.235375
67.254975
67.2754
67.30695
67.325475
67.354475
67.395575
67.4162
67.470625
67.4948
67.513975
67.536
67.583125
67.60645
67.628025
67.64775
67.673175
67.697275
67.72525
67.750975
67.768625
67.8185
67.844775
67.868575
67.8986
67.9214
67.9725
68.006625
68.0334
68.101975
68.129575
68.1443
68.195875
68.21335
68.2282
68.250925
68.307525
68.332425
68.3576
68.375125
68.403175
68.4227
68.441225
68.46655
68.491175
68.511125
68.5336
68.5593
68.581425
68.61005
68.642975
68.661225
68.724575
68.767425
68.800075
68.85165
68.8697
68.900675
68.92395
68.953375
68.9825
69.0024
69.029825
69.057725
69.079725
69.13845
69.181575
69.20385
69.227125
69.251475
69.273
69.32325
69.362625
69.374725
69.414675
69.431575
69.4491
69.474
69.48915
69.5137
69.535975
69.545925
69.563525
69.595925
69.6234
69.647375
69.676775
69.7019
69.7233
69.743475
69.762425
69.7885
69.81785
69.888075
69.934825
69.983175
70.022475
70.0443
70.0671
70.092225
70.120825
70.1612
70.212425
70.23945
70.2775
70.313425
70.341275
70.37515
70.4111
70.464975
70.49
70.532725
70.5541
70.582025
70.612425
70.637275
70.653175
70.66465
70.68685
70.71205
70.73905
70.771375
70.784225
70.803775
70.8157
70.8236
70.831075
70.838675
70.8484
70.8601
70.88645
70.903475
70.9237
70.9467
70.98995
71.03835
71.0673
71.137875
71.174675
71.21055
71.322875
71.38315
71.408125
71.428025
71.449775
71.48075
71.502525
71.52595
71.546075
71.58215
71.641525
71.6631
71.681275
71.69115
71.722975
71.741675
71.75595
71.777225
71.79315
71.80255
71.81825
71.84085
71.85995
71.884225
71.918375
71.9456
72.024625
72.168525
72.23735
72.297525
72.374
72.4185
72.4507
72.473675
72.503325
72.518875
72.532525
72.555675
72.578975
72.605475
72.642175
72.680125
72.7069
72.7413
72.80025
72.82865
72.84855
72.86655
72.8872
72.955075
73.00645
73.032425
73.047
73.0647
73.09265
73.108825
73.13745
73.16125
73.174475
73.18975
73.199675
73.214425
73.2277
73.24495
73.271375
73.29545
73.312725
73.336775
73.373675
73.40535
73.626075
73.6662
73.708675
73.987
74.031725
74.2014
74.263225
74.30835
74.344075
74.4295
74.4459
74.464225
74.484775
74.5115
74.5353
74.549725
74.566725
74.58055
74.6734
74.792125
74.8337
74.8706
74.892275
74.9203
75.214625
75.290375
75.331775
75.36655
75.4153
75.471275
75.520225
75.7781
75.851325
75.8858
75.9549
76.078875
76.10755
76.3049
76.331275
76.3643
76.395575
76.453975
76.482825
76.5162
76.539925
76.5755
76.594225
76.62125
76.65645
76.7011
76.71695
76.74315
76.7678
76.818825
76.8452
76.877175
76.90875
76.94565
76.973375
77.0429
77.124675
77.163675
77.1887
77.241825
77.28195
77.311675
77.33355
77.354325
77.374575
77.396025
77.413275
77.440275
77.478
77.513
77.53555
77.56335
77.5896
77.613925
77.63855
77.6855
77.72355
77.7422
77.761425
77.879275
77.93735
77.968875
78.0056
78.046475
78.081525
78.13095
78.229925
78.291825
78.34995
78.38365
78.42125
78.4399
78.4857
78.620675
78.647825
78.675675
78.700175
78.728625
78.7489
78.786925
78.816125
78.839325
78.8689
78.908275
78.930725
78.9643
79.0012
79.03305
79.05985
79.083775
79.108025
79.151725
79.173
79.193625
79.222075
79.473425
79.503825
79.593475
79.63235
79.6691
79.690075
79.738075
79.763425
79.79535
79.85245
79.91255
79.931625
79.94645
79.97775
80.0235
80.060075
80.1089
80.15345
80.18385
80.21805
80.3242
80.3537
80.404125
80.460425
80.501375
80.536225
80.556125
80.627125
80.64225
80.65445
80.68055
80.701525
80.742975
80.767625
80.80085
80.843175
80.88705
80.92295
80.95355
80.984075
81.01495
81.041775
81.05835
81.07435
81.125125
81.233225
81.281675
81.312825
81.33645
81.365275
81.404925
81.433775
81.46265
81.507825
81.5316
81.558625
81.585625
81.60575
81.6205
81.6434
81.670825
81.72015
81.747275
81.772025
81.7938
81.85
81.90345
81.92955
81.962975
81.992125
82.04315
82.096175
82.13255
82.1595
82.198175
82.2289
82.25605
82.2989
82.32125
82.33745
82.354825
82.388125
82.41835
82.447875
82.47355
82.493325
82.5278
82.5499
82.577175
82.6085
82.62845
82.6497
82.669
82.6957
82.7356
82.7581
82.784575
82.80445
82.832875
82.85805
82.88165
82.9063
82.9309
82.948675
82.9683
82.983075
83.003825
83.025025
83.0453
83.06105
83.08805
83.11275
83.13055
83.1517
83.176725
83.20405
83.218425
83.255525
83.289925
83.3142
83.337025
83.360175
83.380775
83.39645
83.41765
83.435325
83.454625
83.46985
83.4896
83.49935
83.51955
83.537975
83.5665
83.5925
83.6135
83.63265
83.66265
83.676625
83.695975
83.7143
83.739575
83.762775
83.8541
83.894125
83.9844
84.030575
84.064575
84.1448
84.2083
84.54995
84.630375
84.673775
84.7089
85.041925
85.275825
85.315525
85.389025
85.525825
85.61805
85.7503
85.777525
85.80835
85.86225
86.02835
86.0816
86.121675
86.152575
86.168875
86.20885
86.242075
86.26335
86.31205
86.346875
86.380575
86.403525
86.44465
86.488
86.5096
86.543575
86.580525
86.6406
87.4596
87.540625
87.662725
87.8176
87.868075
87.90565
87.974275
87.996225
88.0342
88.050675
88.074825
88.099825
88.123625
88.14195
88.1682
88.190725
88.211725
88.2392
88.276375
88.331
88.376525
88.403825
88.439125
88.462975
88.4875
88.52635
88.544175
88.55835
88.58785
88.612175
88.63855
88.66905
88.68415
88.7003
88.731925
88.758875
88.8004
88.8313
88.875325
88.8942
88.917
88.950025
88.967675
88.996875
89.0155
89.037525
89.064275
89.081875
89.09845
89.1154
89.14705
89.17145
89.1953
89.21695
89.2436
89.266275
89.32495
89.366025
89.38665
89.436425
89.46295
89.4896
89.51365
89.539775
89.5686
89.595275
89.6264
89.787125
89.836325
89.864675
89.892525
89.9038
89.928125
89.982025
89.998325
90.019225
90.047525
90.0752
90.10045
90.1208
90.147325
90.167525
90.18615
90.21465
90.241475
90.281975
90.31125
90.349675
90.3773
90.406175
90.433775
90.47085
90.502275
90.54065
90.56955
90.589875
90.621625
90.64605
90.665575
90.683325
90.70775
90.7328
90.760425
90.780275
