SPK_SPKC09a,SPK_SPKC09b
417.08275,441.030175
417.087375,441.405575
417.11175,441.4532
417.151225,441.572925
417.1845,441.6441
417.244575,442.0241
417.2958,442.029775
417.344875,442.096575
417.3869,442.1463
417.40625,442.229375
417.43845,442.5699
417.4536,442.606375
417.46495,442.66325
417.4757,442.771925
417.523825,442.802425
417.5556,442.847675
417.62895,442.91445
417.63885,443.0297
417.6754,443.045675
417.731525,443.164425
417.738525,443.24295
417.74485,443.48775
417.764425,443.502775
417.800875,443.636225
417.808675,443.723125
417.8176,443.7481
417.8352,443.776925
417.865175,443.795675
417.9265,443.818275
417.94445,444.109475
418.060525,444.125775
418.07215,444.1471
418.0906,444.184725
418.112775,444.34675
418.160675,444.78695
418.1653,445.026525
418.1755,445.06185
418.26145,445.085825
418.314975,445.137175
418.3334,445.150125
418.33835,445.20085
418.4175,445.271375
418.456925,445.4958
418.55505,445.53145
418.567475,445.59905
418.571625,445.625925
418.584975,445.724225
418.626825,445.9378
418.6931,445.9611
418.704875,446.0121
418.731175,446.036425
418.754,446.087025
418.8003,446.113475
418.81935,446.238325
418.846875,446.561325
418.933925,446.895975
418.973975,446.9571
419.001475,446.9864
419.017875,447.013
419.035575,447.05615
419.0579,447.083825
419.14105,447.23515
419.16585,447.280425
419.207675,447.3393
419.219325,447.37525
419.295375,447.566875
419.388925,447.624225
419.402925,447.645425
419.408225,447.6528
419.4391,447.68425
419.48935,447.73795
419.5584,447.7652
419.57815,447.786
419.667125,447.8416
419.6909,447.893975
419.71455,447.931875
419.738475,448.078725
419.82595,448.12995
419.853675,448.384225
419.911475,448.5045
419.91425,448.534625
419.928625,448.59435
420.1623,448.6976
420.189675,448.75225
420.262825,448.77475
420.343,448.7992
420.356875,448.98525
420.37485,449.2217
420.3809,449.23545
420.3947,449.325275
420.47545,449.4256
420.50105,449.447575
420.541775,449.453525
420.54745,449.4779
420.628425,449.621125
420.649025,449.64135
420.6684,449.687225
420.703025,449.7256
420.781725,449.734
420.79075,449.772925
420.8053,449.77785
420.87555,449.822925
420.907625,449.83795
420.975625,449.8678
421.000075,449.96345
421.0502,449.97315
421.17105,450.33845
421.23185,450.417525
421.251925,450.581875
421.257,450.601725
421.262825,450.735675
421.4243,450.75425
421.45095,450.7728
421.46305,450.845625
421.502475,450.925975
421.561925,450.961175
421.619125,451.123175
421.708475,451.195375
421.712,451.308975
421.734525,451.38555
421.76925,451.416625
421.807025,451.53615
421.81955,451.66935
421.872275,451.729425
421.9017,451.792725
421.91885,451.810675
421.951275,451.849725
422.02755,451.864675
422.05275,451.940025
422.0728,451.946825
422.094025,451.991725
422.106275,452.09565
422.13055,452.113475
422.148525,452.13885
422.168425,452.14205
422.205075,452.22145
422.242425,452.316
422.245375,452.342525
422.2719,452.4849
422.3285,452.541825
422.36905,452.62245
422.379425,452.671975
422.474125,452.67515
422.59215,452.6962
422.6251,452.72955
422.668425,452.7378
422.7389,452.778975
422.786025,452.802825
422.8305,452.859175
422.889025,453.052425
422.899825,453.2091
422.92765,453.2577
422.9333,453.282175
422.946,453.38915
423.008,453.47805
423.1201,453.483025
423.1401,453.510675
423.2345,453.544275
423.26335,453.61045
423.29775,453.647375
423.317,453.848975
423.4166,453.92715
423.441825,453.999075
423.511125,454.068575
423.52615,454.20365
423.56515,454.3425
423.6412,454.3716
423.6809,454.433125
423.719675,454.443425
423.761875,454.47585
423.80675,454.758875
423.8248,454.7856
423.88125,454.818
423.9014,454.87635
423.911575,454.9481
423.9589,455.08195
424.061025,455.094025
424.134925,455.09795
424.164375,455.251075
424.218875,455.292275
424.231775,455.494675
424.254375,455.575775
424.272575,455.606225
424.299025,455.642675
424.32285,455.766175
424.412425,455.9739
424.438425,455.989
424.49115,456.041875
424.521325,456.1732
424.71305,456.2263
424.76285,456.3573
424.7864,456.77945
424.793625,456.8429
424.96185,456.864125
424.9784,456.880225
425.012525,457.11595
425.02225,457.14175
425.0722,457.187
425.1212,457.334875
425.159975,457.570075
425.174975,457.6332
425.324675,457.6506
425.343525,457.9536
425.3734,457.959625
425.41955,458.23755
425.44445,458.267425
425.48435,458.369725
425.496275,458.388325
425.619675,458.448425
425.6532,458.4655
425.688775,458.702575
425.723125,458.708275
425.761325,458.753375
425.7814,458.801725
