SPK_SPKC03a,SPK_SPKC03b,SPK_SPKC08a,SPK_SPKC10b,SPK_SPKC11a
171.570725,,179.668075,,186.178125
171.588,,179.676525,,186.1952
171.596825,,179.696675,,186.208
171.629025,,179.712775,,186.23745
171.650575,,179.72825,,186.2743
171.673075,,179.74985,,186.28835
171.703425,,179.76905,,186.309075
171.734075,,179.79285,,186.326625
171.76935,,179.80765,,186.358225
171.789175,,179.8221,,186.4139
171.793475,,179.836575,,186.4235
171.820325,,179.8496,,186.43535
171.8462,,179.8606,,186.4596
171.869075,,179.8706,,186.475925
171.898225,,179.88345,,186.48825
171.9222,,179.895275,,186.514225
171.944975,,179.910925,,186.5224
171.96775,,179.92285,,186.530625
171.996675,,179.93475,,186.55655
172,,179.94545,,186.569975
172.033975,,179.96,,186.586775
172.0663,,179.97705,,186.591775
172.104825,,179.987025,,186.6009
172.128675,,179.9966,,186.6472
172.16045,,180.0072,,186.6603
172.187275,,180.024225,,186.669525
172.205475,,180.037925,,186.6788
172.233375,,180.05435,,186.687725
172.2384,,180.074475,,186.7284
172.27465,,180.105575,,186.770125
172.289525,,180.128425,,186.8029
172.297825,,180.1516,,186.819375
172.305,,180.167325,,186.855225
172.3211,,180.1874,,186.871225
172.350125,,180.2189,,186.89085
172.375125,,180.236,,186.9345
172.38745,,180.2536,,186.949075
172.409725,,180.26655,,186.969375
172.428875,,180.2767,,186.9756
172.448125,,180.28105,,186.9965
172.46025,,180.28725,,187.060825
172.48395,,180.2944,,187.078425
172.4855,,180.300375,,187.09065
172.5138,,180.307275,,187.10735
172.542625,,180.3231,,187.13045
172.565325,,180.33325,,187.14695
172.59355,,180.339825,,187.188475
172.611975,,180.356525,,187.206125
172.631075,,180.371375,,187.2204
172.662975,,180.38595,,187.232525
172.75315,,180.398075,,187.243975
172.78105,,180.42515,,187.251625
172.801225,,180.4414,,187.257875
172.8198,,180.47615,,187.273075
172.848975,,180.489875,,187.282325
172.876275,,180.505625,,187.294075
172.907975,,180.52975,,187.30455
172.935475,,180.546125,,187.349625
172.97425,,180.580025,,187.395125
173.050025,,180.62415,,187.41125
173.068775,,180.66855,,187.44405
173.090175,,180.691825,,187.4581
173.1123,,180.709,,187.49045
173.1596,,180.726675,,187.511825
173.18605,,180.741025,,187.525675
173.207375,,180.755875,,187.54195
173.21695,,180.766875,,187.55345
173.230675,,180.7835,,187.579925
173.2411,,180.80685,,187.592975
173.2529,,180.81765,,187.604775
173.2613,,180.8431,,187.6349
173.266775,,180.8654,,187.6581
173.271325,,180.8831,,187.676225
173.28135,,180.91785,,187.692025
173.301975,,180.950875,,187.707725
173.337225,,180.980275,,187.743675
173.375125,,181.006675,,187.7571
173.41675,,181.0079,,187.782575
173.445225,,181.03745,,187.801775
173.468375,,181.047275,,187.808025
173.48605,,181.1309,,187.8138
173.510025,,181.1593,,187.82235
173.5379,,181.2593,,187.835475
173.542225,,181.297725,,187.845525
173.54335,,181.312125,,187.88525
173.551425,,181.346,,187.895875
173.552925,,181.431325,,187.903675
173.564425,,181.45325,,187.911675
173.5864,,181.480175,,187.921925
173.622125,,181.544625,,187.9332
173.644125,,181.5678,,187.95735
173.66975,,181.5851,,187.98705
173.690625,,181.6029,,188.004025
173.71545,,181.68375,,188.017525
173.737875,,181.703875,,188.03325
173.767625,,181.77445,,188.0521
173.805675,,181.847625,,188.0656
173.8422,,181.88755,,188.081375
173.86905,,181.909025,,188.0961
173.89455,,181.93665,,188.116925
173.92275,,181.962175,,188.1344
173.947175,,181.98805,,188.15515
173.958775,,182.02175,,188.167575
173.985425,,182.06605,,188.185725
173.993975,,182.0857,,188.1926
174.005,,182.10455,,188.2221
174.021825,,182.12855,,188.2364
174.04315,,182.145975,,188.262225
174.070925,,182.159675,,188.305025
174.105975,,182.17005,,188.312725
174.1739,,182.1847,,188.329875
174.1947,,182.197925,,188.347725
174.220425,,182.2132,,188.36265
174.3261,,182.23005,,188.389675
174.340325,,182.24795,,188.4526
174.36545,,182.28145,,188.507025
174.378975,,182.300825,,188.527475
174.393375,,182.317125,,188.56535
174.41575,,182.321775,,188.58255
174.425325,,182.34675,,188.6029
174.440725,,182.3516,,188.656875
174.460175,,182.3717,,188.674775
174.488475,,182.38985,,188.68765
174.520025,,182.483875,,188.702075
174.550175,,182.4849,,188.7367
174.5825,,182.508025,,188.749625
174.607475,,182.5286,,188.7598
174.637375,,182.536125,,188.7679
174.663825,,182.5825,,188.78035
174.685525,,182.587425,,188.790375
174.713,,182.58935,,188.814
174.73745,,182.5904,,188.825325
174.750375,,182.61135,,188.88645
174.789925,,182.633525,,188.918675
174.8433,,182.666275,,188.9312
174.857325,,182.6999,,189.001075
174.86205,,182.74225,,189.014375
174.8817,,182.75425,,189.040575
174.9117,,182.768675,,189.055675
174.930575,,182.77005,,189.088475
174.947,,182.782325,,189.1018
174.959225,,182.811575,,189.114225
174.982725,,182.819825,,189.1278
175.0085,,182.8233,,189.15405
175.03795,,182.863225,,189.18515
175.06675,,182.874225,,189.20025
175.087725,,182.982125,,189.2226
175.110325,,182.996175,,189.228025
175.131075,,183.0297,,189.24395
175.146475,,183.077775,,189.28515
175.17075,,183.085725,,189.2989
175.206975,,183.097075,,189.32295
175.236025,,183.11185,,189.337925
175.258475,,183.12265,,189.3628
175.28195,,183.13475,,189.3721
175.3081,,183.149775,,189.4096
175.31875,,183.167075,,189.4411
175.339525,,183.1767,,189.44745
175.372125,,183.18955,,189.45835
175.396625,,183.1982,,189.49115
175.414175,,183.215075,,189.50245
175.441825,,183.2857,,189.516375
175.44955,,183.3574,,189.52735
175.460475,,183.409325,,189.538475
175.469875,,183.427975,,189.548525
175.484775,,183.44995,,189.580875
175.50485,,183.498425,,189.59785
175.53495,,183.585525,,189.607475
175.55275,,183.619425,,189.619
175.561525,,183.649175,,189.627375
175.587125,,183.713325,,189.635825
175.61015,,183.735475,,189.64225
175.621425,,183.780275,,189.6511
175.63355,,183.791975,,189.66695
175.65385,,183.799525,,189.67405
175.65625,,183.817025,,189.6831
175.67605,,183.82705,,189.70585
175.699675,,183.849225,,189.7204
175.77535,,183.883575,,189.7287
175.794625,,183.893875,,189.7512
175.821775,,183.95065,,189.777425
175.8266,,183.974575,,189.816225
175.8312,,183.9895,,189.830075
175.845375,,184.005275,,189.847975
175.849,,184.050475,,189.861375
175.864325,,184.095,,189.8901
175.89255,,184.124275,,189.907925
175.902575,,184.142575,,189.921675
175.918175,,184.18065,,189.935925
175.929375,,184.20055,,190.003525
175.937275,,184.223975,,190.0198
175.954525,,184.245375,,190.0372
175.9693,,184.268475,,190.074875
175.987925,,184.31025,,190.08535
176.006675,,184.32505,,190.100075
176.02735,,184.3332,,190.1422
176.051725,,184.34775,,190.15735
176.079,,184.400525,,190.174125
176.104675,,184.408725,,190.1874
176.159775,,184.4196,,190.205225
176.189875,,184.43455,,190.218625
176.223525,,184.504425,,190.2332
176.26425,,184.5163,,190.27
176.284825,,184.534725,,190.280725
176.312425,,184.56945,,190.2934
176.327775,,184.58995,,190.319775
176.34615,,184.636675,,190.3453
176.354325,,184.65025,,190.36155
176.380825,,184.726675,,190.378075
176.401475,,184.739525,,190.383875
176.4196,,184.774575,,190.407375
176.440025,,184.78865,,190.426175
176.45185,,184.8004,,190.43895
176.4856,,184.845425,,190.451225
176.541775,,184.870725,,190.486875
176.571075,,184.88095,,190.509675
176.59665,,184.90765,,190.520675
176.621075,,184.950375,,190.53225
176.64875,,184.97415,,190.545825
176.675125,,184.994625,,190.562275
176.691125,,185.01865,,190.57895
176.706925,,185.034575,,190.590975
176.714425,,185.0902,,190.6173
176.727425,,185.146425,,190.6412
176.749025,,185.281725,,190.6646
176.77065,,185.297725,,190.67765
176.8019,,185.32335,,190.70225
176.82805,,185.354175,,190.712025
176.8656,,185.3678,,190.776825
176.892575,,185.41195,,190.78785
176.91675,,185.492425,,190.809675
176.933125,,185.5497,,190.82125
176.943925,,185.56855,,190.856725
176.963375,,185.61835,,190.881975
176.968,,185.6469,,190.904925
176.99595,,185.667525,,190.916275
177.023125,,185.70245,,190.931675
177.0513,,185.725725,,190.9599
177.06775,,185.746775,,190.973125
177.0904,,185.7626,,190.988675
177.107175,,185.80645,,191.02135
177.1313,,185.83085,,191.0498
177.1545,,185.833575,,191.060775
177.159175,,185.863,,191.081525
177.179225,,185.8894,,191.09305
177.2012,,185.907825,,191.1105
177.222225,,185.9385,,191.124925
177.2658,,185.955775,,191.139025
177.33285,,185.96935,,191.15325
177.361175,,186.01325,,191.165325
177.38615,,186.0493,,191.1798
177.4094,,186.077525,,191.205325
177.431225,,186.100175,,191.2155
177.453875,,186.114975,,191.23975
177.478225,,186.143425,,191.271975
177.496975,,186.24085,,191.348725
177.518325,,186.26345,,191.364175
177.572375,,186.3027,,191.3811
177.6017,,186.3318,,191.39255
177.63125,,186.359275,,191.408425
177.66115,,186.375,,191.4385
177.682625,,186.387175,,191.453025
177.69895,,186.41125,,191.5258
177.710625,,186.43895,,191.5368
177.726625,,186.443175,,191.55125
177.7321,,186.4709,,191.59695
177.746625,,186.480975,,191.62365
177.8061,,186.491125,,191.638325
177.83535,,186.51665,,191.6515
177.860125,,186.526475,,191.66195
177.883325,,186.544475,,191.6745
177.899825,,186.5571,,191.754075
177.915425,,186.565525,,191.769425
177.9295,,186.577475,,191.7993
177.942225,,186.597025,,191.8153
177.9571,,186.652,,191.83275
177.98135,,186.6647,,191.862675
178.007625,,186.67635,,191.879675
178.03425,,186.73885,,191.9474
178.055425,,186.76305,,191.959125
178.078525,,186.903125,,191.9679
178.11505,,186.928825,,192.023075
178.134725,,187.077725,,192.0493
178.136325,,187.136025,,192.062175
178.19055,,187.211825,,192.0793
178.1962,,187.3178,,192.091575
178.215975,,187.33925,,192.113725
178.2472,,187.352325,,192.1275
178.2735,,187.402975,,192.155025
178.29605,,187.48095,,192.1863
178.313275,,187.504175,,192.2039
178.33065,,187.525175,,192.219175
178.35035,,187.571225,,192.235425
178.3745,,187.572375,,192.2628
178.40355,,187.611675,,192.312825
178.419625,,187.7007,,192.32495
178.436225,,187.765,,192.34255
178.466725,,187.792375,,192.3511
178.490375,,187.8142,,192.374125
178.5169,,187.82305,,192.400925
178.5321,,187.848,,192.4102
178.55865,,187.8725,,192.438525
178.589575,,187.88805,,192.451475
178.648775,,187.89555,,192.46205
178.674425,,187.9429,,192.487975
178.6943,,187.963675,,192.5042
178.7238,,187.9733,,192.5393
178.752525,,187.98455,,192.555625
178.785875,,188.0012,,192.57115
178.842075,,188.01365,,192.58915
178.861,,188.027025,,192.607025
178.86975,,188.040825,,192.6235
178.875575,,188.06895,,192.637325
178.911025,,188.084975,,192.651025
178.914375,,188.1059,,192.668425
178.9701,,188.11925,,192.6887
178.97715,,188.1914,,192.705375
178.984675,,188.252125,,192.7438
179.0052,,188.267425,,192.7505
179.046025,,188.296075,,192.76365
179.0482,,188.30755,,192.8013
179.0594,,188.324275,,192.8241
179.0813,,188.3936,,192.8335
179.08555,,188.407825,,192.854575
179.100075,,188.43865,,192.86735
179.1189,,188.479725,,192.890225
179.14085,,188.486375,,192.900625
179.175975,,188.496075,,193.014325
179.199625,,188.517525,,193.108525
179.208475,,188.540275,,193.196875
179.223775,,188.553325,,193.208325
179.2465,,188.5661,,193.224675
179.26715,,188.588475,,193.3109
179.29165,,188.634925,,193.459525
179.3255,,188.6696,,193.4683
179.3484,,188.70135,,193.5253
179.376625,,188.7567,,193.53515
179.3969,,188.781225,,193.57315
179.40875,,188.79325,,193.585925
179.43995,,188.80845,,193.60295
179.466425,,188.820025,,193.67735
179.482825,,188.8831,,193.761825
179.5119,,188.91195,,193.79445
179.54315,,189.0616,,193.825725
179.569075,,189.1111,,193.842275
179.593725,,189.217275,,193.86805
179.613125,,189.266875,,193.881625
179.61525,,189.311675,,193.895725
179.61945,,189.392625,,193.9101
179.625725,,189.481175,,193.93365
179.63235,,189.528825,,193.94845
179.6423,,189.548475,,193.979325
179.653925,,189.6617,,193.991875
179.66665,,189.672125,,194.005825
179.669325,,189.71395,,194.0149
179.691475,,189.740825,,194.044775
179.697975,,189.759075,,194.072775
179.7204,,189.91685,,194.105325
179.75425,,190.08055,,194.133225
179.799075,,190.0989,,194.14955
179.82635,,190.125975,,194.180575
179.851475,,190.19215,,194.209825
179.8753,,190.21935,,194.280975
179.9603,,190.280975,,194.303675
179.992975,,190.312875,,194.32045
180.0012,,190.368625,,194.339525
180.0151,,190.376675,,194.3716
180.044975,,190.41195,,194.382725
180.079425,,190.427125,,194.405475
180.1064,,190.451025,,194.414375
180.131375,,190.5089,,194.42605
180.1524,,190.522875,,194.435225
180.18215,,190.57455,,194.460025
180.201125,,190.6328,,194.505525
180.219175,,190.652675,,194.5183
180.232375,,190.675725,,194.561425
180.241925,,190.78935,,194.574075
180.24555,,190.809425,,194.588825
180.25025,,190.882825,,194.603125
180.2914,,190.919,,194.616675
180.3089,,190.93635,,194.6688
180.359475,,190.95315,,194.687325
180.37685,,191.04675,,194.799725
180.393125,,191.075375,,194.81195
180.395925,,191.14855,,194.839125
180.410425,,191.1961,,194.8738
180.41285,,191.219975,,194.92705
180.434,,191.23035,,194.9741
180.448725,,191.248425,,195.032525
180.4704,,191.2572,,195.04815
180.49815,,191.2894,,195.063175
180.531,,191.300975,,195.15265
180.560275,,191.312725,,195.168725
180.59515,,191.3304,,195.202425
180.627325,,191.34605,,195.229725
180.648825,,191.3583,,195.24695
180.6752,,191.389625,,195.257075
180.701925,,191.3993,,195.2765
180.72985,,191.442375,,195.290275
180.7516,,191.47245,,195.301075
180.7728,,191.5168,,195.316375
180.7852,,191.53575,,195.36995
180.796875,,191.549,,195.380925
180.829925,,191.5577,,195.399975
180.83715,,191.5647,,195.45615
180.8468,,191.58155,,195.468375
180.85925,,191.59355,,195.49865
180.869025,,191.618225,,195.527675
180.88425,,191.64075,,195.55625
180.899975,,191.654625,,195.59875
180.9132,,191.663525,,195.63255
180.9369,,191.69095,,195.6482
180.9482,,191.725175,,195.663075
180.968025,,191.73855,,195.69695
180.988525,,191.757825,,195.723975
181.009,,191.778575,,195.743425
181.070725,,191.813575,,195.826075
181.127975,,191.83075,,195.84965
181.156275,,191.8456,,195.8835
181.17335,,191.874525,,195.896425
181.19275,,191.8788,,195.906725
181.201975,,191.941375,,195.91895
181.23315,,191.96775,,195.942175
181.2461,,191.98825,,195.9749
181.255175,,192.01385,,195.9921
181.2678,,192.07385,,196.051475
181.274275,,192.1009,,196.0847
181.287375,,192.113675,,196.09775
181.299725,,192.136725,,196.1009
181.3162,,192.2184,,196.14165
181.360825,,192.251025,,196.1579
181.394725,,192.32435,,196.176125
181.423,,192.339125,,196.190375
181.455575,,192.36235,,196.218975
181.474175,,192.369925,,196.26155
181.505525,,192.378225,,196.3109
181.56325,,192.388325,,196.325
181.58815,,192.40495,,196.350675
181.6032,,192.426175,,196.39755
181.622175,,192.4344,,196.412775
181.648375,,192.445675,,196.449125
181.666575,,192.46875,,196.462575
181.66935,,192.4803,,196.47915
181.681775,,192.525375,,196.5374
181.693475,,192.55155,,196.5716
181.712725,,192.5653,,196.617025
181.7397,,192.580125,,196.638375
181.7674,,192.602175,,196.66745
181.78415,,192.6164,,196.694225
181.80075,,192.632925,,196.7016
181.8388,,192.6532,,196.718275
181.863575,,192.7283,,196.728675
181.88155,,192.745025,,196.7392
181.9093,,192.759675,,196.7636
181.925375,,192.76885,,196.786125
181.9495,,192.79115,,196.81545
182.0068,,192.803225,,196.8659
182.037525,,192.872975,,196.8816
182.060375,,192.895125,,196.9164
182.0798,,192.91605,,196.947375
182.0994,,192.9317,,196.9824
182.12495,,192.94915,,197.01475
182.145325,,192.97485,,197.029125
182.166825,,192.989375,,197.0453
182.1815,,193.03955,,197.06035
182.195875,,193.097325,,197.071875
182.228925,,193.146625,,197.104075
182.243925,,193.210025,,197.1904
182.25955,,193.3349,,197.2505
182.28875,,193.351375,,197.277775
182.32525,,193.37025,,197.294525
182.35375,,193.40565,,197.328
182.409825,,193.422175,,197.38115
182.4368,,193.428125,,197.393325
182.45505,,193.4429,,197.417925
182.48405,,193.477475,,197.434875
182.51475,,193.4858,,197.48155
182.553875,,193.51475,,197.5262
182.57275,,193.5378,,197.59845
182.586975,,193.5603,,197.61065
182.593525,,193.5764,,197.66115
182.6,,193.57785,,197.674575
182.605975,,193.665925,,197.694525
182.61755,,193.687075,,197.7205
182.625075,,193.71825,,197.735875
182.65465,,193.73895,,197.76505
182.678675,,193.759575,,197.77425
182.703775,,193.79505,,197.79045
182.740225,,193.826525,,197.815975
182.756775,,193.855725,,197.841875
182.765875,,193.87695,,197.854525
182.78365,,193.913925,,197.881475
182.82185,,193.933575,,197.8898
182.844225,,193.959075,,197.98385
182.8783,,193.964275,,198.000425
182.903675,,193.976975,,198.054775
182.929575,,193.9931,,198.06715
182.952175,,194.003425,,198.105625
182.9773,,194.0177,,198.123625
183.003,,194.0351,,198.138475
183.0303,,194.0594,,198.186375
183.0481,,194.119,,198.203575
183.06825,,194.13835,,198.21915
183.082375,,194.1598,,198.23325
183.0911,,194.1752,,198.267925
183.10285,,194.212825,,198.332975
183.1089,,194.2353,,198.35145
183.121625,,194.36995,,198.381525
183.130975,,194.380475,,198.3885
183.14175,,194.390025,,198.402125
183.1771,,194.406875,,198.4309
183.19115,,194.415625,,198.451575
183.210575,,194.422975,,198.4729
183.2381,,194.4434,,198.485325
183.2565,,194.452025,,198.516025
183.276225,,194.4649,,198.53985
183.279625,,194.47505,,198.56035
183.3014,,194.49635,,198.576875
183.364,,194.5364,,198.58955
183.368475,,194.57395,,198.625425
183.383125,,194.59465,,198.6983
183.38855,,194.62095,,198.712875
183.406325,,194.639875,,198.733475
183.42405,,194.68445,,198.7513
183.49575,,194.744725,,198.772175
183.528075,,194.779075,,198.803475
183.55945,,194.801075,,198.883125
183.586025,,194.815525,,198.8994
183.61025,,194.8604,,198.967275
183.633075,,194.892225,,198.9799
183.66995,,194.8985,,199.034325
183.69325,,194.904875,,199.059725
183.7056,,194.912075,,199.071275
183.722,,194.923075,,199.10175
183.76515,,194.93615,,199.112325
183.769575,,194.9452,,199.1544
183.840275,,194.957625,,199.17725
183.861975,,194.974175,,199.206625
183.8843,,194.98455,,199.259175
183.911725,,194.99885,,199.28845
183.934925,,195.015475,,199.339075
183.965325,,195.03265,,199.37915
183.98115,,195.0446,,199.393925
184.001525,,195.0606,,199.4057
184.021475,,195.07165,,199.41945
184.0414,,195.092,,199.428825
184.05285,,195.1234,,199.452525
184.066475,,195.150975,,199.597975
184.0762,,195.2013,,199.606625
184.094975,,195.219425,,199.639525
184.124775,,195.284825,,199.688375
184.20075,,195.301475,,199.718525
184.237475,,195.389,,199.7744
184.2543,,195.433425,,199.790075
184.265,,195.457075,,199.806375
184.293075,,195.4792,,199.821825
184.313175,,195.500725,,199.860325
184.32245,,195.52175,,199.8906
184.331525,,195.5391,,199.932125
184.343625,,195.566475,,199.933875
184.34765,,195.64785,,199.96295
184.359875,,195.66895,,199.9764
184.3741,,195.710425,,199.994
184.3896,,195.731425,,200.008225
184.417675,,195.741725,,200.0656
184.437025,,195.751675,,200.082275
184.4547,,195.7602,,200.10585
184.474625,,195.77295,,200.14595
184.492125,,195.79745,,200.153475
184.5087,,195.811525,,200.175925
184.534975,,195.901925,,200.217725
184.5489,,195.9376,,200.2734
184.562775,,195.9666,,200.294825
184.628575,,196.02865,,200.33555
184.640825,,196.058375,,200.387625
184.645725,,196.081525,,200.4
184.6816,,196.1094,,200.408325
184.7243,,196.13135,,200.41455
184.7358,,196.2079,,200.421125
184.7639,,196.250975,,200.436775
184.782425,,196.299975,,200.449425
184.789425,,196.302225,,200.4612
184.7977,,196.329025,,200.4811
184.872125,,196.345775,,200.603875
184.895475,,196.3645,,200.636375
184.92145,,196.3826,,200.64605
184.9332,,196.402725,,200.673025
184.953025,,196.4221,,200.7088
184.9563,,196.4374,,200.782625
184.97505,,196.452425,,200.798825
185.0006,,196.47105,,200.810775
185.02965,,196.49715,,200.83435
185.059625,,196.526625,,200.85755
185.086475,,196.560475,,200.866575
185.114175,,196.590575,,200.8745
185.146725,,196.638,,200.898675
185.1804,,196.6986,,200.9142
185.2095,,196.711675,,200.982025
185.234675,,196.714475,,201.014625
185.258725,,196.7362,,201.04755
185.283675,,196.754375,,201.06655
185.288275,,196.767225,,201.0817
185.321025,,196.78145,,201.11365
185.3395,,196.8074,,201.148625
185.361325,,196.829325,,201.161
185.38055,,196.9123,,201.18165
185.397825,,196.941575,,201.19515
185.42115,,196.984175,,201.227325
185.45235,,197.020275,,201.2341
185.471875,,197.10955,,201.255775
185.484525,,197.120925,,201.26845
185.5004,,197.162975,,201.27715
185.51585,,197.186925,,201.2829
185.531375,,197.2077,,201.355575
185.542325,,197.227075,,201.39225
185.561925,,197.25675,,201.41125
185.58125,,197.269025,,201.427
185.61025,,197.28245,,201.444125
185.6227,,197.367775,,201.46235
185.640825,,197.376175,,201.48195
185.64315,,197.386925,,201.5484
185.71565,,197.401175,,201.6121
185.744,,197.4117,,201.621275
185.75895,,197.44525,,201.647375
185.77695,,197.4636,,201.699
185.80635,,197.483175,,201.7578
185.8211,,197.61325,,201.77425
185.8423,,197.636625,,201.7791
185.879375,,197.66,,201.78505
185.896425,,197.7023,,201.83095
185.916725,,197.713725,,201.90575
185.929825,,197.72175,,201.927075
185.9445,,197.772375,,201.952325
185.95625,,197.8026,,201.9787
185.964775,,197.81525,,202.043775
185.979875,,197.83605,,202.070725
186.001725,,197.85555,,202.08485
186.0221,,197.89045,,202.09595
186.04945,,197.910575,,202.133425
186.0758,,197.93125,,202.2448
186.104625,,197.942325,,202.275025
186.136975,,198.03515,,202.4043
186.1615,,198.06205,,202.444025
186.18385,,198.077025,,202.4535
186.210575,,198.095475,,202.508925
186.2365,,198.123925,,202.520775
186.259425,,198.164925,,202.5628
186.2955,,198.194225,,202.5933
186.319475,,198.22625,,202.6097
186.3397,,198.2536,,202.62535
186.3661,,198.27565,,202.657925
186.385575,,198.2939,,202.6901
186.404775,,198.32315,,202.708525
186.433175,,198.357975,,202.719525
186.44445,,198.4136,,202.79005
186.49055,,198.453525,,202.80425
186.50775,,198.47225,,202.816225
186.529725,,198.482175,,202.9161
186.553125,,198.5123,,202.9916
186.573675,,198.524425,,203.003725
186.60655,,198.5331,,203.059875
186.632125,,198.5519,,203.0792
186.6534,,198.559325,,203.1208
186.67545,,198.599875,,203.123175
186.69985,,198.667525,,203.128475
186.73285,,198.71425,,203.16625
186.7605,,198.751575,,203.174675
186.793,,198.7697,,203.22165
186.813575,,198.789475,,203.234775
186.8294,,198.81375,,203.2443
186.84425,,198.83095,,203.283625
186.85505,,198.87625,,203.3302
186.88565,,198.8906,,203.341975
186.89835,,198.9044,,203.364575
186.93385,,198.923425,,203.410675
186.969125,,198.936225,,203.460725
187.021875,,198.951575,,203.4788
187.041225,,198.9986,,203.549
187.0895,,199.02515,,203.5942
187.12735,,199.06335,,203.686275
187.130825,,199.089725,,203.7125
187.1573,,199.1664,,203.744625
187.18785,,199.17705,,203.755425
187.222125,,199.201,,203.79025
187.249525,,199.21415,,203.848225
187.28255,,199.227325,,203.918975
187.3065,,199.241925,,203.9425
187.327025,,199.25705,,204.027825
187.340275,,199.282575,,204.05095
187.350225,,199.30195,,204.0602
187.383525,,199.3224,,204.093075
187.407475,,199.3361,,204.107575
187.436575,,199.367225,,204.1647
187.456975,,199.38925,,204.250825
187.4805,,199.40325,,204.2702
187.5063,,199.417075,,204.279575
187.521175,,199.42965,,204.290125
187.5458,,199.437725,,204.310075
187.57105,,199.45195,,204.320175
187.596225,,199.476825,,204.347925
187.661525,,199.498175,,204.390875
187.688125,,199.5115,,204.4004
187.72665,,199.525975,,204.462825
187.7659,,199.5382,,204.4932
187.78485,,199.548475,,204.593775
187.8158,,199.56635,,204.605
187.832025,,199.576625,,204.66355
187.8436,,199.59905,,204.693425
187.85195,,199.6062,,204.702625
187.86965,,199.61695,,204.723925
187.899175,,199.6297,,204.73405
187.936175,,199.643375,,204.759425
187.9765,,199.668125,,204.773425
188.00175,,199.684,,204.787525
188.03865,,199.702525,,204.821675
188.09845,,199.730075,,204.840525
188.134575,,199.80055,,204.8634
188.197375,,199.8215,,204.89705
188.258825,,199.8578,,204.91005
188.286825,,199.884825,,204.92335
188.3228,,199.902525,,204.953075
188.342675,,199.915925,,204.958175
188.3624,,199.930425,,204.964025
188.394025,,199.95415,,204.995475
188.41995,,199.9693,,205.063775
188.441725,,200.0059,,205.082775
188.45225,,200.010425,,205.129325
188.465925,,200.036775,,205.16455
188.474325,,200.060325,,205.19575
188.487275,,200.085525,,205.2609
188.49155,,200.09615,,205.271125
188.51355,,200.11555,,205.277725
188.535525,,200.1283,,205.2881
188.584125,,200.136075,,205.30265
188.609225,,200.146425,,205.31665
188.624775,,200.153825,,205.352375
188.656675,,200.161625,,205.368675
188.664175,,200.16885,,205.3786
188.67725,,200.180625,,205.43835
188.701125,,200.19115,,205.506
188.72775,,200.20165,,205.527675
188.762725,,200.21065,,205.54415
188.79915,,200.21925,,205.577875
188.8305,,200.23855,,205.629325
188.8619,,200.249175,,205.66965
188.895575,,200.261975,,205.75735
188.92415,,200.2852,,205.768575
188.9523,,200.30045,,205.83805
188.966325,,200.3123,,205.866575
189.013525,,200.324175,,205.880175
189.018325,,200.3341,,205.91395
189.027075,,200.3477,,205.928175
189.0457,,200.36325,,205.994975
189.080025,,200.375025,,206.145875
189.101975,,200.403825,,206.209425
189.105125,,200.4411,,206.2186
189.1292,,200.44805,,206.231025
189.1801,,200.453275,,206.256975
189.21415,,200.46345,,206.2742
189.250225,,200.470675,,206.28065
189.28035,,200.47555,,206.2862
189.30645,,200.489075,,206.3369
189.3282,,200.4943,,206.409675
189.3652,,200.500575,,206.447225
189.420825,,200.5122,,206.4821
189.43835,,200.52085,,206.4978
189.45485,,200.530125,,206.532675
189.466775,,200.537875,,206.546275
189.507475,,200.546125,,206.572275
189.519125,,200.5559,,206.5821
189.5309,,200.56545,,206.58815
189.563625,,200.573925,,206.6148
189.56515,,200.580625,,206.634325
189.58435,,200.595775,,206.69985
189.599575,,200.6034,,206.714025
189.621075,,200.61615,,206.725875
189.6461,,200.6229,,206.79185
189.677625,,200.62675,,206.812575
189.709625,,200.63175,,206.830525
189.74005,,200.639225,,206.891325
189.77455,,200.652025,,206.93995
189.795125,,200.670975,,206.965925
189.824875,,200.6764,,206.9741
189.84775,,200.6909,,206.981725
189.869775,,200.699175,,207.02285
189.890575,,200.709325,,207.044725
189.9184,,200.719625,,207.0567
189.932275,,200.729925,,207.137875
189.9612,,200.7479,,207.1539
189.972825,,200.759925,,207.18015
189.99935,,200.7896,,207.227375
190.018125,,200.8011,,207.260625
190.059275,,200.80865,,207.273525
190.071775,,200.82275,,207.29315
190.081425,,200.83225,,207.318775
190.095775,,200.8517,,207.35095
190.1156,,200.862575,,207.40715
190.1543,,200.881425,,207.42505
190.1824,,200.895425,,207.691725
190.222825,,200.91535,,207.837775
190.242075,,200.93235,,207.872275
190.26495,,200.961825,,207.89005
190.28915,,200.9964,,207.93995
190.309525,,201.013175,,208.030125
190.3264,,201.05185,,208.063375
190.333,,201.07875,,208.0897
190.3366,,201.117875,,208.14625
190.3414,,201.135975,,208.159525
190.3472,,201.1464,,208.217
190.3537,,201.154025,,208.239825
190.3577,,201.1602,,208.300275
190.3629,,201.16775,,208.320025
190.371675,,201.174475,,208.334125
190.3837,,201.18105,,208.365025
190.391525,,201.188725,,208.380025
190.48145,,201.196575,,208.4242
190.48775,,201.21055,,208.479575
190.504325,,201.216725,,208.6001
190.518425,,201.224375,,208.6111
190.5825,,201.2312,,208.62215
190.6159,,201.254875,,208.684675
190.6312,,201.266675,,208.713925
190.650575,,201.27285,,208.729525
