SPK_SPKC01a,SPK_SPKC03a,SPK_SPKC06a,SPK_SPKC06b
16.2899,7.894775,7.230175,19.084325
16.3922,7.91445,7.241075,19.12575
16.40535,7.9532,7.26665,19.26585
16.425225,7.977575,7.2762,19.31275
16.474425,7.992225,7.287725,19.349125
16.492775,8.00715,7.3026,19.371525
16.541125,8.027125,7.3119,19.386525
16.6232,8.050175,7.333075,19.40065
16.67185,8.069775,7.3355,19.4224
16.78415,8.076425,7.3489,19.4398
16.8264,8.0959,7.36185,19.44495
16.8365,8.1158,7.3726,19.535975
16.851025,8.131125,7.386325,19.5744
16.872225,8.15345,7.399225,19.59495
16.88765,8.164975,7.424375,19.813075
16.9001,8.18815,7.4605,19.8443
16.93525,8.20325,7.48935,19.8751
16.95465,8.225425,7.5133,19.9016
17.0013,8.260175,7.531725,19.922925
17.046425,8.281325,7.5618,19.92895
17.05525,8.302375,7.589375,20.131575
17.0673,8.31035,7.61075,20.1779
17.09115,8.33375,7.61885,20.235075
17.096525,8.36695,7.63345,20.246775
17.1086,8.396425,7.644675,20.28665
17.13845,8.421175,7.64935,20.389525
17.272575,8.45405,7.66055,20.4032
17.2771,8.47785,7.67995,20.43465
17.3049,8.5033,7.692875,20.448925
17.41135,8.521025,7.703225,20.4582
17.43735,8.53045,7.72485,20.553875
17.47755,8.5532,7.742775,20.57435
17.50725,8.57235,7.7565,20.5929
17.582425,8.588275,7.77405,20.618275
17.644125,8.590175,7.7812,20.660025
17.707775,8.602025,7.80035,20.678225
17.74545,8.622275,7.836125,20.7054
17.8782,8.64175,7.8622,20.732725
17.907175,8.654425,7.8812,20.739075
17.954575,8.675375,7.891425,20.7534
17.96615,8.69545,7.912,20.8404
17.97645,8.714675,7.93275,20.883975
18.023075,8.7346,7.95045,21.01165
18.0274,8.751925,7.960725,21.03795
18.05175,8.7557,7.97295,21.04685
18.110225,8.767525,7.979275,21.078025
18.14,8.783875,7.986175,21.14265
18.190425,8.81,7.99815,21.19685
18.289875,8.816475,8.0161,21.25765
18.338125,8.829375,8.0227,21.26755
18.391025,8.84425,8.0285,21.307425
18.4486,8.855375,8.0379,21.3259
18.455875,8.879175,8.04205,21.342025
18.496325,8.9021,8.055025,21.35845
18.578675,8.91305,8.067025,21.38045
18.63375,8.946675,8.07815,21.393075
18.662925,8.959075,8.092325,21.415175
18.686125,8.981775,8.105,21.41935
18.7226,8.99675,8.123025,21.425625
18.8444,9.01515,8.138875,21.449475
18.862125,9.027525,8.1548,21.462025
18.86915,9.047175,8.168225,21.503125
18.905325,9.063575,8.190375,21.532925
18.99565,9.0785,8.2048,21.687125
19.0019,9.12195,8.217175,21.76865
19.02345,9.14055,8.232525,21.7903
19.091825,9.158575,8.264775,21.8053
19.158625,9.19715,8.284875,21.82815
19.18875,9.21045,8.31215,21.842275
19.20695,9.2244,8.330225,21.8967
19.22085,9.268475,8.343975,21.91
19.23805,9.297075,8.374175,21.94185
19.332125,9.3174,8.393,22.018025
19.371375,9.32965,8.39565,22.04655
19.3972,9.3482,8.4219,22.05455
19.415575,9.3683,8.430175,22.07475
19.485275,9.38425,8.46145,22.081675
19.547575,9.4043,8.47325,22.087825
19.663225,9.43875,8.495825,22.2202
19.68775,9.45425,8.518775,22.25305
19.696025,9.4838,8.53865,22.2666
19.75485,9.491025,8.5672,22.291075
19.7564,9.507625,8.574325,22.33905
19.769025,9.541125,8.61855,22.36575
19.78255,9.57635,8.651175,22.38065
19.80235,9.58915,8.669425,22.52475
19.812725,9.6148,8.686425,22.616425
19.874325,9.637675,8.70485,22.6205
19.939275,9.659325,8.722025,22.64455
19.949875,9.691,8.7475,22.678275
19.99115,9.7216,8.75335,22.70785
20.042125,9.74105,8.775825,22.71995
20.098175,9.7653,8.7894,22.7438
20.134075,9.78165,8.824075,22.748875
20.21535,9.8123,8.83645,22.767875
20.2652,9.82625,8.857125,22.8202
20.271975,9.851675,8.876475,22.855675
20.37085,9.8668,8.887725,22.870525
20.420275,9.891,8.896075,22.9061
20.503525,9.912025,8.9135,22.935625
20.535575,9.925575,8.92005,22.945475
20.53715,9.935075,8.92765,23.018675
20.560575,9.9475,8.9473,23.04525
20.568425,9.962625,8.957525,23.092125
20.605,9.97355,8.970525,23.105725
20.6528,10.000275,8.987675,23.121475
20.77285,10.019825,9.00595,23.183025
20.806375,10.0408,9.020325,23.188
20.86105,10.05565,9.0495,23.249425
20.876025,10.08125,9.067475,23.278975
20.911025,10.095875,9.08885,23.310825
20.938775,10.126825,9.096725,23.32185
20.975075,10.139,9.11775,23.33675
21.040275,10.159525,9.1301,23.365325
21.046075,10.199525,9.136525,23.40035
21.08595,10.2155,9.1604,23.439225
21.0882,10.2455,9.179725,23.4775
21.10675,10.2635,9.19425,23.514725
21.10965,10.2877,9.210125,23.572375
21.13545,10.2982,9.23535,23.578925
21.1822,10.30815,9.262375,23.604125
21.21605,10.321025,9.269125,23.63485
21.251375,10.343925,9.278075,23.646425
21.307225,10.36205,9.28475,23.682925
21.314975,10.3725,9.295125,23.69115
21.378575,10.3852,9.3239,23.701
21.40015,10.4047,9.3384,23.7286
21.42425,10.4294,9.34405,23.772175
21.42945,10.446,9.37,23.895225
21.45295,10.471675,9.3751,23.9383
21.486575,10.486175,9.391225,23.970625
21.528675,10.503375,9.41615,23.98995
21.5394,10.521425,9.437475,24.0033
21.564375,10.55115,9.476225,24.008675
21.605975,10.56765,9.5094,24.02235
21.62555,10.589425,9.517225,24.044225
21.68395,10.6257,9.5495,24.072
21.6899,10.639125,9.56165,24.107175
21.71215,10.640375,9.5827,24.1241
21.717025,10.65765,9.618825,24.14085
21.735275,10.681725,9.6519,24.176075
21.77075,10.7081,9.66515,24.2086
21.771825,10.73535,9.7006,24.2393
21.80015,10.75035,9.708525,24.301975
21.840825,10.770625,9.7169,24.306675
21.87255,10.7981,9.726475,24.340625
21.964325,10.8175,9.769375,24.373275
22.018775,10.843875,9.7991,24.404
22.038075,10.8599,9.84345,24.423625
22.039575,10.881525,9.854525,24.453975
22.04775,10.8936,9.902175,24.510325
22.080625,10.912725,9.936325,24.5568
22.13525,10.933525,9.9631,24.566925
22.146975,10.9425,9.995825,24.704225
