SPK_SPKC05a,SPK_SPKC09a,SPK_SPKC16a
7.08435,0.775575,0.01645
7.1102,1.040275,0.02345
8.248975,1.10025,0.035575
8.752,1.155975,0.048875
15.40325,1.55625,0.0608
16.854875,1.982875,0.086225
22.818625,2.96755,0.1043
24.214825,2.983025,0.128625
26.515825,3.203875,0.147875
26.65635,3.40175,0.1733
29.4424,3.42105,0.203775
30.784625,3.7144,0.2347
31.191575,3.841175,0.2604
35.34735,3.867275,0.28325
37.5522,4.40205,0.299475
38.721825,6.25595,0.309425
40.3227,6.37815,0.31985
40.442325,6.7922,0.331975
41.97155,9.3189,0.34165
42.041475,9.516975,0.352975
42.349175,10.0405,0.366025
45.588,11.89055,0.37865
46.161675,12.59515,0.391275
47.18625,17.199975,0.39975
47.588275,18.1282,0.4038
48.2396,19.737125,0.422875
51.532375,20.107225,0.445675
53.735675,21.28085,0.466
57.965125,21.363025,0.499775
58.84835,21.71885,0.53165
66.70165,22.510875,0.57045
66.823475,23.582025,0.6147
68.7838,23.686525,0.645075
78.21895,24.676625,0.670775
83.2972,25.20125,0.69505
84.67025,26.9572,0.722325
84.73345,27.999725,0.75
84.823475,29.172175,0.789025
90.03225,30.630575,0.829425
94.738625,30.7077,0.860425
95.92635,32.1374,0.889175
97.178125,32.2999,0.9128
98.065025,32.439675,0.935725
99.513425,32.7232,0.949375
99.572225,33.05285,0.96185
101.923725,33.607575,0.97015
102.391775,33.904525,0.9782
103.952625,34.434675,0.984375
104.341225,34.638725,0.989875
105.97925,34.812625,0.99525
106.526175,34.998525,0.99935
106.990625,35.23545,1.0044
107.852475,35.285825,1.01395
110.000275,35.63275,1.018275
110.6666,37.4468,1.027925
111.01125,37.47395,1.033225
113.119125,37.550425,1.03985
114.8772,39.632425,1.0469
115.85755,39.6819,1.052525
117.43095,39.914625,1.05995
117.843875,40.3729,1.06695
118.3201,41.871325,1.077825
119.2414,42.60895,1.087175
120.06265,43.0826,1.1046
121.244775,43.846575,1.122975
121.27885,44.095825,1.149325
121.3212,45.97175,1.17015
121.67035,46.9263,1.202025
127.0047,47.555225,1.247
128.667,48.288475,1.281075
129.32465,48.5106,1.340725
130.862275,48.715575,1.356875
132.923625,48.895125,1.368075
134.1615,49.019925,1.3776
134.2895,49.683375,1.38665
135.436625,50.574175,1.39395
136.261625,51.559525,1.401
136.9086,53.21955,1.40705
136.916325,53.47645,1.412825
137.651475,53.627975,1.4182
139.208025,53.8205,1.4233
139.595725,53.826525,1.42835
142.681425,53.87495,1.436825
143.185425,54.6232,1.44555
145.507375,54.701425,1.4502
145.637425,55.3109,1.455725
146.006625,55.315125,1.460925
146.410675,55.43745,1.465925
146.769075,56.58495,1.47205
147.683475,57.13975,1.478525
148.518225,57.56575,1.49345
149.005,58.59605,1.50345
151.1703,58.83625,1.5122
151.744875,58.96615,1.52545
151.81105,60.204975,1.562975
151.821325,60.532175,1.592775
152.323575,60.737625,1.6308
152.6714,61.717775,1.6691
153.711425,62.2138,1.690725
157.376425,62.75545,1.703525
159.57685,62.8038,1.712425
159.725575,63.263725,1.718225
160.725775,63.32735,1.723775
160.748375,63.433325,1.7285
161.443,63.584375,1.735775
163.141325,63.7849,1.739925
163.5456,64.836625,1.743825
163.74085,64.8552,1.7474
164.245375,65.0344,1.748975
164.34925,65.753075,1.758
166.574275,65.924075,1.765675
167.8458,66.0163,1.7717
167.9515,66.17895,1.77555
168.1942,66.551425,1.779
168.642775,66.773775,1.78305
170.414075,67.22305,1.79245
171.843875,67.303225,1.796875
171.863175,68.08115,1.8027
172.8134,68.193175,1.807125
172.86725,68.783325,1.8111
173.65065,69.6815,1.821175
173.67085,70.87265,1.83345
174.588575,71.034725,1.849925
174.644875,71.0794,1.855325
174.9943,71.111975,1.8632
,72.069275,1.868475
