SPK_SPKC02a,SPK_SPKC07a,SPK_SPKC12a,SPK_SPKC15a
237.19215,202.539325,203.1155,208.41435
237.272325,202.55065,203.134325,208.490525
237.950975,202.58365,203.158125,208.681975
238.15415,202.594225,203.179975,208.68545
238.18845,202.615225,203.21265,208.727375
238.88865,202.62655,203.228725,208.768725
239.239875,202.6386,203.23355,208.878325
239.315725,202.65085,203.262625,208.900225
239.444275,202.667525,203.273375,208.9339
240.71215,202.6778,203.292325,209.0146
240.792375,202.6904,203.307,209.056625
241.00375,202.70705,203.31945,209.14865
241.276025,202.7277,203.3299,209.1987
241.5456,202.74585,203.34495,209.2459
241.692125,202.7601,203.35935,209.4071
241.971025,202.766525,203.3682,209.528075
241.999075,202.769925,203.387775,209.71435
242.3238,202.785875,203.39535,209.769275
242.454575,202.7964,203.41355,209.7904
242.54505,202.813225,203.42575,209.808125
242.5634,202.843425,203.448,209.927125
243.333775,202.86145,203.475175,209.950475
243.83415,202.878975,203.493375,209.95565
243.976825,202.89475,203.51055,210.123325
244.25725,202.908375,203.517025,210.22245
244.2966,202.920375,203.53325,210.393825
244.55165,202.9313,203.54965,210.436475
244.6165,202.9488,203.5684,210.4874
244.6393,202.961225,203.626125,210.6398
244.66355,202.976775,203.693125,210.7403
244.788475,202.9878,203.73555,210.741925
244.86975,202.998825,203.7685,210.747775
244.948475,203.013825,203.78475,210.7607
245.786975,203.015275,203.8002,210.817725
246.0268,203.034525,203.81445,210.837875
246.070625,203.053225,203.8241,210.853225
246.452375,203.0625,203.868325,210.8914
246.483925,203.071275,203.883175,210.91005
246.579775,203.100725,203.91745,210.9525
246.682475,203.11655,203.959525,211.22655
246.791575,203.13285,203.9845,211.227525
247.322925,203.14615,204.003875,211.2727
247.787175,203.17525,204.04415,211.33245
247.993825,203.189675,204.064975,211.350225
248.001675,203.2045,204.07275,211.4078
248.241575,203.215275,204.08785,211.48305
248.32475,203.228675,204.131525,211.515425
248.463475,203.2409,204.1637,211.5922
248.75895,203.2639,204.176825,211.6084
249.38855,203.281775,204.195925,211.626825
249.440675,203.29405,204.2166,211.654975
249.56335,203.31345,204.2303,211.671
249.776725,203.344075,204.25115,211.699925
249.8927,203.362975,204.276025,211.824375
249.954275,203.380525,204.292825,211.895025
249.999975,203.3973,204.322325,211.928
250.2765,203.4196,204.329825,211.978875
250.900075,203.448,204.344475,211.990075
251.764225,203.471475,204.367775,212.03255
252.589725,203.472625,204.39895,212.0467
252.644075,203.506675,204.4174,212.05
252.927275,203.518525,204.435275,212.076975
253.01285,203.5387,204.4688,212.220875
253.130575,203.5769,204.514825,212.507175
253.16495,203.5929,204.53745,212.524975
253.273,203.5986,204.61225,212.563975
254.032,203.612325,204.6385,212.596925
254.198725,203.623625,204.67025,212.60925
254.42725,203.636375,204.6758,212.65765
254.499325,203.66455,204.6928,212.7002
