SPK_SPKC09a,SPK_SPKC11a,SPK_SPKC13a
0.168925,0.06185,0.01475
0.257325,0.0907,0.04225
0.285675,0.358225,0.080125
0.567375,0.42835,0.1206
0.777175,1.7346,0.172025
0.819675,1.76625,0.207775
1.180825,2.0346,0.2329
1.6296,2.0507,0.294425
1.76055,2.197375,0.317875
2.00465,2.424275,0.355975
2.0764,3.20555,0.40935
2.2624,3.267175,0.558925
2.4751,3.6353,0.569875
2.555825,3.89985,0.604225
3.041825,4.091675,0.664875
3.466225,4.139025,0.697725
3.865425,4.415725,0.742725
3.924025,4.427225,1.0071
4.01995,4.961325,1.02135
4.6547,5.355525,1.0671
4.821,5.48245,1.121275
5.13405,5.74955,1.154175
5.202075,5.785425,1.20065
5.255075,6.135675,1.247575
5.681025,6.658275,1.28405
6.0099,7.492075,1.3218
6.33985,8.16,1.343325
7.31765,8.257075,1.4155
7.650325,8.362375,1.4682
7.70895,9.090725,1.534625
8.48125,9.493975,1.5545
8.666525,9.817175,1.580875
9.559925,9.847075,1.62655
9.631225,10.489875,1.629325
9.717725,10.724225,1.6835
10.14445,11.06855,1.70565
10.47635,11.283975,1.727775
10.778525,11.357325,1.752825
11.223975,11.492,1.769875
11.6771,11.529825,1.795075
11.857525,11.68715,1.813875
12.2312,11.83285,1.839025
12.428975,12.618475,1.892275
12.9034,12.807675,1.9143
13.314475,13.06495,2.121325
13.380775,13.1062,2.1445
13.57095,13.385875,2.16175
15.5188,14.360075,2.1834
15.663275,14.444425,2.322375
15.70935,14.8712,2.412575
16.031875,16.15865,2.447875
16.109525,16.46695,2.505275
16.267125,16.889,2.547225
16.348975,17.04675,2.5716
16.3809,17.235225,2.5977
16.567575,18.203075,2.745575
17.258775,18.328,2.753425
17.3181,19.245975,2.77585
17.747675,20.09555,2.78725
17.798475,22.528,2.805775
18.260275,22.5762,2.82175
18.379575,22.7694,2.832775
18.686225,23.041775,2.85125
18.737675,23.070925,2.8754
19.113325,23.263325,2.901
19.451675,23.634925,2.941525
19.55335,23.884925,2.980175
19.753175,24.01595,3.009175
19.8002,24.0774,3.0368
19.845275,24.3938,3.048275
20.44545,24.4205,3.077775
21.061125,24.625225,3.153425
21.3077,24.658975,3.199075
21.62405,24.845225,3.23685
21.791075,24.90195,3.2719
22.14235,25.006425,3.315225
22.188225,25.565025,3.6103
22.38985,25.697775,3.622875
22.765475,25.949475,3.640625
23.0908,26.377225,3.649625
23.2193,26.723425,3.677075
23.4454,27.334775,3.691275
23.9111,27.4125,3.706925
24.2874,27.4697,3.7238
24.398375,27.620475,3.742375
24.597125,27.734625,3.7642
24.933675,28.405925,3.7819
24.9949,28.4216,3.812075
25.037925,28.568425,3.8365
25.292075,28.858775,3.856875
25.720075,29.037575,3.879725
26.07305,29.67905,3.9828
26.32985,29.719925,4.1091
26.85335,29.849875,4.115975
26.925725,30.088575,4.12655
27.102225,31.140025,4.1385
27.289525,31.366325,4.150375
27.397425,32.244325,4.160325
27.561875,32.26795,4.174825
27.657975,32.94245,4.186025
27.73485,33.20955,4.196175
28.077825,33.217675,4.212475
28.159425,34.053875,4.241575
28.23535,34.396,4.2564
28.272075,35.3979,4.281025
28.3245,35.59305,4.312325
28.56035,36.132025,4.342825
28.669375,36.58155,4.37375
28.7503,37.37835,4.4179
28.863125,37.788675,4.42935
29.07055,38.040125,4.441225
29.251,38.24605,4.479675
29.307575,38.9658,4.49535
29.594975,41.410825,4.515075
29.662425,41.7305,4.540125
30.673075,41.986325,4.57245
31.406225,42.205275,4.596375
31.570275,42.310725,4.610125
31.82295,42.72595,4.633475
31.894225,42.7745,4.658875
31.935,42.78555,4.6784
32.258325,43.085425,4.69475
32.32835,43.753175,4.727
32.377475,43.874625,4.78495
32.620225,45.363925,4.97185
32.6912,46.42525,4.978
32.737325,46.520075,4.994725
32.796225,46.719725,5.01125
32.90445,46.938875,5.031025
33.0186,47.097425,5.0588
33.06035,47.17995,5.103225
33.3814,47.6271,5.126975
33.753125,48.33955,5.1667
33.840175,48.81275,5.1901
33.885425,49.7264,5.238275
34.21145,50.01975,5.3794
34.3215,50.384425,5.384
34.39495,51.7562,5.393075
34.663775,52.154125,5.4087
34.75545,52.15635,5.431125
34.86075,52.68055,5.46355
35.61005,52.790125,5.482925
36.063675,52.88005,5.508025
36.11095,53.5575,5.55645
36.339175,53.876375,5.7412
36.397775,53.892425,5.747725
36.488375,54.123175,5.757875
36.7605,54.1826,5.766825
37.17435,54.38205,5.776875
37.64445,54.581775,5.7888
37.91195,54.746475,5.803775
38.10245,54.833975,5.8415
38.5052,55.139975,6.1165
38.654025,55.541,6.1221
38.733625,55.798225,6.135075
38.9657,55.810425,6.152325
40.30465,55.9593,6.175375
40.82875,56.152025,6.187925
41.548875,56.306125,6.203575
41.786525,56.70995,6.225375
41.99625,56.824325,6.25855
42.2479,56.993875,6.318525
42.579525,57.0054,6.399725
42.735775,57.40215,6.454375
42.7641,57.523525,6.46035
42.988625,58.2767,6.480775
43.121075,58.289675,6.497275
43.560825,58.51995,6.511375
43.727825,58.821375,6.5342
43.9692,59.03795,6.5555
44.0776,59.185775,6.597125
44.151125,59.41655,6.80455
44.20965,60.03575,6.8102
44.80895,61.0365,6.817475
44.880475,61.26905,6.835925
44.9474,61.880925,6.851625
45.027375,62.055375,6.87765
45.0505,62.2967,6.900325
45.2136,62.316975,6.954425
45.45685,62.51085,6.967175
45.527125,63.07465,7.151125
45.67075,63.4908,7.1674
45.9113,63.902325,7.181525
45.975625,64.251525,7.204925
46.06665,64.352575,7.221075
46.2023,64.902025,7.24575
46.27,64.927325,7.505475
46.318775,65.016875,7.516875
46.6978,65.097675,7.528
46.742925,65.318475,7.545775
46.812825,65.374525,7.56465
47.12635,65.463525,7.584525
47.18445,66.01495,7.6183
47.396825,66.146375,7.638125
47.463425,66.68715,7.7056
47.536375,66.894775,7.804375
47.622375,67.078375,7.853775
47.713925,67.802975,7.892075
47.9078,68.404175,7.9133
48.1493,68.621875,7.933675
48.58635,68.880525,7.9598
48.700325,69.599025,7.980575
48.934075,70.110525,8.021875
49.101675,70.210875,8.113375
49.215775,70.5486,8.16135
49.5349,70.7544,8.218875
49.601475,71.2518,8.2374
49.9719,71.312525,8.253675
50.277525,71.46335,8.272675
50.383775,71.96195,8.28445
50.577225,72.6279,8.3067
50.84415,72.6887,8.327375
50.940275,74.262,8.343075
51.005175,74.2983,8.3539
51.247525,74.351275,8.3761
51.39945,74.418525,8.3916
51.4675,74.6478,8.4115
51.567075,75.030125,8.426575
51.68705,76.6853,8.46305
51.853225,77.300975,8.5106
52.059575,77.3157,8.552475
52.2814,77.639875,8.65235
52.400625,77.95765,8.71865
52.48015,78.077925,8.76445
52.662575,78.3069,8.81065
52.7074,78.86885,8.8473
52.9729,79.080525,8.8721
53.020425,79.10565,8.911825
53.234375,79.620475,8.944325
53.477425,80.84595,8.977
53.905625,80.988225,9.0063
54.149775,80.989775,9.027625
54.499525,81.743325,9.05075
54.6275,83.641275,9.0795
54.70345,83.894675,9.170025
54.912225,83.922575,9.402075
55.005775,84.848925,9.44655
55.331675,85.210625,9.4907
55.406875,86.48325,9.508075
55.811575,87.290375,9.822775
55.9181,87.8739,9.854225
56.03515,88.0829,9.896375
56.11675,89.3157,9.9241
