SPK_SPKC05a,SPK_SPKC09a,SPK_SPKC11a,SPK_SPKC11b
64.217075,122.61225,97.8331,13.1676
64.330475,122.666375,97.98075,13.183425
64.5284,122.693175,98.0146,13.202675
64.578175,122.800675,98.12945,13.226475
64.603975,122.9046,98.175525,13.251475
64.7545,122.990975,98.195425,13.28125
64.8587,123.105325,98.234675,13.306875
64.8979,123.124225,98.240275,13.31355
65.04835,123.3113,98.261775,13.323625
65.23165,123.343,98.296275,13.330325
65.2887,123.36905,98.382825,13.335875
65.44565,123.379625,98.45475,13.341125
65.488525,123.386075,98.54765,13.348225
65.520975,123.388375,98.6152,13.3594
65.713375,123.4021,98.699075,13.368175
65.798,123.8537,98.7267,13.37505
65.8257,123.8989,98.7328,13.39205
65.8769,123.931425,98.762475,13.403875
65.936,123.964375,98.783,13.41705
65.963125,124.151475,98.807575,13.434525
66.0706,124.2853,98.8804,13.45085
66.12995,124.41015,98.97995,13.456525
66.14345,124.422325,99.0572,13.474625
66.18975,124.4333,99.150775,13.4839
66.246025,124.4718,99.18675,13.495075
66.3482,124.492475,99.238425,13.531125
66.427725,124.544625,99.252425,13.54725
66.52835,124.587725,99.273925,13.573925
66.5328,124.830225,99.301225,13.613825
66.551025,124.835175,99.35545,13.62825
66.639275,124.84185,99.428,13.650675
66.659175,124.85275,99.485675,13.6658
66.7216,124.8881,99.5316,13.67925
66.81515,125.20695,99.589975,13.695125
66.95825,125.3782,99.632175,13.7094
67.08175,125.410675,99.734925,13.732575
67.125,125.444975,99.753675,13.76395
67.1456,125.479925,99.873775,13.780625
67.335675,125.501275,99.900325,13.793575
67.41355,125.518925,99.92845,13.80305
67.4328,125.7266,99.9466,13.810125
67.446,125.831025,100.014125,13.825675
67.4564,125.87985,100.029875,13.83455
67.519275,125.903225,100.056625,13.8443
67.532075,126.0541,100.076825,13.880225
67.599075,126.24005,100.13625,13.889625
67.6602,126.3359,100.352,13.90705
67.734925,126.42865,100.428525,13.924275
67.808375,126.582125,100.46565,13.9573
67.8803,126.8116,100.502075,13.96915
67.8941,126.820975,100.6448,13.9943
67.943125,126.825725,100.659075,14.0137
68.011575,126.85,100.679425,14.03695
68.05495,126.86205,100.69735,14.05595
68.098075,126.908375,100.94395,14.069525
68.192475,126.92285,101.05385,14.085225
68.264875,126.975725,101.104225,14.113725
68.2719,127.290475,101.152525,14.136975
68.43315,127.33405,101.203725,14.157475
68.576475,127.477875,101.31465,14.17135
68.63385,127.799925,101.4276,14.18955
68.7296,127.85765,101.486425,14.209525
68.7541,128.021525,101.4952,14.2337
68.78665,128.210725,101.50205,14.253625
68.947975,128.2862,101.516175,14.26955
68.98675,128.31295,101.521775,14.286975
69.167025,128.338475,101.530775,14.301575
69.2615,128.422025,101.543775,14.32305
69.571475,128.87605,101.6737,14.343975
69.601275,128.96565,101.846125,14.370575
69.617125,128.9795,101.86555,14.3928
69.633975,128.99915,102.012025,14.414525
69.6698,129.09175,102.08475,14.430575
69.8105,129.13115,102.189725,14.45225
69.858125,129.22395,102.3715,14.475775
70.1052,129.388175,102.425625,14.5074
70.145425,129.48685,102.44025,14.534125
70.276425,129.536925,102.560075,14.5467
70.44145,129.56795,102.572875,14.56245
70.549625,129.596425,102.605125,14.5689
70.580975,129.923,102.6425,14.597475
70.651,130.0028,102.826175,14.61535
70.727,130.323925,102.884625,14.62805
70.924275,130.393175,102.98395,14.637275
70.941075,130.433325,102.996825,14.652125
71.00445,130.501175,103.020325,14.665725
71.04275,130.633125,103.0503,14.6743
71.148925,130.74055,103.080575,14.684525
71.273725,130.7566,103.25065,14.6976
71.29115,130.764675,103.34705,14.708175
71.3395,130.7831,103.419775,14.72105
71.476025,130.79375,103.488275,14.7391
71.50735,130.828925,103.5513,14.7628
71.6728,131.325325,103.6666,14.777725
71.701925,131.387425,103.683075,14.79185
71.735675,131.493575,103.7278,14.7995
71.801575,131.586875,103.785375,14.81815
71.853475,131.687575,103.808575,14.836
71.924425,131.765025,103.817625,14.8508
71.9669,132.0722,103.884375,14.863075
71.99065,132.2601,103.97325,14.888775
72.065,132.375425,104.088225,14.9145
72.101775,132.439225,104.16925,14.92425
72.153225,132.580925,104.2876,14.934525
72.2673,132.890125,104.326425,14.963
72.307925,133.1059,104.35575,14.98015
72.336025,133.2198,104.36585,14.99675
72.378075,133.257125,104.382825,15.011125
72.39825,133.361075,104.3996,15.02405
72.596475,133.5149,104.4058,15.031025
72.677075,133.584275,104.55255,15.0462
72.774575,133.6956,104.780825,15.058725
72.825125,133.722575,104.79045,15.07295
72.9726,133.74295,104.821425,15.0885
73.093925,133.781275,104.932075,15.096275
73.119375,133.800525,105.15225,15.111125
73.13965,133.8362,105.17815,15.117225
73.25155,133.9064,105.21805,15.1229
73.548475,133.9916,105.239825,15.147225
73.623925,134.376175,105.255725,15.159575
73.675675,134.5491,105.26995,15.1741
73.9101,134.630175,105.407075,15.186125
73.988275,134.926375,105.51155,15.20435
74.050875,134.93945,105.551875,15.21485
74.118425,134.970925,105.569775,15.236425
74.35755,135.002075,105.58365,15.254225
74.671675,135.216625,105.6739,15.2637
74.713825,135.308,105.71765,15.2865
74.8127,135.457,105.77645,15.29885
74.838975,135.706075,105.8176,15.32445
74.877325,135.755725,105.899175,15.3408
74.89715,135.779125,105.95525,15.361725
74.9752,135.7959,105.968925,15.379675
75.168825,135.809525,105.996375,15.39735
75.20745,135.8384,106.101575,15.449125
75.224775,136.056575,106.16205,15.476975
75.413475,136.321375,106.21785,15.4899
75.436175,136.3531,106.27655,15.518225
75.556675,136.7318,106.320075,15.5243
75.64035,136.7535,106.33205,15.538825
75.780625,136.772275,106.34725,15.54855
75.8076,136.80235,106.36285,15.572025
75.8494,136.8286,106.40985,15.638975
75.9076,136.87965,106.4722,15.6598
75.9953,136.9008,106.493125,15.6736
76.0281,136.918425,106.519975,15.70795
76.1347,137.22285,106.605625,15.725575
76.2053,137.270125,106.64095,15.745575
76.246875,137.2941,106.6928,15.75655
76.476625,137.304025,106.794775,15.776575
76.498975,137.76915,106.87225,15.788425
76.597075,137.8107,106.96525,15.805025
76.626175,137.829075,107.0464,15.8221
76.684475,137.84465,107.060075,15.837
76.724275,137.8552,107.069825,15.846675
76.747875,137.96985,107.0786,15.868075
76.765875,138.420275,107.094525,15.889125
76.79365,138.528525,107.1075,15.9131
76.891375,138.56205,107.1204,15.935825
76.93805,138.678475,107.144825,15.9597
76.96835,138.9719,107.229125,15.990625
77.083525,139.000725,107.2582,16.017725
77.086425,139.3174,107.32465,16.047025
77.308,139.39355,107.572225,16.06925
77.3419,139.5898,107.700325,16.083925
77.39125,139.635875,107.729275,16.09575
77.53405,139.816525,107.745225,16.114025
77.6187,139.951725,107.888125,16.1342
77.7251,140.150875,107.93905,16.15365
77.8796,140.2531,107.976825,16.173
77.8941,140.38925,108.048675,16.191775
78.017125,140.797575,108.0753,16.210025
78.0951,141.14655,108.08865,16.223275
78.11015,141.181575,108.136,16.242725
78.17235,141.211875,108.14775,16.25695
78.359425,141.286325,108.197,16.285225
78.3733,141.35495,108.31425,16.303525
78.435675,141.3799,108.34675,16.33785
78.530425,141.57905,108.3665,16.357075
78.597575,141.659025,108.400025,16.37285
78.725575,141.677875,108.43425,16.421575
78.7662,141.8835,108.4592,16.449275
78.894025,141.894675,108.643925,16.4762
78.9362,141.9168,108.717975,16.505875
79.0172,141.9304,108.780125,16.516825
79.08605,141.9362,108.811875,16.538675
79.1298,141.944375,108.852325,16.548125
79.1867,141.95725,108.887775,16.56745
79.2446,141.9721,108.9547,16.57915
79.28425,141.991275,109.1564,16.591175
79.287025,142.05675,109.190125,16.604125
79.300025,142.23255,109.21475,16.61775
79.3022,142.3036,109.241,16.664575
79.3043,142.32785,109.251525,16.70595
79.39535,142.5963,109.263,16.71845
79.505025,142.795775,109.270725,16.74735
79.544475,142.8361,109.291475,16.774725
79.7905,142.89235,109.318375,16.7917
79.934075,143.084725,109.349825,16.81045
81.443425,143.20365,109.364375,16.825575
81.6623,143.27125,109.50125,16.84595
81.7002,143.383975,109.5609,16.856975
81.838675,143.408575,109.59995,16.87735
81.879375,143.4349,109.6242,16.90235
82.1795,143.446325,109.713375,16.94415
82.210325,143.5285,109.717275,16.965775
82.29085,143.751775,109.7387,16.989025
82.3391,143.787725,109.74545,17.034625
82.36715,143.8028,109.7554,17.06715
82.467575,143.825725,109.790575,17.0867
82.5236,143.881825,109.913375,17.130575
82.5252,144.288675,110.169525,17.157725
82.6785,144.311725,110.2125,17.188875
82.72125,144.33145,110.310225,17.221625
82.79725,144.34775,110.334775,17.239875
82.915225,144.37355,110.3445,17.261025
82.98045,144.397425,110.4205,17.2817
83.004575,144.4738,110.44865,17.294675
83.134375,144.716875,110.549675,17.304575
83.19925,144.8168,110.589475,17.319725
83.211125,144.85585,110.60385,17.324825
83.22435,144.864075,110.640975,17.335425
83.28575,144.94885,110.788675,17.350775
83.360625,145.048675,110.815075,17.3638
83.477975,145.101125,110.894125,17.37855
83.673625,145.33355,110.978,17.409225
83.732675,145.4275,111.078075,17.448975
83.764225,145.461725,111.109875,17.474
83.796,145.51175,111.134975,17.485225
83.862075,145.83045,111.1789,17.51265
83.87845,145.92615,111.212075,17.5282
83.979475,146.2126,111.2507,17.555575
84.08295,146.2555,111.303625,17.5952
84.170975,146.282225,111.354125,17.63635
84.20025,146.350375,111.438175,17.705625
84.309525,146.59665,111.511725,17.746975
84.3301,146.62485,111.640475,17.764975
84.3655,146.786075,112.025125,17.78235
84.39355,147.124525,112.072625,17.80675
84.47,147.1969,112.1193,17.829975
84.62065,147.266775,112.17315,17.846375
84.8264,147.70435,112.3659,17.871675
84.961225,147.9264,112.3813,17.88905
84.998275,147.991125,112.398725,17.90605
85.108075,148.013725,112.41715,17.937
85.116825,148.04795,112.48485,17.9547
85.241925,148.35215,112.613675,17.9756
85.284425,148.391075,112.685425,18.0031
85.360925,148.4901,112.802925,18.015525
85.4438,148.521975,112.80635,18.038175
85.488325,148.75195,112.876925,18.0552
85.6394,148.765475,112.9609,18.077225
85.691925,148.7767,113.028375,18.10235
85.797375,148.797425,113.226125,18.12615
85.857575,148.814325,113.27765,18.169775
85.86915,148.848225,113.337525,18.19025
86.08185,149.2216,113.362,18.21115
86.125675,149.26875,113.382925,18.2329
86.14135,149.335475,113.385475,18.247025
86.153325,149.358125,113.3901,18.26585
86.173425,149.805475,113.396425,18.276775
86.215475,149.857575,113.409025,18.3113
86.2466,149.9054,113.44,18.331125
86.26875,149.9205,113.472975,18.347675
86.314975,149.93185,113.83535,18.362675
86.4642,150.00715,113.84425,18.374025
86.4776,150.308125,113.866025,18.396975
86.53815,150.3265,113.87105,18.41875
86.601775,150.35795,113.884175,18.440725
86.628925,150.4069,113.8953,18.46785
86.7022,150.766225,113.911425,18.4895
86.82435,150.791325,113.96655,18.535425
86.862475,150.82085,114.014725,18.5569
86.98335,150.84775,114.230725,18.571025
86.996875,151.093775,114.2914,18.614925
87.098875,151.11385,114.34475,18.6487
87.109025,151.124575,114.38075,18.691025
87.15295,151.2049,114.40005,18.71895
87.306825,151.461575,114.5392,18.74795
87.3242,151.506475,114.61155,18.77025
87.37635,151.5602,114.68445,18.789025
87.439975,151.7835,114.77145,18.803275
87.65275,151.904475,114.7859,18.824125
87.688475,151.988825,114.793125,18.848325
87.75495,152.001375,114.80945,18.873925
87.78975,152.0304,114.81715,18.89255
87.972525,152.06155,114.829375,18.910525
88.018775,152.29465,114.83865,18.939475
88.06565,152.32565,114.988575,18.95005
88.08765,152.373725,114.999325,18.960175
88.158025,152.6238,115.081925,18.9806
88.19945,152.653625,115.1294,18.995775
88.23435,152.911875,115.218,19.005525
88.577625,152.944225,115.245325,19.0209
88.647125,153.06895,115.274925,19.04315
88.738075,153.0883,115.32455,19.0619
88.7744,153.17745,115.38995,19.0696
88.806,153.27695,115.44025,19.088675
88.9628,153.31305,115.51265,19.11145
88.989875,153.539225,115.759225,19.143125
89.03315,153.579925,115.802125,19.157475
89.089625,153.66605,115.8407,19.1831
89.130425,153.69645,115.8822,19.1923
89.236,153.92275,115.905525,19.2043
89.27275,154.092175,115.96475,19.2307
89.3018,154.1406,115.998825,19.2474
89.3463,154.512925,116.163925,19.25875
89.3862,154.60705,116.182,19.276975
89.4594,154.7724,116.191775,19.282225
89.515325,154.8248,116.206225,19.307875
89.55815,154.852825,116.220725,19.3338
89.70405,154.876175,116.40775,19.3533
89.741525,154.89075,116.431725,19.44555
89.791975,154.907275,116.488825,19.4837
89.8032,154.9583,116.5949,19.519925
89.826975,155.004725,116.6455,19.55615
89.9287,155.023225,116.69055,19.58605
89.99595,155.029825,116.8299,19.626425
90.046625,155.039025,116.873925,19.64745
90.1294,155.068025,116.909,19.715325
90.195775,155.101575,117.04655,19.7251
90.20355,155.327275,117.23485,19.74355
90.2846,155.339075,117.282875,19.755825
90.43035,155.395425,117.33115,19.762525
90.448625,155.443125,117.48145,19.775875
90.705125,155.46665,117.50355,19.791025
90.86595,155.6208,117.5214,19.802975
90.949425,155.6683,117.551625,19.822925
90.991575,155.8571,117.55915,19.85615
91.034,155.8809,117.64,19.890375
91.09035,155.920775,117.7053,19.9314
91.3016,155.970425,117.7945,19.960975
91.3085,155.998375,117.874375,19.98195
91.32885,156.133275,117.93845,19.99485
91.356775,156.1491,117.95065,20.01765
91.42,156.224775,118.0528,20.04805
91.4633,156.263525,118.10525,20.063425
91.52055,156.264725,118.2023,20.09965
91.547025,156.36215,118.301,20.138825
91.5604,156.44025,118.411975,20.160625
91.568425,156.52665,118.507,20.186725
91.6835,156.5541,118.518375,20.209975
91.7182,156.624775,118.584175,20.232275
91.753,156.78735,118.61495,20.255975
91.79185,156.857525,118.678175,20.268225
91.888175,156.921475,118.884175,20.278975
91.975925,156.967775,118.923725,20.2931
92.0052,157.045475,118.943975,20.298225
92.076275,157.27955,118.9514,20.31275
92.1087,157.4075,118.977775,20.331675
92.154225,158.165225,119.1652,20.369525
92.163625,158.422425,119.22425,20.416625
92.207075,158.455,119.339375,20.430525
92.26865,158.472275,119.3583,20.48835
92.29475,158.6088,119.451775,20.528975
92.3206,158.77575,119.5572,20.554475
92.3419,158.94445,119.608125,20.588925
92.470125,159.147925,119.63615,20.645175
92.5052,159.160475,119.68565,20.6737
92.586125,159.197625,119.740825,20.7058
92.618925,159.2124,119.761525,20.77645
92.78245,159.224375,119.7779,20.7878
92.8244,159.236425,119.787825,20.79775
92.8668,159.26,119.873075,20.809475
92.9758,159.273425,119.941925,20.815375
93.053375,159.3165,119.987625,20.82895
93.131325,159.35365,120.0526,20.8332
93.1523,159.627325,120.0712,20.844575
93.171675,159.744925,120.186125,20.85475
93.20765,159.7657,120.220525,20.865725
93.258975,159.805225,120.2391,20.8773
93.278775,159.813075,120.24625,20.918175
93.2844,159.83255,120.3176,20.938475
93.37055,159.893975,120.428525,20.982075
93.53245,159.974575,120.4556,21.0298
93.660875,160.07945,120.578225,21.0794
93.693575,160.142875,120.59875,21.102375
93.743225,160.196825,120.687975,21.14815
93.810725,160.3879,120.711975,21.16385
93.920675,160.45445,120.7596,21.194725
94.012325,160.4963,120.82685,21.209925
94.0636,160.5267,120.890725,21.23385
94.114375,160.61325,120.936875,21.243475
94.180475,160.686525,121.007275,21.25515
94.336425,160.7131,121.016675,21.268725
94.35185,160.7689,121.02955,21.295825
94.410725,160.83715,121.153625,21.3214
94.81715,160.883375,121.203175,21.34485
94.9402,160.893325,121.23115,21.368675
94.9817,160.941825,121.256125,21.39555
95.025625,160.979975,121.40325,21.4244
95.134725,161.019825,121.41835,21.46505
95.18815,161.082975,121.442975,21.5186
95.238475,161.16525,121.498525,21.54145
95.305625,161.18115,121.53485,21.576075
95.31665,161.461525,121.592325,21.62115
95.372275,161.544925,121.64345,21.658025
95.401775,161.561425,121.67035,21.6856
95.48105,161.57965,121.771375,21.72375
95.68295,161.591425,121.791175,21.742275
95.762825,161.620375,121.806375,21.755675
95.7871,161.90145,121.81765,21.77375
95.830025,161.958925,121.825325,21.783275
95.869025,161.99545,121.850375,21.807475
95.892675,162.03235,121.870225,21.820175
95.95355,162.061925,121.950375,21.83465
95.966,162.06765,122.08855,21.86285
96.09195,162.0994,122.156,21.952625
96.186875,162.116875,122.1903,22.019175
96.217075,162.437225,122.2724,22.093775
96.362175,162.519025,122.303425,22.11765
96.374025,162.5479,122.322075,22.16595
96.388875,162.5755,122.5298,22.1947
96.4044,162.694325,122.563525,22.22895
96.46385,162.929125,122.661275,22.245575
96.52515,162.9525,122.7167,22.269075
96.65235,162.98335,122.819475,22.28475
96.68885,162.9905,123.004475,22.298175
96.80105,163.00685,123.0127,22.313475
97.016275,163.0763,123.05165,22.323
97.15255,163.433775,123.0755,22.349675
97.1887,163.466475,123.1309,22.414175
97.219175,163.501975,123.258425,22.44275
97.311775,163.594775,123.307825,22.502275
97.33785,163.732275,123.36565,22.52795
97.473125,163.76875,123.373525,22.57155
97.52275,163.8886,123.384525,22.5886
97.565175,164.07055,123.3972,22.632575
97.597425,164.14075,123.41315,22.687425
97.63305,164.156825,123.4304,22.719925
97.8045,164.181625,123.52025,22.763425
97.85075,164.230875,123.580275,22.778575
98.05915,164.275125,123.627225,22.80525
98.148225,164.65075,123.64595,22.82335
98.3878,164.688725,123.71305,22.838425
98.511525,164.7658,123.7846,22.873925
98.6437,164.792275,123.852975,22.896725
98.7348,164.91035,123.912875,22.937325
98.757975,164.9263,123.9618,22.97085
98.868375,165.191775,124.051825,22.986
99.12455,165.226175,124.132875,23.03035
99.179175,165.2433,124.20645,23.097425
99.236225,165.252375,124.2629,23.1159
99.2663,165.26815,124.348475,23.148075
99.30425,165.7499,124.39075,23.198675
99.346,165.95855,124.403975,23.216975
99.37545,166.00085,124.407425,23.237325
99.40425,166.115625,124.417025,23.259925
99.446275,166.25595,124.42345,23.270975
99.47505,166.4991,124.4323,23.31385
99.575525,166.5318,124.448875,23.3772
99.61235,166.606525,124.458675,23.397925
99.636525,166.612325,124.48625,23.469525
99.657125,166.656675,124.542325,23.520075
99.7019,166.80095,124.583225,23.5371
99.7193,166.9199,124.722425,23.5632
99.963925,166.960275,124.782825,23.57795
99.989925,167.102325,124.82535,23.59985
100.059775,167.393425,124.842575,23.626025
100.1076,167.61355,124.85135,23.69645
100.1236,167.730525,124.873425,23.7156
100.19815,167.80715,124.885075,23.7412
100.41305,167.821375,124.900225,23.76485
100.4386,167.8767,124.946625,23.778175
100.503175,168.0632,124.970025,23.7884
100.578175,168.168375,125.0167,23.797925
100.68675,168.2807,125.119525,23.8196
100.70425,168.550625,125.194375,23.83485
100.7467,168.681575,125.294675,23.86725
100.82615,168.71435,125.395225,23.883275
100.925425,168.7479,125.407275,23.923175
100.957875,168.86735,125.4206,23.944775
100.990375,169.12175,125.453275,23.96275
101.0573,169.240825,125.459875,24.020825
101.2128,169.3066,125.496575,24.0431
101.3088,169.568425,125.51665,24.07255
101.375325,169.5819,125.596075,24.089375
101.4112,169.603225,125.647725,24.1308
101.444425,169.6363,125.727825,24.153025
101.5533,169.792675,125.74605,24.19625
101.65765,169.9671,125.799575,24.22875
101.67085,170.018025,125.867925,24.25375
101.74485,170.068525,125.92335,24.291675
101.842875,170.229475,125.97485,24.32585
101.918225,170.356275,125.993275,24.374025
101.923375,170.40965,126.00955,24.41855
101.940025,170.5438,126.0395,24.4392
101.98905,170.5625,126.111725,24.477125
102.0186,170.603625,126.146425,24.507775
102.09155,170.69105,126.20885,24.5354
102.16465,170.742075,126.283275,24.546975
102.24155,170.822425,126.3498,24.576575
102.3244,170.8868,126.3791,24.632275
102.41035,170.95145,126.424275,24.684975
102.447225,170.9674,126.4932,24.736225
102.48735,170.98605,126.574675,24.752225
102.571025,171.002575,126.648425,24.756525
102.596525,171.051625,126.701025,24.776425
102.68215,171.067775,126.73525,24.78625
102.750825,171.100725,126.810125,24.819375
102.783925,171.372,126.83485,24.852075
102.8052,171.3874,126.842425,24.913825
102.875675,171.43255,126.86075,24.960025
102.92035,171.476525,126.875775,25.0371
102.961075,171.5004,126.957075,25.073125
102.983675,171.523675,127.031,25.08745
103.0042,171.543975,127.075025,25.158375
103.199925,171.5766,127.130075,25.174275
103.2462,171.593525,127.201025,25.203025
103.318125,171.714925,127.2747,25.206925
103.334575,171.73005,127.28445,25.215525
103.4042,171.7602,127.295025,25.22315
103.506025,171.848225,127.30965,25.234425
103.599825,171.907475,127.347,25.23935
103.69825,171.9545,127.453675,25.249125
103.783175,171.981025,127.5631,25.260325
103.864325,172.042825,127.7042,25.291025
103.97395,172.1569,127.8988,25.31625
104.005475,172.20115,127.9725,25.446
104.0205,172.30985,128.00055,25.507275
104.12315,172.328425,128.0654,25.54145
104.135975,172.358475,128.0762,25.57065
104.1719,172.36705,128.164675,25.5957
104.21165,172.56645,128.197475,25.629525
104.2381,172.59335,128.230925,25.637625
104.27585,172.666775,128.31785,25.6415
104.317725,172.741425,128.345625,25.65185
104.35165,172.797525,128.40345,25.66645
104.375025,172.873325,128.458,25.6739
104.4068,172.925925,128.492625,25.692975
104.43935,172.9481,128.554675,25.722425
104.47665,172.959,128.628425,25.732125
104.479825,172.9729,128.660325,25.7529
104.597075,172.9871,128.66645,25.77395
104.6827,173.027475,128.763225,25.81265
104.716075,173.11585,128.822375,25.848575
104.725675,173.153425,128.8466,25.85805
104.8207,173.169825,128.88595,25.88395
104.88875,173.27435,128.943725,25.941225
104.9435,173.30475,129.01835,25.9693
105.104075,173.3777,129.0596,26.007425
105.155675,173.407425,129.0847,26.062425
105.186175,173.440475,129.099725,26.1205
105.2629,173.523075,129.13215,26.1369
105.350475,173.5518,129.163225,26.151925
105.38865,173.683375,129.2049,26.1684
105.418225,173.78755,129.289,26.177775
105.50195,173.8343,129.376025,26.190975
105.570175,173.9035,129.410475,26.225075
105.636975,173.91785,129.55255,26.238775
105.678425,174.01855,129.574925,26.29195
105.712275,174.1166,129.612925,26.377325
105.75685,174.209625,129.6182,26.4035
105.881525,174.333775,129.7225,26.433025
105.97635,174.380925,129.776025,26.508725
106.048525,174.408375,129.8659,26.536075
106.29155,174.4476,129.981475,26.562075
106.347575,174.454025,129.996925,26.582975
106.3716,174.477975,130.0215,26.604075
106.458675,174.48605,130.0353,26.60715
106.51045,174.507325,130.064125,26.610225
106.51335,174.5984,130.1548,26.61635
106.61455,174.8899,130.2322,26.62175
106.68525,174.94015,130.3276,26.62555
106.80815,175.00325,130.352375,26.64735
106.824825,175.028325,130.3645,26.671675
106.84995,175.059875,130.40305,26.6827
106.8868,175.1063,130.4171,26.7065
106.94705,175.44265,130.4395,26.74405
106.99815,175.53345,130.48145,26.76665
107.064825,175.558975,130.519675,26.78915
107.23855,175.604075,130.6201,26.88525
107.26125,175.612425,130.636725,26.9078
107.274125,175.62315,130.757475,26.95125
107.3368,175.6347,130.771625,26.990525
107.441775,175.668025,130.802625,27.036175
107.465275,175.6929,130.807175,27.058425
107.55645,175.7319,130.817725,27.1094
107.8186,175.801975,130.852525,27.14795
107.84265,175.991525,130.94095,27.2306
107.883875,176.031375,130.981475,27.2633
107.978125,176.050825,131.02375,27.26795
108.0579,176.067825,131.06335,27.277225
108.239625,176.14195,131.1522,27.2944
108.3187,176.223,131.319075,27.30415
108.389875,176.278075,131.3319,27.32015
108.4857,176.51925,131.376125,27.3262
108.733375,176.651275,131.396725,27.34625
108.7939,176.68555,131.412075,27.3609
108.82555,176.78625,131.48675,27.37425
108.83695,176.987225,131.5212,27.3855
108.8833,177.028275,131.5461,27.41385
108.951175,177.060875,131.571375,27.446075
108.958525,177.081725,131.6148,27.465925
108.9736,177.162675,131.718525,27.5207
109.01205,177.22795,131.796525,27.557825
109.274175,177.26335,131.847875,27.584625
109.28945,177.2983,131.898475,27.6251
109.3161,177.35465,132.053175,27.669525
109.42015,177.4026,132.06955,27.69015
109.5178,177.48715,132.09815,27.741525
109.539825,177.542275,132.127625,27.816575
109.54795,177.559975,132.19445,27.908125
109.600675,177.646025,132.2636,27.9178
109.612325,177.6795,132.291475,27.945475
109.6563,177.85585,132.398975,27.993225
109.71135,177.928325,132.458275,28.018725
109.727125,177.94585,132.471475,28.107
109.77965,177.973075,132.486625,28.146025
110.02855,178.0099,132.606475,28.1913
110.097125,178.053475,132.655125,28.244425
110.15085,178.12025,132.67845,28.2738
110.230575,178.160925,132.70225,28.30305
110.2908,178.214325,132.7801,28.335525
110.345025,178.4588,132.854075,28.3957
110.5417,178.5321,132.871175,28.414075
110.586225,178.595925,132.8825,28.42995
110.6384,178.6235,132.913775,28.43695
110.765325,178.6505,132.97545,28.445325
110.819825,178.6962,133.0486,28.4594
110.924075,178.7555,133.278275,28.47695
111.043125,178.933825,133.309075,28.5457
111.052375,178.9537,133.3836,28.576825
111.158175,178.970225,133.454425,28.650775
111.297775,178.99195,133.53175,28.699575
111.333975,179.007275,133.6865,28.732575
111.364,179.032975,133.77335,28.74925
111.36515,179.125875,133.9266,28.79655
111.4349,179.145575,133.953625,28.86865
111.479675,179.243175,133.992425,28.967375
111.521,179.3882,134.03975,29.0371
111.698475,179.428425,134.048,29.07425
111.7706,179.44995,134.07905,29.0985
111.839775,179.5,134.115675,29.1216
111.89325,179.5704,134.14285,29.1324
111.899525,179.658,134.2098,29.1458
111.931575,179.721025,134.229275,29.159175
111.966425,179.81665,134.32955,29.221225
112.003325,179.91045,134.400675,29.254575
112.034975,179.9566,134.479175,29.332825
112.052575,179.968475,134.483175,29.443725
112.175175,180.33595,134.521325,29.485575
112.21005,180.3977,134.5695,29.491125
112.34425,180.485425,134.615925,29.5061
112.680725,180.590275,134.6396,29.5177
112.701225,180.65285,134.7448,29.526975
112.768175,180.699225,134.821125,29.555425
113.1347,180.86275,134.911725,29.59305
113.166975,180.9338,134.935825,29.70725
113.27175,181.0476,134.953,29.754025
113.2922,181.06895,134.977475,29.824125
113.30955,181.133275,134.989625,29.889475
113.322125,181.1486,135.041475,29.978725
113.353825,181.236475,135.100075,29.990975
113.421375,181.39115,135.179325,30.005475
113.47605,181.437675,135.30735,30.012575
113.61595,181.4819,135.331575,30.025875
113.6356,181.534525,135.338,30.04315
113.665075,181.554475,135.445775,30.0678
114.22115,181.572775,135.472925,30.1016
114.26455,181.674925,135.53505,30.128075
114.473325,181.72035,135.715075,30.1543
114.51655,181.737575,135.789675,30.2218
114.597375,181.78955,135.80245,30.254825
114.616925,181.8515,135.82845,30.36835
114.6569,181.9092,135.83725,30.419675
114.83725,181.99255,135.870825,30.447875
114.906875,182.017725,135.908525,30.459025
114.9863,182.0573,135.923625,30.47945
115.009975,182.111275,135.9996,30.49355
115.054125,182.236925,136.030225,30.51195
115.0823,182.326775,136.08375,30.610275
115.158725,182.40375,136.1069,30.70235
115.179,182.471775,136.16105,30.731925
115.273875,182.4972,136.247025,30.797375
115.29735,182.600525,136.319925,30.828
115.302975,182.701375,136.3318,30.845325
115.350425,182.9288,136.355775,30.867575
115.4268,182.989125,136.381875,30.883875
115.4751,183.0082,136.503975,30.89245
115.50185,183.0255,136.564,30.917925
115.5189,183.048725,136.595225,30.931425
115.54385,183.111775,136.67385,30.97105
115.7302,183.366775,136.732825,31.069725
115.789125,183.4487,136.7462,31.109375
115.92315,183.472475,136.7621,31.1643
116.136,183.52365,136.767675,31.2702
116.282375,183.549725,136.77385,31.356425
116.4347,183.66685,136.779225,31.3646
116.4721,183.780325,136.798225,31.379475
116.49445,183.802675,136.808125,31.391375
116.531925,183.981275,136.82835,31.408325
116.565475,184.103825,136.915375,31.42385
116.5829,184.158325,136.957025,31.438925
116.59535,184.179325,136.9711,31.457925
116.657225,184.2162,137.0265,31.565975
116.72985,184.273975,137.098325,31.60135
116.790275,184.32315,137.249125,31.645475
116.853,184.41815,137.2594,31.679725
116.8933,184.657125,137.29085,31.69875
117.02775,184.759425,137.307825,31.7085
