SPK_SPKC01a,SPK_SPKC05a,SPK_SPKC07a,SPK_SPKC07b,SPK_SPKC10a
239.616975,315.735125,279.476175,218.01145,278.70145
239.653525,315.80935,279.51965,218.052425,278.741025
239.693725,316.078625,279.63985,218.07285,278.7653
239.743075,316.329975,279.667075,218.082175,278.791125
239.756575,316.664675,279.682625,218.112525,278.835925
239.7688,316.791275,279.8842,218.14455,278.873525
239.793825,316.985225,279.900525,218.15945,278.89185
239.883275,317.077425,280.005075,218.1856,278.92855
239.925925,317.1212,280.881475,218.19485,279.10605
239.9694,317.171775,281.085075,218.21605,279.204425
239.99655,317.298625,281.1637,218.233525,279.301275
240.008425,317.428025,281.188975,218.249125,279.32945
240.03315,317.464075,281.8581,218.2593,279.42355
240.07245,317.558,281.898375,218.2738,279.4998
240.092425,318.192625,281.957975,218.292975,279.636275
240.099775,318.584775,281.9924,218.332675,279.656075
240.1465,318.636525,282.03265,218.351,279.738825
240.220025,318.9944,282.11645,218.366725,280.269825
240.238925,319.030475,282.124275,218.381125,280.461375
240.2648,319.040425,282.188125,218.39615,280.77515
240.29,319.284075,282.208325,218.414775,280.81585
240.308825,319.4627,282.6,218.426375,281.1421
240.357,319.489125,282.77585,218.4347,281.2951
240.3903,319.887375,283.06365,218.4534,281.345075
240.449175,319.907425,283.108525,218.473625,281.6655
240.47375,320.1835,283.11875,218.5059,281.841425
240.502425,320.575625,283.194775,218.521575,281.8709
240.54445,320.8309,283.8312,218.538825,281.91325
240.661,320.940025,283.89075,218.55355,281.91765
240.780325,321.112925,284.33235,218.56425,281.96425
240.786225,321.1991,285.1006,218.57965,282.073725
240.816925,321.215575,285.2951,218.5937,282.2175
240.844625,321.2461,285.365525,218.633425,282.347525
240.94955,321.267525,285.65345,218.644075,282.486025
240.994175,321.297925,285.878625,218.655,282.522975
241.007875,321.35875,286.034075,218.663825,282.6105
241.068175,321.443825,286.048625,218.68155,282.791975
241.137475,321.4747,286.167125,218.69125,282.91265
241.157375,321.5683,286.191975,218.702325,282.935075
241.1679,322.408725,286.52965,218.7231,282.987175
241.19635,322.599125,286.610075,218.73555,283.053825
241.226175,322.986125,286.926475,218.755225,283.1102
241.23965,323.15555,286.997475,218.7646,283.154325
241.261625,323.35955,287.23315,218.776,283.1779
241.27815,323.6483,287.302425,218.787425,283.247925
241.306375,323.6643,288.2853,218.797525,283.4066
241.342175,323.70785,288.526125,218.80755,283.42415
241.387475,323.8575,288.855875,218.818375,283.43675
241.412575,323.862175,289.03365,218.82495,283.44815
241.45495,323.9279,289.04395,218.856775,283.661525
241.472625,324.0243,289.1314,218.865125,283.778025
241.49595,324.61435,289.327025,218.8761,283.874825
241.5084,324.662525,289.7287,218.883825,283.948975
241.5212,324.83025,290.34685,218.895475,284.139875
241.557975,324.889975,290.512525,218.906375,284.222675
241.584825,324.9365,290.556575,218.916,284.2637
241.60035,324.957625,290.57295,218.9306,284.32625
241.616175,324.9804,290.80895,218.940975,284.40345
241.632825,325.07275,290.942875,218.949925,284.431925
241.74,325.077975,291.0411,218.963825,284.450775
241.76005,325.218875,291.109925,218.97825,284.669875
241.777525,325.2393,291.217675,218.990075,284.718025
241.7984,325.31155,291.341825,219.01205,284.837825
241.81795,325.365625,291.530475,219.022625,284.848625
241.9444,325.412325,292.172,219.03555,285.11185
241.955025,325.43475,293.151725,219.052125,285.13475
241.9691,325.4806,293.44995,219.06435,285.169275
241.9907,325.494625,293.4981,219.09055,285.254475
242.009475,326.1175,293.509325,219.100275,285.267525
242.038775,326.21555,293.532775,219.110775,285.30765
242.074425,326.249375,294.17595,219.118625,285.414575
242.154875,326.273075,294.366275,219.135575,285.436475
242.253525,326.359425,294.4214,219.165375,285.457175
242.392125,326.4031,294.70065,219.179725,285.66445
242.407675,326.4173,294.7971,219.21645,285.8275
242.4859,326.497525,295.14355,219.226825,285.9688
242.603775,326.544825,295.519075,219.247425,286.23425
242.647775,326.7029,296.38745,219.26585,286.27065
242.6884,326.847525,296.587575,219.2842,286.3615
242.73225,326.9776,296.7694,219.293025,286.384125
242.865075,327.00705,296.98045,219.30885,286.401925
242.88065,327.095125,297.02735,219.3351,286.483075
242.913275,327.188575,297.073175,219.349225,286.5299
242.9376,327.259975,297.14965,219.363275,286.58975
242.992925,327.49,297.612625,219.37955,286.636375
243.0004,327.6543,297.7586,219.39145,286.6497
243.03215,327.731675,297.85605,219.408975,286.8474
243.034575,327.916875,297.924875,219.432925,286.874075
243.049975,328.00915,298.05,219.456575,286.94245
243.084125,328.4351,298.178725,219.46585,287.12385
243.127075,328.650775,298.733375,219.48035,287.2208
243.147425,328.705975,298.7532,219.49115,287.3932
243.20325,328.8221,299.238025,219.508775,287.4112
243.22285,328.8507,299.7874,219.517725,287.734975
243.2717,328.9103,299.92215,219.545325,287.77005
243.28485,329.3474,300.1071,219.57345,287.796575
243.33655,329.560525,300.616875,219.585775,287.827825
243.36465,329.654425,301.315675,219.594425,287.897925
243.391475,330.10385,301.3237,219.614575,288.3038
243.4112,330.1442,301.408075,219.63155,288.349325
243.4288,330.1783,301.644975,219.6415,288.56105
243.432275,330.22465,302.201925,219.66515,288.6391
243.520325,330.53,302.3559,219.688325,288.793825
243.577675,330.55725,302.541475,219.701125,288.806475
243.59365,330.606675,302.586675,219.718975,288.810675
243.5991,330.7791,302.676975,219.728525,288.83525
243.641225,330.83205,302.98865,219.754825,288.85185
243.660125,330.9511,303.571975,219.7665,288.877875
243.696775,331.136325,303.62515,219.785475,288.9415
243.7917,331.194725,304.197275,219.798325,288.992125
243.81095,331.258225,304.2612,219.8083,289.03815
243.877625,331.30155,304.34705,219.8155,289.05585
243.9084,331.366925,304.36555,219.837075,289.0795
243.95675,331.926125,304.70745,219.8534,289.115675
243.993825,332.134875,304.72575,219.8757,289.18685
244.0239,332.24265,305.3825,219.89915,289.44885
244.052675,332.521275,305.539675,219.9115,289.48655
244.071375,332.618625,305.687725,219.941825,289.628825
244.101175,332.81825,305.724475,219.956875,289.660625
244.12385,332.9654,305.81185,219.966775,289.71075
244.164,333.080725,306.1687,219.980025,289.885025
244.2498,333.14375,306.5893,219.9935,289.92855
244.262,333.4235,306.615325,220.0041,290.077575
244.29135,333.481275,306.78515,220.0164,290.107425
244.30855,333.482475,306.81665,220.028725,290.226975
244.3209,333.53575,306.826775,220.040325,290.278525
244.332675,333.5751,306.855225,220.049575,290.29765
244.358925,333.777225,307.123975,220.062725,290.338
244.403225,333.83745,307.60475,220.096225,290.4246
244.4262,333.8831,307.758275,220.1271,290.517375
244.4902,334.30745,307.770425,220.150075,290.568825
244.499825,334.556675,307.77905,220.168225,290.58535
244.513725,334.602525,308.059375,220.18695,290.7133
244.54005,334.6981,308.134925,220.214975,290.729325
244.6407,334.7517,308.248825,220.23055,290.740825
244.67035,334.8308,308.464975,220.246025,290.75725
244.67855,334.93565,308.9778,220.258775,290.877225
244.711375,334.9656,310.191325,220.285725,290.944125
244.757575,335.051425,310.199675,220.313525,290.994925
244.886625,335.386025,310.235175,220.329675,291.018575
244.959525,335.635125,310.3996,220.356,291.041325
244.9765,335.7055,310.410875,220.365025,291.265125
245.02295,335.7212,310.778075,220.378675,291.278375
245.06815,335.752675,310.808775,220.394175,291.396325
245.1068,335.82135,310.911675,220.4087,291.6267
245.16585,335.960925,310.924475,220.4213,291.640525
245.237725,336.1894,310.956325,220.4344,291.716
245.284675,336.32055,311.374275,220.445125,291.82215
245.34405,336.3474,311.50775,220.45865,291.84375
245.39745,336.38215,312.18595,220.469325,291.951175
245.499275,336.4937,312.240875,220.4784,292.0354
245.540225,336.5418,312.95485,220.491575,292.107325
245.586525,336.93825,313.11125,220.506125,292.301375
245.608825,336.956725,313.2865,220.52615,292.50305
245.726175,336.964825,313.470225,220.54765,292.556
245.728925,337.55105,313.599125,220.564275,292.599575
245.774475,337.6613,313.71725,220.574625,292.677875
245.8705,337.83035,313.803225,220.585675,292.8638
245.914725,338.392975,314.0712,220.5939,293.003575
245.94895,338.50005,314.217575,220.609275,293.51165
246.04525,338.53815,314.6534,220.621025,293.76305
246.1209,338.568075,314.68495,220.67535,293.8984
246.17295,338.68445,314.718,220.687025,294.000175
246.22075,338.756025,314.885475,220.714,294.036025
246.273825,338.915475,315.0071,220.72755,294.307925
246.285575,338.970475,315.20705,220.743375,294.3473
246.3096,339.41595,315.304475,220.755125,294.363
246.38835,339.42915,315.46945,220.7779,294.38435
246.408775,339.7546,315.624125,220.812875,294.39805
246.41645,339.78415,315.657625,220.8281,294.424175
246.431025,339.9523,315.84445,220.850325,294.6784
246.43615,340.175025,316.73815,220.865875,294.7573
246.441575,340.27855,316.7458,220.885225,294.8913
246.45475,340.324325,316.75825,220.90645,295.00425
246.466975,340.329475,317.311825,220.938175,295.069225
246.4735,340.33745,317.74035,220.952125,295.276925
246.4895,340.42865,317.804925,220.973425,295.449175
246.5245,340.4909,318.1754,220.99255,296.1292
246.5527,340.625275,318.350975,221.02015,296.1647
246.5753,340.63835,318.433475,221.0354,296.28435
246.64685,340.665825,318.702025,221.048775,296.333025
246.679575,340.718675,319.038825,221.066925,296.363025
246.72595,340.862025,319.1322,221.078275,296.43985
246.792275,340.992925,319.163925,221.0967,296.493925
246.811975,341.1798,319.27755,221.114725,296.587925
246.8481,341.68525,319.416925,221.12335,296.6242
246.870025,341.930025,319.567325,221.14185,296.6676
246.9046,341.9758,319.75055,221.166,296.70265
246.914175,341.99455,320.42475,221.184275,296.76355
246.97615,342.02275,320.472775,221.19675,296.855525
246.998825,342.03745,320.765375,221.214775,296.88605
247.098475,342.272575,320.8232,221.276825,296.9933
247.1262,342.29105,320.866525,221.292675,297.1262
247.21455,342.358925,321.172425,221.311875,297.12785
247.447575,342.414875,321.876175,221.328375,297.1592
247.61065,342.81055,322.034675,221.34495,297.29445
247.652675,342.81925,322.3804,221.355075,297.387725
247.67295,343.072725,322.4948,221.384125,297.407175
247.713025,343.24035,323.18525,221.393925,297.408375
247.745775,343.3207,323.65385,221.411325,297.89465
247.767325,343.33925,324.166525,221.422275,297.94515
247.88875,343.382875,324.981,221.430775,297.975975
247.96435,343.38805,325.000575,221.437325,298.097525
247.9972,343.400325,325.0797,221.44475,298.177475
248.023675,343.4929,325.145125,221.454125,298.326175
248.101925,343.636075,325.325625,221.467125,298.373075
248.129225,343.788125,325.717625,221.47775,298.472825
248.2035,344.0667,325.97825,221.498425,298.597575
248.239175,344.2315,326.08605,221.509625,298.6324
248.268,344.3065,326.277525,221.534675,298.958375
248.3214,344.373825,326.430225,221.55535,298.978125
248.3448,344.454675,326.53915,221.567525,299.010025
248.440225,344.5145,326.57895,221.57685,299.0524
248.46185,344.6205,326.73505,221.584775,299.09215
248.47475,344.633075,326.787775,221.607275,299.132125
248.520875,345.2642,327.901025,221.621025,299.2361
248.5467,345.57295,328.302825,221.6438,299.258275
248.56275,345.712375,329.115525,221.6528,299.2772
248.5733,346.09515,329.560625,221.659975,299.3486
248.656625,346.249925,329.63815,221.66865,299.38695
248.69225,346.3282,330.60045,221.6786,299.44075
248.733125,346.428775,330.894325,221.692675,299.474925
248.76145,346.580575,331.169075,221.7014,299.590325
248.801225,346.62325,331.208325,221.707625,299.621175
248.894775,346.686675,331.2324,221.716325,299.67915
248.937325,346.72585,332.1762,221.725025,299.7436
248.960175,346.8256,332.3407,221.7474,299.943275
248.9753,347.002425,332.61845,221.76725,299.97585
248.9899,347.368,333.3833,221.7781,299.987975
249.0056,347.377125,333.394525,221.81155,300.01345
249.03545,347.5404,333.70885,221.821375,300.063225
249.073975,347.608275,333.797075,221.83195,300.1147
249.146625,347.663125,333.877075,221.84045,300.13375
249.18315,347.69775,333.964325,221.8586,300.3581
249.2142,347.704775,334.440275,221.874375,300.456525
249.30845,347.7223,335.36215,221.893175,300.50165
249.31155,347.84335,335.56845,221.914475,300.648675
249.333125,348.2759,336.0357,221.929275,300.693325
249.391025,348.445225,336.229375,221.939475,300.719775
249.409625,348.6432,336.556375,221.9514,300.81195
249.45285,348.85145,336.666075,221.96785,300.904075
249.54035,348.891225,337.034425,221.97385,300.9255
249.59095,348.923225,337.403175,221.9853,300.994625
249.623775,349.05095,337.615725,222.001325,301.01575
249.63195,349.07525,338.226875,222.009025,301.0307
249.6694,349.61955,338.593475,222.02015,301.127075
249.716775,349.86125,338.619225,222.0312,301.1332
249.745225,,339.02605,222.040975,301.144275
249.838075,,339.1929,222.049125,301.184925
249.863125,,340.287925,222.063425,301.20485
249.912175,,340.6573,222.08575,301.21135
250.00115,,340.666225,222.0937,301.220875
250.010875,,340.66725,222.107275,301.299775
250.066575,,340.9449,222.122925,301.354325
250.095775,,341.149075,222.133025,301.4047
250.1006,,341.723125,222.154,301.437925
250.119175,,342.39815,222.1673,301.440775
250.1504,,342.4304,222.188,301.4733
250.162575,,342.77215,222.200475,301.5148
250.2329,,343.0811,222.2107,301.57325
250.2715,,343.144,222.221325,301.581775
250.296525,,343.151075,222.241775,301.6074
250.4179,,343.2137,222.25655,301.701775
250.43265,,343.2188,222.282375,301.956375
250.5218,,343.298,222.292375,302.014025
250.597125,,343.4265,222.319675,302.04505
250.610125,,343.447875,222.3345,302.1463
250.650175,,343.567575,222.346825,302.24025
250.678025,,343.656275,222.3562,302.274475
250.84395,,343.943625,222.370175,302.3077
250.868375,,344.18095,222.381425,302.441775
250.88705,,344.205775,222.398625,302.44695
250.8966,,344.37795,222.4118,302.498875
250.930375,,344.4376,222.4199,302.65115
250.9933,,345.146025,222.4323,302.91045
251.009925,,345.347775,222.4418,303.03055
251.054175,,345.3752,222.457275,303.0805
251.131525,,346.4081,222.4762,303.121875
251.168775,,346.562775,222.483125,303.2698
251.174925,,346.589625,222.4939,303.3174
251.209925,,346.6476,222.505325,303.43445
251.254525,,346.654225,222.53985,303.49235
251.3203,,347.45465,222.571025,303.661175
251.4097,,348.147675,222.597225,303.7162
251.426325,,348.497675,222.640325,303.842675
251.47015,,348.609125,222.652,303.893475
251.47335,,348.7321,222.674725,303.91355
251.486425,,348.824325,222.6958,303.935475
251.541975,,348.89835,222.718825,303.967125
251.560575,,349.496625,222.756925,304.04605
251.608075,,349.61815,222.7756,304.239025
251.6701,,349.9167,222.803625,304.26895
251.7366,,349.923125,222.81325,304.302775
251.762075,,,222.825925,304.415775
251.787575,,,222.8398,304.5006
251.827375,,,222.8879,304.515775
251.942175,,,222.914975,304.61005
251.972425,,,222.926675,304.641
251.991575,,,222.9535,304.6633
252.015625,,,222.967625,304.916675
252.02,,,223.02255,305.039175
252.030825,,,223.07215,305.1287
252.099575,,,223.082375,305.277
252.1801,,,223.103275,305.3718
252.22885,,,223.120925,305.407425
252.24975,,,223.14595,305.6692
252.3604,,,223.165425,305.9793
252.43695,,,223.2129,306.112925
252.47515,,,223.2295,306.12515
252.53335,,,223.28625,306.12905
252.55775,,,223.293275,306.1478
252.575625,,,223.302225,306.197475
252.6698,,,223.323875,306.464025
252.7033,,,223.339275,306.52845
252.724325,,,223.3532,306.5521
252.773425,,,223.3631,306.631975
252.830425,,,223.3738,306.78845
252.879875,,,223.38315,306.82905
252.90745,,,223.3927,306.859875
252.93175,,,223.403325,306.9415
252.9405,,,223.426425,306.9935
252.965325,,,223.482875,307.09415
253.032675,,,223.50455,307.1242
253.088225,,,223.511175,307.20885
253.127125,,,223.530575,307.22025
253.14085,,,223.5433,307.23805
253.1989,,,223.5552,307.32315
253.204225,,,223.567275,307.34875
253.2287,,,223.58375,307.41285
253.259175,,,223.599375,307.529225
253.281175,,,223.6061,307.55605
253.38715,,,223.62745,307.79455
253.4071,,,223.646975,307.9977
253.45545,,,223.661,308.45865
253.492175,,,223.67025,308.525725
253.539175,,,223.679575,308.552875
253.555375,,,223.69155,308.577975
253.589475,,,223.712925,308.6174
253.607775,,,223.746225,308.655675
253.635025,,,223.766,308.739625
253.73135,,,223.778625,308.887925
253.78605,,,223.788775,308.921625
253.907575,,,223.801975,309.150475
253.924725,,,223.816225,309.204075
254.0084,,,223.83295,309.348475
254.026525,,,223.86235,309.423675
254.05605,,,223.87325,309.46155
254.059675,,,223.8969,309.573575
254.120775,,,223.9202,309.669775
254.14635,,,223.9281,309.936825
254.16755,,,223.94365,310.0166
254.179925,,,223.956125,310.116325
254.204475,,,223.97885,310.2317
254.22085,,,223.994725,310.3741
254.22265,,,224.013075,310.60415
254.290525,,,224.037775,310.669125
254.317625,,,224.049525,310.734275
254.3649,,,224.0612,310.816475
254.3886,,,224.092,310.844025
254.425,,,224.103825,310.9444
254.4432,,,224.1177,311.069875
254.463175,,,224.130225,311.08375
254.5677,,,224.14455,311.1314
254.60825,,,224.1533,311.3904
254.631975,,,224.165875,311.5122
254.6469,,,224.177025,311.5422
254.7503,,,224.188475,311.557
254.844375,,,224.206825,311.616925
254.859225,,,224.220425,312.0425
254.91515,,,224.240675,312.193375
254.929925,,,224.261725,312.2666
254.981475,,,224.2859,312.501
255.008375,,,224.31545,312.6516
255.034175,,,224.332325,312.78845
255.054225,,,224.34665,312.807975
255.085675,,,224.364125,312.856775
255.12485,,,224.378775,312.9549
255.14035,,,224.39135,313.001525
255.1452,,,224.4115,313.029025
255.167725,,,224.4311,313.053875
255.26535,,,224.44765,313.068225
255.27745,,,224.4582,313.08195
255.434975,,,224.489575,313.16455
255.452125,,,224.5043,313.1783
255.491825,,,224.5263,313.35415
255.567475,,,224.54305,313.3695
255.60975,,,224.57035,313.4133
255.678725,,,224.587475,313.4329
255.6965,,,224.600025,313.539975
255.7088,,,224.609325,313.67725
255.728475,,,224.615825,313.75175
255.749625,,,224.625625,313.8103
255.7841,,,224.634925,313.8976
255.8876,,,224.651175,313.96485
255.916675,,,224.6605,313.987625
255.97035,,,224.686975,314.037075
255.986075,,,224.6944,314.2178
256.035225,,,224.7011,314.239825
256.0637,,,224.70995,314.245975
256.09145,,,224.71945,314.33845
256.12895,,,224.729775,314.345125
256.172325,,,224.740725,314.537125
256.2086,,,224.752325,314.619825
256.30035,,,224.760375,314.641
256.3259,,,224.76915,314.794175
256.361,,,224.7881,314.811175
256.3938,,,224.80165,314.864575
256.414125,,,224.810225,314.90335
256.445375,,,224.8206,315.080025
256.471075,,,224.845825,315.2522
256.50035,,,224.870175,315.2781
256.515075,,,224.88115,315.499025
256.6268,,,224.902675,315.52135
256.655625,,,224.922,315.5906
256.673025,,,224.938675,315.5916
256.744625,,,224.953875,315.621675
256.826175,,,224.966725,315.68335
256.86745,,,224.975025,315.84485
256.9223,,,224.98825,315.906825
257.00885,,,224.998775,315.983425
257.0368,,,225.0175,316.14655
257.060225,,,225.03475,316.22665
257.176375,,,225.043675,316.376025
257.275325,,,225.0517,316.409325
257.3169,,,225.0634,316.54845
257.36825,,,225.074175,316.631525
257.374975,,,225.0879,316.648525
257.4768,,,225.101825,316.722675
257.490675,,,225.11385,316.758575
257.498025,,,225.132075,316.845525
257.5046,,,225.1603,316.8741
257.6425,,,225.1741,316.9466
257.66805,,,225.184275,317.00435
257.77505,,,225.196975,317.039275
257.800675,,,225.211,317.074075
257.8438,,,225.225025,317.17995
257.870775,,,225.232775,317.21005
257.889325,,,225.250425,317.222775
257.957525,,,225.259975,317.3672
258.0258,,,225.27225,317.383975
258.04875,,,225.283925,317.4458
258.102425,,,225.303575,317.728625
258.174425,,,225.315375,317.88325
258.21,,,225.32865,317.9174
258.224325,,,225.33765,317.955275
258.2436,,,225.354025,317.972525
258.260575,,,225.371725,317.9966
258.28675,,,225.38505,318.02185
258.30085,,,225.393325,318.11315
258.371075,,,225.404625,318.1941
258.390925,,,225.41895,318.478525
258.449675,,,225.43205,318.6058
258.518725,,,225.458475,318.689175
258.53115,,,225.4845,318.71935
258.5431,,,225.493675,318.84565
258.553475,,,225.504575,318.865475
258.573125,,,225.52235,318.925175
258.5903,,,225.53205,318.98605
258.607525,,,225.5411,319.074025
258.62275,,,225.552175,319.1205
258.637025,,,225.56225,319.225675
258.749825,,,225.57525,319.305225
258.7633,,,225.586325,319.322625
258.86655,,,225.594325,319.351625
258.9082,,,225.610125,319.4137
258.998075,,,225.619375,319.489275
259.013875,,,225.628325,319.573475
259.1975,,,225.6382,319.654925
259.2587,,,225.653225,319.718
259.279275,,,225.663975,319.7396
259.3,,,225.67315,319.825425
259.30685,,,225.68295,320.00105
259.314125,,,225.69285,320.03445
259.355425,,,225.7142,320.070025
259.383375,,,225.722225,320.109125
259.40245,,,225.731175,320.144825
259.41615,,,225.742,320.309425
259.42555,,,225.7674,320.5738
259.44995,,,225.7781,320.625
259.532,,,225.7889,320.675775
259.6152,,,225.79895,320.727275
259.664625,,,225.810925,320.894375
259.6891,,,225.81915,321.031925
259.73535,,,225.830625,321.058675
259.7547,,,225.83975,321.1932
259.7854,,,225.86285,321.207325
259.808075,,,225.873275,321.297525
259.880425,,,225.88505,321.362675
259.90715,,,225.909525,321.3706
259.93785,,,225.919925,321.55095
259.954225,,,225.9347,321.667475
259.9576,,,225.946775,321.6863
259.967825,,,225.96105,321.9663
259.9779,,,225.97305,322.0878
259.990625,,,225.983525,322.110625
260.01355,,,225.99865,322.223325
260.1965,,,226.013275,322.258525
260.224425,,,226.022125,322.44795
260.265675,,,226.030125,322.465475
260.329075,,,226.053575,322.57345
260.357575,,,226.0686,322.61895
260.400775,,,226.08205,322.64755
260.415725,,,226.0932,322.6699
260.441,,,226.1042,322.903225
260.476475,,,226.126725,322.92525
260.552725,,,226.154125,323.072425
260.5709,,,226.17325,323.1225
260.65525,,,226.182375,323.138175
260.672025,,,226.19235,323.252825
260.6819,,,226.20225,323.3355
260.809675,,,226.2167,323.346925
260.814575,,,226.230025,323.55055
260.8255,,,226.2385,323.59965
260.850325,,,226.250675,323.85965
260.9089,,,226.270275,323.8645
260.921425,,,226.28955,323.87675
260.9459,,,226.300775,323.887575
261.024525,,,226.317175,323.9278
261.05405,,,226.32805,323.99505
261.099225,,,226.34,324.017175
261.140375,,,226.346125,324.042
261.1717,,,226.357925,324.175175
261.2666,,,226.372025,324.2068
261.290375,,,226.383625,324.2115
261.3065,,,226.395625,324.21965
261.32725,,,226.409425,324.23165
261.4169,,,226.4161,324.294825
261.4451,,,226.44635,324.36165
261.555625,,,226.459275,324.5278
261.68875,,,226.469675,324.551925
261.696975,,,226.4844,324.609625
261.744675,,,226.49575,324.68255
261.7924,,,226.5082,324.712725
261.8204,,,226.516175,324.725775
261.863325,,,226.52695,324.791475
261.90305,,,226.537025,324.838
261.9363,,,226.54655,324.84225
262.010325,,,226.5589,324.846275
262.0383,,,226.56825,324.88395
262.060925,,,226.5769,325.08615
262.08335,,,226.5875,325.2471
262.1017,,,226.596675,325.34915
262.127075,,,226.622775,325.42725
262.17145,,,226.649275,325.468475
262.178625,,,226.6606,325.505325
262.190725,,,226.677975,325.514225
262.241425,,,226.68595,325.597925
262.2919,,,226.694475,325.628825
262.382775,,,226.712125,325.743075
262.44285,,,226.723,326.05435
262.48055,,,226.729825,326.123175
262.492025,,,226.737475,326.19625
262.4974,,,226.747625,326.275075
262.5618,,,226.758825,326.465775
262.60005,,,226.764975,326.666175
262.601175,,,226.7749,326.6958
262.614375,,,226.7876,326.74345
262.646025,,,226.7947,326.975225
262.672525,,,226.804075,327.0717
262.68845,,,226.826425,327.106275
262.7204,,,226.83425,327.445725
262.730075,,,226.843325,327.747775
262.79845,,,226.85245,328.05
262.815475,,,226.862675,328.14115
262.826025,,,226.872675,328.23465
262.836875,,,226.8812,328.23845
262.864,,,226.8958,328.31705
262.888075,,,226.919325,328.334325
262.9085,,,226.95335,328.35955
262.955875,,,226.96345,328.37415
262.9821,,,226.9719,328.518525
262.999975,,,226.984225,328.52995
263.0391,,,226.99635,328.589525
263.068725,,,227.004225,328.7579
263.09635,,,227.0164,328.80655
263.1134,,,227.027775,328.8883
263.2144,,,227.037675,328.974675
263.29375,,,227.04515,329.0006
263.35355,,,227.055675,329.0806
263.428525,,,227.073125,329.0978
263.464325,,,227.0821,329.127475
263.512675,,,227.090575,329.61235
263.527975,,,227.096125,329.670975
263.5823,,,227.10585,329.708725
263.6259,,,227.11465,329.73495
263.676675,,,227.121175,329.810825
263.697125,,,227.13125,329.84015
263.711225,,,227.1479,330.04285
263.7299,,,227.186125,330.057225
263.868675,,,227.196625,330.12475
263.884625,,,227.20945,330.14655
263.91205,,,227.219025,330.29295
263.9465,,,227.233725,330.39205
264.041425,,,227.2441,330.4002
264.0859,,,227.2505,330.432775
264.1367,,,227.26065,330.631025
264.183275,,,227.2773,330.86065
264.2345,,,227.284575,331.055675
264.26085,,,227.2978,331.084575
264.29255,,,227.311125,331.217975
264.29565,,,227.322125,331.4034
264.316725,,,227.3296,331.587425
264.364,,,227.34105,331.731825
264.420625,,,227.351875,331.834125
264.5404,,,227.3615,332.0729
264.6076,,,227.36985,332.348025
264.6296,,,227.38985,332.478375
264.678175,,,227.406,332.893
264.686125,,,227.42485,332.955025
264.7375,,,227.44315,333.0014
264.7646,,,227.45385,333.0356
264.784975,,,227.46585,333.166825
264.819725,,,227.475325,333.20575
264.8365,,,227.48305,333.2254
264.862025,,,227.4933,333.66855
264.93875,,,227.507025,333.673525
264.9936,,,227.516875,333.8733
265.022,,,227.538,333.89445
265.0462,,,227.5503,334.28355
265.057775,,,227.56465,334.316775
265.080025,,,227.57945,334.4014
265.125925,,,227.58975,334.5893
265.1307,,,227.599025,334.788075
265.171325,,,227.61085,335.015675
265.1884,,,227.63935,335.08675
265.20415,,,227.6517,335.139725
265.250625,,,227.6653,335.170675
265.331275,,,227.68325,335.261975
265.42405,,,227.6918,335.3069
265.51985,,,227.7435,335.363475
265.56925,,,227.757625,335.41795
265.622375,,,227.774675,335.49675
265.656775,,,227.787175,335.546775
265.658625,,,227.800225,335.75825
265.679925,,,227.81195,335.7724
265.708,,,227.824425,335.801525
265.7831,,,227.839975,335.827025
265.881475,,,227.8554,335.99505
265.921025,,,227.881575,336.077025
265.969825,,,227.89555,336.125975
265.9943,,,227.911,336.138
266.053625,,,227.942225,336.24085
266.0658,,,227.958875,336.320175
266.113475,,,227.968725,336.39675
266.128875,,,227.9858,336.450275
266.142575,,,227.998525,336.5487
266.154475,,,228.0096,336.604825
266.185675,,,228.02275,336.7227
266.1904,,,228.03865,336.8548
266.21515,,,228.051,336.939725
266.26055,,,228.077425,336.972575
266.3112,,,228.0893,337.01605
266.332225,,,228.100225,337.197375
266.353575,,,228.11915,337.2002
266.400175,,,228.13995,337.223325
266.433325,,,228.153225,337.243475
266.4508,,,228.187775,337.395025
266.454375,,,228.205225,337.4764
266.4596,,,228.221575,337.585325
266.48365,,,228.2342,337.66115
266.524975,,,228.24675,337.6673
266.53965,,,228.2623,337.882525
266.5662,,,228.277625,337.899925
266.60415,,,228.31135,338.0454
266.62605,,,228.328425,338.09735
266.661375,,,228.356075,338.12385
266.679775,,,228.36845,338.16065
266.6903,,,228.3894,338.214375
266.725525,,,228.406775,338.227825
266.768575,,,228.44825,338.271975
266.82555,,,228.464825,338.308625
266.8459,,,228.477775,338.320425
266.877275,,,228.49015,338.330425
266.90005,,,228.508175,338.34455
266.941875,,,228.523875,338.38695
266.953525,,,228.533875,338.47235
266.963925,,,228.553675,338.48905
266.980025,,,228.56795,338.5418
266.989225,,,228.579525,338.883925
267.0053,,,228.59555,339.137725
267.0226,,,228.608625,339.208625
267.0805,,,228.618525,339.30905
267.0931,,,228.63125,339.462675
267.10705,,,228.650525,339.5121
267.12355,,,228.659775,339.7209
267.16635,,,228.667725,339.79565
267.195075,,,228.6763,340.090225
267.292725,,,228.683825,340.106375
267.310225,,,228.697125,340.153925
267.34625,,,228.7104,340.295425
267.360375,,,228.72525,340.4681
267.379275,,,228.73725,340.495125
267.39165,,,228.7463,340.514125
267.42785,,,228.7603,340.626625
267.477125,,,228.7918,340.72895
267.50485,,,228.806075,340.765775
267.545575,,,228.816975,340.858875
