SPK_SPKC07a,SPK_SPKC08a,SPK_SPKC12a
0.021025,0.01705,0.127875
0.04135,0.1044,0.196875
0.0553,0.12595,0.2427
0.08205,0.140175,0.4305
0.101375,0.145825,0.86465
0.11865,0.1514,0.8692
0.1201,0.173025,0.881375
0.142025,0.225475,0.901
0.198825,0.27155,0.938375
0.223725,0.291675,0.9407
0.264775,0.3632,0.962825
0.29,0.432525,0.987225
0.312975,0.7515,1.0244
0.3372,0.857025,1.052925
0.35705,0.89665,1.203875
0.397175,0.92995,1.234525
0.415175,0.93625,1.26665
0.435875,0.977525,1.307325
0.4473,1.1313,1.33495
0.45935,1.219475,1.452775
0.468875,1.250375,1.4815
0.479375,1.27235,1.493975
0.48845,1.495,1.5365
0.556775,1.6367,1.577325
0.57695,1.693225,1.6512
0.579975,1.733325,1.67125
0.59315,1.85455,1.6783
0.6133,1.888625,1.771525
0.6362,1.90345,1.789025
0.665275,1.94615,1.900875
0.711,1.992575,2.055575
0.72905,2.004775,2.1585
0.76805,2.0816,2.229425
0.80795,2.243325,2.29795
0.8291,2.286225,2.4266
0.88195,2.395,2.546675
0.90395,2.4469,2.617225
0.9271,2.52535,2.619675
0.9415,2.53325,2.677675
0.964425,2.572525,2.7462
0.9848,2.588775,2.7836
1.01525,2.633625,2.798125
1.0824,2.77795,2.79995
1.09795,3.0138,2.831725
1.123775,3.0437,2.94005
1.1412,3.095525,3.024925
1.188,3.12295,3.0922
1.2151,3.166575,3.126625
1.2638,3.337225,3.1731
1.280925,3.345375,3.212375
1.30785,3.354125,3.3408
1.314675,3.383825,3.719725
1.3499,3.426125,3.76905
1.410125,3.5132,3.9568
1.42995,3.550275,4.007725
1.449775,3.6225,4.112475
1.47845,3.687325,4.2651
1.486575,3.764625,4.2715
1.497975,3.77705,4.653225
1.55915,4.013125,4.76035
1.570275,4.1057,4.861975
1.59475,4.17015,4.93935
1.61265,4.23435,5.31115
1.631275,4.24195,5.325725
1.6488,4.285225,5.346625
1.6744,4.3172,5.508275
1.68185,4.387175,5.682475
1.706425,4.4221,5.818575
1.722675,4.50125,5.855775
1.757075,4.57595,6.457075
1.76925,4.8773,6.707525
1.80675,4.96945,6.7803
1.81175,4.987575,6.791375
1.81425,5.0593,6.835825
