SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC03a,SPK_SPKC08a
,328.665925,264.496075,243.146375
,328.697125,264.5559,243.165
,328.71645,264.572025,243.17295
,328.80735,264.581125,243.18055
,328.8161,264.607025,243.220725
,328.878025,264.621425,243.279825
,328.969975,264.71755,243.44115
,329.116275,264.749875,243.474375
,329.214125,264.7701,243.5319
,329.2232,264.794725,243.5757
,329.40225,264.820375,243.577425
,329.43875,264.871725,243.5877
,329.610225,264.912475,243.593725
,329.64915,264.9416,243.59755
,329.70605,264.981275,243.605975
,329.7573,265.017075,243.60895
,329.848975,265.056975,243.62945
,330.03555,265.075175,243.633525
,330.06895,265.092225,243.64305
,330.0958,265.15345,243.650225
,330.155325,265.273075,243.672475
,330.251675,265.3211,243.70205
,330.3472,265.3535,243.7078
,330.41235,265.39685,243.71635
,330.609225,265.432475,243.727075
,330.9461,265.455075,243.73425
,330.963475,265.62805,243.754475
,331.0935,265.714175,243.778425
,331.09685,265.807325,243.79715
,331.1477,265.835625,243.805275
,331.233975,265.863275,243.85325
,331.42755,265.93565,243.872675
,331.4605,265.9526,243.877625
,331.5154,266.13245,243.9109
,331.54915,266.18445,243.9269
,331.74575,266.211675,243.938375
,331.771575,266.259975,243.948175
,331.8933,266.443075,243.9537
,332.213725,266.46725,243.956975
,332.2251,266.486525,243.9712
,332.2535,266.498475,243.98435
,332.311475,266.807,243.9925
,332.40705,266.823225,244.000075
,332.6474,266.8365,244.005975
,332.654,266.845375,244.0248
,332.68755,266.868025,244.034175
,332.705575,266.888925,244.043
,332.946975,266.98955,244.060225
,332.998275,267.0116,244.06885
,333.2876,267.029875,244.07925
,333.45825,267.15585,244.10975
,333.5523,267.199825,244.121475
,333.585725,267.35055,244.130925
,333.8051,267.396775,244.14805
,333.84335,267.408975,244.1718
,333.87225,267.418375,244.1809
,333.919225,267.456525,244.190425
,333.939,267.492125,244.214625
,333.964625,267.51085,244.232
,334.3229,267.52375,244.24255
,334.478075,267.5415,244.251475
,334.495025,267.554775,244.26175
,334.530425,267.5812,244.2711
,334.635625,267.63235,244.279375
,334.672475,267.6507,244.30065
,334.709075,267.6786,244.311225
,334.98865,267.738175,244.3243
,335.1014,267.792,244.36545
,335.138525,267.8083,244.408525
,335.185125,267.82405,244.441475
,335.39115,267.847675,244.48075
,335.449525,267.8805,244.511175
,335.451425,267.888125,244.53315
,335.4697,267.902375,244.5514
,335.50405,267.91155,244.58245
,335.5841,267.930225,244.597125
,335.614125,267.984225,244.6101
,335.629725,267.997375,244.620875
,335.6992,268.045825,244.64705
,335.743975,268.085775,244.659875
,335.767125,268.1082,244.67355
,335.8783,268.172325,244.687175
,335.9184,268.1858,244.706025
,335.970975,268.285,244.73145
,336.072075,268.3584,244.755675
,336.0984,268.380125,244.777375
,336.3005,268.3997,244.81025
,336.342975,268.42835,244.824825
,336.433275,268.455275,244.8308
,336.462775,268.467425,244.850625
,336.566625,268.483625,244.8656
,336.61725,268.5015,244.8761
,336.6399,268.5408,244.887575
,336.791825,268.566775,244.898725
,336.83,268.59065,244.90495
,336.862875,268.615025,244.9109
,336.958075,268.634175,244.92625
,336.9937,268.65975,244.95855
,337.00195,268.800225,245.0229
,337.0413,268.815625,245.060875
,337.110575,268.873275,245.085075
,337.161675,268.9247,245.099825
,337.5118,268.949925,245.10365
,337.763525,268.97845,245.115475
,337.78715,269.019825,245.13345
,337.8048,269.05,245.146875
,337.865725,269.299025,245.160725
,337.996225,269.31065,245.181775
,338.027825,269.3202,245.207425
,338.050675,269.33065,245.23735
,338.241025,269.342525,245.261
,338.25165,269.355975,245.292175
,338.2612,269.364925,245.346575
,338.318675,269.377475,245.376075
,338.3526,269.392725,245.413425
,338.372225,269.400525,245.50285
,338.436075,269.42515,245.52735
,338.4973,269.628225,245.55925
,338.524625,269.64235,245.574425
,338.548025,269.653,245.590625
,338.98375,269.696375,245.604575
,339.017025,269.7057,245.615775
,339.03255,269.7266,245.629725
,339.094425,269.738325,245.63235
,339.153375,269.75205,245.6381
,339.203675,269.770625,245.644625
,339.5337,269.783725,245.668925
,339.563525,269.797575,245.6882
,339.586725,269.846025,245.695675
,339.61405,269.84985,245.7045
,339.6672,269.914675,245.710825
,339.710875,269.940675,245.71825
,339.905575,269.9738,245.726125
,339.92715,269.98955,245.736225
,339.933225,269.998125,245.7467
,340.002525,270.01555,245.7711
,340.0421,270.0277,245.7795
,340.162475,270.03375,245.790225
,340.342775,270.040775,245.801275
,340.419875,270.0661,245.84125
,340.577525,270.07285,245.86425
,340.857275,270.0878,245.866075
,340.921825,270.0923,245.876725
,341.088875,270.101575,245.881225
,341.094425,270.1805,245.899825
,341.291225,270.19735,245.91645
,341.419025,270.212825,245.92325
,341.5289,270.22985,245.9319
,341.553625,270.2493,245.940225
,341.56745,270.27275,245.95045
,341.6369,270.2873,245.965425
,341.74475,270.3724,245.983125
,341.9015,270.458125,245.993125
,341.992975,270.481425,245.999825
,342.0336,270.4997,246.0085
,342.052025,270.512225,246.0163
,342.074225,270.527725,246.01805
,342.115825,270.54375,246.035575
,342.164925,270.55815,246.04495
,342.18255,270.579075,246.053025
,342.236975,270.596875,246.06195
,342.28285,270.636475,246.071825
,342.34655,270.66735,246.0836
,342.49015,270.703075,246.09015
,342.5373,270.751775,246.10315
,342.550725,270.776325,246.1109
,342.6272,270.801475,246.1198
,343.02305,270.827,246.125375
,343.051375,270.858775,246.133775
,343.086025,270.8761,246.1443
,343.5955,270.88985,246.1515
,343.6928,270.92615,246.15455
,343.74735,270.97645,246.170825
,343.7855,271.027675,246.1782
,343.7973,271.101125,246.18895
,343.821075,271.126675,246.19765
,343.8975,271.15985,246.23795
,343.904625,271.224175,246.251
,343.927575,271.253425,246.2798
,344.0688,271.301775,246.294675
,344.0916,271.34975,246.33505
,344.123875,271.4548,246.376875
,344.453875,271.480475,246.388825
,344.49515,271.5142,246.40535
,344.5381,271.546425,246.436775
,344.56635,271.56785,246.45955
,344.730625,271.5973,246.501725
,344.80115,271.6105,246.5122
,344.836775,271.6267,246.525675
,344.892075,271.645225,246.5395
,344.92885,271.6547,246.5492
,344.97625,271.664525,246.5733
,345.184475,271.676975,246.58245
,345.316125,271.685075,246.592875
,345.367375,271.72005,246.60355
,345.4042,271.76055,246.614175
,345.438975,271.7812,246.63745
,345.473425,271.798475,246.645925
,345.5503,271.81555,246.676525
,345.5799,271.823475,246.679675
,345.772725,271.840575,246.69095
,345.86285,271.856125,246.695125
,345.88895,271.891625,246.70845
,346.345275,271.9036,246.725775
,346.36625,271.918525,246.735425
,346.4649,271.939725,246.753325
,346.857125,271.9795,246.77655
,346.909325,271.995825,246.818925
,346.97235,272.012925,246.840775
,347.0295,272.03275,246.87055
,347.30875,272.101175,246.893625
,347.3212,272.11235,246.91345
,347.361875,272.123425,246.9318
,347.4503,272.138475,246.945475
,347.46365,272.152375,246.9641
,347.487225,272.171625,246.97605
,347.550625,272.20765,246.987125
,347.595425,272.218125,247.01175
,347.62545,272.227025,247.01865
,347.68505,272.25145,247.02735
,347.723175,272.27505,247.03585
,347.753975,272.286525,247.048425
,347.888125,272.303275,247.059925
,348.039775,272.3311,247.09775
,348.0504,272.33795,247.10735
,348.055025,272.34315,247.119525
,348.1006,272.3896,247.1296
,348.22135,272.416475,247.1399
,348.3265,272.4335,247.146825
,348.393125,272.4547,247.1536
,348.424275,272.47865,247.160925
,348.430025,272.51225,247.18295
,348.56555,272.552725,247.196725
,348.581125,272.611175,247.21195
,348.768275,272.648075,247.23325
,348.866475,272.66745,247.267775
,348.89145,272.6961,247.2827
,348.9561,272.7115,247.307025
,349.13405,272.7578,247.3862
,349.232875,272.803875,247.4049
,349.274725,272.8203,247.428225
,349.295,272.83825,247.4814
,349.423875,272.85965,247.5142
,349.4787,272.894125,247.531825
,349.57675,272.940625,247.54265
,349.6431,272.9701,247.562925
,349.8002,272.9956,247.5655
,349.83625,273.017875,247.579525
,349.98165,273.079175,247.60785
,350.050425,273.27905,247.61475
,350.1409,273.347675,247.6162
,350.171675,273.40215,247.627225
,350.348825,273.668975,247.643
,350.5006,273.689625,247.654175
,350.551325,273.736125,247.66085
,350.67205,273.99295,247.6681
,350.72085,274.0058,247.6752
,350.7305,274.01975,247.685125
,350.83495,274.04715,247.69165
,350.869725,274.0718,247.709975
,351.25205,274.1188,247.731925
,351.3649,274.309875,247.77065
,351.391325,274.39185,247.78755
,351.4133,274.4115,247.79705
,351.425525,274.430575,247.8139
,351.43105,274.4574,247.82155
,351.445675,274.4707,247.8257
,351.45375,274.524475,247.8335
,351.649725,274.590925,247.83625
,351.70595,274.60345,247.84225
,351.76455,274.649025,247.861175
,351.819625,274.72695,247.88845
,351.852525,274.7739,247.9166
,351.893425,274.780325,247.923525
,351.931575,274.80025,247.933025
,351.99025,274.8234,247.950025
,352.026975,274.84065,247.959025
,352.05965,274.860175,247.96745
,352.062475,274.8879,247.9756
,352.110625,274.92795,247.99295
,352.27475,274.9912,248.004075
,352.3434,275.005375,248.012
,352.347325,275.02095,248.025025
,352.381125,275.03495,248.0347
,352.43565,275.0669,248.0557
,352.440775,275.11895,248.06625
,352.534825,275.162075,248.075675
,352.536575,275.18345,248.086175
,352.649125,275.202225,248.093075
,352.708475,275.22185,248.0999
,352.853525,275.235875,248.107375
,352.920325,275.358775,248.1219
,353.02125,275.39725,248.132975
,353.21895,275.445775,248.15285
,353.4802,275.488175,248.15645
,353.53,275.531275,248.159625
,353.570175,275.5687,248.1708
,353.72315,275.600125,248.1945
,353.7809,275.6073,248.21895
,353.7979,275.631775,248.24515
,353.838725,275.64375,248.2715
,353.8643,275.6851,248.313375
,353.880725,275.716375,248.3853
,353.970675,275.744825,248.43055
,353.998575,275.772475,248.456275
,354.01395,275.791625,248.473325
,354.05835,276.06455,248.4914
,354.0698,276.075675,248.5088
,354.119525,276.10625,248.5429
,354.180325,276.120625,248.5514
,354.238575,276.1464,248.56195
,354.331025,276.350425,248.578025
,354.37215,276.417775,248.595125
,354.407625,276.444825,248.6046
,354.473325,276.463,248.60835
,354.635775,276.480925,248.631725
,354.73145,276.5934,248.63965
,354.76005,276.6413,248.649775
,354.805775,276.66385,248.65885
,354.831525,276.6864,248.66785
,354.91705,276.733025,248.678975
,354.93655,276.76675,248.68735
,354.963325,276.81195,248.69555
,355.004,276.95735,248.7052
,355.014475,276.988625,248.724175
,355.078975,277.0169,248.733875
,355.124925,277.0512,248.738725
,355.17995,277.0608,248.74245
,355.29875,277.072025,248.752975
,355.62085,277.078525,248.760275
,355.674175,277.088375,248.773425
,355.67985,277.101325,248.794275
,355.688575,277.12955,248.8025
,355.707675,277.15355,248.833225
,355.83,277.1687,248.842425
,355.870375,277.418275,248.8523
,355.951275,277.4536,248.870475
,355.98695,277.5024,248.8791
,356.1228,277.641875,248.88995
,356.2218,277.974775,248.897025
,356.236425,278.041925,248.900475
,356.370425,278.21605,248.906675
,356.3736,278.267025,248.9124
,356.4279,278.30505,248.92195
,356.47035,278.744925,248.92385
,356.51075,278.7687,248.934475
,356.524675,278.818075,248.945225
,356.555475,278.909375,248.95745
,356.56005,279.120725,248.9628
,356.870975,279.5914,248.968325
,356.911925,279.73445,248.978825
,356.943825,279.7902,249.00135
,357.00675,279.816325,249.010925
,357.114225,279.858775,249.02285
,357.15925,279.902125,249.030925
,357.190575,280.1652,249.042925
,357.218475,280.5835,249.0538
,357.346075,280.615425,249.07005
,357.458725,280.6301,249.0767
,357.6291,280.6477,249.084225
,357.6581,280.663825,249.131625
,357.668125,280.681475,249.136475
,357.71275,280.7126,249.1458
,357.8403,281.001325,249.153975
,357.9101,281.030925,249.1678
,357.94255,281.182575,249.175675
,357.970825,281.29905,249.18805
,357.98025,281.795975,249.194275
,357.997975,281.804775,249.2035
,358.04855,281.838925,249.2115
,358.05775,281.8759,249.221075
,358.097125,281.89,249.2268
,358.132575,281.897375,249.236425
,358.1419,281.9061,249.249275
,358.21125,281.915025,249.269
,358.22835,281.93405,249.281525
,358.271275,281.95275,249.3089
,358.2792,281.9673,249.354975
,358.309825,282.050475,249.3705
,358.317775,282.185075,249.397475
,358.360625,282.207525,249.421275
,358.51075,282.226375,249.453625
,358.553,282.237375,249.4598
,358.629875,282.26145,249.4893
,358.65945,282.30515,249.51195
,358.6743,282.33945,249.52995
,358.69955,282.3505,249.536
,358.802175,282.3715,249.553375
,359.035775,282.395975,249.5628
,359.088675,282.476,249.577375
,359.10225,282.50835,249.5806
,359.1237,282.53065,249.588475
,359.1429,282.542275,249.596825
,359.2352,282.563675,249.622975
,359.38695,282.614975,249.6462
,359.495075,282.635025,249.648975
,359.514575,282.697925,249.65505
,359.5591,282.74035,249.668
,359.62715,282.78855,249.6824
,359.72795,282.799075,249.696275
,359.751975,282.81505,249.708525
,359.795775,282.81765,249.7361
,359.842575,282.83065,249.7503
,359.8868,282.861375,249.76635
,359.9202,282.8819,249.780675
,360.05135,282.9062,249.821325
,360.1391,282.93195,249.83645
,360.20695,282.949625,249.868325
,360.23365,283.025225,249.9016
,360.291575,283.027825,249.90925
,360.323475,283.06785,249.916325
,360.35545,283.087875,249.93315
,360.55625,283.118425,249.956425
,360.5702,283.139725,249.977625
,360.61355,283.170925,250.0091
,360.6569,283.20325,250.0305
,360.74645,283.223675,250.053925
,360.756225,283.2499,250.06365
,360.90475,283.268475,250.076975
,361.112075,283.304575,250.08645
,361.322275,283.329325,250.095675
,361.3948,283.346775,250.10265
,361.461075,283.3965,250.120475
,361.472125,283.4301,250.1256
,361.52855,283.47185,250.149625
,361.561175,283.505475,250.167875
,361.565225,283.5293,250.17875
,361.6125,283.547375,250.19235
,361.67615,283.577375,250.2016
,361.8995,283.5999,250.20985
,361.93445,283.639,250.21815
,361.984525,283.669575,250.224875
,362.004725,283.688425,250.23465
,362.01565,283.711075,250.242775
,362.047125,283.748025,250.245475
,362.401225,283.763675,250.2497
,362.444025,283.77665,250.263625
,362.455975,283.7933,250.2691
,362.507575,283.818325,250.27735
,362.5992,283.8381,250.2913
,362.63935,283.891,250.2992
,362.661075,283.904775,250.308225
,362.700625,283.940975,250.31705
,362.906075,283.95035,250.32545
,362.9697,283.984075,250.354475
,363.0234,284.012175,250.36475
,363.07175,284.03475,250.37305
,363.151975,284.202825,250.379875
,363.17895,284.2049,250.39115
,363.18705,284.2168,250.419225
,363.23325,284.233725,250.425575
,363.3501,284.26015,250.435125
,363.406175,284.289925,250.443575
,363.43495,284.302675,250.4595
,363.490875,284.3551,250.474775
,363.530575,284.39445,250.50385
,363.547925,284.416075,250.5189
,363.68605,284.429575,250.574175
,363.77365,284.447525,250.60085
,363.8184,284.47795,250.6287
,363.936325,284.4931,250.6532
,363.95295,284.54175,250.666325
,364.041275,284.5614,250.67935
,364.0821,284.6802,250.704825
,364.101075,284.725625,250.7277
,364.16075,284.74315,250.74095
,364.1744,284.770825,250.75125
,364.230275,284.8596,250.758925
,364.3285,284.8804,250.771125
,364.42075,284.9605,250.7785
,364.4309,284.998375,250.81145
,364.47635,285.012475,250.8187
,364.47905,285.03715,250.839125
,364.54235,285.054275,250.84235
,364.595375,285.134975,250.857475
,364.648,285.205375,250.867275
,364.658075,285.25255,250.874425
,364.70955,285.402625,250.881575
,364.738175,285.42525,250.88955
,364.82475,285.4401,250.896075
,364.850975,285.4605,250.9125
,364.879425,285.493025,250.92725
,364.90375,285.534125,250.947
,364.942025,285.647175,250.97825
,365.210875,285.675625,250.9928
,365.222875,285.693225,251.001475
,365.231325,285.717,251.0154
,365.24685,285.84795,251.022225
,365.39085,285.900825,251.03785
,365.399275,285.9284,251.04555
,365.428975,285.95005,251.049925
,365.497625,285.9659,251.058075
,365.8224,285.981975,251.064575
,365.849075,286.004775,251.0713
,365.9201,286.028175,251.090975
,365.934225,286.077025,251.103375
,366.0251,286.091825,251.122325
,366.124275,286.102775,251.1352
,366.225,286.1121,251.1449
,366.25165,286.12285,251.162475
,366.329975,286.131625,251.176275
,366.530325,286.1609,251.19015
,366.608225,286.1759,251.217675
,366.620775,286.23735,251.239825
,366.769875,286.2722,251.261425
,366.849325,286.294425,251.2884
,366.902575,286.31655,251.30815
,366.910375,286.3374,251.346225
,367.030075,286.360325,251.434275
,367.0943,286.39535,251.453
,367.117425,286.57225,251.45655
,367.188525,286.592025,251.4637
,367.26665,286.6059,251.465375
,367.270675,286.619,251.47555
,367.329425,286.67735,251.4865
,367.416575,286.698925,251.496475
,367.457875,286.721175,251.508525
,367.5088,286.892625,251.518075
,367.5157,286.924375,251.519925
,367.56255,286.94175,251.5485
,367.63245,286.957175,251.557475
,367.645625,286.9737,251.56345
,367.8098,287.023125,251.568025
,367.850075,287.02465,251.57535
,367.8838,287.20275,251.59485
,367.995075,287.215375,251.626125
,368.11455,287.2256,251.6346
,368.161525,287.23345,251.64485
,368.327475,287.2429,251.651925
,368.46105,287.2677,251.668875
,368.492725,287.2762,251.681525
,368.568725,287.29595,251.694225
,368.7059,287.3074,251.70285
,368.72545,287.3161,251.7064
,368.889175,287.3279,251.7313
,368.96355,287.337525,251.755875
,369.001975,287.348225,251.766625
,369.059875,287.359575,251.798325
,369.120775,287.39,251.802225
,369.151575,287.421025,251.84055
,369.3097,287.437875,251.8504
,369.341475,287.4643,251.85745
,369.45665,287.46925,251.875875
,369.47625,287.48335,251.886825
,369.53775,287.496375,251.90685
,369.567125,287.65275,251.921325
,369.6165,287.68015,251.92395
,369.622125,287.7194,251.9466
,369.7162,287.77415,251.964025
,369.77875,287.972825,251.97635
,369.829275,287.98525,251.9931
,369.877875,287.995375,252.0305
,369.90785,288.004175,252.124925
,369.996025,288.03415,252.146075
,370.21615,288.0513,252.168925
,370.236975,288.294375,252.18295
,370.25295,288.321125,252.186325
,370.3042,288.351,252.19475
,370.3722,288.36635,252.20585
,370.622125,288.4138,252.2118
,370.62965,288.535825,252.225775
,370.663275,288.580225,252.23555
,370.97385,288.9432,252.249
,370.9924,288.95835,252.277475
,371.00965,288.97745,252.3002
,371.094675,288.99195,252.324275
,371.1669,289.017425,252.331925
,371.213325,289.03215,252.374725
,371.3826,289.167525,252.410125
,371.407175,289.185525,252.437775
,371.5156,289.196475,252.499075
,371.57105,289.466825,252.501525
,371.609525,289.4856,252.509675
,371.67075,289.496175,252.518025
,371.841275,289.51565,252.53145
,371.952875,289.52785,252.54855
,372.07535,289.53785,252.5729
,372.108925,289.550275,252.6082
,372.211975,289.566325,252.72425
,372.56785,289.579675,252.7561
,372.585125,289.593225,252.776575
,372.74035,289.6159,252.79985
,372.856025,289.83115,252.829475
,372.866375,289.868575,252.843525
,372.89735,289.908,252.858425
,372.946575,289.9607,252.93805
,372.974325,290.026075,252.957675
,373.0004,290.056925,252.98065
,373.002225,290.084275,252.99635
,373.108825,290.168,253.014225
,373.134475,290.2609,253.0284
,373.27035,290.32365,253.070525
,373.34745,290.3885,253.07995
,373.39795,290.4834,253.0926
,373.501275,290.51485,253.120225
,373.579025,290.654275,253.159075
,373.623525,290.68565,253.17155
,373.6875,290.724175,253.182425
,373.7571,290.7694,253.18935
,373.78485,290.813925,253.19305
,373.818775,290.8358,253.21225
,373.83775,290.856125,253.242775
,373.889575,290.88345,253.275875
,373.9432,290.906475,253.2845
,374.017,291.006825,253.29975
,374.08985,291.0233,253.30905
,374.180325,291.037375,253.322125
,374.228475,291.24805,253.3321
,374.23765,291.26705,253.34365
,374.2637,291.2786,253.356825
,374.342375,291.288025,253.36575
,374.4509,291.2989,253.408275
,374.61525,291.312825,253.419475
,374.6198,291.325725,253.426425
,374.67915,291.3341,253.4351
,374.7499,291.376325,253.44625
,374.827775,291.455425,253.5266
,374.890875,291.523025,253.540575
,374.967925,291.59605,253.5722
,375.0965,291.62755,253.635725
,375.149525,291.640225,253.665975
,375.22125,291.77825,253.683825
,375.226525,291.80705,253.69225
,375.2575,291.8236,253.708075
,375.376775,291.840975,253.725175
,375.3985,291.848375,253.73515
,375.41935,291.860625,253.75115
,375.480575,291.8824,253.7643
,375.531675,291.8972,253.780975
,375.712675,291.9096,253.804825
,375.790975,291.91845,253.814225
,375.8916,291.92925,253.823375
,375.9265,291.946875,253.82955
,375.930775,291.954875,253.8322
,376.016275,291.98485,253.8453
,376.14165,291.994375,253.8564
,376.39635,292.001625,253.862775
,376.429,292.02965,253.897325
,376.4552,292.0567,253.920525
,376.6929,292.065525,254.0253
,376.78465,292.07445,254.1079
,376.80215,292.119,254.1763
,376.8349,292.15375,254.18385
,376.84275,292.197525,254.211425
,377.1752,292.226625,254.219575
,377.187475,292.245875,254.22685
,377.2134,292.2883,254.23355
,377.23295,292.328225,254.23675
,377.244825,292.38225,254.2508
,377.2636,292.473025,254.26005
,377.296225,292.50325,254.293425
,377.465375,292.520625,254.317875
,377.508125,292.5393,254.347575
,377.53575,292.558725,254.37135
,377.70085,292.5828,254.383575
,377.731,292.6449,254.39225
,377.74735,292.68845,254.40175
,377.8135,292.715175,254.406125
,377.851875,292.745975,254.409525
,377.9438,292.78955,254.417775
,378.041475,292.8115,254.434425
,378.067125,292.860825,254.444225
,378.083925,292.87765,254.4497
,378.08705,292.894425,254.45275
,378.250275,292.910225,254.47215
,378.34685,292.9256,254.518875
,378.361025,292.94335,254.530825
,378.818775,292.95195,254.547275
,379.005175,292.9813,254.561975
,379.021175,292.993225,254.576325
,379.083325,293.00625,254.58415
,379.1645,293.018975,254.6029
,379.24795,293.075475,254.630875
,379.286975,293.10025,254.725
,379.3593,293.244575,254.753425
,379.454325,293.2566,254.756725
,379.460075,293.267375,254.8033
,379.695275,293.286875,254.824325
,379.721925,293.29635,254.837625
,379.795925,293.30655,254.851575
,379.85565,293.314675,254.862175
,379.890325,293.32225,254.87205
,379.982775,293.343,254.876275
,380.00515,293.35475,254.882475
,380.051875,293.386275,254.89145
,380.100425,293.395375,254.905725
,380.118225,293.42835,254.911975
,380.1599,293.446525,254.913275
,380.1959,293.47625,254.9235
,380.214525,293.4909,254.963775
,380.23435,293.503125,254.972925
,380.278025,293.51595,254.984175
,380.306775,293.549125,254.99715
,380.37525,293.553525,255.0067
,380.431575,293.5823,255.017775
,380.5006,293.601725,255.025325
,380.59535,293.6041,255.0486
,380.64595,293.62145,255.057475
,380.684725,293.6342,255.069325
,380.727725,293.656925,255.07655
,380.785975,293.67725,255.092875
,380.85215,293.730775,255.104775
,380.9072,293.745225,255.110325
,380.945725,293.77065,255.1288
,381.03635,293.7865,255.1372
,381.13225,293.806725,255.146175
,381.224375,293.826975,255.161975
,381.2623,293.95105,255.17145
,381.3275,293.992475,255.183375
,381.352525,294.00595,255.194975
,381.399375,294.045125,255.205725
,381.48015,294.072675,255.21955
,381.554175,294.095125,255.24435
,381.6153,294.1019,255.260025
,381.65525,294.1322,255.29205
,381.702925,294.160725,255.32465
,381.81925,294.180875,255.361775
,381.98735,294.2089,255.399875
,382.0486,294.234075,255.46265
,382.06235,294.2638,255.483525
,382.13405,294.278275,255.5102
,382.2175,294.386075,255.52545
,382.252575,294.42545,255.564875
,382.25675,294.448225,255.602675
,382.3208,294.484025,255.62345
,382.355225,294.507025,255.642475
,382.427225,294.543,255.6592
,382.537575,294.55365,255.67235
,382.744875,294.56735,255.690025
,382.8824,294.59055,255.7199
,383.076025,294.61925,255.75985
,383.105125,294.6487,255.821375
,383.355925,294.6975,255.83525
,383.363275,294.892175,255.871375
,383.43575,294.90615,255.884425
,383.453875,294.915675,255.907775
,383.519825,294.925975,256.013825
,383.56685,294.9404,256.06755
,383.637625,294.949525,256.115225
,383.70515,294.9604,256.1276
,383.86885,294.98165,256.13405
,383.898275,294.99475,256.14595
,383.967725,295.050575,256.168975
,383.977,295.17785,256.1703
,384.0937,295.2032,256.185375
,384.174225,295.233325,256.200825
,384.23405,295.310575,256.214225
,384.29505,295.687225,256.23145
,384.366425,295.724,256.24535
,384.7678,295.979275,256.27325
,385.0418,296.024375,256.29135
,385.0616,296.065025,256.323875
,385.09525,296.104625,256.36475
,385.138475,296.125475,256.39475
,385.179675,296.372775,256.423575
,385.252875,296.39335,256.44925
,385.315125,296.4103,256.4676
,385.477175,296.41685,256.513475
,385.7441,296.423275,256.614975
,385.8098,296.433175,256.6495
,385.821425,296.4464,256.658575
,385.832125,296.4588,256.676675
,386.033525,296.474975,256.681725
,386.348875,296.5236,256.688275
,386.433025,296.7102,256.699225
,386.441225,296.7217,256.721625
,386.511825,296.7376,256.7388
,386.5629,296.74865,256.745825
,386.593925,296.786075,256.754175
,386.738675,296.796425,256.759775
,386.77355,296.811925,256.769825
,386.80965,296.823025,256.7779
,386.85025,296.8425,256.78885
,387.01525,296.8545,256.798
,387.03405,296.86645,256.806
,387.095125,296.87525,256.81425
,387.19925,296.89685,256.81675
,387.3115,296.9181,256.829625
,387.379325,296.936275,256.84265
,387.454775,296.94835,256.86355
,387.6461,296.9796,256.8793
,387.695475,296.99875,256.895925
,387.81605,297.009425,256.908275
,387.95375,297.035925,256.93315
,388.014875,297.044675,256.941925
,388.0734,297.084525,256.95515
,388.14115,297.0943,256.96265
,388.160325,297.118475,256.973625
,388.23305,297.151725,256.992
,388.265125,297.20595,256.9945
,388.27005,297.49585,256.99965
,388.583725,297.50795,257.006075
,388.596925,297.518825,257.0245
,388.603125,297.52885,257.032575
,388.618875,297.550525,257.047175
,388.6271,297.55865,257.05635
,388.6544,297.569125,257.065925
,388.7465,297.579375,257.072925
,388.866175,297.60505,257.081825
,389.075025,297.615725,257.090825
,389.11075,297.6484,257.099575
,389.134275,297.659,257.102275
,389.15995,297.6665,257.116975
,389.340575,297.6779,257.128575
,389.371175,297.6856,257.155025
,389.3919,297.697225,257.16365
,389.431075,297.70495,257.174
,389.4386,297.748225,257.183325
,389.523675,297.819425,257.184825
,389.536275,297.851825,257.229425
,389.5749,297.855475,257.23665
,389.64125,297.868675,257.245525
,389.67385,297.888025,257.259575
,389.7781,297.911025,257.274875
,389.789725,298.06275,257.290325
,389.827575,298.0719,257.298075
,389.873525,298.0845,257.31495
,390.026075,298.091875,257.3327
,390.29715,298.0975,257.3421
,390.33125,298.1081,257.35675
,390.35395,298.117225,257.3687
,390.4124,298.122875,257.3775
,390.442225,298.13255,257.386625
,390.484275,298.246025,257.41095
,390.76235,298.259,257.42295
,390.7727,298.300325,257.441125
,390.8304,298.3125,257.45075
,390.86855,298.3329,257.4735
,390.888575,298.355075,257.50545
,390.92415,298.3725,257.52815
,390.99525,298.384275,257.55485
,391.27385,298.3948,257.598475
,391.399875,298.43265,257.6006
,391.46195,298.46165,257.6185
,391.4803,298.50655,257.6475
,391.504925,298.5851,257.676775
,391.576075,298.6425,257.690625
,391.617925,298.6842,257.70065
,391.78845,299.128475,257.730375
,391.8776,299.139525,257.7366
,391.911175,299.163375,257.74575
,391.943625,299.179,257.75405
,392.1731,299.404375,257.772775
,392.309725,299.412675,257.783275
,392.340075,299.42285,257.7947
,392.400025,299.429825,257.806125
,392.441275,299.447675,257.821825
,392.567825,299.4577,257.846075
,392.6834,299.46505,257.856425
,392.69945,299.496725,257.8759
,392.86555,299.5042,257.8838
,392.877675,299.512125,257.89385
,392.909925,299.521525,257.90035
,392.93495,299.5285,257.905425
,393.02805,299.565825,257.9114
,393.18275,299.750475,257.931375
,393.3729,299.7623,257.9517
,393.384225,299.7721,257.97175
,393.393275,299.7809,257.99235
,393.439775,299.787925,258.01145
,393.8366,299.7968,258.019475
,393.9471,299.80985,258.02665
,393.994025,299.837925,258.051125
,394.100425,299.875775,258.060525
,394.325325,299.998625,258.07205
,394.363175,300.0455,258.07725
,394.380775,300.071225,258.098425
,394.46105,300.0914,258.10605
,394.59395,300.111675,258.11705
,394.7882,300.179925,258.1287
,395.157625,300.3537,258.139675
,395.426975,300.493,258.165775
,395.4885,300.506325,258.1742
,395.50295,300.51625,258.1836
,395.56815,300.526475,258.195325
