SPK_SPKC10a,SPK_SPKC13a,SPK_SPKC15a
0.03765,0.0378,0.0029
0.071875,0.0817,0.01235
0.127425,0.1068,0.023825
0.149375,0.15915,0.029175
0.375925,0.21415,0.0373
0.438375,0.230125,0.04605
0.50035,0.320725,0.054325
0.512825,0.34295,0.070275
0.9427,0.4112,0.078275
0.981575,0.438675,0.0836
1.016,0.480275,0.089125
1.111025,0.48335,0.094975
1.2891,0.526675,0.0997
1.53775,0.528375,0.104725
1.5925,0.5982,0.109925
1.739625,0.7085,0.1166
1.9599,0.7184,0.122625
2.128925,0.746375,0.128225
2.220975,0.785925,0.138025
2.359,0.836625,0.144525
2.39665,0.85935,0.154875
2.620825,0.86555,0.160925
2.787775,0.9205,0.167975
2.841675,0.98635,0.176375
3.1207,1.02755,0.18065
3.315875,1.050175,0.19235
3.5483,1.060925,0.197875
3.58305,1.088925,0.203375
3.625675,1.114125,0.211925
4.04445,1.146925,0.217625
4.059075,1.2379,0.227225
4.883575,1.264025,0.239625
4.9526,1.276225,0.252625
4.968175,1.31835,0.261875
5.375125,1.36555,0.26995
5.4499,1.402575,0.2774
5.512575,1.42695,0.2893
5.7468,1.52205,0.2997
5.9806,1.610775,0.3075
6.309275,1.6198,0.32045
6.509225,1.6326,0.329525
6.6763,1.660125,0.337025
6.694075,1.7018,0.345275
6.777575,1.747275,0.357525
6.80105,1.8279,0.3652
7.0966,1.8383,0.375975
7.2628,1.849075,0.388
7.7605,1.96695,0.405025
7.868725,2.1417,0.41545
8.1534,2.188375,0.424825
8.347975,2.20065,0.43205
8.4055,2.222775,0.43775
9.083325,2.237875,0.44715
9.17265,2.36095,0.451825
9.191575,2.371925,0.457475
9.3032,2.405675,0.463525
10.01375,2.417475,0.468875
10.020925,2.501825,0.47705
10.120975,2.525775,0.48575
10.60965,2.59085,0.492225
10.68315,2.60235,0.497625
11.018375,2.667,0.5028
11.0751,2.71735,0.5119
11.095925,2.739275,0.5177
11.402875,2.744825,0.524675
11.870125,2.749525,0.533075
11.901925,2.7703,0.53925
