SPK_SPKC10a (no opto-tagging)
172.67945
172.725225
172.75425
172.793075
172.820525
172.84965
172.886375
172.90195
172.937725
172.9579
172.98575
173.018475
173.07325
173.112525
173.162725
173.2204
173.258025
173.294725
173.32455
173.34495
173.395375
173.4288
173.457075
173.52265
173.548775
173.62625
173.66695
173.7259
173.812125
173.884675
173.984675
174.078725
174.1154
174.167975
174.2029
174.234075
174.2803
174.326875
174.5626
174.723475
174.76685
174.831125
174.872125
174.94165
175.016075
175.117575
175.202625
175.247625
175.2948
175.357375
175.391975
175.46155
175.49245
175.532875
175.58045
175.675175
175.7405
175.785025
175.82765
175.92275
175.970625
176.027975
176.111075
176.185925
176.246025
176.292625
176.434525
176.465525
176.5479
176.63285
176.71015
176.80565
176.88795
176.9533
177.02645
177.067225
177.125075
177.197425
177.259225
177.293375
177.34215
177.3936
177.5081
177.6175
177.6836
177.786375
177.84285
177.979725
178.0797
178.148925
178.21675
178.274525
178.32355
178.3841
178.49675
178.56715
178.65975
178.79375
178.907325
178.953975
179.024375
179.16875
179.2587
179.376075
179.458175
179.5103
179.581425
179.721325
179.824825
179.973625
180.07855
180.165175
180.23585
180.326075
180.49005
180.5301
180.6035
180.66375
180.72815
180.8482
180.959725
181.017125
181.056125
181.1134
181.171125
181.225675
181.2973
181.362975
181.446925
181.54015
181.63605
181.7316
181.799025
181.895125
182.01495
182.137675
182.215925
182.269725
182.37805
182.44955
182.58165
182.631825
182.667675
182.713175
182.781475
182.873375
182.943525
183.05185
183.169325
183.2605
183.315175
183.37295
183.4421
183.50565
183.5648
183.668775
183.7893
183.902075
183.955975
183.978825
184.01165
184.0652
184.0899
184.134725
184.153575
184.2011
184.275825
184.34965
184.4165
184.4632
184.498925
184.544675
184.64175
184.686025
184.750775
184.794275
184.8477
184.900825
184.993625
185.041875
185.06015
185.112625
185.1627
185.21065
185.24965
185.28055
185.3324
185.394025
185.4548
185.505275
185.5489
185.5801
185.660675
185.732675
185.7868
185.841925
185.878
185.947275
186.00735
186.06035
186.089075
186.12595
186.2029
186.268
186.30015
186.3661
186.462775
186.502825
186.5643
186.6279
186.6796
186.71645
186.758125
186.854975
186.927975
187.0079
187.056375
187.13765
187.18345
187.307575
187.3666
187.39235
187.49395
187.550725
187.59875
187.639875
187.6893
187.762975
187.870775
187.9464
188.017875
188.0694
188.145375
188.20705
188.29035
188.360675
188.558875
188.5989
188.627375
188.7065
188.75805
188.796825
188.880075
188.94005
188.9837
189.106925
189.217225
189.2745
189.315975
189.3461
189.411475
189.46665
189.50395
189.5655
189.643625
189.7162
189.77205
189.85095
189.950825
190.0228
190.19175
190.27235
190.310275
190.372725
190.444925
190.520175
190.60555
190.69185
190.8228
190.909525
190.9728
191.02405
191.151625
191.251225
191.290325
191.34775
191.418925
191.44625
191.530175
191.595725
191.7827
191.8414
191.9
191.934825
192.01685
192.08255
192.16435
192.187075
192.220525
192.268625
192.299
192.326875
192.364775
192.40185
192.521275
192.671725
192.7333
192.813075
192.8677
192.9824
193.0851
193.1511
193.226975
193.329725
193.39925
193.46695
193.54195
193.6168
193.683025
193.75395
193.8379
193.90425
193.956525
194.007275
194.078175
194.153125
194.21935
194.2761
194.30735
194.34175
194.416275
194.47775
194.5442
194.663325
194.72145
194.8482
194.911025
195.00745
195.090775
195.168725
195.229325
195.267675
195.3107
195.38775
195.443825
195.50345
195.623075
195.668925
195.69385
195.735725
195.784125
195.836025
195.87515
195.9095
195.9503
195.975075
196.0232
196.052725
196.09555
196.132725
196.158175
196.19715
196.21525
196.258225
196.2845
196.3389
196.389025
196.413575
196.42725
196.46765
196.500225
196.5177
196.551575
196.6096
196.6425
196.684125
196.7054
196.74715
196.772675
196.80105
196.833125
196.862
196.877475
196.909525
196.924075
196.944975
196.976075
197.005425
197.0267
197.050275
197.0727
197.1215
197.181525
197.193875
197.231225
197.262575
197.3047
197.316925
197.35125
197.378825
197.43975
197.4588
197.5008
197.5313
197.552975
197.58555
197.634825
197.68355
197.7045
197.731675
197.76585
197.7896
197.87165
197.895925
197.911275
198.004725
198.022275
198.0477
198.07945
198.108175
198.151625
198.197075
198.22755
198.27705
198.30755
198.329075
198.399125
198.43035
198.4473
198.468
198.482875
198.519325
198.562825
198.600375
198.620225
198.65815
198.7527
198.7724
198.8151
198.855725
198.888825
198.925025
198.947925
199.2559
199.322575
199.369225
199.407075
199.43275
199.49695
199.516225
199.53655
199.58695
199.649325
199.6917
199.929725
199.9696
200.001025
200.08505
200.120875
200.4861
200.5159
200.593275
200.6407
200.73155
200.810175
200.894175
200.957125
200.9849
201.019725
201.066525
201.169325
201.214675
201.262425
201.3087
201.32875
201.363875
201.38025
201.406275
201.448325
201.484125
201.53385
201.6247
201.687825
201.726225
201.849475
201.873025
201.94565
201.9665
202.002675
202.035225
202.0547
202.097475
202.212775
202.2464
202.3907
202.445925
202.7594
202.80795
202.914525
202.954775
202.97695
203.010325
203.048425
203.0802
203.1136
203.156225
203.182575
203.2063
203.254025
203.302425
203.385125
203.446375
203.50505
203.5859
203.6296
203.6563
203.699275
203.78
203.823725
203.8449
203.88955
203.9341
203.956425
204.011325
204.0309
204.0627
204.0915
204.11395
204.276975
204.3547
204.384625
204.40825
204.45545
204.498075
204.560175
204.59125
204.614125
204.6866
204.718225
204.75145
204.790825
204.819675
204.843275
204.871475
204.908375
204.961875
204.98765
205.016375
205.0337
205.07545
205.093
205.1599
205.199375
205.21805
205.287875
205.321475
205.37375
205.3978
205.454725
205.488175
205.566125
205.6413
205.69815
205.771775
205.857325
205.9986
206.099825
206.345525
206.416125
206.4865
206.541675
206.626725
206.75165
206.8304
206.975625
207.016625
207.0848
207.168575
207.21045
207.24235
207.36795
207.433425
207.5344
207.619525
207.7383
207.81265
207.899725
207.942125
207.975625
208.006075
208.058425
208.091425
208.141675
208.1674
208.21165
208.253675
208.2927
208.3678
208.44525
208.469325
208.543125
208.5689
208.608725
208.660125
208.691725
208.745325
208.827775
208.92715
208.97725
209.012775
209.0443
209.088275
209.17265
209.2097
209.256075
209.324025
209.36645
209.43495
209.4755
209.50215
209.554525
209.5932
209.7178
209.7705
209.8996
209.951325
210.02455
210.05265
210.107775
210.145225
210.340925
210.392
210.446075
210.507825
210.5784
210.6205
210.7002
210.793425
210.864725
210.9226
210.99405
211.05675
211.081375
211.116525
211.192925
211.33815
211.414575
211.508175
211.5745
211.678925
211.768925
211.87265
211.93565
211.993475
212.0927
212.1827
212.250925
212.32405
212.38695
212.412025
212.485325
212.55755
212.627225
212.6793
212.7469
212.79355
212.848175
212.9295
212.992625
213.059375
213.1563
213.200875
213.26125
213.2901
213.352025
213.4076
213.450175
213.54405
213.6361
213.666275
213.70855
213.83385
213.928575
214.013775
214.0894
214.155875
214.267125
214.33375
214.414325
214.514125
214.5817
214.64945
214.715225
214.803775
214.858075
214.961375
215.00785
215.0814
215.13095
215.1843
215.236925
215.299225
215.3375
215.412825
215.45495
215.512875
215.5511
215.588175
215.61885
215.645175
215.6719
215.7083
215.79515
215.87375
215.903275
215.92525
215.9967
216.06965
216.095375
216.158
216.223175
216.2593
216.3072
216.35725
216.3879
216.43235
216.572075
216.6325
216.7077
216.746475
216.8
216.828725
216.89675
216.96485
217.0183
217.0782
217.1284
217.15
217.2205
217.25555
217.28965
217.33335
217.381775
217.4029
217.439425
217.478625
217.514325
217.5757
217.590625
217.65105
217.717875
217.793525
217.8334
217.887925
217.928875
217.965375
218.013375
218.052425
218.101225
218.167175
218.217175
218.24425
218.30315
218.36475
218.444675
218.483025
218.535775
218.60945
218.692125
218.78
218.845375
218.910125
218.9641
219.0234
219.131325
219.324525
219.409025
219.48215
219.523475
219.555975
219.5956
219.643025
219.682875
219.7188
219.748075
219.80235
219.868525
219.917
219.97575
220.01965
220.058025
220.08685
220.119125
220.162825
220.1984
220.2324
220.263
220.311425
220.40775
220.48275
220.51995
220.569275
220.60975
220.72735
220.7871
220.86665
220.9294
220.9761
221.02425
221.0784
221.14905
221.17765
221.230325
221.271475
221.307225
221.372975
221.464125
221.539425
221.596325
221.674125
221.71345
221.7403
221.78795
221.840225
221.885775
221.9207
221.96475
222.034825
222.08615
222.146625
222.212475
222.2521
222.28175
222.3063
222.358825
222.3955
222.452425
222.496375
222.550825
222.61465
222.657975
222.766575
222.87265
222.922875
222.972825
222.9963
223.057425
223.089
223.10745
223.169575
223.202575
223.266925
223.310475
223.3702
223.432575
223.50225
223.57885
223.6442
223.711675
223.800825
223.8471
223.8947
223.930425
224.016125
224.087075
224.17005
224.224225
224.266875
224.33395
224.3745
224.447475
224.502175
224.567825
224.62345
224.680325
224.716325
224.76565
224.82205
224.845625
224.8948
224.9478
224.98575
225.047825
225.101875
225.144675
225.20865
225.278375
225.33065
225.381475
225.560325
225.633925
225.704975
225.779925
225.8468
225.8985
226.020475
226.12855
226.227875
226.290425
226.345525
226.38495
226.46325
226.518725
226.579875
226.620175
226.704725
226.75885
226.828975
226.8739
226.96895
227.0393
227.13355
227.19095
227.2531
227.387325
227.4637
227.57545
227.646125
227.693175
227.7355
227.781975
227.833825
227.8993
227.95845
228.0215
228.0904
228.1688
228.17335
228.217775
228.266175
228.3109
228.344325
228.3857
228.463275
228.552925
228.606075
228.65585
228.724775
228.775225
228.8195
228.85585
228.920825
229.014375
229.1005
229.130425
229.191025
229.255525
229.2933
229.33885
229.3743
229.4663
229.53785
229.6009
229.67575
229.716425
229.7702
229.834225
229.888125
229.953725
229.98055
230.0742
230.145725
230.194175
230.246775
230.30965
230.421775
230.485
230.524725
230.551875
230.58585
230.61085
230.66495
230.7403
230.8475
230.920875
230.969625
231.0107
231.065125
231.116275
231.175
231.219475
231.25125
231.31245
231.373125
231.409875
231.4791
231.540175
231.576425
231.61565
231.68265
231.72355
231.78035
231.8767
232.026175
232.1541
232.2522
232.308225
232.3636
232.4834
232.544525
232.627625
232.72645
232.77275
232.8227
232.8625
232.904475
232.959375
232.98685
233.04205
233.088475
233.142825
233.198975
233.25345
233.28935
233.317675
233.352875
233.4033
233.49065
233.5321
233.576975
233.62845
233.663325
233.720775
233.7723
233.8313
233.868125
233.929475
233.960175
234.016275
234.07105
234.10825
234.185025
234.25565
234.280475
234.3525
234.395675
234.482475
234.551475
234.591875
234.628225
234.696225
234.72135
234.764825
234.8269
234.86365
234.913775
234.962775
235.011875
235.057375
235.12245
235.17325
235.288375
235.34095
235.403
235.459575
235.525925
235.616625
235.661425
235.7166
235.78685
235.86425
235.952575
236.001725
236.068225
236.110975
236.157325
236.190925
236.2273
236.26405
236.31755
236.3753
236.438775
236.4792
236.53445
236.64
236.719775
236.754725
236.824075
236.876125
236.933125
236.97755
237.02185
237.055625
237.084525
237.112175
237.174375
237.205125
237.24505
237.29905
237.345025
237.378525
237.44015
237.50565
237.571625
237.6282
237.673675
237.70455
237.7725
237.837725
237.897525
237.936925
237.999075
238.066725
238.12715
238.20825
238.260975
238.3023
238.370825
238.492075
238.5453
238.626425
238.671725
238.739075
238.87785
238.97815
239.041575
239.108225
239.1312
239.20795
239.267525
239.3456
239.371075
239.43735
239.511475
239.5416
239.626075
239.68105
239.76645
239.820175
239.870875
239.930625
240.0241
240.09985
240.256325
240.346025
240.409675
240.496775
240.58125
240.77005
240.800425
240.90175
240.981125
241.0639
241.101675
241.158625
241.22145
241.27865
241.331025
241.406275
241.490875
241.540875
241.645125
241.708525
241.79955
241.834875
241.88065
241.91575
241.95915
242.026625
242.107875
242.2014
242.27985
242.41055
242.504325
242.5625
242.629925
242.6946
242.789925
242.831525
242.897325
242.960225
242.988325
243.074
243.13015
243.1579
243.19115
243.234825
243.323675
243.4927
243.553275
243.617875
243.694125
243.819025
243.8869
243.95875
244.017925
244.108025
244.155825
244.1982
244.22515
244.2852
244.3276
244.40565
244.461375
244.548375
244.574825
244.6416
244.682325
244.7294
244.79385
244.8952
244.957975
245.001075
245.05505
245.090025
245.128575
245.23345
245.3231
245.401275
245.46795
245.53255
245.556475
245.62335
245.6561
245.690675
245.74135
245.78155
245.8097
245.860025
245.941175
245.9979
246.04335
246.08565
246.12685
246.164975
246.186325
246.251275
246.29535
246.335175
246.360425
246.38715
246.461075
246.491275
246.527025
246.5562
246.59155
246.6247
246.692975
246.733725
246.782275
246.8286
246.846825
246.905425
246.932275
246.964175
246.98085
247.014775
247.045625
247.10935
247.145625
247.18705
247.2257
247.27435
247.292775
247.330625
247.353525
247.4422
247.47895
247.5363
247.566225
247.599675
247.619925
247.647475
247.687
247.731325
247.769275
247.793225
247.846275
247.955925
247.995175
248.033775
248.07665
248.1113
248.151475
248.19965
248.233475
248.26965
248.338
248.37045
248.457275
248.492425
248.551
248.57965
248.5957
248.6424
248.697725
248.7514
248.806925
248.8502
248.9321
248.966525
249.00625
249.024625
249.0627
249.094275
249.125825
249.161175
249.206
249.231925
249.29695
249.315325
249.335675
249.36345
249.43795
249.474725
249.515225
249.570525
249.599675
249.649675
249.71885
249.77215
249.828
249.906575
249.9677

































































































































































































































































































































































































































































































































































































































































































































































































































250.00495
250.0486
250.09755
250.125275
250.16305
250.18905
250.235975
250.26045
250.291375
250.3111
250.3555
250.379925
250.3998
250.43725
250.466675
250.5128
250.544175
250.581225
250.60115
250.7005
250.767675
250.7991
250.83475
250.864075
250.88825
250.941875
250.973275
250.9915
251.04095
251.05795
251.11025
251.15015
251.17865
251.21225
251.2328
251.270525
251.30195
251.322475
251.4174
251.47775
251.512575
251.545825
251.6368
251.6569
251.679475
251.708275
251.766325
251.7901
251.886675
251.93075
251.9548
251.982275
252.022725
252.066775
252.118775
252.146875
252.180025
252.224425
252.249
252.29165
252.31815
252.3553
252.419975
252.44875
252.48725
252.5275
252.581975
252.613725
252.6499
252.6864
252.7867
252.843825
252.8755
252.977575
253.040275
253.09595
253.1274
253.166775
253.198825
253.235225
253.3344
253.3853
253.421725
253.487825
253.543375
253.59295
253.639675
253.678775
253.7238
253.813325
253.8922
253.9178
253.9689
254.051825
254.110575
254.167075
254.190025
254.2589
254.300375
254.335975
254.3967
254.42985
254.496125
254.5371
254.599725
254.67725
254.7466
254.83495
254.88365
254.946075
255.003375
255.060625
255.23645
255.33825
255.440125
255.48305
255.579975
255.62275
255.716225
255.756175
255.84855
255.931525
255.999425
256.093475
256.141375
256.1956
256.2806
256.313675
256.3672
256.461225
256.5131
256.61675
256.679675
256.757
256.81745
256.85675
256.924125
256.987375
257.072675
257.2067
257.2567
257.317925
257.370925
257.46635
257.536525
257.59035
257.6545
257.708175
257.7368
257.7683
257.822
257.840525
257.927475
258.005475
258.04955
258.074875
258.1136
258.148575
258.198425
258.2497
258.30965
258.366725
258.4117
258.437625
258.4836
258.518025
258.564575
258.61825
258.654275
258.696975
258.763275
258.865575
258.90925
258.943275
259.034775
259.099625
259.151125
259.1977
259.245225
259.265225
259.314275
259.35815
259.403925
259.454125
259.529225
259.5857
259.690875
259.780575
259.855075
259.90635
259.9331
259.998825
260.060075
260.0962
260.12975
260.1868
260.2364
260.2622
260.304775
260.359775
260.43975
260.5024
260.595425
260.68535
260.7464
260.8383
260.8855
260.917325
260.953625
260.990575
261.0332
261.087975
261.167625
261.272225
261.405
261.509775
261.58335
261.688975
261.7824
261.91335
262.11945
262.226025
262.311425
262.382025
262.444375
262.515525
262.5822
262.6445
262.676525
262.803275
262.879075
262.979625
263.04945
263.12775
263.157675
263.189275
263.2235
263.24945
263.290525
263.3372
263.37405
263.422175
263.4545
263.49055
263.518375
263.5816
263.6205
263.670075
263.70815
263.750625
263.786175
263.844725
263.952
263.98425
264.05735
264.1241
264.177025
264.278075
264.359
264.4446
264.510125
264.54965
264.67675
264.76355
264.8066
264.8622
264.91635
264.9509
264.980775
265.016825
265.035675
265.0868
265.131
265.165125
265.212875
265.25795
265.314475
265.393125
265.419925
265.4688
265.515175
265.570875
265.605875
265.677275
265.848575
265.953425
266.02245
266.126325
266.16085
266.198725
266.226925
266.273675
266.310125
266.371425
266.463675
266.5319
266.565275
266.647925
266.70515
266.819675
266.92875
266.989125
267.042225
267.102775
267.1518
267.2005
267.276475
267.3542
267.4219
267.47825
267.5263
267.5685
267.6843
267.7948
267.86725
267.942025
267.9941
268.07165
268.119675
268.17855
268.223925
268.3192
268.399175
268.4906
268.531825
268.5845
268.7124
268.758225
268.82
268.858575
268.916475
268.96095
269.00365
269.06315
269.1148
269.200975
269.246
269.2952
269.311
269.35195
269.428025
269.485525
269.50935
269.570625
269.604125
269.84235
269.8941
270.07245
270.148475
270.226
270.36235
270.472975
270.565975
270.619675
270.729875
270.836425
270.87775
270.9236
270.959875
271.01375
271.072175
271.1558
271.193275
271.21785
271.309775
271.3582
271.4488
271.57475
271.6808
271.721725
271.7663
271.8065
271.895225
271.97935
272.113675
272.161175
272.252475
272.2893
272.34645
272.3789
272.4619
272.502375
272.569725
272.64845
272.728475
272.80275
272.914125
273.00035
273.0556
273.1649
273.215025
273.2434
273.274325
273.315625
273.35915
273.380625
273.433775
273.479575
273.5162
273.597925
273.654825
273.72345
273.777225
273.830425
273.90055
273.9296
273.949575
274.047575
274.1316
274.202
274.24365
274.3221
274.444925
274.544275
274.597275
274.689125
274.73755
274.82255
274.90205
274.96265
275.01645
275.0707
275.11005
275.1546
275.205175
275.35545
275.4712
275.5076
275.583475
275.638525
275.696525
275.735025
275.776125
275.8272
275.8665
275.903975
275.9582
275.98425
276.096075
276.11925
276.1558
276.18365
276.250725
276.315775
276.3789
276.407425
276.46085
276.50475
276.536275
276.55815
276.576725
276.609175
276.66845
276.699375
276.74465
276.7683
276.790575
276.84335
276.88805
276.949
277.041425
277.113925
277.196475
277.282975
277.339625
277.41685
277.501275
277.5731
277.624675
277.686325
277.739625
277.7746
277.837625
277.877175
278.0025
278.1773
278.2692
278.337875
278.42795
278.493775
278.5319
278.567675
278.723925
278.795825
278.87825
278.964725
279.0525
279.143025
279.211625
279.3041
279.4619
279.662975
279.7241
279.764325
279.82505
279.91525
279.9566
280.005475
280.046025
280.1142
280.136325
280.2007
280.2906
280.32895
280.418575
280.554225
280.619425
280.6688
280.7155
280.776675
280.845225
280.911525
281.057375
281.134675
281.19025
281.2488
281.32335
281.357325
281.42845
281.505325
281.562925
281.6168
281.652075
281.7255
281.791775
281.8717
281.921125
282.031775
282.111
282.1754
282.2474
282.312875
282.3974
282.44185
282.485975
282.6559
282.763425
282.860275
282.90185
283.018025
283.047475
283.13675
283.194275
283.24405
283.283775
283.359425
283.4007
283.417525
283.4604
283.502425
283.54655
283.607675
283.630325
283.674575
283.72745
283.753525
283.7861
283.82235
283.891875
283.97665
284.054875
284.09335
284.126975
284.189075
284.2233
284.2668
284.33105
284.39565
284.4875
284.541775
284.6448
284.7086
284.786875
284.878525
284.966475
285.063425
285.162075
285.215525
285.286475
285.323375
285.4198
285.475025
285.52295
285.555375
285.60155
285.6807
285.739325
285.866825
285.921225
285.9878
286.0454
286.0758
286.1159
286.164225
286.193425
286.226125
286.287
286.328075
286.362375
286.38785
286.5259
286.994175
287.02215
287.0745
287.222975
287.33855
287.375225
287.4014
287.5348
287.584775
290.10975
290.14145
290.19065
290.224725
290.273675
290.327075
290.358475
290.4128
290.457875
290.4839
290.507925
290.5633
290.610225
290.6328
290.70805
290.7546
290.813775
290.8394
290.878525
290.92885
290.95875
290.9703
290.996775
291.05585
291.0847
291.11575
291.130125
291.173225
291.201
291.235775
291.283875
291.308375
291.335075
291.39565
291.417025
291.442325
291.45135
291.481175
291.510225
291.62655
291.647125
291.7825
291.91375
291.931775
292.047275
292.071425
292.091425
292.12225
292.156725
292.190575
292.235125
292.263575
292.29675
292.4367
292.4571
292.658
292.69465
292.756225
292.76915
292.808125
292.84875
292.914325
292.984375
292.998225
293.032425
293.1428
293.72805
293.7635
293.92335
293.955325
294.1226
294.200175
294.3148
294.35765
294.56715
294.593175
294.6705
294.727575
294.825725
294.876125
294.923775
294.969925
295.028475
295.054475
295.136275
295.165775
295.375625
295.440425
295.47785
295.5151
295.919475
296.0095
296.03565
296.061825
296.117625
296.158925
296.202275
296.2584
296.2845
296.49345
296.555825
296.802225
296.865875
301.15865
303.8181
303.947275
304.1359
304.261175
304.324425
304.429775
304.458575
304.479075
304.51685
304.572375
304.607425
304.6278
304.6536
304.676725
304.714125
304.75125
304.79305
304.82525
304.85455
304.889875
304.974875
305.0354
305.064
305.096775
305.116025
305.1307
305.14245
305.16285
305.189475
305.2367
305.2628
305.2865
305.318925
305.376225
305.399475
305.425575
305.5052
