SPK_SPKC12a (late exc)
27.20435
27.255775
27.304125
27.356475
27.425175
27.56205
27.630225
27.7129
27.7838
27.912675
28.11985
28.17105
28.240375
28.295875
28.4426
28.491225
28.525275
28.57735
28.6159
28.6629
28.708675
28.7491
28.82275
28.871275
28.9
28.946925
28.9853
29.025275
29.07325
29.121
29.20045
29.227725
29.293575
29.32015
29.33875
29.36565
29.3851
29.416325
29.4831
29.5014
29.5299
29.558775
29.590675
29.60775
29.62975
29.661475
29.6898
29.715475
29.73235
29.753925
29.774025
29.790375
29.8083
29.83635
29.8506
29.87845
29.936675
30.01435
30.082575
30.096375
30.131525
30.177875
30.199375
30.241775
30.275325
30.301075
30.321025
30.345175
30.374075
30.415375
30.462625
30.527075
30.56045
30.584575
30.638625
30.662775
30.673975
30.738625
30.766075
30.82955
30.85155
30.888425
30.90415
31.013625
31.103575
31.126325
31.143475
31.170675
31.200575
31.227825
31.2593
31.2781
31.3308
31.359675
31.37775
31.433575
31.44935
31.5086
31.5397
31.5551
31.68615
31.7064
31.7166
31.733225
31.793725
31.8244
31.8587
31.9018
31.942375
31.99165
32.043975
32.108775
32.135775
32.155
32.201
32.2351
32.28215
32.3142
32.33725
32.375425
32.45025
32.509625
32.549575
32.58865
32.66715
32.752725
32.824425
32.897075
32.931325
32.984275
33.03
33.0708
33.1014
33.1404
33.167425
33.194575
33.31445
33.348675
33.378875
33.41095
33.44775
33.4655
33.60585
33.629475
33.676925
33.730175
33.826125
33.87335
33.908175
33.93295
33.971175
34.031725
34.1212
34.200275
34.2208
34.239475
34.261475
34.29935
34.33625
34.3633
34.38815
34.431875
34.46315
34.478575
34.506575
34.538675
34.58565
34.60565
34.673025
34.7133
34.734575
34.7672
34.79735
34.826475
34.8712
34.906325
34.942525
35.048675
35.0943
35.148125
35.20015
35.258325
35.293025
35.334675
35.3849
35.423
35.461325
35.514
35.652775
35.7308
35.86665
35.923975
36.0176
36.09195
36.172225
36.2914
36.366325
36.406975
36.41815
36.47575
36.538175
36.595525
36.657825
36.7432
36.764675
36.79325
36.83515
36.879575
36.928775
36.97285
36.99085
37.0213
37.071675
37.162025
37.193125
37.234475
37.258375
37.298375
37.333475
37.41835
37.482975
37.51965
37.571175
37.62925
37.67335
37.738525
37.81305
37.902175
38.010375
38.04035
38.06015
38.1232
38.1539
38.185875
38.233975
38.281325
38.297575
38.342
38.38865
38.430975
38.475625
38.51665
38.581025
38.60945
38.676375
38.71215
38.76195
38.845775
38.95655
39.00035
39.026425
39.04655
39.06755
39.085625
39.135225
39.157275
39.20005
39.241875
39.26495
39.3399
39.369325
39.427625
39.4678
39.52155
39.536925
39.5937
39.64155
39.7153
39.74445
39.83235
39.8847
39.9292
39.975275
40.00145
40.01645
40.038375
40.0545
40.076425
40.111
40.14855
40.18205
40.2523
40.309125
40.338925
40.368025
40.402475
40.4949
40.555475
40.61005
40.66715
40.718925
40.7493
40.7751
40.84675
40.909525
40.989075
41.0208
41.05145
41.0729
41.138475
41.18555
41.262175
41.356075
41.3736
41.419375
41.45165
41.478075
41.5277
41.560325
41.611125
41.65065
41.7217
41.75685
41.839125
41.91075
41.9652
42.01655
42.05725
42.09655
42.126675
42.175825
42.22305
42.2946
42.371475
42.5221
42.5854
42.664325
42.747375
42.87245
42.993525
43.026325
43.07085
43.120775
43.16875
43.2273
43.268975
43.4012
43.48855
43.59
43.6392
43.75535
43.820925
43.8662
43.899625
43.950625
44.00765
44.067475
44.10485
44.1435
44.19825
44.2731
44.3959
44.45225
44.5313
44.5873
44.647
44.731625
44.775775
44.871625
44.912825
44.941625
45.049325
45.1428
45.23815
45.30135
45.344625
45.3979
45.44695
45.5023
45.58
45.6105
45.663425
45.686975
45.7674
45.829275
45.8636
45.90995
45.965725
46.008925
46.064475
46.11795
46.155975
46.209725
46.295675
46.3853
46.54285
46.651275
46.686825
46.73945
46.760075
46.838525
46.886275
46.9085
46.985575
47.070075
47.117975
47.197375
47.320075
47.3927
47.437125
47.473275
47.52085
47.56155
47.608175
47.77225
47.828225
47.874525
47.936075
47.97305
48.01275
48.11405
48.169775
48.223025
48.247125
48.2931
48.3565
48.4098
48.43715
48.473075
48.52285
48.558275
48.594925
48.732
48.791775
48.8599
48.903525
48.945125
49.02865
49.1316
49.21225
49.260125
49.302025
49.34155
49.411275
49.543675
49.62795
49.650875
49.7095
49.80335
49.8565
49.919075
49.950475
50.028525
50.1089
50.150575
50.25685
50.331375
50.3779
50.4507
50.537375
50.794425
50.872575
51.022
51.231575
51.328625
51.44515
51.524725
51.6418
51.8274
51.929475
52.016
52.1477
52.186975
52.248475
52.285625
52.34615
52.440375
52.588125
52.778725
52.83475
52.89585
53.032725
53.157175
53.1975
53.235775
53.32005
53.461975
53.702675
53.744
53.781875
53.881475
53.945775
54.13125
54.199575
54.32355
54.35645
54.408225
54.480425
54.56595
54.728475
54.975975
55.018075
55.16275
55.21785
55.2799
55.366825
55.46675
55.59145
55.637525
55.69245
55.857875
55.91995
56.118375
56.222725
56.341525
56.5602
56.76745
56.81135
56.859
57.023825
57.110325
57.358775
57.5455
57.613325
57.6527
57.854875
57.9654
58.022875
58.143225
58.197225
58.31455
58.385575
58.509425
58.607625
58.6653
58.6823
58.7763
58.824575
58.89365
58.93055
59.0024
59.120475
59.15705
59.186
59.24495
59.279925
59.309675
59.356725
59.4135
59.53285
59.6148
59.688525
59.816025
59.893625
59.953175
60.056375
60.17855
60.218675
60.3465
60.418225
60.4758
60.6113
60.661325
60.7582
60.795725
60.82275
60.973725
61.054825
61.258275
61.3454
61.41995
61.473925
61.5161
61.642075
61.87805
62.048775
62.0826
62.1348
62.308275
62.474225
62.6319
62.6992
62.81485
62.852725
62.915525
62.945275
63.008425
63.060025
63.232825
63.30835
63.3572
63.400075
63.487275
63.5771
63.6375
63.68525
63.7497
63.794675
63.846625
63.88745
63.946725
64.013425
64.06605
64.13115
64.20775
64.309225
64.41995
64.486775
64.5516
64.596825
64.635275
64.72535
64.862325
64.9122
64.973925
65.047675
65.30665
65.34735
65.38445
65.4549
65.58535
65.870875
65.93115
65.96695
66.022175
66.093975
66.154475
66.262925
66.32515
66.3865
66.4626
66.55665
66.60205
66.65565
66.7095
66.803475
66.863525
66.901125
67.09145
67.19025
67.346375
67.402275
67.464025
67.49035
67.57795
67.729775
67.750525
67.783575
67.90085
68.022725
68.099025
68.1982
68.279075
68.3642
68.45045
68.47955
68.515525
68.576175
68.60965
68.686025
68.74895
68.846675
68.9548
68.994675
69.01645
69.05285
69.0852
69.16885
69.25655
69.5388
69.585925
69.630125
69.67275
69.72745
69.780225
69.8057
69.84395
69.868225
69.907575
69.9534
69.989925
70.067075
70.111375
70.197375
70.266675
70.361675
70.40295
70.521125
70.56565
70.655125
70.7552
70.825575
70.90075
70.979625
70.996325
71.084925
71.150025
71.217925
71.277175
71.3506
71.47255
71.595225
71.6242
71.724975
71.7933
71.9632
72.101625
72.205275
72.33665
72.413575
72.592675
72.64045
72.67265
72.75575
72.835075
72.992025
73.1575
73.195475
73.22395
73.271125
73.347475
73.401825
73.442825
73.530675
73.656425
73.759175
73.7979
73.813125
73.894825
73.992325
74.1358
74.19505
74.284825
74.3784
74.412625
74.579875
74.63795
74.72605
74.829475
74.872775
74.895825
74.93665
74.965825
75.007875
75.051225
75.10735
75.215525
75.264175
75.27935
75.352225
75.4081
75.4374
75.475575
75.51275
75.5443
75.613675
75.66485
75.718725
75.76555
75.8094
75.843675
75.913325
75.9593
76.040525
76.136425
76.169625
76.19305
76.344725
76.397575
76.45235
76.50475
76.58915
76.67235
76.7192
76.7664
76.8288
76.962825
77.06225
77.1203
77.177175
77.3086
77.3848
77.452025
77.56585
77.613725
77.7037
77.839725
77.868325
77.8904
77.908675
77.94
78.0001
78.114125
78.148225
78.1836
78.250475
78.329675
78.4554
78.503425
78.560275
78.58965
78.637875
78.705775
78.752575
78.7841
78.83505
78.8866
78.97925
79.09535
79.181375
79.22025
79.32285
79.356075
79.402775
79.472875
79.539425
79.587125
79.7026
79.772975
79.80705
79.860275
79.91145
80.124725
80.236075
80.34495
80.3738
80.45665
80.5616
80.71865
80.802675
80.8189
80.8681
80.925875
80.985625
81.015725
81.13545
81.21705
81.243275
81.29925
81.33835
81.3962
81.47965
81.6932
81.737925
81.79625
81.88055
82.005175
82.074925
82.1053
82.159725
82.246025
82.337975
82.38735
82.4354
82.491
82.5293
82.55725
82.60335
82.649675
82.7237
82.818375
82.85885
82.9758
83.057775
83.163625
83.26175
83.348225
83.374375
83.40675
83.426375
83.560675
83.6468
83.71895
83.81975
83.8544
84.0307
84.126
84.2154
84.2792
84.35965
84.40555
84.4707
84.506975
84.579625
84.611325
84.6874
84.746675
84.754875
84.78
84.83085
84.9025
84.949525
84.992025
85.0436
85.063875
85.08505
85.120475
85.156075
85.205475
85.239725
85.276825
85.32415
85.3603
85.4292
85.478375
85.50635
85.594075
85.66705
85.731975
85.796625
85.897
85.947275
85.982125
86.016275
86.048925
86.078275
86.15325
86.217775
86.27245
86.32385
86.362725
86.404575
86.455675
86.52215
86.603475
86.636725
86.67675
86.69285
86.73195
86.7893
86.84495
86.914525
86.960825
87.010325
87.05805
87.07735
87.147975
87.20395
87.232425
87.302175
87.384525
87.43995
87.4853
87.52755
87.55565
87.5965
87.66305
87.704925
87.7653
87.84925
87.9228
87.965275
88.0073
88.047175
88.08225
88.11335
88.1346
88.20505
88.261475
88.2971
88.318375
88.3825
88.492775
88.5312
88.5743
88.617625
88.66665
88.7515
88.83585
88.8701
88.958425
88.981275
89.022525
89.089425
89.129025
89.1711
89.323575
89.374675
89.416375
89.4601
89.50155
89.555375
89.58365
89.6357
89.7198
89.7653
89.794525
89.856525
89.92995
90.018025
90.059
90.12375
90.251175
90.3236
90.4042
90.44585
90.538
90.5821
90.629
90.690225
90.7366
90.80565
90.860525
90.904725
91.0201
91.0832
91.1359
91.18225
91.2107
91.24875
91.31845
91.405325
91.4434
91.497375
91.52865
91.57535
91.61015
91.627625
91.6839
91.738325
91.792075
91.865375
91.91905
91.98095
92.04895
92.122225
92.183275
92.221225
92.360625
92.48555
92.561825
92.666875
92.859725
92.90405
92.94315
92.9907
93.0689
93.179975
93.478225
93.56315
93.753125
93.834875
93.920775
93.99945
94.0326
94.064875
94.155125
94.2526
94.3496
94.5535
94.65585
94.820225
94.892125
95.0249
95.081825
95.170075
95.313225
95.389175
95.490475
95.8337
95.9664
96.011425
96.0355
96.080625
96.105125
96.156475
96.183425
96.313475
96.421125
96.45315
96.5063
96.557475
96.6201
96.6986
96.77305
96.897875
96.9874
97.123375
97.2715
97.4251
97.526875
97.5775
97.783975
97.843675
97.919
98.019225
98.087325
98.166675
98.231425
98.3026
98.475525
98.526725
98.633575
98.7659
98.849825
98.923425
98.96555
99.044825
99.112625
99.145725
99.1945
99.283125
99.3338
99.384825
99.494175
99.5602
99.588575
99.660925
99.7224
99.776625
99.7942
99.943925
100.039625
100.07095
100.099225
100.15145
100.19645
100.239025
100.310075
100.407075
100.510975
100.550025
100.58205
100.643075
100.7127
100.822625
100.88785
100.951475
101.012925
101.06105
101.115925
101.179925
101.342525
101.387
101.429575
101.588375
101.65725
101.6872
101.77625
101.852625
101.93545
101.991075
102.078525
102.15545
102.36135
102.450175
102.510625
102.600725
102.648425
102.72125
102.886775
103.02135
103.0821
103.125825
103.15965
103.190825
103.23275
103.307075
103.4156
103.51035
103.622075
103.71375
103.785175
103.837925
103.890325
103.917975
103.961325
103.98995
104.025825
104.06585
104.1155
104.1797
104.221625
104.273025
104.301725
104.385075
104.51715
104.5569
104.606925
104.640775
104.6609
104.69005
104.7268
104.783675
104.84225
104.917825
105.00345
105.139825
105.17865
105.23145
105.275025
105.3294
105.401125
105.423325
105.4518
105.475725
105.515975
105.54755
105.613875
105.654825
105.688525
105.754625
105.830875
105.87865
105.96755
106.0348
106.1203
106.18045
106.2372
106.3581
106.4397
106.493775
106.540225
106.560275
106.611125
106.6511
106.6866
106.7701
106.842525
106.925125
106.967725
107.01455
107.049075
107.1335
107.250425
107.336775
107.363375
107.395175
107.450275
107.499775
107.556825
107.6639
107.7238
107.819575
107.895925
107.996125
108.090175
108.2042
108.243275
108.356225
108.42865
108.569325
108.60935
108.627425
108.726325
108.805075
108.900375
109.00385
109.084775
109.174975
109.261925
109.39155
109.557525
109.636575
109.718625
109.784925
109.8241
109.9752
110.068725
110.172575
110.24935
110.301575
110.53405
110.65345
110.7784
110.8292
110.93175
110.964625
111.0184
111.126075
111.18045
111.2707
111.41115
111.48195
111.512575
111.55405
111.6567
111.714925
111.7787
111.807975
111.990325
112.0549
112.09815
112.191275
112.24805
112.282825
112.336375
112.3967
112.4559
112.540975
112.6065
112.659875
112.730475
112.773675
112.841225
112.90355
112.974225
113.001925
113.0716
113.14575
113.2746
113.3167
113.50275
113.5905
113.664325
113.708725
113.729725
113.77615
113.821625
113.899
113.93075
114.0408
114.162425
114.195125
114.351875
114.4058
114.5048
114.621325
114.669225
114.734625
114.8962
114.94105
114.9941
115.02095
115.036
115.09015
115.16805
115.250075
115.293525
115.349425
115.437875
115.519475
115.572
115.649375
115.73555
115.793575
115.89545
115.949075
116.00525
116.037125
116.13185
116.1937
116.3571
116.431525
116.4972
116.540575
116.646675
116.687675
116.708125
116.725125
116.7552
116.807775
116.864275
116.908075
116.977575
117.01845
117.07355
117.0955
117.126
117.165525
117.206675
117.261125
117.312875
117.37425
117.453075
117.503125
117.54275
117.602
117.691575
117.747275
117.836825
117.91025
118.008225
118.0467
118.0855
118.12395
118.16155
118.20945
118.2612
118.345175
118.392025
118.45815
118.554825
118.60865
118.65065
118.7222
118.7991
118.86115
119.258525
119.3412
119.3637
119.4285
119.4572
119.524975
119.571
119.64635
119.75685
119.890925
119.956425
119.9879
120.051675
120.1105
120.16575
120.221175
120.349275
120.44205
120.47815
120.4921
120.54965
120.653475
120.741925
120.83305
120.87355
121.0104
121.070225
121.11205
121.236525
121.349775
121.467925
121.6091
121.6537
121.73725
121.8593
121.925875
121.958175
122.00215
122.0786
122.194325
122.27465
122.411725
122.5036
122.553925
122.611325
122.7064
122.766925
122.825725
122.997175
123.108325
123.227725
123.27685
123.3719
123.4134
123.495675
123.5813
123.651025
123.689425
123.73415
123.7809
123.833675
123.8895
123.918175
123.9518
124.089225
124.22525
124.30525
124.357
124.468625
124.513875
124.609
124.68955
124.77875
124.856925
124.943775
125.015425
125.115925
125.205775
125.255175
125.28965
125.336425
125.375425
125.454375
125.635225
125.7485
125.84125
125.89095
125.945925
126.023575
126.128825
126.27335
126.371625
126.431525
126.450725
126.4759
126.6135
126.7587
126.847625
126.923675
127.016075
127.0624
127.135025
127.1977
127.318825
127.49315
127.5984
127.663
127.70175
127.768825
127.977675
128.069
128.177575
128.25285
128.566175
128.70755
129.04415
129.095625
129.190475
129.259125
129.30655
129.43025
129.493525
129.5972
129.670925
129.7792
129.81105
129.857425
129.8966
129.952725
130.0262
130.0921
130.23985
130.289625
130.3341
130.4041
130.4756
130.549
130.65505
130.708625
130.79915
130.861725
130.91405
130.97545
131.032475
131.113025
131.1943
131.274875
131.313975
131.38485
131.41535
131.462675
131.561025
131.598225
131.715625
131.798025
131.90355
132.0209
132.09935
132.151825
132.181575
132.264
132.315525
132.42225
132.517675
132.626375
132.699125
132.7914
132.99735
133.047725
133.12395
133.159825
133.217975
133.2636
133.3456
133.516425
133.60385
133.67265
133.74625
133.80925
133.89485
134.004425
134.03625
134.197025
134.384875
134.514225
134.753275
134.891175
134.93635
135.067875
135.17525
135.290225
135.385575
135.471575
135.562325
135.65745
135.70445
135.7897
135.836075
135.92975
135.971275
136.015125
136.03385
136.0725
136.1512
136.1997
136.2436
136.296875
136.347425
136.36805
136.427625
136.46225
136.51365
136.52635
136.554025
136.57605
136.6111
136.63985
136.663675
136.69985
136.736825
136.769475
136.78985
136.81185
136.832825
136.862425
136.90105
136.95505
136.99745
137.1512
137.170725
137.2086
137.278525
137.34635
137.38745
137.4268
137.490475
137.533125
137.5948
137.6826
137.748125
137.895025
137.94165
137.98045
138.02035
138.041075
138.090875
138.142175
138.2271
138.3056
138.36535
138.55605
138.6175
138.685375
138.7308
138.774475
138.801125
138.835
138.877575
138.950625
139.02715
139.094425
139.13545
139.17105
139.21755
139.257225
139.27165
139.317625
139.3611
139.41305
139.46075
139.52875
139.63695
139.7097
139.781175
139.815675
139.858375
139.896175
139.9338
140.049875
140.12
140.13235
140.153525
140.184475
140.198925
140.2435
140.302775
140.3356
140.382975
140.4472
140.63625
140.79695
140.8856
140.970675
140.9977
141.0365
141.1337
141.20925
141.258975
141.3575
141.42505
141.570225
141.651825
141.909225
141.97405
142.009875
142.04855
142.15835
142.239325
142.357725
142.416125
142.64025
142.692825
142.717775
142.7939
142.939575
143.037825
143.14045
143.2428
143.286525
143.361625
143.445425
143.5448
143.6155
143.6855
143.7381
143.8165
143.8952
143.949425
144.025975
144.0732
144.0984
144.193675
144.419675
144.535375
144.559975
144.57445
144.631725
144.714125
144.77455
144.856775
144.916575
144.980625
145.03975
145.117475
145.204625
145.2774
145.35345
145.44575
145.645075
145.700775
145.7698
145.8336
145.930925
146.018125
146.06205
146.132575
146.2085
146.271975
146.341125
146.410975
146.45905
146.507625
146.615
146.662625
146.72425
146.760825
146.8093
146.8381
146.8837
146.929075
146.9737
147.043875
147.10215
147.17085
147.204775
147.253025
147.331025
147.3905
147.465425
147.4847
147.517775
147.5609
147.58835
147.637025
147.7641
147.833275
147.891775
147.935025
147.9807
148.0554
148.150725
148.1709
148.20415
148.276875
148.38645
148.50205
148.586825
148.633275
148.684525
148.709825
148.7586
148.802475
148.8667
148.99425
149.08755
149.119175
149.163475
149.189
149.2457
149.301725
149.3409
149.3797
149.435375
149.4933
149.5702
149.689875
149.783025
149.8085
149.825625
149.8388
149.8683
149.9278
149.96045
149.99435
150.041675
150.1289
150.1719
150.22525
150.295725
150.395875
150.4225
150.44065
150.469675
150.490375
150.532475
150.5613
150.5907
150.639575
150.6855
150.72615
150.781725
150.884125
150.9568
150.968825
150.9942
151.0472
151.0674
151.108725
151.157525
151.192125
151.265925
151.3223
151.3838
151.42685
151.45145
151.47365
151.5383
151.589275
151.669625
151.7043
151.735675
151.7684
151.80365
151.8372
151.86265
151.8964
151.9571
151.9875
152.036825
152.13035
152.185025
152.30185
152.337425
152.361475
152.403225
152.436875
152.469225
152.5096
152.549175
152.627375
152.7089
152.77165
152.816775
152.861875
152.90355
152.921225
152.941875
152.968325
153.064675
153.1279
153.21725
153.254525
153.2794
153.31565
153.340125
153.389575
153.42245
153.469275
153.511075
153.5746
153.64175
153.67275
153.751
153.781225
153.81235
153.87315
153.921375
153.988425
154.051225
154.088325
154.154325
154.25735
154.310075
154.414575
154.44625
154.476125
154.504975
154.6111
154.709
154.836475
154.86475
154.89315
155.035625
155.11755
155.149275
155.209
155.2986
155.3451
155.364425
155.39105
155.431125
155.5133
155.5536
155.57685
155.638425
155.693425
155.7458
155.7877
155.844025
155.956225
156.011375
156.043775
156.14945
156.21355
156.257275
156.30185
156.3732
156.423
156.48655
156.536725
156.576225
156.66595
156.7458
156.801925
156.83555
156.876275
156.94015
157.023675
157.083
157.1562
157.37345
157.409425
157.448475
157.49685
157.535775
157.64215
157.705325
157.765275
157.80545
157.8818
157.94925
158.022425
158.10655
158.2003
158.218725
158.314725
158.437125
158.50065
158.629825
158.703075
158.7324
158.766825
158.8003
158.909175
158.94615
159.000525
159.054125
159.116025
159.27735
159.325475
159.443525
159.542675
159.6369
159.7103
159.77535
159.86195
159.9279
159.966
160.0059
160.0648
160.133875
160.224175
160.292125
160.394575
160.4598
160.488675
160.5231
160.537775
160.5661
160.6278
160.6618
160.743325
160.80175
160.835725
160.890925
160.93485
161.030325
161.12735
161.178325
161.227425
161.251925
161.288575
161.314275
161.3605
161.42
161.5835
161.66285
161.73065
161.765625
161.858525
161.93495
161.955075
161.9728
161.991025
162.0852
162.2025
162.3349
162.358375
162.428525
162.4771
162.55475
162.5939
162.628475
162.687
162.722725
162.778375
162.83945
162.9772
163.0709
163.11055
163.21385
163.32245
163.39475
163.413725
163.450475
163.503125
163.559825
163.60955
163.68835
163.8003
163.901025
163.99625
164.09495
164.171825
164.202875
164.2539
164.318875
164.35485
164.384775
164.431575
164.48135
164.5007
164.53275
164.559925
164.60175
164.6376
164.714075
164.776475
164.80285
164.8402
164.883975
164.960275
165.041525
165.1141
165.160875
165.224175
165.24805
165.306425
165.376425
165.40755
165.4759
165.535675
165.6202
165.716275
165.766775
165.819975
165.879225
165.9342
165.9896
166.160325
166.210675
166.22615
166.2532
166.28045
166.322325
166.360825
166.408375
166.443375
166.54985
166.629725
166.699575
166.7373
166.81135
166.8553
166.920875
166.963225
167.01485
167.161
167.2283
167.27555
167.302575
167.37585
167.448275
167.52815
167.5646
167.590575
167.61625
167.64525
167.69705
167.774725
167.989275
168.064025
168.13115
168.229075
168.340925
168.383175
168.479425
168.55825
168.6259
168.738775
168.8224
168.87
168.95515
169.04875
169.1362
169.198825
169.259525
169.350225
169.502025
169.590075
169.680625
169.718225
169.7484
169.826425
169.936025
170.163025
170.206925
170.236325
170.277725
170.367225
170.438875
170.633125
170.7203
170.783775
170.810075
170.8796
170.9478
171.0126
171.0537
171.17475
171.233075
171.344625
171.426275
171.473025
171.55315
171.6066
171.67925
171.7594
171.793175
171.8955
171.9491
172.0586
172.09615
172.11685
172.1451
172.191275
172.23885
172.280975
172.3519
172.3868
172.43005
172.47895
172.5002
172.56665
172.6068
172.6527
172.698825
172.72885
172.76925
172.8051
172.83625
172.885575
172.96965
173.00805
173.0633
173.0971
173.118975
173.1632
173.222525
173.2906
173.354275
173.39135
173.468425
173.65
173.697975
173.7533
173.8142
173.8884
173.993175
174.024575
174.051225
174.07935
174.119475
174.196125
174.2256
174.270275
174.317425
174.3549
174.49465
174.5397
174.55115
174.568025
174.59545
174.67585
174.754425
174.8048
174.820225
174.873175
174.922925
174.964575
175.046375
175.08885
175.13685
175.21335
175.26415
175.330525
175.371875
175.4162
175.488925
175.532525
175.56825
175.61395
175.6278
175.6778
175.7144
175.7604
175.800975
175.85525
175.9101
175.9673
176.00885
176.068925
176.11155
176.157725
176.197075
176.250825
176.303325
176.331825
176.409825
176.43135
176.480975
176.534525
176.598725
176.661725
176.7123
176.748975
176.79095
176.911625
176.936775
176.956275
176.988125
177.057325
177.12655
177.1827
177.2176
177.288925
177.3262
177.375775
177.4479
177.47655
177.5234
177.55895
177.632125
177.697725
177.749675
177.818575
177.9174
178.004775
178.0461
178.0938
178.124525
178.174475
178.226175
178.346825
178.45155
178.54075
178.59215
178.65625
178.693225
178.76275
178.803225
178.8244
178.8372
178.911175
178.953975
179.05475
179.087925
179.1701
179.223875
179.28265
179.35895
179.4441
179.48945
179.571075
179.663625
179.704
179.7619
179.780725
179.8181
179.88085
179.93635
180.026725
180.123825
180.193025
180.2687
180.327975
180.367675
180.423575
180.532375
180.5941
180.661425
180.758225
180.9364
181.00135
181.1347
181.212825
181.283225
181.334175
181.4421
181.45335
181.5124
181.627725
181.683225
181.781775
181.83
181.97195
182.078175
182.239475
182.3039
182.35265
182.38445
182.547325
182.5711
182.619775
182.749325
182.7981
182.84385
182.8986
182.96605
183.070125
183.13495
183.23945
183.32365
183.377125
183.4421
183.44875
183.5011
183.696175
183.71575
183.779425
183.8463
183.8895
183.92685
183.9732
184.027175
184.075475
184.138075
184.236175
184.379275
184.4299
184.5131
184.608175
184.69055
184.781775
184.864125
184.90015
184.9437
185.171425
185.324075
185.356375
185.394375
185.4158
185.476375
185.53555
185.55865
185.749275
185.86315
185.903975
185.9651
185.9945
186.0417
186.1034
186.157975
186.25745
186.36215
186.488375
186.55025
186.690075
186.81175
186.9131
187.010275
187.0968
187.19775
187.2634
187.4062
187.5078
187.5586
187.68665
187.7159
187.79435
187.861375
188.036575
188.0898
188.173375
188.237975
188.304425
188.3358
188.372375
188.4178
188.4416
188.4798
188.538375
188.67585
188.728575
188.808825
188.925725
188.9829
189.034325
189.053425
189.15075
189.184675
189.249725
189.2968
189.36015
189.42465
189.5616
189.647475
189.69195
189.751825
189.873175
189.946275
190.050425
190.0876
190.148425
190.259625
190.31575
190.41345
190.512125
190.56875
190.6198
190.742475
190.804275
190.8773
190.986325
191.027725
191.06475
