SPK_SPKC04a,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC11a,SPK_SPKC14a,SPK_SPKC15a
269.4286,217.210825,287.05625,,,244.8601
269.46635,217.2313,287.16375,,,244.928375
269.506025,217.296075,287.268875,,,245.188475
269.5309,217.334625,287.498525,,,245.2164
269.597625,217.388075,287.754625,,,245.219225
269.69235,217.433375,287.767025,,,245.255375
269.775025,217.468025,287.8676,,,245.2796
269.9605,217.498575,288.88395,,,245.314975
270.0057,217.53425,288.942425,,,245.51995
270.032675,217.562825,288.961125,,,245.562275
270.053475,217.588775,289.01835,,,245.595825
270.1082,217.59755,289.4707,,,245.62575
270.715125,217.6155,289.508425,,,245.70535
270.8564,217.649475,289.53405,,,245.9509
270.885575,217.67195,289.89805,,,245.9624
270.902525,217.700825,290.507275,,,245.99615
271.005175,217.72775,290.628525,,,246.019325
271.40385,217.758175,290.949275,,,246.068525
272.17265,217.79205,291.354075,,,246.072925
272.2199,217.8324,291.42545,,,246.076
272.24145,217.854025,291.611675,,,246.162575
272.3308,217.877875,291.86795,,,246.2174
272.4015,217.916375,292.5387,,,246.220625
272.687225,217.947,292.668025,,,246.2602
272.717275,217.977575,293.02485,,,246.26625
273.131825,217.997575,293.45515,,,246.3052
273.489425,218.065775,293.501775,,,246.325125
273.52135,218.11575,293.61395,,,246.5417
273.634825,218.14845,293.835275,,,246.5445
273.64975,218.17745,293.88045,,,246.54675
273.677,218.216625,293.897925,,,246.5944
273.73735,218.2482,293.98215,,,246.59835
274.229025,218.280275,294.1543,,,246.6012
274.4901,218.320375,294.212925,,,246.637075
274.509375,218.34865,294.243725,,,246.6762
274.537825,218.3772,294.285275,,,246.89045
274.565925,218.420575,294.324,,,246.90985
274.6753,218.452775,294.46455,,,246.9984
274.7069,218.495325,294.629725,,,247.0065
274.977575,218.5311,294.725675,,,247.060175
275.070625,218.570875,294.8989,,,247.085475
275.098725,218.604925,295.1815,,,247.089175
275.1104,218.6431,295.343375,,,247.127525
275.1527,218.67605,295.48575,,,247.187025
275.22375,218.71565,295.851775,,,247.195425
275.256425,218.7567,296.31465,,,247.2636
275.28115,218.786425,296.333325,,,247.3457
275.313225,218.826,296.757025,,,247.598625
275.343,218.8614,296.894225,,,247.6111
275.362825,218.88185,296.90705,,,247.614
275.381525,218.914125,296.99325,,,247.660025
275.41435,218.9445,297.02845,,,247.692275
275.460375,218.96725,297.506525,,,247.734775
275.498125,218.984375,297.6586,,,247.76385
275.870125,219.0044,298.02365,,,247.86485
276.590275,219.02425,298.29635,,,247.9024
276.948775,219.045,298.598375,,,247.9701
276.9791,219.0671,298.7366,,,247.97315
278.214175,219.0928,298.865525,,,248.2039
278.306025,219.148625,299.1719,,,248.270725
278.351875,219.16615,300.191525,,,248.300325
278.39,219.18285,300.229975,,,248.336425
278.483275,219.2003,300.258775,,,248.361875
278.644075,219.23605,300.297625,,,248.3941
278.6882,219.255075,300.586675,,,248.41315
278.73305,219.2816,300.613325,,,248.645675
278.8096,219.31215,300.854125,,,248.70905
278.839825,219.33195,300.888625,,,248.733925
278.877975,219.361525,301.1981,,,248.737675
279.24635,219.390725,301.259375,,,248.74265
279.268625,219.4324,301.52905,,,248.818925
279.285,219.472175,301.5573,,,249.265875
279.3186,219.49975,301.646175,,,249.30115
279.4283,219.535925,302.133275,,,249.3037
279.487375,219.5705,302.225625,,,249.305725
279.9054,219.59495,302.568875,,,249.341075
279.95265,219.6687,302.586625,,,249.4182
280.41835,219.72825,303.0677,,,249.4378
280.941125,219.747625,303.1203,,,249.473525
281.397225,219.7747,303.16465,,,249.5635
281.8016,219.801075,303.20215,,,249.76065
281.8733,219.82825,303.62625,,,249.763275
281.901825,219.851375,303.66985,,,249.768825
281.93705,219.888075,303.725625,,,249.826825
282.0133,219.91405,303.781475,,,249.8497
282.255,219.94935,304.040975,,,249.852975
282.2785,219.983175,304.11805,,,249.86135
282.29505,220.015325,304.130025,,,249.912575
282.3346,220.0468,304.1749,,,249.9626
282.408975,220.083,304.192775,,,250.08915
282.45655,220.13025,304.4963,,,250.16935
282.561775,220.1565,304.536575,,,250.303675
282.93565,220.2146,304.56255,,,250.3512
282.95805,220.249225,304.667025,,,250.3822
283.010675,220.28785,304.671775,,,250.4212
283.174925,220.30995,305.0171,,,250.454175
283.4695,220.3416,305.351,,,250.5029
283.812775,220.445075,305.5889,,,250.5909
283.898475,220.48655,305.657175,,,250.687025
283.9217,220.51065,305.665225,,,250.793575
284.2036,220.53995,305.7324,,,250.848425
284.248475,220.593025,306.093475,,,250.8516
284.276525,220.63595,306.1592,,,250.85485
285.24145,220.6754,306.1971,,,250.903175
286.578325,220.70935,306.22045,,,250.932925
286.597475,220.746425,306.528125,,,250.97035
286.68995,220.764175,306.567175,,,251.1361
286.773775,220.79855,306.591125,,,251.3006
286.825975,220.820625,306.688375,,,251.3494
286.895675,220.833525,306.7848,,,251.352125
287.159525,220.86815,306.872075,,,251.382325
287.2125,220.909975,307.102625,,,251.41115
287.254225,220.930625,307.149175,,,251.4905
287.304675,220.96055,307.17795,,,251.5916
287.775925,220.996125,307.292,,,251.609
287.788025,221.0219,307.59885,,,251.66235
287.832975,221.04885,307.63465,,,251.693925
287.913225,221.082925,307.69055,,,251.713975
287.980325,221.112425,307.9744,,,251.751225
288.2539,221.1823,308.01145,,,251.902225
288.27615,221.220325,308.067075,,,252.19415
288.28815,221.256075,308.07525,,,252.197125
288.31185,221.319325,308.1115,,,252.1996
288.34425,221.326175,308.441375,,,252.202075
288.36145,221.33615,308.45455,,,252.236425
288.4027,221.3651,308.462325,,,252.278375
288.4251,221.38785,308.46895,,,252.608475
288.459975,221.41785,308.803975,,,252.611125
288.52315,221.44125,308.822725,,,252.614025
288.86215,221.467425,308.871625,,,252.616325
288.922925,221.5198,309.18685,,,252.622225
288.962925,221.542925,309.233025,,,252.674975
288.973475,221.56935,309.739,,,252.678575
289.0162,221.609475,309.860875,,,252.710575
289.073175,221.644975,309.905425,,,252.7265
289.104675,221.709475,310.153975,,,252.77735
289.128475,221.738975,310.262725,,,253.00345
289.16615,221.777125,310.281825,,,253.0062
289.571675,221.802025,310.366675,,,253.00865
289.92775,221.831475,310.657275,,,253.016
291.642675,221.840675,310.69085,,,253.1116
291.69825,221.8546,310.7046,,,253.15805
291.728225,221.89615,310.778275,,,253.2493
291.87325,221.93345,311.071625,,,253.25635
291.905275,221.95135,311.133075,,,253.319875
291.9831,221.986575,311.164525,,,253.4526
292.01995,222.0337,311.46225,,,253.456175
292.07805,222.0524,311.493775,,,253.506475
292.1911,222.091925,311.7352,,,253.516725
292.239225,222.12775,311.75195,,,253.52055
292.531675,222.161,311.93815,,,253.539975
292.544675,222.250375,312.0605,,,253.60115
292.58095,222.2893,312.100525,,,253.646875
292.712975,222.3141,312.14955,,,253.680375
292.733175,222.349475,312.1842,,,253.7094
292.7717,222.37005,312.488675,,,253.766125
292.83295,222.446,312.5165,,,253.79345
292.84925,222.47615,312.915725,,,253.856375
292.865775,222.512725,312.9395,,,253.9243
292.8783,222.543325,313.35075,,,253.958275
292.983,222.571,313.405975,,,253.962175
293.0452,222.59945,313.753525,,,253.995575
293.3955,222.633175,313.811825,,,254.0516
293.4279,222.656475,313.849225,,,254.12725
293.519675,222.68985,313.955675,,,254.1621
293.5709,222.7333,314.333625,,,254.340325
293.635475,222.766375,314.68845,,,254.3516
293.777925,222.793525,315.059675,,,254.45725
293.880275,222.820075,315.1675,,,254.569625
293.918375,222.852325,315.385375,,,254.650375
293.931375,222.877575,315.6577,,,254.834275
293.97435,222.9055,315.683975,,,254.871675
294.067825,222.940125,315.83125,,,254.87945
294.087,222.974125,316.040475,,,254.939925
294.152625,223.007975,316.105525,,,255.19115
294.259075,223.051575,316.18175,,,255.20415
294.6173,223.0897,316.2265,,,255.2506
294.9487,223.1151,316.268425,,,255.34025
294.981075,223.15495,316.4877,,,255.524675
295.287825,223.192125,316.54335,,,255.5288
295.37245,223.219775,316.8757,,,255.7293
296.67315,223.251225,316.902925,,,255.7642
296.80705,223.282,316.92455,,,255.780725
296.912575,223.315875,317.21735,,,255.82565
296.958925,223.352075,317.3143,,,255.865025
297.028975,223.383575,317.32525,,,255.8993
297.074325,223.414775,317.385375,,,255.9474
297.1637,223.444625,317.6479,,,256.00435
297.203725,223.4762,317.717075,,,256.074825
297.232725,223.50545,317.80915,,,256.223375
297.36695,223.572,318.11155,,,256.257625
297.563175,223.60625,319.081525,,,256.282575
297.596325,223.63205,319.129875,,,256.2858
297.6382,223.650175,319.699625,,,256.323
297.66185,223.663475,319.788375,,,256.326125
297.6807,223.690875,320.570025,,,256.388625
297.717175,223.717975,320.883075,,,256.41225
297.7476,223.7482,321.0587,,,256.48225
297.787075,223.787175,321.381725,,,256.49465
297.8467,223.819925,321.834525,,,256.4988
298.6075,223.8454,321.93985,,,256.536875
298.9739,223.914925,321.94775,,,256.626375
299.160825,223.925125,322.206075,,,256.8295
299.21355,223.96005,322.3168,,,256.960625
299.9888,223.996325,322.624275,,,257.00985
300.049275,224.0282,322.977475,,,257.01405
300.235875,224.058625,322.98565,,,257.0537
300.2613,224.091025,323.14785,,,257.095625
300.284725,224.125425,323.4916,,,257.266675
300.335525,224.1522,323.5035,,,257.41885
300.3733,224.1772,323.751625,,,257.42205
300.5068,224.2244,323.8337,,,257.466225
300.6603,224.254,324.129225,,,257.469575
300.718825,224.29215,324.4461,,,257.47265
300.735975,224.320125,324.48975,,,257.530825
300.759225,224.3898,324.573925,,,257.8101
300.819375,224.4203,324.79575,,,257.81265
300.853575,224.46135,324.89015,,,257.855075
300.866175,224.5176,324.93325,,,257.920025
300.911525,224.549,325.527625,,,257.966
300.997175,224.5877,325.59665,,,258.199375
301.252025,224.625575,325.670775,,,258.201875
301.648325,224.64815,325.732175,,,258.2226
301.6578,224.676775,326.026425,,,258.23145
301.6705,224.741725,326.344375,,,258.259175
301.68145,224.7627,326.394925,,,258.2852
301.69255,224.779125,326.4686,,,258.3027
301.7064,224.813225,326.5385,,,258.367575
301.731775,224.83995,326.85365,,,258.371625
301.75885,224.878575,326.920675,,,258.3792
301.784325,224.9212,326.9461,,,258.398975
301.82265,224.95285,327.078975,,,258.57065
301.96135,224.994625,327.477725,,,258.69565
302.264675,225.02335,327.52805,,,258.707375
302.28865,225.0484,327.56075,,,258.71435
302.61455,225.07545,327.656475,,,258.769025
302.705625,225.10985,327.700725,,,258.79005
302.8126,225.13915,327.902975,,,258.838575
303.097425,225.177525,328.088975,,,258.84885
303.18655,225.207775,328.18445,,,258.891525
303.68935,225.227775,328.671,,,259.1477
303.7968,225.2653,328.7046,,,259.1733
303.997325,225.300075,328.789175,,,259.199675
304.03215,225.32515,328.9408,,,259.242875
304.11435,225.3554,329.311725,,,259.401375
304.4701,225.406225,329.361175,,,259.469
304.520125,225.4316,329.378825,,,259.538425
304.644,225.432675,329.60575,,,259.6803
304.657475,225.467425,329.853325,,,259.6833
304.67135,225.48825,330.14975,,,259.6855
304.7124,225.52875,330.3986,,,259.6896
304.74465,225.5589,330.41285,,,259.691975
304.805375,225.585975,330.985575,,,259.7498
304.84225,225.624175,331.564325,,,259.788025
304.880625,225.648425,331.5743,,,259.9504
304.9422,225.665475,331.596725,,,260.03075
305.103275,225.68965,331.628525,,,260.077525
305.12485,225.72095,331.66965,,,260.143675
305.141675,225.8306,331.735175,,,260.20405
305.180125,225.86715,332.0422,,,260.29885
305.256675,225.89745,332.05575,,,260.362275
305.541525,225.9253,332.0668,,,260.3655
305.56115,225.959975,332.501575,,,260.517975
305.575125,225.973675,332.894125,,,260.565725
305.58885,225.997975,332.911175,,,260.5693
305.6069,226.07275,333.28825,,,260.6186
305.629425,226.1096,333.3415,,,260.69935
305.656625,226.135725,333.599675,,,260.7354
305.7677,226.16495,333.62065,,,260.7386
306.144425,226.1909,333.981275,,,260.78625
306.56455,226.215725,333.988575,,,260.79535
306.82815,226.2411,334.001425,,,260.83335
306.889025,226.27365,334.300625,,,261.051325
307.224725,226.296,334.4883,,,261.07045
307.2813,226.327975,335.0405,,,261.073575
307.348625,226.355675,335.14195,,,261.076075
307.549275,226.386125,335.14555,,,261.113675
307.55985,226.413975,335.5156,,,261.157625
307.65785,226.438,335.826675,,,261.251675
307.70055,226.4696,335.97465,,,261.3005
307.723675,226.497375,336.0762,,,261.3047
307.753275,226.509675,336.08945,,,261.307875
307.77805,226.530125,336.44275,,,261.4115
307.85285,226.556775,336.48805,,,261.41485
307.93345,226.620525,336.7911,,,261.41745
308.102775,226.642525,336.90825,,,261.623025
308.12595,226.6623,336.9411,,,261.7828
308.133175,226.692025,337.258525,,,261.78515
308.155325,226.73495,337.298525,,,261.807675
308.2187,226.76625,337.362025,,,261.8105
308.2512,226.786375,337.52625,,,261.89105
309.324175,226.8243,337.932825,,,261.8942
309.89335,226.858875,338.0125,,,261.929025
309.979925,226.895975,338.054625,,,261.951525
309.9921,226.952425,338.166075,,,262.105675
310.017475,227.018875,338.443625,,,262.14685
310.0873,227.06025,338.509625,,,262.151775
310.329125,227.0811,338.7184,,,262.188125
310.37095,227.111275,339.0148,,,262.210725
310.3938,227.149675,339.443325,,,262.226425
310.419375,227.184075,339.52495,,,262.2511
310.70945,227.2362,339.8345,,,262.262125
310.7401,227.29555,339.95255,,,262.33655
310.780425,227.32345,340.013375,,,262.42835
310.80925,227.36015,340.414,,,262.538025
311.075575,227.398975,340.68445,,,262.63045
311.115,227.4258,340.69655,,,262.63875
311.15585,227.459875,341.066625,,,262.679925
311.17555,227.503875,341.078225,,,262.70235
311.2013,227.520775,341.38375,,,262.7387
311.22885,227.547,341.426725,,,262.76805
311.269825,227.571475,341.44285,,,262.863075
311.3517,227.612575,341.483675,,,263.096375
311.69185,227.6501,341.836025,,,263.15385
311.7172,227.6822,341.872375,,,263.174975
312.065175,227.706775,342.184675,,,263.191925
312.214125,227.778475,342.200175,,,263.218025
312.4217,227.809375,342.537725,,,263.26195
312.548575,227.8342,342.949225,,,263.329375
312.65475,227.8962,342.984225,,,263.52725
312.9662,227.930175,343.3459,,,263.529775
313.017125,227.957125,343.378825,,,263.53225
313.20155,227.979825,343.7478,,,263.537875
313.46795,228.013525,343.871025,,,263.5823
313.53355,228.040125,344.195625,,,263.643125
313.805,228.07945,344.29835,,,263.848275
313.86365,228.0975,344.7703,,,263.88525
313.915925,228.128175,344.89165,,,263.896475
313.97655,228.163225,344.9952,,,263.89935
313.99605,228.191025,345.8111,,,263.936625
314.0188,228.242275,346.024775,,,263.9627
314.0423,228.27965,346.9043,,,264.00185
314.0772,228.3138,347.386725,,,264.04715
314.342325,228.337675,348.844025,,,264.085025
314.3652,228.362,349.6359,,,264.102325
314.393125,228.400875,349.88555,,,264.368975
314.426675,228.45695,350.29575,,,264.37175
314.43725,228.49945,350.433,,,264.374075
314.463425,228.522675,350.6819,,,264.379825
314.507225,228.560525,350.753175,,,264.468925
314.56255,228.6007,351.246525,,,264.559425
314.69685,228.6305,351.28425,,,264.634
314.8116,228.661675,351.33325,,,264.6712
314.996025,228.707725,351.357875,,,264.700525
315.02745,228.73785,352.112225,,,264.721125
315.06625,228.7935,352.16855,,,264.75235
315.260975,228.83175,352.4909,,,264.811975
315.290975,228.858275,352.568625,,,264.8203
315.358775,228.885925,352.8765,,,264.875825
315.3855,228.918875,353.292525,,,264.9418
315.4203,228.968575,353.443425,,,265.050025
315.45055,229.001275,353.831625,,,265.10685
315.48435,229.035525,354.30345,,,265.154475
315.5309,229.07595,354.407275,,,265.167075
315.55965,229.1133,354.860725,,,265.171075
315.6559,229.145675,354.9257,,,265.209725
315.701825,229.203875,354.9495,,,265.3082
316.055075,229.220475,355.480125,,,265.3557
316.18915,229.2515,355.8308,,,265.4036
316.494725,229.294075,356.166725,,,265.504925
316.555275,229.308775,356.681125,,,265.71855
316.97645,229.33505,356.7366,,,265.721175
317.34875,229.3795,357.076725,,,265.725125
317.716125,229.405725,357.3461,,,265.72775
317.9747,229.4353,357.493025,,,265.73015
317.9864,229.4741,357.556,,,265.8042
318.01415,229.52405,357.8511,,,265.894575
318.079575,229.55815,357.87875,,,265.897925
318.114575,229.582725,358.054,,,265.955225
318.147575,229.612575,358.552425,,,266.1646
318.161225,229.63825,359.21385,,,266.262475
318.182325,229.67585,359.530125,,,266.315775
318.2316,229.699475,360.014,,,266.359775
318.254025,229.726875,360.0389,,,266.364
318.267175,229.766575,360.1481,,,266.4018
318.3018,229.7891,360.337275,,,266.64145
318.34345,229.823025,360.5927,,,266.6619
318.3962,229.85375,,,,266.666025
318.45165,229.878275,,,,266.70365
318.529425,229.90345,,,,266.7354
318.562225,229.923825,,,,266.763825
318.5855,229.9499,,,,266.79335
318.61785,229.952875,,,,266.98045
318.645225,229.9603,,,,267.062225
318.760675,229.974825,,,,267.19185
318.968625,230.001175,,,,267.1941
318.992225,230.031175,,,,267.252325
319.005325,230.052425,,,,267.255575
319.03055,230.09015,,,,267.27655
319.06155,230.1187,,,,267.312025
319.07905,230.14065,,,,267.365325
319.1221,230.171175,,,,267.38455
319.1678,230.1966,,,,267.44
319.69675,230.215275,,,,267.5152
319.726025,230.250475,,,,267.6721
319.76335,230.28305,,,,267.675425
319.787925,230.322425,,,,267.6781
319.817675,230.347025,,,,267.7247
320.171675,230.37765,,,,267.761175
320.28505,230.410375,,,,267.797675
320.7132,230.44075,,,,267.891775
321.17395,230.46425,,,,268.02865
321.225625,230.487925,,,,268.14215
321.295,230.5079,,,,268.161
321.517275,230.5281,,,,268.163975
321.6234,230.555075,,,,268.20235
321.913825,230.5966,,,,268.235225
321.9382,230.609875,,,,268.258
321.977775,230.62785,,,,268.306225
322.039175,230.672475,,,,268.31085
322.066275,230.70185,,,,268.37345
322.084825,230.740875,,,,268.623325
322.37195,230.82605,,,,268.650825
322.404175,230.8433,,,,268.674825
322.421975,230.869075,,,,268.6781
322.44075,230.8923,,,,268.707875
322.457525,230.9262,,,,268.7776
322.502825,230.953,,,,268.80745
322.549275,230.9602,,,,269.0181
322.570825,230.980075,,,,269.03335
322.67975,231.003525,,,,269.0835
323.013025,231.051625,,,,269.12795
323.040225,231.07265,,,,269.151825
323.048175,231.140825,,,,269.194875
323.10915,231.1749,,,,269.38335
323.144075,231.22715,,,,269.487825
323.300075,231.26135,,,,269.501125
323.671375,231.281275,,,,269.5107
323.716125,231.28805,,,,269.54055
323.73975,231.31085,,,,269.54355
323.780625,231.341975,,,,269.56725
323.821225,231.36995,,,,269.5993
323.8633,231.393175,,,,269.620425
323.90675,231.4192,,,,269.705375
323.949075,231.447775,,,,269.7618
323.9848,231.467825,,,,270.2577
324.4299,231.48885,,,,270.2658
324.93065,231.504375,,,,270.26855
325.12475,231.536625,,,,270.2982
325.260125,231.556525,,,,270.301975
325.43955,231.573,,,,270.33395
325.470825,231.606475,,,,270.365975
325.626275,231.635775,,,,270.401725
325.736375,231.6709,,,,270.405125
325.759925,231.699925,,,,270.614775
325.94305,231.727275,,,,270.6426
325.975675,231.7566,,,,270.65825
326.0018,231.7867,,,,270.68965
326.03845,231.803675,,,,270.6989
326.090625,231.891575,,,,270.7375
326.12375,231.907625,,,,270.92845
326.1625,231.94325,,,,270.93545
326.3525,231.9801,,,,270.938
326.3751,232.005625,,,,270.94125
326.410925,232.037825,,,,270.99855
326.44535,232.058,,,,271.0207
326.479,232.089825,,,,271.21195
326.5057,232.113325,,,,271.215225
326.538075,232.133875,,,,271.334925
326.606425,232.158775,,,,271.340125
326.922975,232.17405,,,,271.3888
326.96905,232.203875,,,,271.40395
327.031925,232.23455,,,,271.568175
327.088325,232.256375,,,,271.76155
327.42365,232.290775,,,,271.792225
327.446625,232.325325,,,,271.8123
327.4917,232.34455,,,,271.859825
327.531275,232.392625,,,,271.903875
327.541225,232.4213,,,,271.973825
327.6257,232.450125,,,,271.99055
327.646525,232.495225,,,,272.04095
327.714625,232.55625,,,,272.0554
327.902825,232.617425,,,,272.06865
327.976375,232.640775,,,,272.12205
327.98535,232.661525,,,,272.197575
327.997625,232.73455,,,,272.2392
328.0053,232.7576,,,,272.50615
328.0156,232.80985,,,,272.545675
328.03305,232.8308,,,,272.5605
328.082475,232.861175,,,,272.5808
328.1214,232.8738,,,,272.6469
328.197025,232.892125,,,,272.749525
328.2147,232.925575,,,,272.81785
328.2517,232.951725,,,,272.855225
328.265475,232.97795,,,,272.888225
328.2866,233.00295,,,,272.90125
328.3143,233.026925,,,,272.96135
328.334175,233.0471,,,,273.0426
328.364675,233.072025,,,,273.04725
328.3986,233.096,,,,273.0502
328.426275,233.13025,,,,273.15735
328.4692,233.14925,,,,273.223825
328.49145,233.185775,,,,273.273475
328.50575,233.210125,,,,273.30335
328.537275,233.23805,,,,273.341225
328.57265,233.2807,,,,273.3845
328.601,233.2993,,,,273.4115
328.63975,233.32055,,,,273.430025
328.65195,233.3595,,,,273.52525
328.67405,233.379975,,,,273.699325
328.6957,233.403325,,,,273.7609
328.7174,233.437475,,,,273.813175
328.77395,233.47165,,,,273.930475
328.799425,233.512625,,,,274.030225
328.83235,233.543525,,,,274.2104
328.90775,233.586125,,,,274.213725
329.01315,233.61585,,,,274.216125
329.056275,233.64255,,,,274.23495
329.386425,233.6705,,,,274.3183
329.4832,233.69005,,,,274.390375
329.49565,233.7129,,,,274.521525
329.51225,233.7477,,,,274.52835
329.5996,233.792275,,,,274.5337
329.656575,233.8191,,,,274.582625
329.87315,233.84715,,,,274.605075
329.9021,233.87065,,,,274.6431
329.949875,233.899275,,,,274.670675
329.9862,233.92785,,,,274.95585
330.031725,233.951325,,,,275.003175
330.062775,233.98255,,,,275.037875
330.36075,234.01025,,,,275.06285
330.385575,234.046725,,,,275.211175
330.456325,234.09365,,,,275.2628
330.810225,234.1239,,,,275.28625
330.95625,234.1616,,,,275.369425
330.977275,234.22035,,,,275.49925
331.006075,234.248475,,,,275.571225
331.048625,234.2812,,,,275.88465
331.0754,234.306225,,,,275.887375
331.12125,234.3497,,,,275.8898
331.18305,234.374975,,,,275.89255
331.27745,234.40075,,,,275.932575
331.327025,234.4377,,,,275.99345
331.376075,234.48365,,,,276.134425
331.4175,234.51165,,,,276.170775
331.66985,234.57055,,,,276.17805
331.690075,234.590325,,,,276.181525
331.727325,234.620975,,,,276.222425
331.745925,234.688225,,,,276.240075
331.7771,234.69845,,,,276.2879
331.820225,234.7125,,,,276.3567
331.855375,234.7398,,,,276.4377
331.877775,234.775625,,,,276.46795
331.9645,234.8161,,,,276.5092
332.216625,234.846075,,,,276.51475
332.3112,234.88115,,,,276.566625
332.351825,234.947325,,,,276.892225
332.369325,234.96645,,,,276.9124
332.420175,234.990775,,,,276.915075
332.4622,235.028975,,,,277.000875
332.53765,235.0859,,,,277.0045
332.617075,235.11325,,,,277.043375
332.672975,235.148925,,,,277.048625
332.939275,235.17255,,,,277.0973
332.960275,235.2224,,,,277.245225
332.99085,235.235175,,,,277.357925
333.0191,235.286425,,,,277.413975
333.137325,235.30345,,,,277.417275
333.43195,235.321025,,,,277.419975
333.4778,235.34245,,,,277.4487
333.5172,235.3667,,,,277.486425
333.67935,235.393225,,,,277.761425
334.01875,235.408575,,,,277.766025
334.236275,235.4445,,,,277.769175
334.40805,235.47185,,,,277.804825
334.452875,235.503475,,,,277.816925
334.471425,235.5384,,,,277.879475
334.491175,235.567975,,,,278.1637
334.507375,235.595925,,,,278.195725
334.542825,235.621675,,,,278.1988
334.557825,235.64635,,,,278.23135
334.61665,235.66475,,,,278.261125
334.645475,235.7173,,,,278.27535
334.665525,235.75665,,,,278.320075
334.7069,235.78475,,,,278.3596
334.7697,235.8061,,,,278.4091
335.055675,235.833375,,,,278.73455
335.083725,235.859175,,,,278.764525
335.14535,235.885525,,,,278.779175
335.16495,235.92985,,,,278.788625
335.2758,235.95975,,,,278.863275
335.323725,235.99695,,,,278.90835
335.37595,236.008825,,,,278.919375
335.782475,236.0302,,,,279.265475
335.8283,236.0529,,,,279.330375
336.06195,236.084825,,,,279.36595
336.15365,236.0957,,,,279.400125
336.22015,236.128875,,,,279.4416
336.30095,236.1595,,,,279.465
336.54145,236.19675,,,,279.68235
336.562125,236.2245,,,,279.747125
336.6066,236.250825,,,,279.7501
336.693975,236.273125,,,,279.752775
336.841675,236.299025,,,,279.80645
336.892625,236.326775,,,,279.96395
336.92725,236.357925,,,,280.12285
336.98235,236.387625,,,,280.17355
337.050375,236.4097,,,,280.17735
337.14615,236.429,,,,280.247125
337.226325,236.463575,,,,280.37295
337.38895,236.4896,,,,280.450575
337.41215,236.530475,,,,280.709325
337.430075,236.55705,,,,280.72
337.450275,236.584275,,,,280.735925
337.489625,236.614275,,,,280.79445
337.536025,236.63595,,,,280.853525
337.57685,236.662225,,,,280.8801
337.595775,236.6966,,,,281.154775
337.642475,236.726875,,,,281.179075
337.7816,236.7609,,,,281.212825
337.988425,236.7855,,,,281.2392
338.02305,236.80875,,,,281.29165
338.037525,236.832825,,,,281.367175
338.057975,236.86265,,,,281.37165
338.0766,236.8918,,,,281.374525
338.158325,236.92635,,,,281.43775
338.206725,236.950225,,,,281.4415
338.486425,236.97905,,,,281.48665
338.567725,237.019925,,,,281.500125
338.6971,237.04755,,,,281.523425
338.8758,237.07335,,,,281.58195
338.908325,237.102025,,,,281.685275
338.936025,237.12685,,,,281.86565
338.9597,237.15575,,,,281.8905
339.00385,237.17765,,,,281.902275
339.03,237.2166,,,,281.92365
339.07335,237.24915,,,,281.931575
339.134575,237.28195,,,,281.9879
339.49755,237.3146,,,,282.042175
339.5537,237.3479,,,,282.1796
339.881275,237.38655,,,,282.22385
340.05585,237.41695,,,,282.2893
340.088025,237.45405,,,,282.3764
340.129375,237.4734,,,,282.40495
340.159275,237.5077,,,,282.4338
340.189225,237.5437,,,,282.446925
340.2198,237.5627,,,,282.46435
340.270975,237.584225,,,,282.48635
340.3268,237.610675,,,,282.53395
340.64695,237.650725,,,,282.74085
341.044325,237.672175,,,,282.7841
341.135,237.70085,,,,282.8384
341.3545,237.7265,,,,282.9095
341.450975,237.745225,,,,282.967375
341.557275,237.79265,,,,283.002525
341.5787,237.8504,,,,283.039825
341.607625,237.89405,,,,283.09085
341.6396,237.9204,,,,283.22375
341.6658,237.95525,,,,283.261675
341.700025,237.9746,,,,283.285675
341.727675,237.997,,,,283.3118
341.874,238.03075,,,,283.32455
341.910175,238.0666,,,,283.3728
341.92155,238.12035,,,,283.435325
341.9504,238.139575,,,,283.560125
341.978725,238.158675,,,,283.605625
342.0096,238.1879,,,,283.609275
342.046875,238.221525,,,,283.7587
342.299475,238.24275,,,,283.76215
342.379175,238.2658,,,,283.7646
342.4519,238.29445,,,,283.7676
342.468375,238.329675,,,,283.8075
342.492875,238.35115,,,,283.82795
342.505525,238.3954,,,,283.831525
342.528225,238.4181,,,,283.8645
342.59685,238.438425,,,,283.88935
343.0514,238.466475,,,,283.941825
343.462775,238.488575,,,,283.965725
343.87715,238.526275,,,,284.171675
343.898825,238.567975,,,,284.2117
343.93335,238.586275,,,,284.266275
343.9575,238.605525,,,,284.278175
344.00235,238.62935,,,,284.2887
344.064025,238.688375,,,,284.32875
344.104125,238.718225,,,,284.55955
344.1558,238.742325,,,,284.5636
344.170025,238.77305,,,,284.566575
344.19395,238.795875,,,,284.6169
344.31575,238.8254,,,,284.623875
344.340525,238.8567,,,,284.6708
344.378725,238.886975,,,,284.681475
344.431675,238.909475,,,,284.721525
344.479225,238.9334,,,,284.73815
344.853825,238.971375,,,,284.77995
344.87545,238.996,,,,284.785275
344.958675,239.019,,,,285.173975
345.129525,239.0385,,,,285.19415
345.152575,239.063275,,,,285.21535
345.178225,239.104225,,,,285.250725
345.193225,239.121,,,,285.295075
345.21875,239.14675,,,,285.635575
345.24245,239.199975,,,,285.68245
345.268675,239.2214,,,,285.6985
