SPK_SPKC03a,SPK_SPKC03b,SPK_SPKC16a
188.21715,82.5769,33.576025
188.301,82.589225,33.588925
188.350675,82.5935,33.6083
188.394575,82.6061,33.625575
188.427825,82.6611,33.64435
188.4664,82.818875,33.66185
188.517375,82.822675,33.672375
188.5398,82.833425,33.691825
188.6403,83.09905,33.707
188.6942,83.1215,33.72335
188.7038,83.126775,33.7367
188.792825,83.13755,33.75305
188.895875,83.14565,33.75815
188.9016,83.153725,33.7598
188.945075,83.1758,33.780925
189.0502,83.19975,33.787575
189.097675,83.31345,33.812025
189.132275,83.321275,33.842425
189.277575,83.325375,33.85265
189.29185,83.3428,33.8608
189.34515,83.35655,33.86995
189.37765,83.36545,33.884875
189.425975,83.377075,33.892675
189.429525,83.391325,33.8997
189.471375,83.3944,33.90925
189.50075,83.398375,33.919575
189.628275,83.40465,33.9282
189.672375,83.410525,33.935275
189.6788,83.41425,33.94975
189.801925,83.416775,33.95725
189.837075,83.4256,33.9668
189.921175,83.429175,33.9798
189.979475,83.434425,33.999825
190.029,83.440425,34.013425
190.137625,83.4552,34.0282
190.153325,83.46135,34.042325
190.2273,83.6661,34.047625
190.314425,83.69335,34.056975
190.376675,83.740025,34.060775
190.466275,83.8452,34.0778
190.517875,83.8693,34.1111
190.607125,83.885625,34.130975
190.74815,83.9734,34.1437
190.903525,84.0176,34.156025
190.905,84.018425,34.18695
191.081225,84.063925,34.198425
191.122325,84.129175,34.20855
191.25095,84.15725,34.212
191.349875,84.160175,34.2174
191.45565,84.170925,34.219725
191.504475,84.20005,34.2208
191.6168,84.3034,34.223175
191.680275,84.32115,34.234575
191.74795,84.34455,34.25265
191.78255,84.367225,34.26425
191.99825,84.373675,34.2805
192.3966,84.385225,34.282625
192.42925,84.40245,34.286875
192.6708,84.415525,34.291025
192.6757,84.4399,34.299175
192.715525,84.446475,34.313975
192.72885,84.47245,34.321775
192.76915,84.497,34.337325
192.800375,84.553875,34.3598
192.897275,84.6307,34.367375
192.9204,84.682675,34.38705
193.00995,84.709825,34.399525
193.098875,84.7373,34.417425
193.221575,84.75285,34.446075
193.68475,84.780725,34.469425
193.741125,84.7906,34.4829
193.8229,84.84315,34.50535
193.9015,84.858475,34.5199
194.074225,84.93055,34.536825
194.1576,84.960975,34.551175
194.312475,84.96985,34.56515
194.538275,84.9835,34.578625
194.60855,84.997075,34.59675
194.642875,85.03415,34.622625
194.664325,85.1213,34.624825
194.678675,85.176325,34.6346
194.691475,85.185225,34.64415
194.718325,85.204825,34.65575
194.840975,85.2239,34.662625
194.8721,85.23635,34.68325
195.092125,85.2598,34.6914
195.1188,85.2701,34.69415
195.143225,85.3411,34.69795
195.159225,85.370775,34.704775
195.207675,85.3791,34.711
195.2289,85.496675,34.714925
195.29525,85.54435,34.719525
195.483025,85.64145,34.7318
195.504925,85.689275,34.7458
195.5129,85.72435,34.7569
195.573475,85.736175,34.763325
195.6188,85.76365,34.7762
195.68655,85.98025,34.782575
195.72065,86.007125,34.793575
195.81625,86.058125,34.801275
195.845475,86.07805,34.808225
195.8575,86.08995,34.8399
195.8786,86.10365,34.84935
195.949275,86.115375,34.86535
195.96975,86.137375,34.874975
195.98345,86.1693,34.882375
196.02325,86.3093,34.898925
196.026125,86.34115,34.906125
196.210925,86.359375,34.911525
196.2346,86.381425,34.939375
196.2827,86.4359,34.9505
196.3362,86.47425,34.96225
196.518,86.49935,34.975725
196.679375,86.556725,34.982625
196.7293,86.569125,34.9981
196.83885,86.6003,35.01405
197.1096,86.90295,35.023425
197.283125,86.909275,35.043725
197.308625,86.961825,35.080375
197.41225,86.974125,35.09005
197.41465,87.424675,35.104625
197.473925,87.697575,35.1183
197.505975,87.704675,35.1299
197.5633,87.70825,35.155975
197.7918,87.73305,35.167625
197.830925,87.7473,35.180375
197.85955,87.75875,35.188525
197.8752,87.7863,35.200225
198.21005,87.7912,35.211925
198.243375,87.93405,35.222925
198.27325,87.93765,35.23095
198.2954,87.95185,35.241825
198.3463,87.95655,35.252175
198.39955,87.9661,35.260225
198.420675,87.9705,35.266125
198.438425,87.9733,35.2771
198.4592,87.97675,35.281375
198.466225,87.980025,35.29115
198.4852,87.98235,35.296325
198.5375,87.984925,35.312825
198.677725,87.987425,35.338425
198.7059,88.0012,35.346075
198.787975,88.004225,35.358075
198.796025,88.009175,35.37605
198.90545,88.014425,35.39555
198.95395,88.055125,35.421625
198.981175,88.0593,35.438025
199.1151,88.0644,35.449375
199.125625,88.193075,35.4669
199.149275,88.1945,35.487175
199.214725,88.204225,35.4994
199.25975,88.212275,35.50795
199.28475,88.24455,35.5435
199.32345,88.277225,35.54915
199.3357,88.28775,35.56945
199.3706,88.306825,35.587625
199.39445,88.400825,35.595675
199.54415,88.40425,35.603325
199.601525,88.4076,35.613
199.7029,88.414725,35.6349
199.786525,88.417925,35.6588
199.832075,88.421775,35.68205
199.907825,88.425025,35.68635
199.98685,88.4428,35.700025
200.006325,88.4494,35.72455
200.06475,88.4514,35.731025
200.122325,88.46,35.74145
200.1236,88.462625,35.746625
200.160025,88.464975,35.755675
200.223375,88.467975,35.770075
200.251025,88.473625,35.78775
200.3284,88.48175,35.79685
200.4069,88.488125,35.806925
200.649175,88.4974,35.83685
200.703025,88.500025,35.8439
201.3288,88.5065,35.859675
201.4693,88.510975,35.87995
201.7237,88.5485,35.9244
201.73775,88.5756,35.936
201.9566,88.6127,35.9557
202.151,88.627425,35.957225
202.2824,88.651275,35.968075
202.442175,88.675325,35.97315
202.44645,88.678875,35.98505
202.4954,88.6882,35.99575
202.630425,88.71895,36.001
202.6893,88.738525,36.008
202.71395,88.77835,36.02275
203.01995,88.783425,36.03595
203.05895,88.79365,36.050975
203.07725,88.79815,36.060575
203.135975,88.805775,36.0738
203.181925,88.834825,36.0886
203.2132,88.848075,36.103175
203.256625,88.8557,36.114675
203.273225,88.8955,36.12405
203.29975,88.901325,36.132525
203.3182,88.933175,36.144725
203.537475,88.94985,36.162075
203.55615,89.128725,36.172975
203.800625,89.1534,36.1881
203.8286,89.259475,36.2002
203.91435,89.3145,36.20765
203.97005,89.359375,36.22075
204.0105,89.754825,36.22865
204.11155,89.879725,36.239225
204.370675,89.915575,36.25725
204.46095,89.923075,36.2731
204.486225,89.9291,36.284525
204.527175,89.938625,36.293075
204.54455,89.94955,36.305175
204.57195,89.9654,36.317475
204.60935,89.973775,36.330175
204.65585,89.995325,36.3423
204.7627,90.15845,36.35515
204.78075,90.1658,36.36515
204.830325,90.170175,36.3781
204.9391,90.1747,36.38725
204.959125,90.18925,36.39395
205.11285,90.192575,36.408975
205.26365,90.195925,36.418825
205.378075,90.208775,36.4282
205.3978,90.2157,36.430525
205.42485,90.22,36.441
205.44865,90.22305,36.45595
205.4728,90.23075,36.47805
205.48495,90.238025,36.492575
205.539375,90.2461,36.5068
205.569575,90.2533,36.520625
205.659425,90.257675,36.53975
205.693475,90.2778,36.554875
205.71645,90.290425,36.568275
205.75375,90.294525,36.584175
205.9133,90.469725,36.593675
205.99275,90.47625,36.603775
206.169975,90.4862,36.61725
206.190775,90.493075,36.631225
206.20715,90.503825,36.645075
206.2839,90.5129,36.6544
206.305025,90.52985,36.664825
206.349775,90.54805,36.686025
206.73175,90.58605,36.7126
206.956575,90.727325,36.725025
207.00185,90.7318,36.7357
207.049075,90.736725,36.74635
207.2104,90.754225,36.754125
207.337,90.758425,36.781375
207.358075,90.762925,36.7906
207.4875,90.77175,36.8028
207.589925,90.77435,36.8153
207.7044,90.777225,36.843275
207.707575,90.779725,36.856075
207.79545,90.786675,36.889925
207.817575,90.790975,36.8996
207.82035,90.79365,36.91505
207.824375,90.796475,36.926325
207.968525,90.80315,36.94415
208.4802,90.80515,36.964775
208.56725,90.812775,36.979725
208.582,90.82145,36.996175
208.5957,90.82355,37.01855
208.6052,90.825775,37.0267
208.7034,90.828375,37.0366
208.770675,90.8309,37.0404
208.866975,90.835225,37.051675
208.887,90.840175,37.06335
209.029575,90.8424,37.074175
209.0938,90.844725,37.082525
209.10945,90.852775,37.09465
209.156075,90.855125,37.1047
209.19215,90.857325,37.1304
209.2046,90.861925,37.1465
209.334375,90.86415,37.15785
209.3468,90.866825,37.176725
209.414175,90.872,37.1886
209.46175,90.8746,37.198475
209.7097,90.886275,37.21115
209.774925,90.893325,37.212625
209.80265,90.902325,37.216275
209.871625,90.910625,37.226
209.9784,90.9134,37.238675
210.01295,90.92135,37.261625
210.024475,90.928,37.27375
210.0413,90.938225,37.28125
210.132475,90.942875,37.2967
210.1971,90.9808,37.3132
210.198325,91.008625,37.320925
210.213175,91.014475,37.32435
210.26015,91.026725,37.35925
210.395375,91.0786,37.3754
210.43055,91.091875,37.388075
210.506575,91.101075,37.4071
210.513575,91.131725,37.4209
210.538025,91.164075,37.44065
210.547875,91.247375,37.450625
210.560725,91.277825,37.461925
210.569875,91.287575,37.474775
210.573725,91.3262,37.486375
210.632325,91.346075,37.49845
210.668025,91.479975,37.510875
210.6911,91.657525,37.520825
210.849575,91.8486,37.534725
210.962,91.989075,37.547175
211.013425,92.024775,37.56655
211.163075,92.27105,37.58095
211.235625,92.2805,37.589225
211.276225,92.304575,37.6007
211.4067,92.570175,37.61115
211.4586,92.57895,37.617825
211.4816,92.5831,37.625175
211.615775,92.610325,37.6319
211.627225,92.627475,37.637775
211.62825,92.648325,37.645225
211.684925,92.6548,37.659325
211.718675,92.67105,37.669225
211.98525,92.8281,37.68215
212.0614,93.04345,37.691175
212.07375,93.0774,37.69945
212.0933,93.0874,37.713875
212.110775,93.334725,37.7273
212.209275,93.366625,37.742025
212.2253,93.39395,37.75955
212.376475,93.448575,37.7701
212.418725,93.4574,37.780825
212.444725,93.561475,37.7874
212.55795,93.582825,37.798275
212.606325,93.586275,37.806625
212.93405,93.601675,37.8176
212.95835,93.649225,37.840975
213.0238,93.877925,37.8556
213.3716,93.925875,37.867975
213.3822,93.9546,37.8802
213.413475,93.96885,37.903375
213.6495,94.04195,37.9139
213.67805,94.191725,37.92785
213.7967,94.21135,37.93595
213.870175,94.262775,37.9428
213.89895,94.456075,37.960475
213.9239,94.480825,37.971925
214.044825,94.489175,37.984325
214.06825,94.5261,37.99485
214.088025,94.53305,38.013125
214.184975,94.537475,38.023975
214.1976,94.560225,38.030325
214.253375,94.640275,38.0345
214.266425,94.68325,38.0444
214.38625,94.740025,38.0518
214.429075,94.764275,38.0608
214.4654,94.955025,38.08
214.47405,95.01575,38.092
214.527875,95.056075,38.1271
214.6433,95.28525,38.1291
214.655025,95.3139,38.1368
214.693375,95.507275,38.1511
214.71585,95.5155,38.15855
214.725425,95.52145,38.170625
214.775025,95.532675,38.182
214.800675,95.540975,38.19075
214.808425,95.54485,38.2047
214.828625,95.5482,38.22005
214.839175,95.594725,38.230875
214.8615,95.611775,38.24445
214.896875,95.715025,38.251675
215.050675,95.72415,38.2694
215.203425,95.7495,38.2814
215.241875,95.769875,38.2911
215.282425,95.773625,38.302025
215.3573,95.776,38.316725
215.407875,95.790425,38.327275
215.43205,95.7931,38.3556
215.471475,95.7956,38.372025
215.5068,95.799025,38.385025
215.55315,95.80135,38.3971
215.611925,95.80665,38.4141
215.6339,95.8096,38.43645
215.721975,95.814575,38.4533
215.804625,95.843425,38.46215
215.8594,95.84685,38.4637
215.90635,95.851425,38.4795
215.918725,95.8729,38.494775
215.937125,95.88085,38.51015
215.96345,95.883525,38.5273
216.01855,95.88895,38.543975
216.033775,95.892675,38.5526
216.07745,95.9016,38.5636
216.151825,95.906525,38.58295
216.16335,95.9141,38.59675
216.1965,95.921225,38.6177
216.324425,95.923825,38.6315
216.358075,95.9262,38.647875
216.41825,95.92895,38.661075
216.457175,95.931475,38.676425
216.5773,95.9381,38.69715
216.709675,95.944825,38.707725
216.766,95.9475,38.7155
216.8104,95.959825,38.7304
216.830175,95.9708,38.751925
216.862775,95.982025,38.76825
216.93065,96.001925,38.778575
217.17805,96.030525,38.79225
217.284975,96.172175,38.82185
217.6121,96.178075,38.83985
217.6181,96.1861,38.852225
217.696,96.20035,38.86955
217.768875,96.22345,38.89835
217.80765,96.243875,38.91165
217.92235,96.251575,38.918075
218.15575,96.26405,38.934125
218.516825,96.28015,38.951925
218.6288,96.285975,38.9605
218.680675,96.288275,38.97925
218.7463,96.292425,39.000775
219.0715,96.2949,39.019275
219.31885,96.2974,39.02685
219.425775,96.30345,39.0428
219.881825,96.3072,39.059375
220.159475,96.3243,39.074525
220.2092,96.58215,39.08975
220.25245,96.586225,39.1038
220.393425,96.609575,39.11615
220.47035,96.617125,39.127425
220.4929,96.63885,39.145175
220.553975,96.656975,39.16275
220.613675,96.6745,39.1708
220.6539,96.682475,39.189675
220.757025,96.6918,39.205775
220.849625,96.696525,39.221425
220.965025,96.704775,39.22925
220.97395,96.7144,39.247125
221.038275,96.7191,39.261975
221.166125,96.7265,39.285325
221.214125,96.7305,39.300075
221.253325,96.73755,39.312525
221.374625,96.7482,39.332725
221.426425,96.753375,39.35565
221.4321,96.7696,39.37785
221.495375,96.7751,39.39605
221.50845,96.79535,39.406875
221.646075,96.800175,39.4177
221.676375,96.815175,39.433075
221.710675,96.82465,39.4437
221.832525,96.833925,39.45695
221.86665,97.04945,39.473025
221.913825,97.067825,39.5128
221.92475,97.08235,39.526275
221.933375,97.0967,39.541825
221.9733,97.100725,39.5557
222.07255,97.122375,39.566775
222.234025,97.133325,39.577875
222.302375,97.139825,39.59675
222.333275,97.143375,39.6122
222.336625,97.146275,39.624525
222.350525,97.151325,39.6372
222.6986,97.162,39.647975
222.826475,97.164975,39.659475
222.9476,97.168325,39.672825
223.0615,97.1739,39.683925
223.064675,97.1795,39.6969
223.158225,97.193025,39.7064
223.198025,97.198275,39.72055
223.22525,97.20725,39.73775
223.2338,97.210275,39.7531
223.25275,97.2483,39.7705
223.290475,97.251775,39.7926
223.391275,97.255575,39.8092
223.5459,97.260275,39.852625
223.6022,97.268475,39.864975
223.6698,97.277775,39.88215
223.7187,97.29885,39.91105
223.828875,97.302525,39.921525
223.84365,97.68915,39.948275
223.875475,97.697675,39.976625
223.942375,97.712725,39.999325
224.168175,97.723525,40.0196
224.2281,98.03455,40.03075
224.25815,98.078525,40.044925
224.290775,98.100225,40.07485
224.316825,98.1142,40.09175
224.474125,98.19995,40.10445
224.62505,98.3029,40.10695
224.654025,98.3222,40.11855
224.799975,98.3888,40.130925
224.879775,98.415025,40.163625
224.90935,98.4317,40.177975
225.009325,98.45895,40.187375
225.068375,98.47335,40.20345
225.087175,98.479075,40.21175
225.239625,98.5012,40.234425
225.296175,98.525525,40.2486
225.66265,98.6937,40.262975
225.764475,98.712025,40.274475
225.768375,98.7249,40.2843
225.8464,98.745275,40.2866
226.106525,98.78485,40.2954
226.37345,98.800325,40.2995
226.458075,98.818675,40.30425
226.47425,98.871325,40.33265
226.75855,98.876575,40.34765
226.81735,98.8853,40.362025
226.916575,98.922625,40.37325
227.0406,98.9348,40.384875
227.27515,98.9724,40.39325
227.328275,98.978125,40.407975
227.51175,98.991475,40.423125
227.748975,99.1126,40.4312
227.7811,99.2703,40.4429
227.804825,99.2846,40.451625
227.88345,99.297125,40.462625
227.923625,99.3077,40.47135
227.937075,99.325175,40.483075
227.969875,99.340875,40.49475
228.01965,99.36425,40.5063
228.034325,99.399975,40.515925
228.230325,99.45535,40.526775
228.35685,99.479525,40.537275
228.40035,99.49555,40.543225
228.451775,99.55145,40.56285
228.5292,99.569875,40.582775
228.54275,99.5806,40.593175
228.58995,99.591425,40.626275
228.603825,99.612975,40.640225
228.641075,99.6195,40.662325
228.66245,99.62995,40.683075
228.675625,99.635825,40.689275
228.773875,99.68395,40.703925
228.822825,99.68765,40.718475
229.357825,99.740825,40.7247
229.42385,99.760825,40.7472
229.4407,99.766675,40.76755
229.468525,99.779275,40.782025
229.627075,99.788825,40.801325
229.69015,99.80915,40.811125
229.882225,99.826275,40.823925
229.967525,99.8748,40.8396
230.033725,99.8946,40.85455
230.054,99.907675,40.870725
230.06145,99.919525,40.88835
230.160375,99.944775,40.8997
230.22015,99.981525,40.906525
230.2757,100.00305,40.945625
230.30095,100.066625,40.95285
230.3104,100.128925,40.962975
230.336275,100.139375,40.980275
230.37455,100.1798,40.989725
230.467425,100.196275,40.997625
230.493175,100.235675,41.0021
230.5124,100.258925,41.015775
230.55065,100.3349,41.03015
230.63095,100.6,41.057175
230.66085,100.68255,41.071925
230.670625,100.688,41.077975
230.721125,100.703225,41.0873
230.7712,100.728175,41.112975
230.77435,100.9617,41.12585
230.855675,100.9813,41.13615
230.86565,100.985725,41.154875
230.896475,101.0021,41.166625
230.9354,101.237575,41.1781
231.147175,101.277575,41.192
231.165675,101.31725,41.2052
231.278825,101.6633,41.21405
231.5076,101.805475,41.24385
231.593125,101.89615,41.2712
231.97515,101.93095,41.274175
232.324125,101.938625,41.287075
232.521125,101.948625,41.295375
232.531475,101.963625,41.3046
232.570825,101.977975,41.31945
232.791675,102.04135,41.329425
233.103975,102.047575,41.3433
233.3625,102.051425,41.351825
233.488425,102.060475,41.366075
233.5014,102.077825,41.3855
233.60295,102.121625,41.400125
233.63565,102.124225,41.41165
233.692025,102.143725,41.415675
233.737075,102.1526,41.428225
233.86275,102.1728,41.4484
233.91445,102.192175,41.461075
233.99355,102.1977,41.48535
234.033875,102.207425,41.51585
234.09385,102.251725,41.524275
234.168325,102.2784,41.53705
234.198125,102.321375,41.551175
234.228325,102.333825,41.567575
234.234825,102.357175,41.5828
234.358125,102.3816,41.596875
234.3681,102.46415,41.6238
234.414075,102.486775,41.63735
234.481275,102.50275,41.648425
234.498675,102.507975,41.665025
234.512625,102.521975,41.68125
234.680275,102.529375,41.69225
234.75145,102.534125,41.70345
234.827625,102.5475,41.722775
234.8804,102.55525,41.73505
234.903875,102.56255,41.7518
234.93005,102.5731,41.76295
234.945525,102.583675,41.76905
234.992575,102.624225,41.78175
235.004075,102.66855,41.799075
235.0535,102.68305,41.80945
235.110725,102.70065,41.829225
235.172925,102.8382,41.8408
235.21385,102.868075,41.852725
235.265875,102.8807,41.861925
235.28425,102.89065,41.879325
235.32,102.900275,41.9004
235.4319,102.996675,41.919625
235.57485,103.0626,41.932625
235.61875,103.143175,41.950625
235.6326,103.31095,41.960925
235.654925,103.334725,41.97455
235.67995,103.3457,41.98235
235.7185,103.35945,41.992975
235.732075,103.46555,42.015225
235.75275,103.75835,42.028525
235.78175,104.113875,42.045175
235.805975,104.12105,42.0563
235.982375,104.13055,42.071125
236.013075,104.143175,42.0834
236.0695,104.150475,42.101975
236.104175,104.1618,42.1158
236.126975,104.479575,42.1309
236.152125,104.4888,42.146575
236.166125,104.509725,42.156925
236.18025,104.52895,42.1584
236.409625,104.58075,42.178575
236.45565,104.594425,42.197925
236.486275,104.642075,42.2077
236.54905,104.772125,42.221775
236.584025,104.8435,42.23665
236.606875,104.89085,42.248775
236.62375,104.91535,42.259125
236.6376,105.035325,42.288725
236.6665,105.06405,42.3024
236.671375,105.0813,42.3292
236.705675,105.085575,42.344175
236.7249,105.102825,42.3648
236.75825,105.117925,42.386775
236.849175,105.1311,42.404625
236.86645,105.1462,42.415725
236.9712,105.15005,42.43055
237.467625,105.160125,42.445575
237.670925,105.172925,42.46215
237.731,105.182275,42.52325
237.842,105.192275,42.531775
237.864925,105.1953,42.55045
238.038225,105.2016,42.570775
238.05335,105.407475,42.584175
238.111,105.44725,42.597575
238.1584,105.462275,42.6119
238.293975,105.4661,42.6235
238.42795,105.471,42.640675
238.479375,105.4899,42.651475
238.50775,105.49485,42.663325
239.25795,105.4979,42.689575
239.560275,105.512175,42.698075
239.598325,105.51805,42.707475
239.609175,105.5318,42.7234
239.623725,105.54235,42.737975
239.662775,105.54845,42.7402
239.761675,105.821875,42.76215
239.806725,105.83365,42.778225
239.876325,105.84175,42.79545
240.060225,105.851125,42.818825
240.179975,105.87415,42.863575
240.249775,105.943675,42.87235
240.5495,106.044875,42.886925
240.580175,106.0645,42.9007
240.6072,106.0726,42.911275
240.637175,106.0801,42.92265
240.70195,106.090375,42.9284
240.71085,106.09435,42.9296
240.726,106.1002,42.94925
240.741625,106.10325,42.9686
240.773875,106.10655,42.996475
240.804575,106.108825,43.01405
240.88265,106.113425,43.0371
240.885075,106.117075,43.064175
240.913075,106.1309,43.0839
240.95885,106.1352,43.099425
241.07845,106.1533,43.126825
241.220725,106.156,43.141525
241.307775,106.164175,43.158225
241.427375,106.1762,43.1683
241.440375,106.181925,43.17805
241.51895,106.191325,43.19375
241.5567,106.1947,43.2069
241.642625,106.2043,43.225825
241.7213,106.213375,43.23615
241.777475,106.2214,43.24845
241.976775,106.2347,43.263475
241.9903,106.23825,43.27715
242.01445,106.451325,43.278775
242.049575,106.458975,43.291075
242.075825,106.469625,43.318925
242.09225,106.47295,43.341625
242.638725,106.47985,43.3758
242.69535,106.4828,43.3928
242.946375,106.486075,43.416225
242.994175,106.49085,43.422775
243.224975,106.496475,43.439275
243.3474,106.504575,43.451275
243.38325,106.511525,43.4647
243.44985,106.596875,43.47525
243.674775,106.6601,43.487575
243.69655,106.6708,43.50465
243.757,106.6798,43.519175
243.920525,106.686525,43.5229
244.030825,106.69435,43.5343
244.15075,106.7118,43.54525
244.17675,106.7161,43.553875
244.410325,106.725975,43.5677
244.433125,106.7304,43.58555
244.497475,106.7368,43.60005
244.559675,106.74975,43.611325
245.18125,106.91765,43.6354
245.27395,106.925525,43.6755
245.2955,106.9307,43.6985
245.5341,106.939525,43.70035
245.71845,106.949525,43.714725
245.798825,106.9568,43.7266
245.86565,106.96225,43.752425
245.937125,106.96675,43.76845
246.03135,106.98215,43.793125
246.082575,107.025625,43.8222
246.12595,107.0506,43.83275
246.158275,107.47585,43.866625
246.170875,107.484725,43.883525
246.195675,107.5027,43.90255
246.20575,107.5474,43.9226
246.23755,107.551825,43.93755
246.340475,107.557975,43.94865
246.47665,107.658775,43.9599
246.527625,107.662125,43.9725
246.54705,107.6748,43.9877
246.67455,107.7164,44.002475
246.68955,107.754975,44.01835
246.73915,107.777125,44.0463
246.771775,107.83855,44.0622
246.7871,107.8559,44.073475
246.81085,107.9048,44.088125
246.932475,107.934675,44.1094
247.0795,107.95715,44.122125
247.109775,107.964625,44.13505
247.239825,107.9866,44.149425
247.35655,108.202325,44.15165
247.421075,108.21,44.160875
247.44835,108.2251,44.1753
247.449975,108.27385,44.18795
247.456325,108.294975,44.2045
247.638125,108.352125,44.223925
247.68215,108.3737,44.2323
247.816275,108.52925,44.246925
247.861175,108.55635,44.260075
247.9043,108.57755,44.27405
248.07525,108.68595,44.288125
248.228975,108.7179,44.2962
248.257325,108.749425,44.3104
248.717875,108.8703,44.330075
248.9085,108.88965,44.349325
248.912175,109.165525,44.386475
249.046675,109.1755,44.40225
249.08595,109.18135,44.418
249.125675,109.185525,44.432425
249.460375,109.20515,44.444975
250.14115,109.2081,44.46805
250.17035,109.21735,44.4752
250.40835,109.22435,44.4774
250.457225,109.231025,44.507225
250.4783,109.239225,44.537675
250.499525,109.255575,44.5563
250.5136,109.4634,44.574675
250.5313,109.46725,44.5851
250.71095,109.474275,44.601875
250.7444,109.544625,44.61285
250.841225,109.739675,44.6278
250.860575,109.78005,44.6369
250.944975,109.8295,44.65495
251.0344,109.8424,44.6682
251.146075,110.518525,44.679325
251.15035,110.61995,44.690375
251.612275,110.701,44.702225
251.637175,110.741925,44.71235
251.6787,111.050225,44.723825
251.7051,111.109975,44.74015
251.743825,111.304375,44.770125
251.764225,111.35815,44.7878
251.82385,111.44135,44.809125
251.87995,111.66575,44.8414
251.910075,111.6832,44.8616
252.078925,111.738,44.8731
252.10095,111.934875,44.886625
252.106875,111.951525,44.895275
252.1454,111.963475,44.905575
252.170925,111.96935,44.916875
252.30575,111.97635,44.9362
252.341625,111.979925,44.95065
252.77005,111.991625,44.963975
252.8112,112.0003,44.97375
252.865025,112.0073,44.985875
252.877175,112.0109,44.99605
252.8831,112.0181,45.02145
253.177325,112.0241,45.033075
253.2293,112.027175,45.0458
253.27175,112.0425,45.059725
253.318475,112.047925,45.06975
253.41495,112.06095,45.079375
254.345975,112.067975,45.0978
254.7402,112.071075,45.1074
254.765125,112.07655,45.123125
254.79205,112.088475,45.15305
255.171125,112.111875,45.1684
255.21265,112.12235,45.18755
255.237475,112.154825,45.20655
255.274375,112.1635,45.2292
255.5161,112.17005,45.2403
255.826675,112.17495,45.256275
255.832825,112.1784,45.26705
255.8939,112.183825,45.2783
255.906275,112.19285,45.307625
256.174025,112.216825,45.3177
256.308,112.24365,45.33005
256.629175,112.260575,45.336
256.8031,112.28185,45.3458
256.826475,112.286925,45.354925
256.848875,112.2975,45.3629
256.877925,112.301625,45.395025
256.986475,112.3121,45.406525
257.030775,112.33215,45.417525
257.0436,112.344875,45.42715
257.0966,112.35665,45.4412
257.109775,112.359275,45.4591
257.38855,112.36815,45.468575
257.40665,112.3832,45.482925
257.424225,112.439875,45.493375
257.480425,112.4634,45.5074
257.502125,112.47995,45.5203
257.511725,112.482275,45.5348
257.520875,112.491525,45.5425
257.5329,112.5546,45.55645
257.59945,112.57105,45.5685
257.68985,112.583375,45.585325
257.741375,112.661725,45.604
257.793575,112.681775,45.61545
257.886625,112.7003,45.6222
257.9537,112.71225,45.629775
257.96705,112.752125,45.6523
258.059975,112.778975,45.65855
258.11905,112.796525,45.667225
258.131675,112.8354,45.690625
258.159775,112.89705,45.701025
258.18775,112.9198,45.712825
258.223875,112.944125,45.7146
258.285275,112.9561,45.725825
258.330525,112.96165,45.7351
258.380975,112.9877,45.743125
258.41015,113.005175,45.752
258.430425,113.017575,45.764425
258.4336,113.1286,45.7688
258.585275,113.157675,45.780625
258.64455,113.16095,45.78825
258.720525,113.2295,45.793625
258.8138,113.25685,45.800625
259.239025,113.26215,45.811975
259.395325,113.2823,45.81395
259.581725,113.3079,45.82385
259.62675,113.326875,45.82575
259.63695,113.3471,45.832875
259.70315,113.3527,45.850125
259.7557,113.384275,45.86535
259.86385,113.50145,45.88545
259.92455,113.507175,45.89895
259.964125,113.5441,45.90475
260.001,113.550825,45.919875
260.090475,113.55975,45.928125
260.221525,113.57315,45.9365
260.2667,113.594225,45.9521
260.270575,113.606775,45.9642
260.3012,113.734525,45.9712
260.326525,113.7412,45.9864
260.379675,113.765,45.9998
260.411575,114.008375,46.0069
260.435475,114.14675,46.0207
260.445825,114.1999,46.032525
260.574675,114.243,46.041475
260.57875,114.25995,46.053625
260.676325,114.277,46.0654
260.69755,114.305625,46.080325
260.7373,114.312675,46.092275
260.776925,114.340175,46.108
260.9341,114.390125,46.1231
261.01185,114.461325,46.1386
261.017425,114.482,46.14795
261.116625,114.49755,46.170325
261.232375,114.50725,46.1775
261.2679,114.512725,46.187325
261.2988,114.564725,46.20115
261.425175,114.5827,46.21215
261.4311,114.609075,46.228025
261.5024,114.660275,46.236775
261.581525,114.694175,46.255325
261.6141,114.72305,46.266975
261.6972,114.753375,46.284325
261.777075,114.75765,46.296225
261.840825,114.768675,46.30625
261.849,114.80045,46.318325
261.904375,115.03685,46.328725
262.080275,115.04055,46.3437
262.214725,115.057025,46.356025
262.24375,115.10125,46.369975
262.3234,115.3578,46.3843
262.3497,115.4184,46.3885
262.361875,115.696275,46.39615
262.3698,115.919,46.407575
262.5112,116.0026,46.419475
262.578025,116.04355,46.4401
262.63395,116.051175,46.4509
262.666525,116.06475,46.466825
262.827575,116.083525,46.481925
262.9607,116.10075,46.4963
262.9974,116.117075,46.512275
263.377425,116.1618,46.52905
263.41135,116.20145,46.5448
263.434225,116.223575,46.5474
263.6011,116.268175,46.555325
264.298875,116.30315,46.561075
264.339225,116.325675,46.5748
264.53585,116.338625,46.592775
264.588175,116.34495,46.59905
264.61415,116.3532,46.609675
264.63265,116.40015,46.6111
264.6384,116.4514,46.620225
264.71335,116.53555,46.6388
