SPK_SPKC02a,SPK_SPKC03a,SPK_SPKC10a,SPK_SPKC11a
125.4499,132.324225,51.45275,58.7941
125.546775,132.403175,51.470825,58.832175
127.4042,132.862175,51.490375,58.849175
129.102225,133.178075,51.5108,58.944675
129.477475,133.21725,51.532225,59.1551
130.047875,133.2405,51.5483,59.29055
130.146875,133.7517,51.5638,59.393125
130.3498,133.8185,51.583625,59.51125
130.56195,134.175675,51.6001,59.5307
130.69175,134.316225,51.6174,59.67655
130.7697,134.861525,51.643075,59.720025
131.092425,135.029075,51.65755,59.840675
131.31095,135.642875,51.68165,59.8762
131.551875,135.698975,51.697425,59.8991
131.72705,135.859525,51.70675,60.03695
131.971875,135.998875,51.72805,60.0581
132.625925,137.138925,51.7394,60.0834
132.8148,137.2266,51.75245,60.20455
133.0387,137.678175,51.76125,60.281475
133.851425,138.637775,51.76955,60.32405
133.910525,138.69915,51.77915,60.68805
135.39495,138.820175,51.792925,60.7432
135.821375,138.85305,51.8141,60.84305
136.019775,138.8737,51.82545,61.1948
136.136,141.036925,51.838875,61.228375
136.625375,142.822975,51.85725,61.27385
136.73385,142.988675,51.870975,61.28495
138.94665,143.14515,51.8804,61.458525
139.09575,144.032625,51.893625,61.595125
139.541325,144.1775,51.90475,61.655925
139.5757,144.2565,51.91385,61.6668
139.81295,144.27125,51.924425,61.7824
139.987375,144.287425,51.944475,61.8431
140.1589,144.479525,51.956325,61.87235
140.16905,145.298025,51.979675,61.949425
140.367875,145.318175,51.992075,62.0727
140.398825,145.8752,52.01005,62.095625
140.6376,146.0254,52.028975,62.1134
140.657725,146.044475,52.039625,62.1938
140.77535,146.1441,52.05015,62.21905
140.8432,147.054575,52.0624,62.285925
141.287225,147.2479,52.0786,62.334725
141.347725,147.3601,52.101425,62.44735
141.5166,147.369625,52.120175,62.4668
142.0199,147.43615,52.14115,62.82425
142.269625,147.539925,52.1533,62.852375
142.580325,148.29265,52.2024,62.98225
143.0752,148.296575,52.2447,63.007375
143.225325,148.31205,52.2614,63.0881
143.25535,148.333675,52.284225,63.101
144.535125,148.38655,52.29665,63.2674
146.04285,148.495625,52.32185,63.603925
146.088075,148.6194,52.360575,63.92885
146.14835,148.907025,52.3748,64.03025
146.406875,149.058775,52.388975,64.138325
146.4958,151.2301,52.411,64.183475
146.582275,153.6077,52.4211,64.5064
146.705025,153.9696,52.4367,64.5627
146.871625,154.434175,52.4512,64.7284
146.994825,154.74435,52.464225,64.769675
147.467825,154.93675,52.476,64.9198
147.9865,155.131275,52.4937,64.97285
148.0607,155.378875,52.51115,65.006725
148.233625,155.47425,52.5262,65.0148
148.32465,155.488875,52.54535,65.132125
148.4472,156.161,52.5634,65.210775
148.60255,156.47185,52.578725,65.223575
149.950275,156.5366,52.59515,65.246375
151.28645,156.58605,52.6108,65.339725
151.7954,156.643625,52.647475,65.40035
151.88055,156.6513,52.689725,65.45325
153.2691,156.722475,52.701875,65.468275
153.298625,156.75,52.713925,65.564275
153.55575,157.97415,52.72835,65.59465
153.821125,157.997875,52.735925,65.70335
154.390175,158.318775,52.74415,65.744425
154.526425,158.34625,52.7562,65.893225
154.856675,158.38,52.76575,65.956575
155.494575,158.505325,52.776525,65.974425
155.695575,158.5529,52.78715,66.017575
155.88105,158.579125,52.795975,66.09965
156.3274,158.740175,52.81065,66.227475
156.5453,161.770825,52.82655,66.323475
156.81695,162.111725,52.8364,66.637275
156.89655,164.3204,52.843775,66.689275
157.072925,164.396325,52.853625,67.0261
157.153525,164.418375,52.870325,67.084375
157.204725,164.656525,52.8861,67.102825
157.422175,164.680175,52.91145,67.13415
157.45425,165.3562,52.9285,67.1716
157.66715,165.3696,52.9517,67.2543
157.797075,165.400025,52.97315,67.326175
157.953,165.43365,53.004475,67.511175
157.979475,165.481125,53.02095,67.642675
158.146775,165.501775,53.044725,67.68475
158.25315,165.56315,53.0671,67.723175
158.62325,166.7985,53.129075,67.75145
158.64145,166.8396,53.14865,67.8009
158.8907,166.94615,53.168575,67.93565
159.059025,167.037125,53.187225,68.101075
159.221525,167.09335,53.20155,68.273325
159.307925,168.606175,53.221675,68.290225
159.491025,170.36855,53.230575,68.396
159.925275,170.3957,53.2431,68.549025
160.036925,170.539025,53.26005,68.63005
160.656175,171.2434,53.273425,68.8297
160.880775,172.864925,53.288575,68.884375
161.1673,173.091175,53.29765,69.07705
161.52,173.26925,53.310275,69.23155
161.6537,173.303975,53.3209,69.4891
161.677175,174.085225,53.33105,69.525825
162.09375,174.221025,53.3448,69.628375
162.63515,175.146125,53.35815,69.648
162.658775,175.3164,53.372375,69.654675
162.819575,175.463025,53.382775,69.998325
162.9365,175.670425,53.3957,70.138725
163.661225,175.71825,53.41585,70.7915
163.684175,176.50955,53.43085,70.934025
163.834,177.185325,53.447875,71.053625
164.32745,177.594575,53.4685,71.09105
164.357725,181.189475,53.4891,71.17835
164.411975,181.25225,53.51605,71.216425
165.21025,,53.56055,71.2941
165.58695,,53.5991,71.726275
165.6041,,53.612775,71.743675
165.6448,,53.62955,71.755225
165.8334,,53.647725,72.109125
165.904075,,53.664275,72.478375
