SPK_SPKC01a,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC09a
32.71355,46.391375,58.005925,33.3513
33.5749,46.4399,58.019425,33.370325
33.62005,46.708325,58.096775,33.6942
33.7948,46.74475,58.4473,34.287825
34.017725,46.76205,59.497175,34.302525
34.164225,46.783425,59.702475,35.5411
34.185125,46.9718,60.0569,36.018325
34.216075,46.988625,60.0655,36.559025
34.228475,47.01525,60.07555,37.1657
34.2851,47.026025,60.476075,37.1797
34.44095,47.08265,60.540225,37.1861
34.5815,47.14295,61.228,37.5492
34.599525,47.2931,61.24345,37.555675
34.61385,47.3092,61.249075,37.875075
34.918225,47.332425,61.759625,38.460975
35.083875,47.374475,62.152525,38.471375
35.430825,47.394775,62.199975,38.509525
35.4912,47.440425,62.2665,38.5233
35.5249,47.455875,62.315775,38.56215
35.615775,47.55885,62.6687,38.9043
35.6543,47.672275,62.703125,38.91305
35.717125,47.7535,63.1151,38.91755
35.76565,47.799625,63.211,38.922825
36.021875,47.837125,63.277275,38.9396
36.079775,47.9192,63.609925,39.776575
36.12725,47.966375,63.884625,41.4005
36.2199,47.9918,63.926775,42.14225
36.266725,48.06515,64.300775,43.33785
36.4381,48.199325,64.30775,43.344775
36.48245,48.21835,64.31265,43.362
36.708075,48.2425,64.32505,43.767275
37.3433,48.268225,64.33085,46.5618
37.364,48.3517,64.4523,46.576675
37.47515,48.384275,64.49705,46.901525
37.80945,48.43045,64.556375,47.42065
37.8936,48.52525,64.632775,47.426975
38.01115,48.6579,64.89135,48.0517
38.152475,48.69625,64.904325,48.057275
38.345925,48.98345,65.070825,48.0744
38.366875,48.992425,65.340525,48.442575
38.443025,49.015925,65.3795,48.446725
38.46975,49.23115,65.795875,48.453125
38.4836,49.290625,66.14015,48.855025
38.497725,49.3012,66.177975,49.15645
38.570625,49.328275,66.23875,49.839
38.8407,49.34475,66.320825,50.01025
38.882025,49.39135,66.4001,50.29195
38.898975,49.40925,66.70025,50.3141
39.0083,49.5334,66.806525,50.6683
39.0391,49.59515,67.14075,51.0626
39.2622,49.6099,67.157875,51.096325
39.302975,49.624275,67.559975,51.44395
39.39985,49.65665,67.569,51.7965
39.422775,49.669025,67.58585,53.8474
39.751875,49.89935,67.9434,55.661875
39.8028,50.06095,67.952175,55.6686
40.038925,50.0841,68.248125,55.99275
40.058475,50.131925,68.26735,56.15805
40.093125,50.182125,68.6836,56.20145
40.117075,50.21415,69.21905,56.207625
40.1321,50.2969,69.23515,56.216775
40.154875,50.30445,69.255425,56.57755
40.4564,50.3572,69.49845,57.206775
40.497975,50.46625,70.044825,57.998625
40.530375,50.481175,70.4536,58.021575
40.603475,50.493875,70.464,58.0766
40.887525,50.5677,70.47735,58.09255
40.90965,50.578725,70.884225,58.440375
40.9228,50.5995,70.985675,58.731725
40.98895,50.784875,71.36785,58.7393
41.051875,50.804075,71.39875,59.09495
41.061625,50.8361,71.492775,62.188875
41.08685,50.88995,71.75895,62.68075
41.10265,50.9277,71.931825,62.691625
41.29645,50.95205,71.952675,63.6183
41.390375,50.97665,72.2064,63.62225
41.401675,50.997225,72.214075,63.647175
41.410475,51.06105,72.220925,64.51145
41.431425,51.108225,72.2304,64.549425
41.4935,51.190425,72.241625,64.601
41.7853,51.229675,72.488775,64.909
41.8665,51.23945,72.506425,65.849375
41.878525,51.370725,72.512175,65.8721
41.8907,51.38315,72.9838,66.873225
41.905125,51.3924,73.003275,67.1897
41.940425,51.585,73.32705,67.20975
42.005425,51.60165,73.3387,67.6022
42.08725,51.65175,73.49885,67.965725
42.105625,51.68055,73.82425,68.2683
42.115225,51.71265,73.836725,68.27575
42.12105,51.72675,73.95215,68.279275
42.1261,51.780225,74.227975,69.262275
42.131575,51.90875,74.3133,70.073225
42.4065,51.9312,74.673325,70.4752
42.4428,51.9413,75.5414,70.48165
42.48555,51.9615,75.587725,70.4987
42.498375,51.992475,75.834325,70.88995
42.502525,52.048525,75.8469,70.954675
42.515075,52.117975,75.85855,71.146475
42.524725,52.24065,76.371425,71.153775
42.5374,52.253975,76.379425,71.36875
42.561825,52.265775,76.62075,71.375275
42.63185,52.306925,76.657125,71.4011
42.870925,52.339925,76.664175,71.40635
42.915,52.393425,76.9253,71.4104
43.019175,52.41545,77.356375,71.416775
43.316675,52.433875,77.443775,71.4481
43.37055,52.585175,77.49845,71.510425
43.39765,52.6312,77.70155,71.5565
43.411725,52.775075,77.791125,72.209925
43.44745,52.784125,77.8112,72.22405
43.57555,52.813475,77.822075,72.2327
43.7416,52.84085,77.83125,72.528925
43.979225,52.861275,78.17985,72.537575
44.03015,52.887875,78.239,72.9631
44.379525,52.8994,78.4818,72.9985
44.422125,52.913275,78.532875,73.026175
44.467475,52.922475,78.616675,73.859025
44.483875,52.975475,78.624075,74.28795
44.5052,52.986975,78.871625,75.8766
44.522575,53.00025,78.911525,76.267825
44.576325,53.029925,78.92855,76.384725
44.8125,53.0473,78.934775,76.6941
44.835,53.145325,79.285975,77.379525
44.845575,53.25885,79.53245,77.385
44.85675,53.3449,79.91695,77.3916
45.0581,53.365925,79.9242,77.414175
45.0842,53.411375,80.011875,77.46645
45.102625,53.43965,80.340825,77.50535
45.112475,53.468375,80.3594,77.53145
45.120575,53.528575,80.7041,77.716225
45.1442,53.583325,80.740225,77.789525
45.1667,53.618825,80.7737,77.853825
45.188,53.6591,80.987975,78.217375
45.223125,53.700475,80.99915,78.2654
45.384025,53.7148,81.00765,78.571375
45.473975,53.7377,81.0885,78.627
45.537625,53.7696,81.314575,78.63995
45.5607,53.9332,81.32735,79.265525
45.778375,53.984175,81.335975,79.27625
45.829975,53.999975,81.342675,79.914825
45.880175,54.01275,81.77185,79.92
45.8933,54.06815,81.801925,79.9269
46.190175,54.086425,82.131225,79.9418
46.218675,54.1323,82.568825,80.334525
46.24395,54.159025,82.58355,80.3639
46.36585,54.168275,83.051825,80.7481
46.41485,54.17875,83.343275,81.023875
46.5881,54.1894,83.372475,81.352
46.860425,54.199475,83.390625,81.801925
46.975375,54.26045,83.431575,81.83605
47.1231,54.500225,83.5395,82.203375
47.1519,54.51425,83.556525,82.2527
47.2311,54.5361,83.912175,82.608875
47.259675,54.5496,83.95955,82.614425
47.2793,54.5839,84.052,83.06235
47.3073,54.61675,84.1067,83.53205
47.3426,54.631225,84.358975,84.00085
47.38775,54.70945,84.530525,84.386175
47.645575,54.8137,84.619775,84.582975
47.65935,54.827925,84.762475,84.632325
47.6725,54.869975,84.801475,85.069975
47.6986,54.881825,84.988475,85.426625
47.72185,54.88905,84.995375,85.43205
47.871925,54.90045,85.00655,85.437425
47.97685,54.91525,85.0212,85.4583
48.0466,54.941875,85.390475,85.9711
48.10075,54.994925,85.434025,85.98305
48.227925,55.0042,85.4565,85.98925
48.295075,55.065275,85.624575,86.913375
48.3166,55.10155,85.6358,87.264575
48.733075,55.13555,85.6662,87.282125
48.802225,55.177975,85.961825,88.484975
48.845725,55.3465,85.992775,88.49045
48.909425,55.3883,86.53085,88.655925
49.04605,55.500225,86.831175,88.737225
49.2483,55.548675,87.2498,89.41525
49.271125,55.5639,87.2629,89.422825
49.4133,55.576725,87.282725,89.64675
49.44855,55.663575,87.3102,89.650775
49.665725,55.68445,87.426675,90.270575
49.815925,55.776275,87.6763,90.600825
49.847475,55.785125,87.71015,90.608675
49.973025,55.801625,87.969225,91.673875
50.21385,55.825425,88.16835,92.2657
50.281925,55.847075,88.1782,93.27465
50.32735,55.867825,88.1853,93.70425
50.49865,55.8964,88.442975,94.098175
50.667325,55.90575,88.606625,94.83145
50.9173,55.92705,88.6477,94.83705
51.0655,56.0335,88.805825,94.845975
51.101275,56.13325,88.92285,94.857875
51.116625,56.207,88.947125,94.913775
51.12865,56.24115,89.03025,95.7662
51.145725,56.297175,89.15415,96.1471
51.15615,56.35215,89.2042,96.152625
51.17445,56.3899,89.238575,96.542025
51.20935,56.403,89.40125,96.57775
51.4605,56.413575,89.41145,97.4085
51.50085,56.422575,89.425925,97.86575
51.52585,56.43355,89.735225,97.87125
51.5487,56.456275,89.855625,97.9129
51.561475,56.46535,89.929675,97.99495
51.716975,56.4777,89.946225,98.3282
51.953875,56.485375,89.986875,98.353025
52.0381,56.49515,90.274775,98.364575
52.073825,56.532725,90.28415,99.1839
52.096225,56.5507,90.289475,99.188475
52.1245,56.6085,90.309,99.6473
52.460525,56.620075,90.55415,101.494375
52.48095,56.63335,90.61425,101.503275
52.508025,56.6354,90.887625,101.53715
52.580875,56.732425,90.892,101.70315
52.6206,56.755825,90.896575,102.237675
52.656125,56.769825,90.921575,102.26135
52.984825,56.78,91.22695,102.6112
53.00405,56.797325,91.241775,102.625575
53.027675,56.80785,91.251025,102.663775
53.0494,56.8401,91.258975,102.93235
53.264925,56.844475,91.519,103.453775
53.28425,56.86815,91.81965,103.4722
53.304025,56.873925,91.841,103.869425
53.3113,56.90985,92.1449,104.2863
53.317275,56.925025,92.4346,104.827575
53.33165,56.947225,92.448575,106.0287
53.347875,56.95715,92.77155,106.050075
53.396325,56.973175,92.7827,107.58675
53.415275,56.985425,93.0731,107.6073
53.429525,56.995125,93.08575,108.3547
53.48515,57.032625,93.250475,108.404125
53.527225,57.0427,93.3826,108.436225
53.6454,57.053925,93.412825,108.446775
53.757025,57.069125,93.613325,108.478875
53.769075,57.07975,93.672025,109.257575
53.782275,57.089975,94.101725,109.692925
53.789925,57.101525,94.833025,109.705725
53.826775,57.1133,94.925275,112.88325
53.90025,57.137725,95.2479,113.694975
53.944025,57.148925,95.729375,114.356625
54.20895,57.1592,96.1786,114.386725
54.286075,57.167625,96.9778,115.156475
54.318,57.17735,97.412825,115.3432
54.348475,57.207975,98.354675,116.378175
54.383175,57.214675,98.730775,116.3888
54.499125,57.23555,99.187,116.39975
54.56635,57.247775,99.20225,116.52425
54.700175,57.2535,99.468625,116.569325
54.7642,57.266475,99.479775,116.61485
54.870775,57.293575,100.570525,116.82795
54.91825,57.309975,101.071075,117.2659
54.946,57.32615,101.445225,117.2753
54.985025,57.336075,101.481325,117.33505
55.022225,57.350475,102.076675,117.587
55.12855,57.37495,102.462325,117.603925
55.3196,57.38095,103.85615,117.718875
55.366425,57.401875,104.2529,117.72595
55.43615,57.413825,104.811025,118.023825
55.529025,57.434625,104.89435,118.476425
55.5635,57.448075,106.0233,118.84405
55.5854,57.47435,106.312675,119.13335
55.606575,57.48205,107.207225,119.154375
55.629,57.49255,107.21345,119.16025
55.649275,57.5021,107.56415,119.60995
55.926025,57.526,108.022625,119.6192
55.986725,57.5843,108.347675,120.735
55.998925,57.62625,108.462325,120.74245
56.01385,57.6785,108.6909,120.767125
56.0487,57.6904,109.2237,121.198825
56.0727,57.70365,109.6888,123.33085
56.2041,57.71285,109.720875,127.4643
56.312075,57.72615,110.0123,127.48005
56.322375,57.7363,110.551225,127.547825
56.344275,57.74615,110.887925,128.2593
56.4852,57.7596,111.590375,128.2636
56.6143,57.8117,112.74125,128.288225
56.623825,57.82075,112.965775,128.304475
56.635925,57.831725,115.06015,128.5696
56.65475,57.84625,115.06825,128.5857
56.865725,57.86585,115.07965,128.62645
56.912375,57.8832,115.0871,130.4081
56.935,57.90905,115.192625,130.416975
56.956875,57.92355,115.32925,130.952175
57.074675,57.974325,115.335175,131.058575
57.26575,57.9931,115.69925,131.4782
57.27685,58.022075,115.9913,131.58195
57.382325,58.153575,116.289675,131.6553
57.5061,58.1684,116.306725,131.672775
57.523525,58.18365,116.353425,131.983075
57.544525,58.2091,117.245175,131.9906
57.58845,58.234875,117.588475,132.009025
57.647675,58.2465,117.9768,132.28065
57.828525,58.259325,117.999275,132.595225
57.936625,58.273,118.2047,132.623375
57.952475,58.29385,118.227125,133.1973
57.96105,58.304475,118.4232,134.7083
57.971525,58.343975,118.4445,137.5126
57.9996,58.4262,118.7299,141.27035
58.042725,58.438575,118.753125,141.2881
58.13665,58.470225,118.766675,141.298625
58.293425,58.4792,119.127375,141.77425
58.322725,58.4983,119.1458,141.779
58.3909,58.525675,119.16025,141.78515
58.5652,58.538675,119.238625,141.9133
58.61635,58.57035,119.5954,141.92415
58.633325,58.580975,119.6069,141.929025
58.6436,58.604475,119.840275,142.3672
58.664325,58.638975,120.364825,142.37705
58.71385,58.71755,120.37415,143.311075
58.842825,58.759825,120.38365,143.558425
59.041725,58.786575,120.389525,143.851725
59.080575,58.79815,120.77025,144.99505
59.09955,58.812225,120.789325,145.574075
59.118125,58.8222,120.859475,147.2012
59.16325,58.835175,120.8823,150.2766
59.19605,58.84405,121.18795,150.289525
59.215825,58.860625,121.47435,150.67955
59.240475,58.87745,121.484675,150.72995
59.259625,58.890875,121.491675,151.20385
59.54595,58.9013,121.5517,151.554725
59.560875,58.91305,121.760275,151.5706
59.575025,58.925925,121.7682,152.95685
59.589775,58.937625,121.7728,153.0625
59.65255,58.94615,121.8199,155.49545
59.68045,58.958575,122.224975,155.5123
59.689225,58.977325,122.55905,155.598975
59.708825,58.9891,122.624975,155.60725
59.7203,58.99825,122.977475,155.66775
59.7367,59.024,122.983675,155.6913
59.764025,59.03395,122.987775,156.063575
59.8314,59.05885,122.99365,156.328625
59.85165,59.07805,122.99925,156.345225
60.066875,59.1147,123.29095,156.377925
60.223425,59.209,123.2978,156.63415
60.260525,59.284425,123.313125,159.0534
60.460025,59.2964,123.31985,159.058575
60.473575,59.3085,123.7447,159.066775
60.486975,59.3206,123.757725,159.08465
60.503275,59.331725,123.763125,159.12095
60.5956,59.347875,124.276375,159.178725
60.647775,59.359225,124.28405,159.372025
60.9863,59.3695,124.28945,159.419375
61.000225,59.3848,124.6879,159.46385
61.017375,59.4071,125.273475,159.49625
61.05485,59.417125,125.6714,159.53115
61.616325,59.4274,125.679725,159.565
61.669575,59.437125,126.1798,159.916475
61.922275,59.460475,126.19905,160.00595
62.123125,59.4825,126.207975,160.02485
62.144625,59.5544,126.34715,160.058975
62.558225,59.591075,127.254725,160.07145
62.58655,59.618875,127.848175,160.44395
62.59525,59.6313,127.868875,160.4823
62.603325,59.65635,128.278375,160.490875
62.6275,59.67575,128.5157,160.5055
62.64625,59.690175,128.81255,160.549675
62.6727,59.7262,128.834725,160.764525
62.700475,59.74105,128.858475,160.839725
62.7407,59.754975,130.04745,160.86085
62.78395,59.7723,130.3631,160.8715
62.814525,59.787375,130.378775,160.881925
62.8277,59.801225,130.65315,161.135525
62.8366,59.836175,130.92255,161.30015
62.8749,59.851575,130.93235,161.318725
63.0721,59.861525,131.13825,161.345725
63.083825,59.8753,131.42455,161.3552
63.104575,59.925275,131.459925,161.533925
63.159775,59.971875,131.603275,161.5425
63.189025,59.989425,131.991775,161.546475
63.237125,60.01315,132.01885,161.574275
63.32505,60.028775,132.5964,161.7311
63.541575,60.038175,133.157775,162.116475
63.574025,60.04635,133.179075,162.139325
63.58715,60.0923,134.58975,162.143575
63.605075,60.1002,134.859025,162.14745
63.6567,60.243325,134.876975,162.152175
63.703975,60.276425,135.748825,162.158525
63.935525,60.306075,136.342,162.251725
64.04145,60.319425,136.4495,162.2987
64.080125,60.33345,136.9151,162.3012
64.127825,60.34505,137.505525,162.3207
64.1635,60.3585,137.514475,162.331375
64.209375,60.380625,138.8481,162.43595
64.2992,60.3956,140.0774,162.52765
64.378875,60.406925,140.173075,162.652825
64.485475,60.419275,141.2512,162.658775
64.495275,60.4304,141.26625,162.668575
64.511,60.46805,141.270325,162.7229
64.519725,60.6073,141.2994,162.801775
64.537975,60.74455,141.31165,162.803975
64.549525,60.761175,141.427375,162.8113
64.56455,60.7736,141.732875,162.8197
64.594325,60.782375,141.761625,162.837825
64.61805,60.8071,141.768025,162.88655
64.628525,60.81895,141.776675,163.032875
64.635375,60.860175,141.898925,163.0885
64.6401,60.8997,142.867725,163.18035
64.6511,60.915325,143.00755,163.1863
64.65965,60.945725,143.513275,163.364
64.6907,61.002,144.124775,163.420075
64.878725,61.01445,144.52805,163.42775
64.905525,61.045925,145.213075,163.432175
64.951525,61.061125,145.221175,163.43655
64.991475,61.095475,146.33785,163.442025
65.0349,61.108025,146.8415,163.44705
65.0669,61.120225,147.2033,163.4509
65.29115,61.155425,147.6407,163.454625
65.3323,61.1781,147.65525,163.463825
65.379875,61.188425,148.061175,163.47095
65.3937,61.198725,148.069825,163.691075
65.655025,61.216625,148.3886,163.709425
65.77995,61.328675,148.425775,163.74335
65.8051,61.357825,148.6611,163.77725
65.82845,61.41925,148.66795,164.04985
65.83655,61.43805,148.69415,164.09225
65.84995,61.44965,148.995575,164.340075
66.0885,61.460725,149.002775,164.55595
66.133225,61.473675,149.548725,164.607075
66.145775,61.5067,150.0485,165.42405
66.252825,61.54095,150.27665,165.8838
66.27115,61.551225,150.6968,169.79365
66.306825,61.580475,151.544575,170.862175
66.321225,61.59345,151.5539,173.172525
66.331575,61.797425,152.16935,173.174075
66.33965,61.874825,152.63935,174.067675
66.3564,61.8908,153.0625,176.2236
66.398275,61.946225,154.169925,177.4095
66.497475,61.958275,155.460025,179.454775
66.644075,61.9801,155.48,179.57895
66.6584,61.989125,155.495375,180.89995
66.806625,62.0015,157.6669,180.923
66.85735,62.0155,158.0814,181.180075
66.910675,62.024175,158.50955,185.701425
67.13325,62.03885,159.04035,186.46405
67.1534,62.04795,159.051375,186.78775
67.182425,62.08245,159.0714,187.651075
67.18385,62.095725,159.64915,187.76515
67.19155,62.1071,159.785825,189.8417
67.2027,62.126375,160.520225,190.645925
