SPK_SPKC05a,SPK_SPKC07a,SPK_SPKC08a,SPK_SPKC11a,SPK_SPKC12a
221.297775,366.147875,210.92695,232.573225,206.20635
221.4544,366.2457,210.9668,232.6763,206.32375
221.612725,366.3363,211.021525,232.854175,206.4525
221.718675,366.34065,211.082375,233.192525,206.545
221.825725,366.437075,211.11625,233.84535,206.719575
222.13725,366.4497,211.12165,234.11785,206.85965
222.233875,366.524325,211.1454,234.273625,206.90055
222.3027,366.568675,211.18535,234.554825,206.924175
222.777025,366.572625,211.208975,234.588525,206.9328
222.9403,366.675175,211.2665,235.168475,206.9363
223.092075,366.710075,211.331175,235.18115,207.1307
223.223775,366.7997,211.421975,235.40475,207.1381
223.2583,366.959725,211.456525,235.899375,207.346525
223.336925,367.3636,211.5078,236.02385,207.393075
223.3918,367.391025,211.656,236.10325,207.615925
223.63595,367.395525,211.6717,236.3061,207.792125
223.808675,367.4037,211.790625,236.44905,207.850575
223.855975,367.4276,211.835175,236.513075,208.10035
223.908525,367.6173,211.845825,236.70895,208.1064
223.959175,367.8299,211.8609,236.739775,208.34235
223.98485,367.98565,211.8845,237.381775,208.39455
224.05825,368.01945,211.954675,237.9586,208.604525
224.179475,368.06175,211.9688,238.079825,208.660925
224.21595,368.60885,211.974075,238.737525,208.7459
224.283725,368.6235,211.992625,239.2385,208.7599
224.35095,368.69185,212.00445,239.746225,208.901825
224.6533,368.704525,212.032175,239.8247,208.909475
224.69335,368.7696,212.16165,239.97255,209.0774
225.187525,368.8335,212.637525,239.98935,209.081875
225.2756,368.85655,212.67195,240.01765,209.112
225.91315,368.97755,212.83625,240.043975,209.32175
226.1363,369.023,212.874025,240.39875,209.441975
226.8231,369.044975,212.9249,240.5799,209.518875
227.2057,369.102175,212.9389,240.6963,209.833675
227.480925,369.203525,212.9483,240.75815,210.20015
227.684025,369.2119,212.9808,240.8356,210.296075
227.74985,369.39205,213.00005,241.024025,210.306075
228.140525,369.529975,213.04395,241.0785,210.43825
228.234475,369.571325,213.0912,241.11635,210.4449
228.51275,369.5881,213.097075,241.19675,210.599275
228.580475,370.03125,213.1138,241.23565,210.643775
228.8817,370.05025,213.16305,241.368075,210.672175
228.9642,371.01315,213.2041,241.433,210.709975
229.0335,371.1115,213.307325,241.439375,210.723975
229.224725,371.176725,213.319275,241.5,210.7333
229.4072,371.20685,213.3627,241.5964,210.80965
229.5834,371.22415,213.401225,241.642525,210.845975
229.71315,371.48755,213.484475,242.02055,210.93145
229.844775,371.5061,213.51615,242.43165,210.958525
230.18315,371.655,213.523425,243.0439,210.98585
230.452125,371.864325,213.527825,243.52405,211.021675
230.5243,371.90185,213.54515,243.55865,211.0455
230.817225,371.9769,213.562975,243.721125,211.114875
230.960425,371.996325,213.588975,243.877275,211.1542
231.03295,372.099075,213.630575,243.879675,211.2194
231.2147,372.128925,213.637925,243.935275,211.25265
231.4067,372.226775,213.651425,244.41685,211.321675
231.987825,372.251025,213.852675,244.590525,211.3613
232.1056,372.3437,213.9449,244.6717,211.413525
232.180175,372.3532,213.95305,244.724075,211.417325
232.225025,372.401375,213.964625,244.770925,211.436925
232.579025,372.41995,214.0172,245.606325,211.45685
232.6944,372.4426,214.039525,245.745425,211.5469
232.7255,372.459025,214.066,245.830025,211.666225
233.732625,372.486575,214.11395,246.115625,211.716725
233.761425,372.58665,214.13185,246.30835,211.7997
233.891125,372.5904,214.205025,247.21415,211.8768
234.108425,372.6287,214.22995,247.351325,211.883075
234.2087,372.652625,214.24975,247.422275,211.94385
234.29325,372.68495,214.6583,247.56275,211.986675
234.39265,372.708125,214.691875,247.577325,212.00265
234.41715,372.729375,214.74975,248.467175,212.08715
234.474925,372.762825,214.797875,248.700525,212.1021
234.631225,372.838675,214.8295,248.829675,212.145475
234.734225,372.901025,214.8462,248.863325,212.453725
234.818125,372.914075,214.8846,249.01675,212.49915
235.037575,372.91775,215.079575,249.0573,212.58075
235.222875,373.019575,215.161325,249.523725,212.651975
235.384625,373.13525,215.17055,249.69995,212.68765
235.805125,373.16885,215.19365,249.77815,212.719225
235.99475,373.1938,215.205925,250.102825,212.741725
236.135625,373.20025,215.22665,250.388575,212.75555
236.1853,373.223875,215.278025,251.035475,212.8026
236.34645,373.249175,215.303475,251.051625,212.881725
236.4786,373.2564,215.32335,251.07465,212.888775
236.8338,373.4108,215.36895,251.102325,212.910575
236.92215,373.446625,215.389975,251.335525,213.035125
237.624075,373.57375,215.4333,251.401875,213.08715
237.798975,373.598725,215.451425,251.406975,213.128075
238.003,373.621525,215.464225,251.666475,213.239175
238.041675,373.6426,215.4785,251.7629,213.25645
238.135925,373.6512,215.483975,252.592625,213.262925
238.441325,373.689875,215.4901,253.06035,213.318775
239.433775,373.703875,215.497075,253.198,213.4103
239.5087,373.719375,215.5111,253.39515,213.441925
239.60345,373.73345,215.54945,253.665875,213.492375
239.810675,373.8866,215.618825,253.9938,213.498575
239.910225,373.9371,215.630425,254.0372,213.596775
239.96295,373.9629,215.694775,255.051225,213.6433
240.06335,374.05015,215.730325,255.2974,213.704725
240.13615,374.117675,215.746375,255.814775,213.810675
240.2087,374.138625,215.77025,255.84705,213.871075
240.2765,374.1765,215.8025,255.9638,213.9043
240.675175,374.18425,215.819925,256.022775,213.94105
240.9,374.211475,215.88695,256.122625,213.975025
240.9979,374.278025,215.9101,256.51845,214.019325
241.10615,374.361925,215.93175,256.6084,214.056225
241.76955,374.4007,215.974075,256.81955,214.087225
241.818975,374.41995,216.02535,256.99065,214.090475
242.162,374.465375,216.290575,257.035175,214.257375
242.8338,374.742875,216.4111,257.334875,214.434825
242.982275,375.632175,216.42445,257.859575,214.46305
243.326725,375.790525,216.573075,258.70715,214.638425
243.487825,375.85,216.58575,258.774725,214.64385
243.5516,375.8998,216.60435,258.8924,214.65715
243.607825,375.923,216.6557,259.016525,214.67885
243.643575,375.971,216.6777,259.772325,214.7029
243.729325,375.975575,216.785475,259.83085,214.736875
243.777325,376.0076,216.801725,259.8641,214.83795
243.80985,376.06115,216.890075,260.262625,214.885925
243.8445,376.09565,216.901,260.266675,214.904925
244.045275,376.127025,216.923425,260.597275,214.94495
244.091275,376.143075,216.935325,261.821975,215.1024
244.260425,376.1838,216.971125,261.9668,215.13
244.5765,376.249925,217.0473,262.058425,215.153425
244.737575,376.36095,217.07015,262.3749,215.3078
244.946075,376.415,217.10425,262.407075,215.325425
245.14125,376.448875,217.115875,262.6685,215.442075
245.23265,376.551775,217.15035,262.6791,215.498375
245.3106,376.59365,217.21255,262.9138,215.53125
245.48405,376.62635,217.552175,263.1176,215.561925
245.67035,376.6303,217.603425,263.327175,215.617975
245.739925,376.65955,217.69375,263.568275,215.64605
245.85015,376.675975,217.712875,263.591625,215.706525
245.975225,376.70945,217.84705,263.725925,215.74215
246.0748,376.716925,217.85955,263.756425,215.83345
246.1738,376.7243,218.01135,263.81265,215.838725
246.2834,376.760825,218.026525,264.119075,215.909
246.404775,376.823475,218.1028,264.951075,215.952375
246.629725,376.8398,218.115,264.975475,216.027775
246.765425,376.846,218.2551,265.289775,216.068
247.517525,376.924875,218.2639,265.361725,216.116875
247.78705,376.93735,218.271525,265.96295,216.161
247.98795,377.001425,218.2979,266.181625,216.172825
248.2735,377.0791,218.3155,266.7046,216.2238
248.369125,377.099425,218.327875,267.041925,216.427325
248.581775,377.1115,218.33545,267.0516,216.48175
248.7097,377.1484,218.355925,267.3177,216.512675
248.731875,377.180525,218.36725,267.67455,216.549125
248.848325,377.187,218.3838,268.12635,216.589675
249.024175,377.377525,218.394175,268.3017,216.6329
249.06825,377.442875,218.40615,268.459375,216.66925
249.1641,377.49615,218.426825,268.4893,216.760675
249.222925,377.50095,218.466625,268.548275,216.877025
249.938075,377.56085,218.48325,269.1174,216.886025
250.017375,377.607075,218.585525,269.65315,216.894575
250.089825,377.7772,218.611375,269.83465,216.908975
250.202625,377.9061,218.615275,269.870475,216.930825
250.367025,378.091975,218.671125,269.87205,216.969825
250.4163,378.09565,218.9446,269.88895,217.0207
250.511225,378.696075,219.188825,269.891525,217.08
250.8098,378.8209,219.249575,270.085675,217.119675
250.92505,378.879225,219.340425,270.103775,217.121775
251.0739,378.891725,219.363875,270.36225,217.17315
251.17925,378.8999,219.490675,270.4579,217.49535
251.880225,378.911025,219.5885,270.465025,217.6383
252.742475,378.916875,219.670675,270.674175,217.7589
252.7633,378.926225,219.6895,270.7533,217.84025
252.998425,379.0064,219.7094,270.815725,217.868025
253.4453,379.039275,219.751525,270.91065,217.938825
253.509225,379.119175,219.76655,271.02585,218.0393
253.619425,379.1889,219.84985,271.285075,218.081375
253.63475,379.1947,219.890875,271.542925,218.103875
253.7025,379.232475,220.034125,271.69655,218.106525
253.811425,379.30125,220.038475,272.159675,218.159975
253.84975,379.317875,220.075875,272.186425,218.188775
253.91685,379.3408,220.2037,272.59705,218.22965
254.156825,379.392425,220.20865,272.7019,218.27495
254.229425,379.4181,221.7437,273.05505,218.30275
254.405525,379.437925,223.056575,273.1831,218.3473
254.50615,379.474575,224.7685,273.406725,218.370425
254.70905,379.53275,224.782125,273.549775,218.39255
254.768875,379.540575,224.79975,274.1351,218.42715
254.85535,379.587575,224.8466,274.322125,218.432675
254.916025,379.623225,224.86,274.741725,218.49565
255.17515,379.63705,224.88675,274.779125,218.517425
255.2435,379.663875,224.932275,274.96235,218.579125
255.4014,379.74845,224.963175,275.281675,218.6659
255.6278,379.7839,224.9687,275.44115,218.700675
256.03625,379.8593,225.037725,275.5014,218.7274
256.2038,380.009375,225.057575,275.806975,218.751325
256.3428,380.1381,225.06035,275.99945,218.7558
256.624525,380.16025,225.28575,276.0874,218.78065
256.66465,380.178625,225.333125,276.205625,218.831825
256.814625,380.1952,225.40665,276.3027,218.9349
256.9937,380.239025,225.508225,276.34735,219.06245
257.108575,380.24575,225.521775,276.59455,219.10735
257.19725,380.253375,225.5264,277.247325,219.16295
257.247825,380.3965,225.665525,277.6866,219.170975
257.354175,380.430925,225.72305,277.8677,219.219675
257.6553,380.47025,226.08945,278.7624,219.25535
257.710525,380.534875,226.119125,278.7831,219.32335
257.833925,380.62155,226.13585,278.947825,219.360225
257.89005,380.66125,226.197875,279.060175,219.38235
258.051875,380.69665,226.216025,279.240475,219.502275
258.067925,380.720275,226.22655,279.606225,219.53725
258.19345,380.733775,226.2555,279.697775,219.566425
258.351,380.742325,226.261475,280.02065,219.60245
258.4373,380.787975,226.338825,280.5341,219.6215
258.574025,380.823075,226.36095,280.638775,219.628025
258.662025,380.882125,226.39505,280.9533,219.667975
258.69285,380.899225,226.40635,282.0316,219.7556
258.86025,380.914675,227.1139,282.035875,219.852125
258.938525,380.95685,227.151475,282.331925,219.978675
259.09425,381.02745,227.16715,282.38375,219.989125
259.357925,381.0813,227.1769,282.406525,220.003575
259.426675,381.104925,227.258625,282.57025,220.0485
259.56095,381.605175,227.3066,282.669275,220.162175
259.7319,381.85695,227.3216,283.173725,220.2686
259.964875,382.432875,227.338675,283.5606,220.5503
260.248625,382.4935,227.365925,283.6869,220.6147
260.63435,382.5077,227.40055,283.87435,220.63455
260.737525,382.64065,227.404425,283.893875,220.718875
260.932825,382.64765,227.4314,283.9854,220.888975
261.0183,382.7266,227.5225,284.142775,221.1255
261.1038,382.743775,227.9638,284.36685,221.242325
261.184325,382.747975,227.9896,284.42305,221.32515
261.25425,382.85195,228.0251,284.455375,221.39145
261.3028,382.9227,228.959775,284.864825,221.517675
261.38015,383.020225,229.7402,285.1835,221.529625
261.50905,383.086325,230.199175,285.3393,221.589425
261.593475,383.148075,230.246825,285.40265,221.68055
261.64865,383.229725,230.3222,285.472075,221.7509
261.74035,383.26015,230.481625,285.654025,221.802775
262.02595,383.26525,230.50105,285.89575,221.8062
262.132125,383.269625,230.513275,285.92125,221.861175
262.1892,383.348175,230.5317,286.1498,221.92845
262.299725,383.400675,230.7082,286.222925,222.0339
262.366725,383.431125,230.720275,286.614125,222.175825
262.448925,383.4914,230.728825,286.65235,222.225575
262.687775,383.7139,230.782625,286.7368,222.23025
262.857775,383.718475,230.8195,287.2148,222.2872
263.092975,383.74435,230.840175,287.29745,222.375925
263.234625,383.75165,231.00775,288.164825,222.4545
263.33285,383.807025,231.047075,288.961025,222.519525
263.357575,384.0415,231.094425,289.03455,222.5238
263.535325,384.07065,231.33655,290.4899,222.6432
263.561475,384.165475,231.347375,290.4909,222.88615
263.6868,384.247975,231.769575,290.784,222.970825
263.798975,384.26295,231.854275,290.808275,223.167125
