SPK_SPKC05a
200.00455
200.009775
200.024625
200.0328
200.038575
200.044975
200.051725
200.059275
200.06605
200.099225
200.128725
200.146525
200.16865
200.22725
200.257075
200.2902
200.323975
200.3422
200.352775
200.36215
200.36795
200.3729
200.378375
200.3833
200.3884
200.407025
200.413275
200.4196
200.426225
200.432075
200.43885
200.449
200.456575
200.465
200.482475
200.5041
200.521775
200.56065
200.595875
200.635675
200.670175
200.70075
200.725025
200.739575
200.75255
200.758175
200.76245
200.76605
200.7696
200.7734
200.7767
200.780225
200.7834
200.7869
200.798825
200.8031
200.807825
200.812825
200.82755
200.834125
200.850375
200.85795
200.873575
200.88635
200.956775
200.992525
201.009575
201.01805
201.025375
201.0307
201.0348
201.038975
201.043925
201.0479
201.051975
201.068275
201.076775
201.0859
201.097575
201.11125
201.12545
201.203125
201.2415
201.2905
201.3232
201.35875
201.405
201.4273
201.435525
201.44175
201.445975
201.44965
201.4532
201.45665
201.459875
201.463125
201.466425
201.478475
201.482375
201.49055
201.494875
201.508525
201.519
201.536225
201.54655
201.5619
201.574975
201.582475
201.5922
201.6089
201.662925
201.690575
201.72755
201.7765
201.810575
201.859225
201.91625
201.929625
201.93705
201.9446
201.949775
201.95365
201.95705
201.961025
201.964675
201.971575
201.9758
201.98385
201.987875
201.992475
201.997
202.011025
202.0183
202.0246
202.03225
202.0489
202.062
202.0716
202.091175
202.11085
202.143825
202.169875
202.23485
202.300925
202.342075
202.389875
202.438675
202.4599
202.4726
202.483325
202.49025
202.494975
202.501125
202.5086
202.519625
202.52585
202.5308
202.5362
202.54225
202.54745
202.551525
202.560925
202.56755
202.573925
202.58
202.585175
202.6079
202.61685
202.638275
202.64865
202.6679
202.6993
202.737475
202.7861
202.821225
202.86115
202.8769
202.888925
202.897075
202.905125
202.91685
202.92725
202.944875
202.951925
202.95895
202.965675
202.971975
202.97805
202.984925
202.9897
202.994425
202.99945
203.0049
203.01
203.013725
203.02305
203.028475
203.039075
203.0546
203.0622
203.075575
203.081525
203.0883
203.09515
203.10265
203.109825
203.118875
203.12645
203.1337
203.14025
203.148325
203.165025
203.178425
203.1862
203.19975
203.23945
203.2532
203.2742
203.2998
203.329025
203.362275
203.39565
203.436225
203.451425
203.459875
203.466425
203.472025
203.4762
203.480375
203.4851
203.48955
203.49895
203.5027
203.506825
203.511475
203.5209
203.526175
203.53195
203.542225
203.549425
203.554925
203.5668
203.57405
203.58515
203.60475
203.612925
203.634025
203.64605
203.652475
203.65745
203.663475
203.67625
203.68245
203.6885
203.704225
203.7095
203.714475
203.71935
203.72355
203.728225
203.7336
203.739475
203.7449
203.75445
203.759575
203.764025
203.768625
203.775075
203.78025
203.78985
203.79465
203.79945
203.817025
203.825625
203.838825
203.849225
203.854725
203.86435
203.8748
203.8867
203.894225
203.9001
203.906
203.91815
203.962975
203.97575
203.985025
204.006275
204.01685
204.02895
204.052625
204.069575
204.07855
204.09035
204.104925
204.125025
204.142775
204.158675
204.169925
204.176825
204.18445
204.190175
204.197325
204.208525
204.22275
204.22965
204.236175
204.2477
204.252625
204.261925
204.266575
204.279875
204.303275
204.327425
204.3369
204.350025
204.3643
204.374925
204.381825
204.3928
204.397925
204.402975
204.40875
204.414975
204.42635
204.43085
204.444425
204.45465
204.4601
204.47215
204.489175
204.49795
204.503025
204.5089
204.5142
204.52055
204.525825
204.53585
204.541075
204.558925
204.563975
204.570175
204.57535
204.5811
204.5863
204.5928
204.599075
204.616075
204.623175
204.629325
204.64195
204.66005
204.6685
204.682725
204.7198
204.730175
204.77625
204.8031
204.83795
204.875925
204.91645
204.939875
204.94935
204.957525
204.9715
204.9839
204.990175
204.9996
205.01745
205.027775
205.037
205.05255
205.0643
205.08335
205.119075
205.17275
205.2069
205.2469
205.2822
205.305825
205.339875
205.3712
205.386625
205.397775
205.40545
205.41295
205.419875
205.427925
205.433525
205.458475
205.48575
205.510625
205.5478
205.566725
205.5919
205.61595
205.648075
205.67625
205.713075
205.760525
205.798125
205.8326
205.866525
205.884675
205.890525
205.895
205.898975
205.902725
205.9064
205.91035
205.9145
205.91945
205.929225
205.93575
205.94215
205.950425
205.97265
205.987475
206.020925
206.054225
206.095175
206.12395
206.13895
206.148425
206.155225
206.16075
206.175225
206.1877
206.19605
206.206275
206.21595
206.22375
206.23285
206.244725
206.25775
206.2814
206.3148
206.3284
206.3579
206.375
206.397975
206.4253
206.469725
206.507
206.53715
206.59155
206.624925
206.664675
206.717225
206.726725
206.733175
206.73835
206.7421
206.748875
206.7524
206.768175
206.77175
206.776525
206.7817
206.788625
206.79585
206.82945
206.8559
206.877
206.9154
206.9622
207.008725
207.045075
207.091375
207.137
207.165225
207.180575
207.19295
207.203375
207.210475
207.2184
207.2249
207.230075
207.235325
207.241275
207.248475
207.254775
207.261875
207.27095
207.287925
207.30685
207.339325
207.4012
207.4748
207.523625
207.563775
207.600675
207.640925
207.67405
207.690175
207.700725
207.7075
207.7169
207.721425
207.725725
207.730025
207.74105
207.74585
207.7524
207.758725
207.78245
207.792575
207.846325
207.8709
207.902325
207.95705
207.98675
208.039125
208.063575
208.088
208.117975
208.1462
208.174725
208.204375
208.239225
208.264825
208.30775
208.355775
208.384175
208.4142
208.44245
208.472925
208.514525
208.561175
208.59815
208.63625
208.67625
208.7132
208.7553
208.7809
208.811625
208.8249
208.833775
208.840725
208.84515
208.8527
208.863
208.8677
208.87195
208.876825
208.882875
208.887825
208.893375
208.90785
208.922725
208.9507
208.960025
208.9703
208.9826
208.99555
209.01405
209.030675
209.0536
209.126125
209.1605
209.210425
209.2729
209.314025
209.341925
209.368125
209.379975
209.3897
209.398875
209.4045
209.40985
209.41525
209.419825
209.427225
209.4523
209.464725
209.503675
209.534575
209.56355
209.597225
209.6449
209.6992
209.7414
209.768675
209.7968
209.833125
209.87415
209.8976
209.9244
209.951675
209.9796
210.015675
210.04485
210.0766
210.095875
210.1157
210.151975
210.178125
210.21015
210.2401
210.277125
210.3063
210.34035
210.3798
210.41345
210.4595
210.48865
210.537975
210.56615
210.595075
210.625075
210.65735
210.682625
210.71085
210.74085
210.758725
210.7888
210.814875
210.8572
210.885575
210.916275
210.963
211.016225
211.0553
211.09045
211.124425
211.147175
211.16475
211.185525
211.201275
211.21125
211.221
211.226825
211.233375
211.24065
211.24925
211.260025
211.270225
211.2814
211.292825
211.309425
211.334
211.35935
211.38725
211.424475
211.466675
211.499475
211.522375
211.529525
211.536025
211.543625
211.551475
211.559375
211.5696
211.57815
211.589075
211.5989
211.608125
211.6229
211.630725
211.639425
211.64905
211.658975
211.669075
211.686725
211.739925
211.772525
211.8288
211.8595
211.900675
211.923525
211.95905
211.990075
212.019075
212.05645
212.092275
212.122325
212.1548
212.181525
212.214575
212.27555
212.30155
212.319625
212.33225
212.3432
212.350275
212.36085
212.3695
212.383475
212.389375
212.39585
212.404875
212.413075
212.438825
212.447625
212.4591
212.47155
212.48165
212.493525
212.5165
212.528575
212.542375
212.557325
212.5856
212.604625
212.62805
212.64445
212.671925
212.6992
212.73975
212.76395
212.79135
212.86915
212.898
212.935775
212.947725
212.955
212.9602
212.964625
212.97165
212.975325
212.978875
212.984125
212.989675
213.02855
213.036475
213.048325
213.061425
213.0723
213.085375
213.103075
213.1244
213.1478
213.17375
213.2055
213.243875
213.278525
213.3227
213.357075
213.3893
213.423625
213.440875
213.45095
213.461175
213.471425
213.48105
213.505975
213.518375
213.5291
213.55115
213.558925
213.56935
213.578825
213.5904
213.6007
213.612275
213.621625
213.6352
213.6452
213.669
213.684825
213.701025
213.710725
213.7242
213.74655
213.759475
213.77015
213.780725
213.791975
213.8027
213.824925
213.8389
213.85715
213.8764
213.900675
213.926525
213.95905
213.991825
214.0249
214.054725
214.088875
214.127375
214.1649
214.195825
214.222775
214.23555
214.2481
214.260725
214.269775
214.27975
214.2914
214.303475
214.318325
214.33185
214.345125
214.36965
214.382725
214.39995
214.4125
214.4268
214.458475
214.475175
214.491025
214.510825
214.5295
214.5464
214.56795
214.588725
214.612775
214.630725
214.64815
214.67275
214.69025
214.7132
214.729475
214.746875
