SPK_SPKC01a,SPK_SPKC03a,SPK_SPKC06a,SPK_SPKC09a,SPK_SPKC13a
413.518225,489.751375,413.147775,410.762675,429.130225
413.594625,490.403425,413.234925,410.9036,429.1365
413.618075,495.113675,413.3355,411.0386,429.279175
413.6764,495.326775,413.50965,411.08445,429.327625
413.834025,496.8968,413.7034,411.12405,429.3523
413.84475,496.9994,413.8298,411.201325,429.387575
414.037425,497.14355,414.022425,411.403825,429.694175
414.152175,497.4107,414.350325,411.686325,429.874125
414.163125,498.898175,414.38555,411.72635,430.2058
414.2264,499.934125,414.39775,411.7461,430.86905
414.274825,500.299625,414.4887,411.845325,431.212325
414.341325,501.11175,414.553025,411.889325,431.4047
414.4833,501.1178,414.59905,412.014625,431.706475
414.545125,501.328425,414.821725,412.190475,431.8936
414.6361,501.486125,414.9663,412.21425,431.92815
415.525575,503.13965,415.081725,412.276325,432.2278
415.774725,503.27025,415.212025,412.2785,432.3503
415.841825,504.0837,415.2145,412.293675,432.745775
415.892775,504.3939,415.278925,412.3906,432.971125
415.9158,504.68175,415.402225,412.414275,433.000175
415.9766,504.7045,415.6002,412.48645,433.211225
416.148125,504.7607,415.9074,412.617925,433.221525
416.184,504.782075,416.20905,412.835975,433.264875
416.218675,505.22635,416.28785,412.88495,433.310225
416.35665,507.052875,416.3379,412.914825,433.6975
416.439375,507.352075,416.38745,412.9257,434.42345
416.48305,510.4994,416.41175,412.94195,434.474175
416.56335,512.3464,416.4639,412.9961,434.517325
416.906275,512.507625,416.524875,413.046475,434.672575
416.988475,512.718625,416.577875,413.084675,434.704175
417.0672,512.7216,416.630925,413.174675,434.812025
417.1397,512.92345,416.912,413.273825,434.827375
417.221875,514.24985,417.075825,413.3532,435.065225
417.272225,514.988525,417.22845,413.394575,435.082775
417.316325,515.02705,417.28735,413.47215,435.2041
417.4325,517.000175,417.4056,413.6172,435.429
417.4709,517.064,417.44305,413.7868,435.5473
417.5067,518.229525,417.46835,413.8196,435.787825
417.5493,519.826125,417.5306,413.8553,435.951075
417.78075,520.02575,417.5629,414.13415,435.996475
417.817575,520.0852,417.658725,414.15805,436.4812
417.953125,521.395425,417.771375,414.1693,436.530325
418.0205,522.67525,418.026525,414.178875,436.793375
418.216525,523.17555,418.054,414.29805,437.6279
418.3078,524.1022,418.0865,414.316975,437.82595
418.475075,524.606,418.1138,414.40455,438.1072
418.7105,526.276575,418.2278,414.44665,438.254
418.7724,526.6391,418.277175,414.475125,438.266675
418.989375,527.091925,418.309675,414.547975,438.566925
419.00725,527.54765,418.4429,414.663225,439.40135
419.096125,528.28255,418.7893,414.8057,439.619575
419.505125,529.603325,418.83695,414.82915,439.6823
