SPK_SPKC02a (inhibited),SPK_SPKC05a (inhibited)
64.8714,
64.88245,
64.9042,
64.913025,
64.921525,
64.929325,
64.94505,
64.9477,
64.963075,
64.975425,
65.021175,
65.03375,
65.04795,
65.052375,
65.06295,
65.0722,
65.096125,
65.101675,
65.107025,
65.117825,
65.123375,
65.150625,
65.155925,
65.1778,
65.187975,
65.210575,
65.21665,
65.235025,
65.24555,
65.25725,
65.26665,
65.2764,
65.28645,
65.3057,
65.3298,
65.341775,
65.3497,
65.369,
65.381575,
65.397625,
65.408975,
65.436825,
65.4598,
65.47755,
65.4819,
65.509225,
65.524725,
65.538725,
65.556775,
65.5644,
65.568325,
65.57835,
65.589275,
65.595875,
65.60835,
65.61715,
65.6236,
65.6364,
65.64595,
65.65445,
65.668275,
65.677225,
65.696775,
65.703175,
65.710175,
65.713575,
65.7249,
65.745175,
65.75875,
65.77425,
65.790575,
65.80545,
65.821025,
65.839025,
65.85785,
65.8627,
65.878125,
65.8848,
65.90215,
65.917725,
65.9294,
65.94355,
65.952025,
65.9691,
66.018325,
66.0245,
66.038975,
66.04845,
66.055375,
66.066725,
66.085775,
66.09545,
66.100825,
66.10935,
66.116525,
66.1329,
66.138575,
66.143525,
66.162575,
66.173,
66.17695,
66.18655,
66.1952,
66.2084,
66.213975,
66.23105,
66.24515,
66.26285,
66.274725,
66.277275,
66.28955,
66.29385,
66.3155,
66.330025,
66.34255,
66.34555,
66.3605,
66.36615,
66.37345,
66.38165,
66.4124,
66.415675,
66.427725,
66.443425,
66.477725,
66.4819,
66.4945,
66.515475,
66.5265,
66.545775,
66.553175,
66.561825,
66.568225,
66.577825,
66.587225,
66.606575,
66.65825,
66.708725,
66.7448,
66.761,
66.770775,
66.801325,
66.824025,
66.8292,
66.9089,
66.96975,
66.9707,
67.03425,
67.06605,
67.0888,
67.0992,
67.121875,
67.1455,
67.15255,
67.16225,
67.177,
67.189825,
67.2009,
67.21825,
67.23065,
67.2546,
67.2609,
67.271625,
67.341775,
67.345,
67.358325,
67.372725,
67.3976,
67.40695,
67.421975,
67.446675,
67.459875,
67.471525,
67.4761,
67.49345,
67.502975,
67.512875,
67.5212,
67.536975,
67.539525,
67.54685,
67.564175,
67.571875,
67.597375,
67.6197,
67.63915,
67.65585,
67.672625,
67.682725,
67.6936,
67.702025,
67.716225,
67.723,
67.7502,
67.767,
67.772725,
67.79475,
67.800725,
67.8164,
67.82825,
67.83655,
67.853075,
67.86315,
67.86705,
67.88265,
67.893225,
67.899775,
67.91005,
67.913575,
67.91935,
67.9343,
67.95665,
67.9883,
68.001225,
68.021875,
68.031075,
68.0549,
68.0651,
68.0938,
68.10445,
68.1237,
68.131025,
68.14105,
68.1479,
68.1686,
68.179825,
68.188375,
68.211775,
68.261,
68.27965,
68.285325,
68.30065,
68.31725,
68.371575,
68.37985,
68.391575,
68.402175,
68.4336,
68.460425,
68.5103,
68.523875,
68.537475,
68.55865,
68.56715,
68.611575,
68.625025,
68.641725,
68.6511,
68.65675,
68.67385,
68.683325,
68.70535,
68.712775,
68.728275,
68.734875,
68.7418,
68.7485,
68.7718,
68.775725,
68.79835,
68.8035,
68.8201,
68.8259,
68.834275,
68.846025,
68.8566,
68.869925,
68.884825,
68.89945,
68.90865,
68.91885,
68.925675,
68.932275,
68.939875,
68.95015,
68.974225,
68.987625,
68.994375,
69.0154,
69.022175,
69.035125,
69.042775,
69.054625,
69.06155,
69.073075,
69.093675,
69.10315,
69.137125,
69.1583,
69.1778,
69.190075,
69.202575,
69.213475,
69.230625,
69.23885,
69.2597,
69.269175,
69.28235,
69.310275,
69.33115,
69.339425,
69.34985,
69.3709,
69.389525,
69.398375,
69.410225,
69.41365,
69.4366,
69.45945,
69.470625,
69.476425,
69.497625,
69.501675,
69.51565,
69.5324,
69.565325,
69.574475,
69.585125,
69.6111,
69.629725,
69.674925,
69.688775,
69.69665,
69.70555,
69.723975,
69.736225,
69.75285,
69.767875,
69.7843,
69.796025,
69.809525,
69.822925,
69.8367,
69.8447,
69.8553,
69.863525,
69.87605,
69.885275,
69.895125,
69.901825,
69.9071,
69.929325,
69.94135,
69.9662,
69.981025,
69.991825,
70.00225,
70.02655,
70.1082,
70.118575,
70.137825,
70.148075,
70.178525,
70.217625,
70.222725,
70.2395,
70.282425,
70.304075,
70.33245,
70.356725,
70.37015,
70.38775,
70.394475,
70.4007,
70.4249,
70.4559,
70.474975,
70.50505,
70.531225,
70.540675,
70.565575,
70.591025,
70.59905,
70.613025,
70.642825,
70.67125,
70.68665,
70.695,
70.8184,
70.83495,
70.866125,
70.88415,
70.898825,
70.9197,
70.96295,
70.9934,
71.00265,
71.01715,
71.031725,
71.037275,
71.0475,
71.063625,
71.072275,
71.085675,
71.107425,
71.116625,
71.134625,
71.150125,
71.1537,
71.166675,
71.199125,
71.203675,
71.22025,
71.23555,
71.248325,
71.27875,
71.296425,
71.304075,
71.319225,
71.3511,
71.478075,
71.4853,
71.487225,
71.50735,
71.5178,
71.529825,
71.564625,
71.59215,
71.607475,
71.618075,
71.653175,
71.671525,
71.690475,
71.69665,
71.722325,
71.737275,
71.744425,
71.75995,
71.78755,
71.798675,
71.808075,
71.83205,
71.841575,
71.873325,
71.881625,
71.8872,
71.906225,
71.91935,
71.9991,
72.03055,
72.03815,
72.044675,
72.0516,
72.069975,
72.0815,
72.096525,
72.1009,
72.108575,
72.127025,
72.143075,
72.178275,
72.19715,
72.2034,
72.21955,
72.27355,
72.33495,
72.34395,
72.367625,
72.3983,
72.412,
72.42465,
72.4547,
72.47255,
72.565175,
72.56675,
72.58195,
72.58415,
72.610025,
72.635675,
72.65295,
72.6949,
72.7044,
72.719925,
72.744775,
72.7605,
72.769125,
72.785975,
72.8005,
72.81045,
72.8285,
72.865925,
72.8748,
72.94265,
73.0096,
73.07625,
73.11495,
73.11695,
73.14145,
73.148775,
73.1747,
73.193925,
73.201025,
73.22215,
73.2295,
73.271875,
73.29205,
73.29605,
73.323975,
73.327475,
73.34945,
73.38105,
73.384675,
73.411475,
73.4381,
73.476075,
73.5053,
73.52,
73.530975,
73.5353,
73.5484,
73.5556,
73.58925,
73.606325,
73.608325,
73.6174,
73.624025,
73.6477,
73.65615,
73.673925,
73.684425,
73.6878,
73.709575,
73.718325,
73.724,
73.73775,
73.74575,
73.76725,
73.787025,
73.792125,
73.803525,
73.81065,
73.83535,
73.85195,
73.862425,
73.886025,
73.91435,
73.9273,
73.936525,
73.9519,
73.968875,
74.011225,
74.026875,
74.039925,
74.066,
74.079325,
74.101275,
74.118025,
74.1293,
74.14675,
74.155075,
74.16375,
74.17415,
74.192875,
74.2021,
74.209025,
74.215575,
74.227175,
74.255375,
74.267675,
74.278925,
74.303975,
74.312875,
74.320475,
74.33075,
74.342025,
74.3532,
74.3639,
74.400825,
74.4164,
74.43815,
74.455625,
74.461925,
74.476025,
74.4922,
74.5045,
74.51925,
74.5274,
74.535425,
74.54225,
74.549475,
74.5591,
74.586425,
74.602175,
74.606175,
74.631225,
74.6417,
74.651025,
74.665975,
74.688875,
74.703825,
74.710175,
74.7211,
74.7397,
74.74825,
74.78295,
74.79,
74.7989,
74.8046,
74.81645,
74.861375,
74.882125,
74.887675,
74.8953,
74.907375,
74.914825,
74.9257,
74.9447,
74.9557,
74.9609,
74.9842,
74.996175,
75.0111,
75.015525,
75.0262,
75.037175,
75.0529,
75.0797,
75.090875,
75.11535,
75.1359,
75.149625,
75.1613,
75.166525,
75.184125,
75.1914,
75.20345,
75.2321,
75.248125,
75.256675,
75.261925,
75.2714,
75.284825,
75.2988,
75.376775,
75.3978,
75.410725,
75.427075,
75.4632,
75.4948,
75.505775,
75.521375,
75.53075,
75.55505,
75.578325,
75.609975,
75.663525,
75.720675,
75.7664,
75.779875,
75.794275,
75.803725,
75.819775,
75.830725,
75.925975,
76.01735,
76.0274,
76.067725,
76.0732,
76.0938,
76.119125,
76.1482,
76.16095,
76.179425,
76.19085,
76.217425,
76.2272,
76.2324,
76.2426,
76.2536,
76.26115,
76.272175,
76.3712,
76.388675,
76.426125,
76.4382,
76.4495,
76.48065,
76.49195,
76.506975,
76.5152,
76.570675,
76.5908,
76.61065,
76.623425,
76.636475,
76.648325,
76.662575,
76.679825,
76.689375,
76.716625,
76.732425,
76.749725,
76.7739,
76.802275,
76.80675,
76.821375,
76.8375,
76.8547,
76.8703,
76.8772,
76.8895,
76.9101,
76.9266,
76.959475,
76.970425,
76.97935,
76.991875,
77.00735,
77.025525,
77.03685,
77.064925,
77.080775,
77.09235,
77.101725,
77.109425,
77.117125,
77.12705,
77.13765,
77.159925,
77.172675,
77.1824,
77.192,
77.201525,
77.206225,
77.20975,
77.2553,
77.275525,
77.294425,
77.297525,
77.3127,
77.3188,
77.336425,
77.344725,
77.3655,
77.37365,
77.38405,
77.395075,
77.407225,
77.4565,
77.460525,
77.480875,
77.489525,
77.49485,
77.504925,
77.54295,
77.554875,
77.608175,
77.629225,
77.640975,
77.647525,
77.6527,
77.7295,
77.736475,
77.75725,
77.771675,
77.7809,
77.791675,
77.8083,
77.8194,
77.832425,
77.8443,
77.852175,
77.86605,
77.8848,
77.895525,
77.901675,
77.90995,
77.918375,
77.92465,
77.9397,
77.976325,
78.0004,
78.013775,
78.024875,
78.04625,
78.063425,
78.08215,
78.0942,
78.101275,
78.1045,
78.11345,
78.120925,
78.13095,
78.1527,
78.162575,
78.18195,
78.20305,
78.21,
78.24575,
78.25465,
78.27585,
78.2903,
78.300125,
78.310525,
78.31805,
78.328125,
78.33625,
78.365775,
78.371975,
78.384475,
78.38995,
78.41775,
78.4239,
78.4324,
78.434675,
78.4434,
78.471775,
78.479575,
78.4987,
78.508275,
78.518625,
78.56035,
78.565175,
78.57505,
78.587325,
78.596375,
78.61345,
78.61855,
78.634825,
78.64145,
78.649625,
78.6636,
78.672675,
78.680625,
78.6972,
78.739425,
78.76965,
78.793325,
78.80975,
78.8372,
78.853525,
78.862675,
78.8771,
78.896675,
78.91025,
78.91455,
78.93255,
78.939275,
78.950125,
78.957775,
78.965875,
78.9787,
78.982425,
78.990275,
79.099525,
79.1143,
79.11975,
79.150675,
79.1535,
79.2162,
79.2365,
79.261775,
79.2737,
79.302275,
79.335325,
79.342175,
79.3543,
79.363025,
79.385175,
79.405825,
79.42715,
79.434725,
79.45135,
79.464625,
79.469625,
79.48635,
79.495875,
79.5035,
79.507125,
79.5148,
79.549725,
79.5542,
79.569725,
79.582225,
79.59965,
79.61,
79.633275,
79.643825,
79.6577,
79.669325,
79.68825,
79.698025,
79.70995,
79.7268,
79.744725,
79.770425,
79.79725,
79.808625,
79.8158,
79.8379,
79.843825,
79.86345,
79.869175,
79.909375,
79.930325,
79.934275,
79.98715,
80.045825,
80.05645,
80.092275,
80.12835,
80.137725,
80.17285,
80.182125,
80.197925,
80.204725,
80.219275,
80.232475,
80.241975,
80.250975,
80.2633,
80.28395,
80.291,
80.311625,
80.3317,
80.35535,
80.363625,
80.377375,
80.394275,
80.400225,
80.4201,
80.43755,
80.4468,
80.465225,
80.476175,
80.49565,
80.4989,
80.52825,
80.540375,
80.5631,
80.606525,
80.61215,
80.6248,
80.6394,
80.651725,
80.664875,
80.6709,
80.696875,
80.71055,
80.721525,
80.74025,
80.749575,
80.7564,
80.77285,
80.7774,
80.797675,
80.81495,
80.83795,
80.845,
80.86,
80.86255,
80.9005,
80.913525,
80.92565,
80.957375,
81.015525,
81.0374,
81.0457,
81.061,
81.0724,
81.115975,
81.12735,
81.132675,
81.176,
81.191125,
81.19915,
81.210875,
81.219675,
81.2468,
81.251275,
81.262875,
81.2759,
81.29125,
81.3014,
81.321475,
81.34655,
81.353075,
81.368125,
81.392575,
81.400625,
81.4071,
81.413675,
81.4283,
81.437725,
81.445775,
81.452925,
81.462675,
81.489,
81.50385,
81.519925,
81.5331,
81.5423,
81.55985,
81.5705,
81.5873,
81.595075,
81.607375,
81.613525,
81.64185,
81.6692,
81.6804,
81.68525,
81.700025,
81.712425,
81.7182,
81.7354,
81.748,
81.7654,
81.7738,
81.787225,
81.791375,
81.8013,
81.8082,
81.811225,
81.819175,
81.82775,
81.84365,
81.861275,
81.865225,
81.880525,
81.886625,
81.897025,
81.9119,
81.9169,
81.922675,
81.930275,
81.94205,
81.967525,
81.9769,
81.9794,
82.0277,
82.04085,
82.0481,
82.069275,
82.081675,
82.0905,
82.1414,
82.1539,
82.158525,
82.16955,
82.184825,
82.226975,
82.242775,
82.30475,
82.328,
82.34535,
82.361375,
82.370225,
82.377175,
82.420425,
82.447475,
82.46315,
82.4734,
82.49605,
82.530825,
82.58875,
82.61515,
82.6557,
82.664325,
82.6789,
82.70445,
82.7219,
82.749025,
82.752075,
82.763925,
82.785,
82.8061,
82.8294,
82.84615,
82.856825,
82.872375,
82.884075,
82.9299,
83.030225,
83.049875,
83.06425,
83.07515,
83.09275,
83.106375,
83.107575,
83.123,
83.135625,
83.149925,
83.167575,
83.18035,
83.23695,
83.264625,
83.300925,
83.347925,
83.371525,
83.384475,
83.40035,
83.406775,
83.415525,
83.425925,
83.437675,
83.4496,
83.455775,
83.462075,
83.51465,
83.5215,
83.546925,
83.5627,
83.57245,
83.60005,
83.612675,
83.616325,
83.629675,
83.636975,
83.645825,
83.659175,
83.66405,
83.67725,
83.698425,
83.70425,
83.71445,
83.726025,
83.734425,
83.744425,
83.7698,
83.7879,
83.80415,
83.811975,
83.827475,
83.8387,
83.853,
83.89875,
83.922675,
83.930075,
83.93825,
83.951,
83.959375,
83.968125,
83.978525,
83.989475,
83.9963,
84.004225,
84.019725,
84.035425,
84.042725,
84.0479,
84.054225,
84.0616,
84.067925,
84.077825,
84.10005,
84.1178,
84.13235,
84.1355,
84.1445,
84.175775,
84.18975,
84.222425,
84.23425,
84.24645,
84.25685,
84.26885,
84.27715,
84.290875,
84.303225,
84.3135,
84.32535,
84.3337,
84.3454,
84.352625,
84.372475,
84.3817,
84.39185,
84.400425,
84.414325,
84.42455,
84.436875,
84.446475,
84.450625,
84.467125,
84.4781,
84.4871,
84.493625,
84.509375,
84.5185,
84.66435,
84.736925,
84.760025,
84.781225,
84.7853,
84.7995,
84.8235,
84.83105,
84.85335,
84.934025,
84.945375,
84.95295,
84.964125,
84.97135,
85.010325,
85.039475,
85.0768,
85.086175,
85.168275,
85.176175,
85.19015,
85.194225,
85.21105,
85.237675,
85.250725,
85.264825,
85.268125,
85.279525,
85.30765,
85.32205,
85.33835,
85.3514,
85.373875,
85.38845,
85.39375,
85.4323,
85.443525,
85.4601,
85.475125,
85.48645,
85.4912,
85.5015,
85.522175,
85.533375,
85.55115,
85.562475,
85.5743,
85.583725,
85.59455,
85.602975,
85.627675,
85.651075,
85.668775,
85.675775,
85.6992,
85.7054,
85.7349,
85.7702,
85.800475,
85.82935,
85.8506,
85.87025,
85.88465,
85.902425,
85.927275,
85.94755,
85.9683,
85.99215,
86.0099,
86.019075,
86.02585,
86.04595,
86.053925,
86.06575,
86.09665,
86.10455,
86.1129,
86.1246,
86.139675,
86.1485,
86.153725,
86.2092,
86.2278,
86.2503,
86.277575,
86.30195,
86.31185,
86.321075,
86.3618,
86.3743,
86.4123,
86.42315,
86.436975,
86.45365,
86.4735,
86.5035,
86.51525,
86.519625,
86.5281,
86.535175,
86.5514,
86.56055,
86.57455,
86.58515,
86.5907,
86.6017,
86.618525,
86.63695,
86.64265,
86.65425,
86.6797,
86.70525,
86.72395,
86.73625,
86.7839,
86.795775,
86.8244,
86.8412,
86.882375,
86.890825,
86.905075,
86.912925,
86.9173,
86.9373,
86.9447,
86.963,
86.970625,
86.980925,
86.994,
87.001975,
87.0123,
87.0197,
87.02995,
87.040975,
87.05035,
87.079225,
87.0839,
87.1018,
87.110625,
87.1307,
87.145575,
87.1624,
87.20935,
87.22955,
87.234625,
87.256775,
87.26405,
87.27955,
87.2845,
87.2929,
87.3053,
87.318225,
87.325575,
87.343175,
87.3583,
87.363575,
87.368725,
87.381625,
87.395775,
87.399675,
87.412925,
87.423725,
87.43075,
87.441475,
87.45055,
87.483075,
87.519175,
87.570075,
87.5763,
87.587925,
87.59835,
87.609675,
87.619,
87.62525,
87.6401,
87.70775,
87.711425,
87.738825,
87.75255,
87.785225,
87.79715,
87.819925,
87.8718,
87.8774,
87.892775,
87.8998,
87.95175,
87.976275,
87.998075,
88.003825,
88.025775,
88.03825,
88.0474,
88.060425,
88.082,
88.090325,
88.1001,
88.1306,
88.142475,
88.15885,
88.179875,
88.199,
88.233775,
88.2573,
88.2671,
88.2766,
88.288475,
88.2964,
88.305475,
88.31395,
88.32095,
88.3395,
88.34315,
88.36455,
88.37815,
88.3914,
88.4004,
88.41735,
88.458075,
88.48815,
88.5021,
88.51115,
88.5239,
88.558875,
88.56585,
88.578725,
88.594,
88.60755,
88.616475,
88.62605,
88.630325,
88.646575,
88.673425,
88.6821,
88.687875,
88.698825,
88.713875,
88.717,
88.750275,
88.774025,
88.804,
88.8161,
88.848075,
88.8976,
88.9195,
88.939775,
88.942425,
88.96985,
88.990675,
89.0137,
89.024125,
89.03815,
89.09065,
89.110825,
89.126625,
89.1627,
89.18865,
89.2177,
89.248275,
89.313425,
89.32265,
89.327725,
89.3365,
89.386975,
89.412825,
89.42395,
89.447675,
89.4757,
89.4856,
89.5026,
89.51685,
89.534125,
89.5631,
89.5869,
89.600725,
89.607475,
89.6166,
89.631375,
89.646175,
89.65865,
89.66565,
89.681325,
89.694325,
89.7039,
89.728825,
89.747325,
89.757125,
89.782675,
89.863575,
89.873075,
89.9142,
89.9561,
89.9917,
90.0244,
90.035625,
90.0534,
90.0966,
90.10725,
90.125175,
90.1292,
90.1403,
90.162775,
90.174025,
90.179175,
90.185225,
90.199725,
90.20965,
90.22325,
90.22805,
90.245725,
90.2497,
90.268525,
90.280625,
90.286375,
90.2984,
90.310775,
90.39035,
90.4084,
90.429825,
90.44645,
90.466,
90.47215,
90.51515,
90.53695,
90.546,
90.573025,
90.58855,
90.6115,
90.62105,
90.631625,
90.6433,
90.66055,
90.68095,
90.6864,
90.708475,
90.72085,
90.7372,
90.755025,
90.761075,
90.78365,
90.796575,
90.824075,
90.8367,
90.846225,
90.859775,
90.87455,
90.887325,
90.90395,
90.929525,
90.93915,
90.9448,
90.9593,
90.986325,
90.9944,
91.024975,
91.046375,
91.056675,
91.0677,
91.0736,
91.099125,
91.10825,
91.119525,
91.130875,
91.149275,
91.17495,
91.179875,
91.191025,
91.2133,
91.225625,
91.228925,
91.241525,
91.25075,
91.278625,
91.288825,
91.31305,
91.325175,
91.34365,
91.350925,
91.357525,
91.3818,
91.385875,
91.431675,
91.4463,
91.451775,
91.470225,
91.486225,
91.493625,
91.498625,
91.514,
91.52405,
91.55505,
91.575725,
91.5905,
91.595825,
91.601375,
91.664125,
91.681475,
91.6939,
91.703325,
91.719425,
91.72545,
91.753475,
91.774275,
91.7868,
91.80775,
91.835075,
91.848475,
91.856175,
91.864625,
91.871575,
91.88565,
91.9037,
91.92515,
91.95935,
91.96955,
91.988675,
92.0016,
92.013075,
92.022875,
92.0285,
92.044075,
92.06415,
92.1224,
92.16645,
92.174875,
92.199975,
92.2623,
92.277275,
92.3072,
92.334575,
92.35475,
92.38505,
92.4012,
92.428775,
92.46315,
92.48765,
92.494325,
92.5073,
92.5315,
92.55735,
92.574375,
92.578525,
92.59125,
92.656875,
92.679975,
92.706075,
92.711975,
92.725325,
92.7501,
92.755225,
92.7697,
92.779925,
92.804925,
92.8165,
92.830625,
92.857775,
92.863525,
92.874475,
92.883,
92.899875,
92.927475,
92.949,
92.984225,
92.99905,
93.008475,
93.037925,
93.049975,
93.074,
93.084,
93.09265,
93.11145,
93.125775,
93.139625,
93.14475,
93.15835,
93.167975,
93.176775,
93.1957,
93.20525,
93.2174,
93.25365,
93.27185,
93.287225,
93.2939,
93.30975,
93.315725,
93.331275,
93.335725,
93.34595,
93.360025,
93.370525,
93.3774,
93.38945,
93.408375,
93.4164,
93.427775,
93.4497,
93.462525,
93.4711,
93.482925,
93.493025,
93.5121,
93.52635,
93.542275,
93.554225,
93.56625,
93.581925,
93.6352,
93.6491,
93.658725,
93.671275,
93.68205,
93.7013,
93.714875,
93.724825,
93.734,
93.737675,
93.75585,
93.7684,
93.778875,
93.793725,
93.80465,
93.816325,
93.821375,
93.83575,
93.8433,
93.8761,
93.88955,
93.905075,
93.968325,
93.978275,
93.988075,
94.001,
94.011775,
94.014475,
94.02465,
94.057075,
94.07015,
94.0858,
94.1236,
94.13365,
94.148275,
94.205225,
94.257175,
94.2614,
94.285725,
94.31585,
94.328125,
94.3327,
94.348425,
94.360575,
94.3768,
94.39105,
94.458075,
94.478775,
94.544425,
94.557275,
94.5722,
94.575075,
94.582175,
94.596575,
94.609125,
94.655075,
94.667525,
94.678425,
94.68615,
94.7059,
94.71905,
94.76585,
94.7817,
94.794175,
94.8137,
94.823425,
94.835525,
94.842875,
94.8483,
94.8585,
94.866925,
94.88175,
94.905625,
94.960025,
94.97395,
95.00565,
95.02285,
95.0343,
95.0587,
95.0841,
95.09705,
95.1328,
95.14295,
95.158975,
95.176075,
95.191825,
95.2589,
95.2779,
95.2922,
95.309125,
95.323625,
95.381475,
95.433725,
95.475675,
95.49895,
95.569325,
95.583325,
95.5907,
95.5994,
95.606775,
95.6161,
95.625725,
95.62965,
95.6375,
95.6549,
95.662975,
95.6716,
95.67645,
95.6834,
95.69795,
95.707525,
95.7528,
95.8177,
95.861475,
95.875625,
95.8983,
95.906425,
95.9114,
95.92165,
95.93935,
95.95155,
95.988075,
95.997675,
96.0028,
96.059225,
96.064925,
96.10865,
96.133425,
96.152975,
96.202575,
96.2237,
96.24895,
96.25325,
96.266175,
96.283275,
96.291175,
96.310375,
96.318325,
96.343275,
96.388175,
96.42025,
96.4679,
96.570525,
96.670325,
96.73545,
96.74565,
96.776125,
96.7982,
96.8268,
96.83995,
96.859575,
96.910925,
96.932425,
96.95475,
96.9665,
96.97935,
96.999225,
97.003,
97.031975,
97.040675,
97.072025,
97.091475,
97.11755,
97.16455,
97.18095,
97.219175,
97.255725,
97.2799,
97.309425,
97.36885,
97.3835,
97.4214,
97.434825,
97.447175,
97.458975,
97.477175,
97.491275,
97.507325,
97.52085,
97.53135,
97.5414,
97.5701,
97.632375,
97.654775,
97.670225,
97.68115,
97.69995,
97.723775,
97.7348,
97.7634,
97.80895,
97.8352,
97.841475,
97.8566,
97.894,
97.899,
97.922675,
97.9392,
97.95405,
98.023525,
98.037775,
98.052425,
98.088475,
98.1189,
98.171575,
98.18805,
98.212675,
98.258275,
98.276475,
98.279425,
98.311075,
98.33005,
98.339625,
98.362325,
98.37915,
98.387175,
98.40605,
98.42645,
98.4382,
98.45005,
98.46105,
98.46925,
98.48605,
98.507425,
98.515875,
98.52765,
98.533775,
98.547575,
98.556225,
98.574225,
98.588275,
98.592825,
98.6113,
98.621075,
98.63015,
98.648025,
98.6574,
98.675125,
98.68725,
98.6986,
98.71155,
98.7429,
98.752975,
98.772225,
98.789875,
98.816975,
98.85145,
98.8565,
98.87685,
98.8847,
98.8977,
98.912775,
98.91865,
98.9367,
98.9597,
98.96305,
98.974925,
99.02995,
99.03875,
99.06715,
99.08775,
99.12635,
99.133475,
99.15395,
99.192175,
99.19615,
99.20655,
99.22255,
99.236375,
99.256525,
99.2658,
99.2889,
99.296575,
99.31725,
99.322175,
99.33355,
99.3498,
99.370175,
99.37595,
99.40395,
99.421,
99.428075,
99.4409,
99.459325,
99.4787,
99.49055,
99.502575,
99.514075,
99.5179,
99.536975,
99.541425,
99.5623,
99.58985,
99.598775,
99.6123,
99.626875,
99.635875,
99.656825,
99.669075,
99.685275,
99.694325,
99.70755,
99.7335,
99.752675,
99.765125,
99.776725,
99.78515,
99.793975,
99.8168,
99.830525,
99.843725,
99.854375,
99.869625,
99.8766,
99.883375,
99.891225,
99.90585,
99.9364,
99.960825,
99.970825,
99.98805,
100.009475,
100.02005,
100.035,
100.05095,
100.06525,
100.074225,
100.086,
100.1204,
100.133175,
100.1444,
100.158175,
100.1677,
100.176525,
100.1854,
100.202075,
100.21145,
100.233225,
100.243675,
100.26055,
100.2853,
100.3422,
100.358875,
100.368525,
100.38015,
100.388275,
100.399275,
100.411625,
100.4231,
100.434475,
100.445975,
100.46425,
100.4723,
100.490175,
100.5104,
100.5158,
100.5289,
100.53415,
100.56025,
100.59895,
100.607825,
100.6139,
100.6262,
100.63375,
100.64765,
100.65845,
100.677075,
100.7001,
100.708475,
100.722525,
100.735925,
100.7478,
100.761175,
100.782975,
100.791475,
100.808075,
100.8164,
100.82745,
100.8478,
100.856775,
100.8859,
100.9023,
100.93205,
100.9681,
101.02075,
101.103675,
101.1124,
101.166,
101.195225,
101.23505,
101.256625,
101.260725,
101.281725,
101.321025,
101.34555,
101.383575,
101.3914,
101.41555,
101.443775,
101.45975,
101.4923,
101.51295,
101.526175,
101.5448,
101.5571,
101.5872,
101.60975,
101.621075,
101.631925,
101.66145,
101.676625,
101.700975,
101.717175,
101.731725,
101.74135,
101.765425,
101.7784,
101.78515,
101.8089,
101.83575,
101.8605,
101.8795,
101.975425,
101.990825,
101.998075,
102.01265,
102.017275,
102.05305,
102.06195,
102.07255,
102.079025,
102.094925,
102.120375,
102.145725,
102.149725,
102.1717,
102.17435,
102.1838,
102.19305,
102.1992,
102.222,
102.236475,
102.2449,
102.29455,
102.307625,
102.318175,
102.32345,
102.331625,
102.3389,
102.357225,
102.366775,
102.371225,
102.3935,
102.43655,
102.442525,
102.455825,
102.47475,
102.48335,
102.50685,
102.520325,
102.539825,
102.551925,
102.610775,
102.647325,
102.656925,
102.682075,
102.72965,
102.73995,
102.78345,
102.79335,
102.805525,
102.83065,
102.8546,
102.873225,
102.912825,
102.924425,
102.934675,
102.9408,
102.960975,
102.97135,
102.9779,
103.003275,
103.022125,
103.039,
103.04855,
103.058275,
103.075375,
103.08975,
103.11445,
103.12835,
103.1372,
103.1542,
103.1633,
103.1698,
103.2021,
103.213925,
103.23695,
103.249,
103.258875,
103.278125,
103.29865,
103.309825,
103.328975,
103.340575,
103.372075,
103.3928,
103.4293,
103.4338,
103.44235,
103.4604,
103.467325,
103.473975,
103.482175,
103.4973,
103.52425,
103.5377,
103.550375,
103.56665,
103.5842,
103.5959,
103.6027,
103.611925,
103.633525,
103.646025,
103.64975,
103.658325,
103.67815,
103.6913,
103.7098,
103.726325,
103.7292,
103.7432,
103.75205,
103.7665,
103.773075,
103.788475,
103.80515,
103.819375,
103.82995,
103.846175,
103.85675,
103.881025,
103.9043,
103.9125,
103.922575,
103.9465,
103.95415,
103.965025,
103.976075,
103.99535,
104.007075,
104.0187,
104.041575,
104.0554,
104.0674,
104.076875,
104.0907,
104.1567,
104.20905,
104.234975,
104.265275,
104.28735,
104.33735,
104.34305,
104.35195,
104.36105,
104.3766,
104.391425,
104.41505,
104.42535,
104.4424,
104.451175,
104.4545,
104.4901,
104.50195,
104.5135,
104.51735,
104.5286,
104.54505,
104.567,
104.58075,
104.60505,
104.608575,
104.6274,
104.639175,
104.649525,
104.6579,
104.6619,
104.672725,
104.6877,
104.6971,
104.707,
104.7219,
104.7268,
104.75585,
104.75965,
104.8151,
104.851725,
104.89915,
104.90465,
104.922975,
104.934575,
104.953,
104.961775,
104.97845,
104.9972,
105.022225,
105.042225,
105.053375,
105.065325,
105.090175,
105.10795,
105.13245,
105.16085,
105.1701,
105.195325,
105.201575,
105.20815,
105.2213,
105.256675,
105.260575,
105.275275,
105.280875,
105.294225,
105.308925,
105.321675,
105.333925,
105.35835,
105.3777,
105.38865,
105.424275,
105.448325,
105.4517,
105.513,
105.5224,
105.529375,
105.540675,
105.552675,
105.56085,
105.60445,
105.622,
105.63465,
105.643725,
105.65235,
105.65965,
105.676025,
105.685325,
105.707825,
105.725875,
105.73205,
105.7407,
