SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC12a,SPK_SPKC12b
676.217375,672.680075,655.96435,674.589225
676.28305,672.7738,655.967,674.65135
676.304925,672.850275,655.981775,674.6735
676.3368,672.93,656.1417,674.789175
676.3538,672.951775,656.201575,674.881025
676.41055,673.0317,656.216,674.912
676.4595,674.210675,656.24725,674.9946
676.682325,674.850825,656.266425,675.052575
676.9701,674.915325,656.2871,675.10965
676.983225,674.936975,656.370925,675.144625
677.093475,674.95755,656.427775,675.16125
677.164375,675.4316,656.461125,675.2327
677.255525,675.519075,656.48105,675.24875
677.276625,675.531075,656.5428,675.30085
677.296625,675.786825,656.54825,675.41635
677.31365,675.79585,656.56495,675.4877
677.402775,675.814675,656.58805,675.495725
677.492925,675.81925,656.59035,675.54135
677.50155,675.835875,656.7113,675.54825
677.5095,675.9169,656.715475,675.563275
677.5137,675.934125,656.76535,675.7193
677.51795,676.201475,656.828025,675.75055
677.526275,676.234875,656.858325,675.7752
677.55025,676.261525,656.9111,675.786375
677.57305,676.391175,656.927475,675.900575
677.6884,676.61515,656.933575,675.93775
677.718225,676.946925,656.9565,675.960825
677.78755,677.231,656.966,676.000725
677.8045,677.241275,656.976925,676.02695
677.810125,677.28385,656.98155,676.042275
677.837975,677.44665,656.9893,676.23675
677.878175,677.523425,656.996475,676.251175
677.987325,677.533525,657.042775,676.287425
678.039325,677.591775,657.06875,676.304175
678.11375,677.60815,657.07455,676.3122
678.118275,677.8148,657.118,676.37505
678.15795,677.81955,657.2911,676.392475
678.223125,677.828025,657.313225,676.456425
678.24845,677.8553,657.36275,676.6791
678.33065,677.862275,657.37425,676.70095
678.36435,677.8942,657.375525,676.775525
678.377025,677.917325,657.393725,676.790775
678.452275,678.08435,657.3981,676.874875
678.5676,678.100475,657.4178,676.9091
678.602825,678.1858,657.49245,676.942075
678.668625,678.196525,657.8177,676.9592
678.75905,678.205125,657.8731,676.961075
678.780475,678.334775,657.901175,677.014325
678.873825,678.402,657.9347,677.1144
679.0073,678.4062,657.989025,677.254325
679.0178,678.6563,658.00035,677.268775
679.050825,678.681525,658.3465,677.280525
679.0654,678.72855,658.37515,677.289175
679.164775,678.822025,658.432825,677.2984
679.178775,678.90385,658.5036,677.3059
679.222625,678.934775,658.524525,677.318725
679.280125,678.99825,658.52615,677.3346
679.3219,679.02175,658.567925,677.350425
679.3365,679.024225,658.5785,677.465325
679.3428,679.0925,658.604875,677.540325
679.3641,679.10705,658.61355,677.567275
679.3723,679.398775,658.62705,677.59225
679.386275,679.482425,658.630375,677.6006
679.425825,679.512525,658.63475,677.62005
679.44695,679.53075,658.64535,677.6298
679.557,679.56995,658.677975,677.822475
679.62585,679.61365,658.70325,677.8355
679.657275,679.64045,658.8635,677.8453
679.683875,679.693675,658.99535,677.852675
679.78325,679.71205,659.02735,677.865325
679.924,679.730075,659.041975,677.8891
680.051575,679.7555,659.1054,677.9024
680.074125,679.804375,659.12485,678.098725
680.10785,679.8287,659.219125,678.12095
680.168275,679.861475,659.315575,678.13585
680.3081,679.9756,659.320075,678.147125
680.35145,679.9997,659.38125,678.172475
680.36465,680.063675,659.412375,678.198975
680.3964,680.087025,659.42695,678.217125
680.4049,680.12975,659.4388,678.4178
680.42865,680.2203,659.452475,678.699825
680.54065,680.254125,659.464275,678.7153
680.55075,680.312175,659.484875,678.72295
680.641075,680.32895,659.4885,678.729375
680.650475,680.3738,659.49095,678.7337
680.669575,680.3868,659.531175,678.7485
680.6891,680.4159,659.7001,678.75495
680.769725,680.4477,659.7011,678.76245
680.790675,680.460325,659.732925,678.77005
680.84105,680.4784,659.747275,678.77865
680.93375,680.49285,659.77155,678.78435
680.96585,680.501225,659.778525,678.7966
681.012975,680.508375,659.80155,678.876875
681.0175,680.5641,659.8101,679.0789
681.13025,680.572925,659.811125,679.09345
681.172375,680.59285,659.84325,679.10225
681.192875,680.601275,659.851775,679.137325
681.230675,680.62205,659.8576,679.18175
681.261475,680.662725,659.8949,679.34365
681.276525,680.681125,659.90475,679.371775
681.28375,680.706575,659.92765,679.436325
681.3032,680.7262,659.990525,679.679275
681.338925,680.750475,660.0435,680.090675
681.35715,680.799,660.054425,680.10345
681.397975,680.8153,660.080425,680.11215
681.413475,680.8659,660.11595,680.121575
681.4507,680.879175,660.141375,680.15895
681.520125,680.8972,660.180725,680.18535
681.572675,680.9113,660.19445,680.2093
681.59595,680.94015,660.2011,680.3968
681.611275,680.95865,660.214725,680.4051
681.62195,680.986825,660.2228,680.43275
681.6822,681.074975,660.367075,680.452925
681.704275,681.101225,660.37635,680.5251
681.7582,681.157025,660.424375,680.53335
681.762725,681.204775,660.43895,680.54825
681.771125,681.2257,660.458325,680.561175
681.8563,681.241975,660.50535,680.572075
681.86725,681.251375,660.51825,680.628525
681.915275,681.27105,660.5511,680.68245
681.9479,681.2952,660.57515,680.69935
682.036625,681.323875,660.6997,680.713425
682.053475,681.375675,660.75795,680.7451
682.058025,681.387925,660.8228,680.81125
682.40015,681.4314,660.84825,680.83815
682.426575,681.46295,660.857275,680.870375
682.435775,681.60585,660.860975,680.879925
682.454725,681.626575,660.889,680.938225
682.465675,681.636225,660.89175,680.953275
682.54815,681.646975,660.91395,680.982875
682.5911,681.6669,660.931025,681.014725
682.63155,681.689225,660.990775,681.02935
682.71105,681.713475,661.0631,681.04225
683.00135,681.73945,661.0904,681.111525
683.0056,681.7475,661.20555,681.1568
683.117725,681.75215,661.233575,681.179075
683.20095,681.78175,661.310825,681.20285
683.207125,681.799325,661.34405,681.209325
683.22505,681.81615,661.3687,681.2601
683.32765,681.8351,661.403425,681.31775
683.356375,681.84405,661.41715,681.33255
683.4067,681.862025,661.42145,681.375575
683.472575,681.87485,661.422575,681.379725
683.479125,681.889375,661.42755,681.4162
683.490025,681.8972,661.4392,681.427
683.52135,681.92365,661.5255,681.434325
683.530075,681.93055,661.611225,681.447475
683.574675,681.983025,661.668125,681.686675
683.637175,682.016525,661.69555,681.74195
683.65715,682.0464,661.723,681.822225
683.6749,682.065875,661.72795,681.976025
683.7003,682.077875,661.757125,682.0677
683.76765,682.082025,661.78275,682.101325
683.84045,682.09495,661.78655,682.166325
683.86715,682.105425,661.822975,682.256075
683.885525,682.114825,661.830225,682.404525
683.912375,682.12985,661.8628,682.4148
683.94795,682.140525,661.864625,682.42245
684.084675,682.145175,661.915725,682.4333
684.1014,682.1772,661.9336,682.45985
684.11725,682.21225,661.95495,682.4895
684.268075,682.232875,661.95775,682.6271
684.3732,682.258125,661.962575,682.649525
684.429075,682.316125,661.9803,682.655075
684.5089,682.338425,661.98855,682.664475
684.514725,682.3787,661.999175,682.679
684.5601,682.4214,662.012775,682.68275
684.595525,682.44335,662.06025,682.697225
684.618375,682.449725,662.0666,682.75555
684.628425,682.47,662.158425,682.965625
684.80725,682.4882,662.288925,682.973225
684.86385,682.508925,662.390975,682.9787
684.897775,682.582075,662.420825,682.982125
684.9057,682.607125,662.4249,683.0111
684.917175,682.622275,662.430475,683.13635
684.978325,682.62735,662.449825,683.238875
685.03735,682.651575,662.464725,683.2541
685.074475,682.668775,662.471575,683.26365
685.089925,682.70425,662.4929,683.270825
685.105,682.728725,662.52685,683.2913
685.117825,682.78555,662.53245,683.303625
685.137675,682.79715,662.5714,683.324075
685.182625,682.8142,662.5903,683.332
685.1976,682.842025,662.645325,683.4919
685.228775,682.866275,662.848225,683.519975
685.28545,682.88935,662.853525,683.5335
685.30605,682.910725,662.863625,683.58355
685.318725,682.936075,662.881,683.609375
685.326925,682.94045,662.88825,683.737325
685.367975,682.971225,662.89655,683.770475
685.4235,683.0112,662.903925,683.802575
685.451775,683.0146,662.910975,683.822475
685.54735,683.02385,662.92545,683.834975
685.572475,683.035275,662.934475,683.8471
685.6054,683.060625,662.95205,683.85795
685.625425,683.06995,662.969675,683.929225
685.703775,683.0834,663.010175,683.956125
685.96615,683.103775,663.01295,683.9709
685.9886,683.1401,663.2073,684.25255
686.095,683.1597,663.233575,684.325175
686.1009,683.1758,663.2378,684.343575
686.1248,683.190925,663.244775,684.440125
686.14805,683.19605,663.253225,684.5666
686.167625,683.213725,663.2655,684.581625
686.211775,683.231375,663.27905,684.599075
686.23235,683.24745,663.2854,684.611825
686.297775,683.26835,663.293425,684.616975
686.4972,683.386075,663.2998,684.623975
686.53155,683.4586,663.327775,684.63185
686.7418,683.496225,663.341725,684.64965
686.849625,683.498975,663.346075,684.667275
686.868475,683.50245,663.4514,684.669475
686.886125,683.510075,663.4895,684.688925
686.9017,683.539825,663.53685,684.93775
686.921025,683.612325,663.5462,684.9527
687.02565,683.6862,663.5489,684.985125
687.125575,683.724325,663.5887,685.0054
687.138725,683.73555,663.621175,685.02075
687.1497,683.7416,663.6271,685.051725
687.211175,683.748225,663.62975,685.0934
687.268275,683.783975,663.6327,685.25285
687.58945,683.808775,663.6843,685.304425
687.593725,683.8213,663.903925,685.3441
687.669975,683.897725,663.915675,685.46245
687.6976,683.92125,663.9406,685.720475
687.79635,683.934975,663.96085,685.746125
687.861325,683.959425,663.971675,685.776675
687.9016,683.9767,663.9803,685.797525
687.962325,684.009425,664.00525,685.805375
687.993875,684.024025,664.011725,685.83355
688.06855,684.060575,664.036525,685.9237
688.114525,684.15615,664.18715,685.970225
688.40455,684.18365,664.196425,686.112025
688.585625,684.199625,664.221875,686.15695
688.6069,684.2453,664.25635,686.19015
688.662625,684.252675,664.305375,686.2155
688.6919,684.255775,664.339825,686.225025
688.719475,684.2614,664.36735,686.2814
688.76285,684.279125,664.40975,686.296675
688.912375,684.283625,664.682575,686.378875
688.93735,684.288975,664.68375,686.614325
688.9523,684.30325,664.6979,686.662975
688.960575,684.3184,664.70095,686.71705
688.97465,684.3316,664.7098,686.7371
688.98165,684.395325,664.726825,686.74035
689.131625,684.4669,664.73825,686.7483
689.15855,684.4907,664.75045,686.787625
689.18135,684.524175,664.81,686.797075
689.1915,684.5316,664.811025,686.81575
689.2151,684.542775,664.8754,686.824175
689.284375,684.55005,665.1063,686.828725
689.318925,684.571825,665.1106,686.935925
689.352575,684.5871,665.15275,687.066525
689.40395,684.6087,665.17005,687.1413
689.435925,684.6634,665.186275,687.153375
689.512175,684.667925,665.188075,687.168425
689.60745,684.7017,665.200625,687.1867
689.6257,684.736375,665.2028,687.2325
689.682925,684.7703,665.21815,687.294775
689.707275,684.8187,665.578725,687.30595
689.81505,684.822675,665.66155,687.3412
689.836025,684.8287,665.69145,687.43305
689.85115,684.840475,665.736625,687.541275
689.88805,684.8458,665.9696,687.78445
689.9568,684.855225,665.999925,687.842325
689.97415,684.888675,666.021975,687.994
690.1021,684.95135,666.06745,688.075175
690.19955,685.0018,666.3331,688.12295
690.21765,685.016275,666.335875,688.17025
690.26155,685.0488,666.3714,688.39225
690.33515,685.057425,666.37855,688.4064
690.385,685.1286,666.401325,688.42145
690.43215,685.155275,666.413375,688.435475
690.501875,685.1704,666.605975,688.443075
690.5981,685.21215,666.656775,688.46175
690.65595,685.24535,666.6689,688.4697
690.7321,685.25285,666.6972,688.482925
690.753525,685.2674,666.745775,688.490225
690.77475,685.276,666.76795,688.67775
690.814875,685.340775,666.76905,688.745725
690.880275,685.38265,666.781175,688.830475
691.053275,685.406575,666.78275,688.9071
691.0575,685.4367,666.788675,688.947175
691.100525,685.4776,666.80755,688.953975
691.117275,685.4983,666.812525,688.963825
691.1985,685.5162,666.842375,688.969875
691.245875,685.636225,667.002275,688.981575
691.268425,685.672425,667.039225,689.0083
691.30155,685.678775,667.0626,689.02505
691.337925,685.69595,667.0642,689.038325
691.43165,685.7127,667.08835,689.104125
691.47845,685.7189,667.0899,689.1358
691.530925,685.742275,667.128525,689.150075
691.5624,685.755425,667.13985,689.228275
691.611725,685.768125,667.15915,689.491375
691.63025,685.774625,667.189975,689.507025
691.663375,685.781975,667.224575,689.536
691.7446,685.793275,667.249325,689.5463
691.75945,685.805975,667.4096,689.557825
691.7692,685.82005,667.4809,689.59215
691.8196,685.890975,667.529475,689.662225
691.828825,685.915475,667.570225,689.7131
691.8448,685.9451,667.6442,689.994225
691.922125,686.00745,667.6804,690.071825
691.96315,686.020525,667.74495,690.11265
691.9687,686.04045,667.909425,690.191375
692.127925,686.0762,668.057875,690.2204
692.262225,686.1093,668.118775,690.228925
692.33275,686.1426,668.1208,690.2361
692.3465,686.15905,668.193675,690.2708
692.451675,686.176025,668.2233,690.275825
692.646425,686.192075,668.245575,690.292325
692.65995,686.22005,668.2837,690.3132
692.67955,686.22675,668.323475,690.36115
692.692475,686.241625,668.3881,690.46145
692.805275,686.24645,668.42065,690.5812
692.8492,686.260325,668.596425,690.60945
692.889625,686.27745,668.61945,690.7063
692.9021,686.31675,668.64315,690.717575
692.99845,686.326375,668.666275,690.7309
693.0159,686.362925,668.73475,690.744325
693.139375,686.41,668.776525,690.754525
693.241425,686.42615,668.790175,690.783
693.26785,686.44075,668.838675,690.82885
693.285225,686.477175,668.871525,690.852425
693.31315,686.58215,668.915725,690.99915
693.43935,686.6357,668.934175,691.0488
693.48005,686.68155,668.986625,691.10235
693.495225,686.72015,669.2519,691.23445
693.577925,686.73655,669.277575,691.28665
693.628875,686.745925,669.285275,691.297425
693.783725,686.752,669.2941,691.3089
693.92895,686.75745,669.29935,691.3218
693.942175,686.7611,669.323625,691.32625
693.974725,686.770125,669.338375,691.334325
693.992975,686.82625,669.3403,691.3722
694.1171,686.8379,669.357825,691.39675
694.125,686.85815,669.387375,691.40675
694.14875,686.893125,669.413475,691.4273
694.15755,686.9441,669.434425,691.470425
694.1742,686.97635,669.4599,691.76455
694.1908,686.995525,669.480325,691.7784
694.19825,687.05835,669.497625,691.789075
694.205725,687.0804,669.5106,691.811125
694.282575,687.16265,669.51435,691.849675
694.452125,687.174375,669.523725,691.884525
694.582925,687.182975,669.529375,691.89175
694.6795,687.2249,669.5535,691.900775
694.692225,687.235625,669.57085,691.9322
694.706125,687.2522,669.591925,691.9744
694.723925,687.29565,669.635625,691.9991
694.73145,687.331575,669.657825,692.0427
694.740825,687.349775,669.69215,692.049475
694.86895,687.379375,669.7174,692.104025
694.943375,687.396575,669.7462,692.161
695.031875,687.4215,669.762375,692.4004
695.035475,687.441425,669.850675,692.457625
695.039525,687.462525,669.87995,692.471825
695.126,687.47585,669.890125,692.498675
695.238075,687.48635,669.905825,692.508875
695.39235,687.49945,669.907475,692.64025
695.476175,687.529,669.92655,692.740125
695.48455,687.532925,669.9291,692.79005
695.4899,687.5491,669.9465,692.812125
695.49315,687.56465,669.949,692.823275
695.502725,687.6362,669.950775,692.84735
695.5365,687.714725,669.957025,692.894275
695.68115,687.73265,669.964825,692.93215
695.8508,687.766725,669.970125,693.05865
695.870025,687.80715,669.993775,693.08545
696.052825,687.8383,669.9954,693.115175
696.065975,687.93585,670.009175,693.130525
696.072175,688.014525,670.0216,693.1541
696.0758,688.018925,670.09945,693.384775
696.107625,688.0543,670.2053,693.392625
696.11875,688.089125,670.22075,693.40005
696.1355,688.15525,670.23795,693.4064
696.1568,688.17895,670.275175,693.4835
696.263775,688.210125,670.317425,693.48705
696.3065,688.24655,670.344775,693.5111
696.31965,688.27935,670.361375,693.5634
696.379325,688.3075,670.368775,693.581
696.412075,688.3385,670.376675,693.639825
696.582875,688.3552,670.387175,693.891225
696.67955,688.366425,670.399375,693.908325
696.6894,688.38215,670.40875,693.91285
696.75055,688.436025,670.427625,693.932725
696.772225,688.460175,670.449825,693.9445
696.81905,688.51125,670.456825,693.9545
697.083275,688.537975,670.4784,693.98005
697.102675,688.56125,670.499475,693.998
697.16045,688.57435,670.5173,694.078425
697.220225,688.6029,670.5283,694.225075
697.262375,688.6362,670.530025,694.253775
697.293725,688.72345,670.5544,694.262425
697.3242,688.783775,670.71745,694.31015
697.55825,688.8164,670.75755,694.337175
697.58625,688.8376,670.771225,694.3584
697.712125,688.8808,670.792675,694.443875
697.76975,688.932325,670.828725,694.528025
697.839825,689.003825,670.842575,694.771675
697.860425,689.0161,670.89815,694.7889
697.8894,689.0341,670.9707,694.7984
697.9322,689.07475,671.064675,694.8059
698.403375,689.112475,671.24105,694.820175
698.573225,689.145925,671.294075,694.88925
698.68525,689.170025,671.29595,694.8982
698.96835,689.227725,671.29765,695.105175
698.974575,689.248675,671.320175,695.116675
698.984725,689.271575,671.347775,695.421575
698.996425,689.33925,671.3751,695.483275
700.15005,689.450325,671.500025,695.52605
700.50215,689.477925,671.527825,695.54715
700.51375,689.534525,671.529175,695.595875
700.539525,689.588725,671.538025,695.62635
700.560225,689.643625,671.549275,695.704075
701.149325,689.73005,671.5512,695.7092
701.1527,689.753925,671.5584,695.715725
701.177425,689.786725,671.569275,695.743525
701.208475,689.912975,671.573325,695.750025
701.2351,689.9282,671.5785,695.7724
701.2471,690.016175,671.639575,695.844725
701.358125,690.0371,671.647125,695.89215
701.57125,690.0705,671.664725,695.9498
701.674,690.13395,671.69715,696.048275
701.70945,690.16725,671.704,696.3089
701.74875,690.23275,671.7308,696.341225
701.781325,690.291875,671.74425,696.35825
701.961725,690.31615,671.755,696.3684
701.995675,690.365175,671.83645,696.3924
702.0234,690.4128,671.868225,696.4218
702.085775,690.474675,671.8751,696.436925
702.3111,690.5238,671.9096,696.4636
702.31895,690.555225,671.9505,696.4913
702.33045,690.62205,671.999725,696.654075
702.3421,690.7054,672.039,696.728475
702.350575,690.76555,672.040575,696.783825
702.3714,690.78345,672.08675,696.8138
702.651175,690.83675,672.196525,696.866525
702.655175,690.8468,672.219875,696.882175
702.673,690.865775,672.235725,696.8873
702.976375,690.907475,672.25045,696.8982
703.23045,690.926575,672.27305,697.100375
703.255675,690.972925,672.3,697.1146
703.27825,690.990325,672.32195,697.21995
704.205075,691.02345,672.336325,697.224325
704.356175,691.144425,672.3701,697.32055
704.699775,691.1521,672.378425,697.520625
704.742,691.1678,672.384575,697.56595
704.931825,691.182475,672.42635,697.627475
704.96005,691.215075,672.467275,697.70525
704.97365,691.227425,672.613925,697.8465
705.33095,691.353325,672.63195,697.8961
705.36905,691.372825,672.65285,697.90555
705.393575,691.388675,672.667,697.92535
705.442125,691.39635,672.6798,697.9636
705.807325,691.711575,672.721975,697.97435
705.815125,691.732475,672.751625,697.9858
705.8239,691.75015,672.79465,698.03215
705.852975,691.7528,672.820075,698.05185
705.87185,691.756175,672.85745,698.1154
705.907775,691.78845,672.891475,698.380875
706.30455,691.795725,672.9296,698.39205
706.318375,691.800125,672.96,698.41845
706.38715,691.8529,672.99855,698.427675
706.96075,691.860675,673.037275,698.438675
706.984425,691.872325,673.081875,698.473225
706.996925,691.885125,673.083025,698.49925
707.091375,691.890025,673.0982,698.5275
707.2614,691.9004,673.140625,698.618325
707.401875,691.905875,673.224275,698.93685
708.05225,691.953925,673.259325,698.979325
708.07305,691.9865,673.305825,698.983725
708.108075,691.995875,673.350775,698.98885
708.45635,692.025275,673.360525,699.01165
708.4608,692.03655,673.46545,699.027725
708.46605,692.05615,673.589475,699.034275
708.47175,692.065625,673.593375,699.0549
708.47765,692.081075,673.607625,699.120725
708.4931,692.1033,673.642,699.2333
708.5019,692.1176,673.643675,699.2465
708.514375,692.14885,673.664675,699.3758
708.530825,692.15795,673.66745,699.41745
708.573725,692.195375,673.7188,699.493375
708.59825,692.233825,673.771925,699.534625
708.687125,692.306575,673.78495,699.65235
708.71585,692.367525,673.8329,699.81655
709.02505,692.374875,673.86815,699.87235
709.03035,692.3863,673.91855,699.935925
709.0387,692.40425,673.942575,700.020325
709.043775,692.421675,673.9731,700.03455
709.0481,692.49445,674.006325,700.0514
709.05615,692.58375,674.03955,700.060225
709.064475,692.58835,674.041175,700.07945
709.076975,692.6233,674.09735,700.0977
709.1341,692.71685,674.153375,700.11195
709.27225,692.73395,674.176525,700.1242
709.289075,692.753175,674.2546,700.133925
709.308975,692.769525,674.3217,700.14625
709.58955,692.788425,674.328975,700.309925
709.594975,692.82095,674.388375,700.484975
709.59755,692.8707,674.47885,700.48975
709.7098,692.966275,674.555825,700.599175
709.786125,693.057725,674.5636,700.62865
709.82395,693.107975,674.592125,700.6579
709.853675,693.1241,674.62315,700.67535
709.94275,693.133675,674.660475,700.689525
710.24875,693.143375,674.73275,700.703725
710.518,693.154375,674.809275,700.73915
710.52815,693.1587,674.86195,700.806425
710.5389,693.189225,674.885625,700.859425
710.54745,693.365425,674.89055,700.97435
710.5566,693.374625,674.906075,701.0933
710.56835,693.37785,674.978525,701.175375
710.622025,693.386625,675.022325,701.249775
711.123275,693.388975,675.0834,701.2559
711.433175,693.391525,675.14805,701.389125
711.44065,693.398375,675.164975,701.658675
711.44875,693.411625,675.186425,701.8349
711.4595,693.41935,675.19005,701.9051
711.474,693.449375,675.2352,701.934475
711.75375,693.4631,675.314075,702.0315
711.793725,693.510675,675.360375,702.051075
712.483675,693.533725,675.3733,702.10555
712.50415,693.591725,675.3918,702.121375
712.53145,693.680925,675.422525,702.29055
712.574325,693.707875,675.4469,702.304225
712.788925,693.80555,675.46825,702.313475
712.79915,693.845525,675.4703,702.32805
712.87935,694.053275,675.485025,702.335325
712.902625,694.087575,675.51845,702.383
712.939,694.13775,675.5222,702.41285
712.95575,694.213325,675.53255,702.50765
712.971725,694.220025,675.5353,702.6502
713.060675,694.2308,675.54585,702.67985
713.075625,694.236625,675.612025,702.7127
713.095825,694.24325,675.62095,702.7199
713.3073,694.25995,675.685,702.726575
713.3125,694.293625,675.726275,702.7727
713.319225,694.321975,675.7359,702.7978
713.36655,694.33505,675.7679,702.885175
713.632675,694.345225,675.783675,702.97795
713.6384,694.349525,675.815,702.99065
713.646225,694.37375,675.832025,703.0189
713.653625,694.3833,675.8575,703.036875
713.694025,694.4063,675.870875,703.067575
713.702325,694.41555,675.874875,703.091675
713.798675,694.50155,675.8892,703.113975
714.08905,694.695725,675.926275,703.26595
714.095925,694.711725,675.929175,703.283
714.1013,694.716775,675.95145,703.392975
714.109175,694.727225,675.96475,703.414675
714.1155,694.737025,675.987175,703.564475
714.401125,694.744125,675.9932,703.5899
714.4111,694.7487,676.005425,703.603625
714.42455,694.759025,676.0456,703.636025
714.4448,694.7883,676.0667,703.642825
714.5919,694.80425,676.1338,703.659825
714.6967,694.838575,676.1778,703.675525
714.699825,694.9925,676.206575,703.708525
714.7051,695.018925,676.2233,703.75375
714.7316,695.0246,676.231375,703.88305
714.743725,695.027925,676.2525,704.05585
714.849,695.047375,676.284925,704.210425
714.93365,695.071125,676.3223,704.326575
714.941025,695.082825,676.332875,704.347925
714.950875,695.092725,676.346075,704.3607
714.975,695.100675,676.367175,704.4205
714.9779,695.135625,676.390625,704.5739
715.22035,695.311575,676.421725,704.7004
715.236425,695.499975,676.439675,704.714125
715.26115,695.514825,676.49925,704.778775
715.28335,695.524175,676.58475,704.784625
715.294275,695.528675,676.6274,704.794125
715.29865,695.542725,676.708075,704.835825
715.3342,695.548575,676.72975,704.8667
715.42305,695.572325,676.744525,704.970025
715.499575,695.58315,676.74615,704.998625
715.553625,695.596675,676.787025,705.080175
715.5657,695.60755,676.82365,705.12055
715.60295,695.618525,676.830675,705.33165
715.65285,695.6503,676.849525,705.33835
715.890975,695.672975,676.8819,705.344175
715.9012,695.6928,676.90295,705.3709
715.907925,695.699975,676.9157,705.375
715.917025,695.712175,677.006,705.380525
715.9293,695.7207,677.042275,705.420575
715.94395,695.751725,677.187775,705.568475
715.9552,696.018825,677.2303,705.6832
715.999125,696.086675,677.260425,705.73625
716.0763,696.190875,677.26265,705.79535
716.106975,696.210475,677.2655,705.827875
716.118475,696.2407,677.275525,705.8349
716.132325,696.252375,677.27705,705.849475
716.13855,696.276575,677.295525,705.876825
716.16455,696.285725,677.31635,705.916525
716.22185,696.295975,677.392425,705.939475
716.2727,696.30055,677.408125,705.978025
716.51485,696.3286,677.44305,706.026725
716.529225,696.337425,677.45075,706.094725
716.534075,696.344025,677.457675,706.257525
716.5495,696.353875,677.519775,706.284025
716.66655,696.3711,677.5254,706.310625
716.711225,696.382925,677.53115,706.333075
716.7615,696.39465,677.5463,706.3578
717.165775,696.42815,677.550125,706.367675
717.175025,696.44035,677.56615,706.4165
717.544925,696.455325,677.584525,706.438675
717.56795,696.497775,677.65845,706.49195
717.57425,696.66725,677.722475,706.506975
717.5819,696.6736,677.806425,706.531825
717.59915,696.685725,677.8202,706.555125
717.618575,696.7049,677.824625,706.570775
717.9658,696.7234,677.8305,706.60905
717.9748,696.8429,677.874975,706.83475
717.98335,697.092475,677.878075,706.92135
717.99085,697.11165,677.89765,706.9311
718.014775,697.12825,677.92705,706.944125
718.043125,697.17795,677.98755,706.986225
718.0718,697.24805,678.026725,707.00145
718.093675,697.539325,678.093475,707.010375
718.12815,697.5494,678.0953,707.043225
718.2015,697.564325,678.1562,707.083225
718.432875,697.820575,678.184575,707.14255
718.444825,697.85505,678.189525,707.151275
718.47715,698.66835,678.2535,707.18765
718.4929,699.3134,678.38345,707.203625
718.682175,699.343075,678.39865,707.256025
718.701825,701.162525,678.6533,707.273025
718.76755,701.22105,678.691375,707.287675
719.016475,701.276525,678.7313,707.4167
719.02595,701.3823,678.78165,707.4825
719.03785,701.613125,678.818,707.523225
719.0515,701.619075,678.825925,707.62805
719.05795,701.623125,678.8353,707.646075
719.084625,702.35915,678.869425,707.691175
719.321725,704.9513,678.971275,707.710175
719.327925,705.3517,679.02155,707.745675
719.369875,705.356875,679.0311,707.75185
719.392725,706.934975,679.0556,707.807125
719.41045,707.022925,679.075225,707.973
720.22575,707.4171,679.1457,708.05145
720.2371,708.133,679.155125,708.06215
720.251125,708.490125,679.177725,708.071725
720.35665,708.615925,679.213725,708.08295
720.376725,708.633475,679.24165,708.0915
720.439175,708.64815,679.34215,708.290775
720.469525,708.656975,679.36075,708.439425
720.495375,709.035575,679.37945,708.5067
720.68575,709.0853,679.395275,708.5875
720.762075,709.09855,679.408825,708.603
720.8819,709.1629,679.42915,708.893825
720.977675,709.29835,679.46225,708.9451
720.99645,709.340775,679.47015,709.034375
721.069125,709.55055,679.504175,709.070125
721.30695,709.5851,679.5164,709.102425
721.3143,709.592275,679.5392,709.1359
721.324,709.600525,679.54785,709.205325
721.340875,709.607,679.5719,709.2357
721.75945,709.61445,679.602725,709.5996
721.770375,709.622375,679.619275,709.685025
722.0122,709.6354,679.672225,709.718625
722.026325,709.641275,679.706775,709.76455
722.0311,709.648125,679.72975,709.778775
722.067475,709.844325,679.73585,709.852075
722.432575,709.8655,679.798925,709.8801
722.44875,709.88375,679.8474,710.064875
724.821025,709.9142,679.868625,710.355575
724.828675,710.198025,679.87835,710.52255
724.848375,710.2081,679.92465,710.54485
724.8621,710.23005,679.949025,710.559525
724.87595,710.236675,679.97665,710.5958
724.88545,710.576125,680.058175,710.6097
724.900275,710.956375,680.096775,710.6172
724.908425,710.9697,680.11805,710.754275
724.9657,710.993725,680.1418,710.8971
725.016225,711.4248,680.21805,710.94575
725.35945,712.80585,680.336375,711.416825
726.130175,712.863075,680.3489,711.46145
726.160225,712.913275,680.363875,711.471325
726.19325,712.9239,680.399,711.497425
726.542625,712.9852,680.420225,711.523025
726.545775,713.61325,680.461625,711.537925
726.585325,713.621225,680.469325,711.559575
726.907275,713.6803,680.492175,711.589025
726.920325,714.176075,680.496975,711.6966
726.9282,714.4151,680.5089,711.892
726.94455,714.421525,680.570975,712.01415
726.98135,714.45975,680.5863,712.095
727.310975,714.46565,680.6448,712.161825
727.3221,714.7122,680.648375,712.187125
727.344675,714.99845,680.678575,712.519275
727.3776,715.22755,680.708175,712.530375
727.437525,715.240325,680.730625,712.6112
727.52575,715.27335,680.7409,712.664775
727.54555,715.315375,680.7647,712.74925
727.556975,715.4651,680.783625,712.83605
728.21355,715.522325,680.78565,712.86145
728.218075,715.93665,680.81735,712.9621
728.223925,716.0169,680.82725,713.01935
728.23505,716.094275,680.844725,713.035
