SPK_SPKC03a (sharp exc?)
92.328825
92.481025
92.50325
92.530925
92.548775
92.562325
92.6008
92.627325
92.647475
92.684675
92.72145
92.774625
92.829975
92.877875
92.933075
93.1846
93.259725
93.344525
93.372425
93.380825
93.493725
93.524325
93.60735
93.760325
93.78425
93.805175
93.91525
93.964875
94.07525
94.089525
94.15925
94.169325
94.1748
94.38305
94.412675
94.429525
94.546275
94.582775
94.649725
94.662075
94.708475
94.753175
94.81675
94.882475
94.9034
95.057725
95.15285
95.207825
95.306325
95.3943
95.45945
95.6426
95.681275
95.737125
95.7473
95.84965
95.88375
95.95055
96.144725
96.407125
96.574175
96.65185
96.7675
96.838575
96.912825
97.058575
97.16675
97.262075
97.633675
97.652525
97.747225
97.895775
98.271175
98.6917
98.799875
98.9551
99.574
99.88045
100.1016
100.855
100.938625
101.0807
101.2991
101.582
101.6923
102.549025
103.023175
103.17695
103.2776
103.3192
103.45955
103.510725
103.580325
103.640975
103.807275
103.916725
103.955875
104.34255
104.4672
104.519125
104.96385
105.6347
105.91135
105.975275
106.116675
106.2883
106.3695
106.64345
107.11945
107.1379
107.87035
108.599375
109.3336
109.485775
109.9537
110.99435
113.9907
114.0954
114.624575
115.06605
115.49115
115.521575
115.6488
115.708425
115.767675
115.967
116.059975
116.28795
116.33495
116.415975
116.451625
116.549425
116.651
116.66805
116.6873
116.843875
116.905825
116.984725
116.9915
117.107175
117.14755
117.198725
117.26065
117.29435
117.336075
117.441325
117.472625
117.4835
117.56785
117.621275
117.7558
117.81515
117.848675
117.903425
117.95485
117.971575
118.012775
118.09255
118.14035
118.218175
118.224675
118.2835
118.3733
118.3815
118.440825
118.493475
118.55375
118.571925
118.693275
118.718525
118.77065
118.9308
119.136025
119.18785
119.228125
119.3388
119.403075
119.455425
119.504675
119.610075
119.6584
119.665425
119.740125
120.028825
120.105725
120.146125
120.252825
120.3388
120.363
120.417825
120.5008
120.559325
120.601125
120.98125
121.05295
121.074725
121.1238
121.33735
121.369725
121.473325
121.486275
121.531425
121.5816
121.67045
121.7696
121.8458
121.907975
122.017425
122.0758
122.23845
122.279025
122.459075
122.647325
122.656625
122.7043
122.73085
122.745475
122.772675
122.935225
123.046925
123.091475
123.169575
123.1894
123.36525
123.399975
123.464875
123.62885
123.81995
123.9766
124.111175
124.239275
124.325925
124.7891
124.9339
125.12545
125.35015
126.076075
126.0971
126.2911
126.665475
126.823125
126.988125
127.010125
127.571625
128.616
128.79315
128.82905
129.014175
129.21555
129.7249
130.01555
130.5141
131.186175
136.447475
136.6305
136.8384
136.87345
136.884
137.0161
137.1045
137.165225
137.171625
137.277625
137.2972
137.3071
137.45555
137.5011
137.55085
137.561625
137.676575
137.695225
137.826
137.9121
137.9885
138.10065
138.1275
138.201725
138.4075
138.4555
138.510775
138.6378
138.77015
138.94465
139.004275
139.362475
139.433825
139.620975
139.9537
140.2625
140.3886
140.52975
143.36785
144.040925
146.703075
147.12745
147.457525
149.907975
151.71545
152.23935
152.409025
152.698825
152.8808
152.962725
153.0703
153.150725
153.25385
153.297925
153.4367
153.543275
153.5877
153.607875
153.620625
153.712125
153.768475
153.87315
153.908375
153.97995
154.02535
154.071425
154.08755
154.1689
154.2919
154.322
154.3474
154.49255
154.5168
154.545675
154.558
154.721225
154.949625
154.997825
155.017425
155.0868
155.137375
155.2124
155.411925
155.42265
155.529025
155.5456
155.583625
155.6656
155.79505
155.809225
155.866025
155.91555
156.022075
156.03645
156.10085
156.1379
156.286425
156.351675
156.359625
156.395675
156.419875
156.51205
156.537075
156.60225
156.6118
156.72565
156.743525
156.749325
156.778125
156.82945
156.871075
156.8862
157.03695
157.0696
157.21775
157.25135
157.477
157.53035
157.62445
157.69875
157.7657
157.8492
157.950725
158.00245
158.09545
158.180525
158.239775
158.275525
158.354575
158.36215
158.3706
158.447375
158.491975
158.549825
158.608425
158.72105
158.8366
158.848025
158.933375
159.131875
159.28445
159.292575
159.3986
159.557075
159.565275
159.63585
159.6598
159.731225
159.755725
159.9016
159.9956
160.018525
160.034525
160.099075
160.124675
160.14885
160.1721
160.386425
160.491975
160.640275
160.762725
160.8408
160.8701
160.947025
161.2522
161.394675
161.86655
162.13015
162.618225
162.784725
162.8326
163.38035
163.5123
164.319325
165.2451
165.467475
165.966975
166.7058
169.282575
170.940925
173.0611
175.312325
176.0186
178.3454
180.56865
181.3241
181.522175
181.762025
182.6283
183.860925
184.310225
184.63075
184.826725
185.075925
185.29585
185.4541
185.480975
185.9071
186.476725
186.688625
186.93195
187.538175
187.6318
187.90725
187.99905
188.187175
188.2545
188.289825
188.491425
188.657525
188.71475
188.845975
188.8841
189.04425
189.209275
189.24295
189.284175
189.35155
189.387125
189.5118
189.584
189.701475
189.7864
189.85995
189.9474
190.017875
190.08665
190.173475
190.249225
190.26625
190.296375
190.3585
190.500625
190.5474
190.595475
190.62515
190.700025
190.874675
191.03455
191.0668
191.154225
191.190525
191.2842
191.328225
191.342975
191.415275
191.47585
191.54325
191.602625
191.618475
191.75235
191.95125
192.0247
192.118875
192.1553
192.23045
192.297625
192.341425
192.436225
192.5146
192.615725
192.727125
192.7992
192.891525
192.9088
192.960425
193.08125
193.113325
193.157725
193.344575
193.467725
193.642575
193.7608
193.82475
194.033325
194.14455
194.508625
194.5963
194.75085
194.938675
195.059725
195.076125
195.217825
195.469475
195.6648
195.69545
195.8326
195.8472
195.932925
196.0822
196.48005
196.4913
196.763275
196.81985
197.5182
197.539125
197.654225
197.68795
197.884175
198.170025
198.721575
199.0213
199.100075
