SPK_SPKC01a,SPK_SPKC02a,SPK_SPKC06b,SPK_SPKC13a,SPK_SPKC14a
213.462125,204.832525,210.9472,203.31145,204.843575
213.512,204.948975,211.071875,203.332825,204.888275
213.566225,204.980025,211.358875,203.373,204.91145
213.6389,205.005875,211.41015,203.437975,204.933425
213.850525,205.078375,211.467275,203.459775,204.962825
213.908025,205.11275,211.528575,203.478725,205.109775
213.96025,205.18335,211.589275,203.512425,205.13105
214.011925,205.2016,211.657275,203.568225,205.1934
214.07475,205.29945,211.7206,203.5931,205.224325
214.18325,205.321725,211.828825,203.60645,205.2532
214.201325,205.3937,211.883975,203.67905,205.2803
214.527625,205.448575,212.0476,203.7186,205.327625
214.61545,205.541375,212.166275,203.74225,205.355475
214.67785,205.59265,212.21045,203.76045,205.40515
214.678975,205.604725,212.26875,203.770025,205.474875
214.760975,205.63255,212.32635,203.783375,205.505725
214.8447,205.673325,212.4686,203.803475,205.536975
214.912475,205.728775,212.519175,203.8167,205.565675
214.9902,205.745625,212.589225,203.842775,205.589575
214.991425,205.78595,212.6041,203.87065,205.616525
215.046525,205.803125,212.74545,203.878975,205.6452
215.1982,205.824625,212.801725,203.9075,205.718475
215.326125,205.849725,212.846625,203.920275,205.748975
215.67925,205.868625,212.900675,203.985875,205.790075
215.93365,205.907625,212.955575,204.0081,205.821225
216.020225,205.933175,213.069,204.020075,205.87
216.193075,206.00025,213.141175,204.065925,205.904675
216.32685,206.088975,213.2105,204.08785,205.931325
216.50235,206.16765,213.26675,204.1171,205.951225
216.740725,206.183475,213.372675,204.152575,205.977575
216.797825,206.23225,213.4246,204.1619,206.015225
216.865175,206.2837,213.518925,204.2059,206.03785
217.0338,206.3044,213.5738,204.2455,206.08995
217.110075,206.35875,213.646425,204.263075,206.17835
217.259775,206.377575,213.7041,204.285675,206.1975
217.359625,206.426725,213.93955,204.3175,206.294975
217.7836,206.459875,213.9861,204.34125,206.340075
218.1073,206.478325,214.041025,204.3545,206.366575
218.376675,206.491575,214.248025,204.372775,206.38945
218.560725,206.555325,214.292725,204.406175,206.462475
218.632575,206.61835,214.499075,204.41405,206.515325
218.71635,206.65785,214.536125,204.4265,206.57715
218.937525,206.685375,214.5859,204.435525,206.6045
218.96575,206.72935,214.631425,204.458825,206.630875
