SPK_SPKC01a,SPK_SPKC04a,SPK_SPKC06a,SPK_SPKC10a
20.88215,38.72955,4.07705,20.892075
21.029675,38.790375,4.112275,20.931575
21.087825,39.01465,4.1603,20.972625
21.118725,39.5326,4.259525,21.05465
21.240825,39.55175,4.31775,21.1079
21.26225,39.759175,4.341725,21.145325
21.299825,40.379625,4.38295,21.210575
21.35125,40.453125,4.401975,21.254225
21.422725,40.500525,4.4208,21.45975
21.466275,40.682475,4.4455,21.508775
21.565875,40.72375,4.46905,21.627225
21.75765,40.772025,4.487375,21.6698
21.78485,41.212725,4.493925,21.7026
21.829825,41.64045,4.498275,21.76215
21.91565,41.83855,4.502325,21.828725
21.9494,42.39615,4.507325,21.864925
21.99545,42.464375,4.52005,21.927125
22.042875,43.07655,4.544725,21.962275
22.08225,43.1734,4.5512,22.0326
22.10725,43.548825,4.561475,22.067875
22.17315,43.756325,4.56615,22.104525
22.263,44.0934,4.5704,22.15755
22.302525,44.1643,4.591725,22.196525
22.337625,44.4696,4.602625,22.24445
22.360725,44.62385,4.61975,22.32255
22.43075,45.002575,4.62865,22.364475
22.488525,45.032775,4.64815,22.427675
22.5233,45.11535,4.667075,22.474075
22.553325,45.470475,4.68015,22.536
22.64755,45.578,4.700075,22.5776
22.693075,45.782525,4.714775,22.602975
22.756675,45.828,4.734725,22.6684
22.793525,45.980575,4.748975,22.716675
22.8244,46.11525,4.7792,22.748225
22.836325,46.283625,4.817025,22.78285
22.85835,46.3344,4.834475,22.8782
22.883825,46.796325,4.8754,23.03375
22.90235,47.101,4.88445,23.118825
22.934275,47.12015,4.91245,23.18825
23.076725,47.1739,4.93235,23.2244
23.111375,47.47685,4.95355,23.26475
23.178775,47.4885,5.015,23.29055
23.196425,47.55785,5.041925,23.3794
23.2306,47.905825,5.066025,23.417775
23.2688,48.20815,5.085625,23.512425
23.304425,48.387525,5.130125,23.561725
23.3647,48.5581,5.148825,23.648725
23.535525,48.95555,5.1728,23.8321
23.587425,49.131375,5.205575,24.247
23.782475,49.339675,5.278525,24.2819
23.8118,49.764875,5.309325,24.332925
23.87755,50.540425,5.3522,24.3675
24.232775,51.056825,5.446175,24.426
24.24435,51.088275,5.48765,24.483675
24.355575,51.340475,5.5285,24.647025
24.544975,51.63315,5.5721,24.67505
24.57975,51.731325,5.686075,24.7057
24.687675,52.0286,5.716125,24.82305
24.7486,52.14855,5.7256,24.88335
24.88525,52.5332,5.758775,24.924975
24.90665,52.690125,5.78085,24.96
24.91955,52.880325,5.811575,25.0053
24.939425,52.965075,5.842975,25.060825
24.954725,52.990325,5.8629,25.085275
24.9894,53.2068,5.8827,25.15405
25.095625,53.36595,5.8954,25.17365
25.1538,53.575025,5.927325,25.239175
25.1959,54.0187,5.94865,25.276025
25.222,54.204725,5.99005,25.3561
25.381675,54.2178,6.023025,25.529
25.5398,54.294875,6.051625,25.6507
26.304725,54.4261,6.05285,26.2877
26.31975,54.437425,6.0664,26.300875
26.627025,54.5949,6.0755,26.366525
26.639875,54.9045,6.1202,26.610725
26.656175,54.978225,6.128475,26.621675
26.685675,55.5694,6.1354,26.64005
26.91595,55.580425,6.159075,26.67795
26.9287,55.800475,6.1692,26.6984
26.968325,55.8819,6.179225,26.8948
27.2513,55.927575,6.1924,26.9102
30.063375,56.332725,6.201975,26.94645
30.09425,56.437875,6.22235,26.985475
30.136725,56.53745,6.2367,27.222225
31.8195,56.700075,6.24675,27.231375
31.86725,56.84655,6.252475,27.247575
33.1004,56.950275,6.266675,27.330075
34.748625,57.035825,6.278525,27.5965
36.488,57.097375,6.290875,29.591
36.5715,57.39595,6.314575,30.02
36.586825,57.47565,6.3297,30.045425
36.60485,57.635025,6.35005,30.06235
36.62135,57.976475,6.360775,30.128925
36.674475,58.10685,6.368375,30.175925
36.73075,58.2869,6.3826,30.24165
37.714175,58.524175,6.411575,31.1741
37.7466,58.73475,6.422825,31.251625
37.773375,58.835425,6.450125,31.297625
38.843875,58.8704,6.467025,31.36015
38.9065,59.2125,6.4896,31.82885
40.5483,59.315225,6.516025,31.854975
41.23955,59.4026,6.5492,31.88705
41.2607,59.479175,6.586975,32.026975
41.301475,59.571625,6.6162,32.496775
41.326725,59.57785,6.66075,32.539425
41.384925,59.633075,6.691375,32.60535
41.441325,59.6974,6.72055,32.651775
42.17575,60.159925,6.753025,33.11565
42.2059,60.2959,6.77875,33.14205
