SPK_SPKC07a,SPK_SPKC07b,SPK_SPKC11a
66.342525,13.84595,15.42935
66.484975,13.945075,15.475875
66.548775,13.958575,15.486275
66.81285,13.988575,15.5058
67.04135,14.005425,15.5591
67.789025,14.02865,15.573925
67.9112,14.101425,15.5929
68.48515,14.121975,15.6257
68.567175,14.16055,15.668125
68.70385,14.175025,15.688575
68.776825,14.1863,15.750925
68.89945,14.208575,15.772975
69.11175,14.2231,15.792675
69.21835,14.2411,15.863925
69.3426,14.312775,15.881
69.430075,14.3326,15.9084
69.600125,14.3561,16.00895
69.62855,14.39585,16.0635
69.64425,14.411525,16.067975
69.8636,14.418975,16.126275
69.922175,14.432325,16.153525
70.089,14.446125,16.24295
70.368025,14.4548,16.24765
70.5957,14.462775,16.27195
70.62275,14.470875,16.289575
70.647275,14.484525,16.3008
70.694,14.49005,16.35325
70.9416,14.509525,16.371775
70.969575,14.523375,16.390925
71.874975,14.550825,16.427775
71.887475,14.55695,16.4379
71.9144,14.608675,16.448175
72.044025,14.6137,16.45805
72.28685,14.6657,16.476675
72.302375,14.666825,16.4959
72.349475,14.698825,16.516875
72.51325,14.71075,16.53615
72.5468,14.776,16.552075
72.6908,14.788875,16.56475
72.7394,14.851175,16.58035
72.748325,14.857925,16.600975
72.88165,14.8632,16.6123
73.02315,14.865525,16.64305
73.080325,14.872975,16.6643
73.08565,14.941075,16.683075
73.092625,14.9662,16.751175
73.14045,14.9909,16.7551
73.57025,15.005825,16.7784
73.585475,15.01205,16.82015
73.5993,15.02945,16.917425
73.62915,15.071425,16.929
73.747025,15.0782,16.9352
73.814175,15.095825,16.9469
73.97,15.102425,16.952925
74.076275,15.130425,16.96865
74.321525,15.143525,17.053175
74.44355,15.15085,17.066325
74.4562,15.163725,17.072125
74.548425,15.17915,17.1006
74.61765,15.1915,17.1333
74.949675,15.19855,17.175925
75.0013,15.2171,17.186125
75.38965,15.22745,17.263275
75.563025,15.26165,17.278675
75.57085,15.32935,17.32955
75.687775,15.34195,17.34595
75.70865,15.3484,17.3559
75.7246,15.392875,17.394825
75.7982,15.405675,17.424025
75.957025,15.411825,17.443325
75.9872,15.473825,17.460375
76.028425,15.592625,17.50975
76.88965,15.6284,17.543475
77.096225,15.638125,17.565025
77.11515,15.722075,17.59225
77.13775,15.727475,17.6244
77.252375,15.7398,17.6316
77.4213,15.794375,17.661475
77.44575,15.81965,17.7042
77.451625,15.8398,17.72405
77.50115,15.872725,17.7381
77.698775,15.899725,17.758525
77.749175,15.99225,17.780375
77.931625,16.067625,17.7971
78.0089,16.096625,17.80555
78.03915,16.115425,17.826425
78.0816,16.149275,17.9129
79.0074,16.17765,17.97325
79.167125,16.18495,17.98205
79.3566,16.201575,18.04375
79.622275,16.20935,18.079975
79.68635,16.2466,18.082075
79.697275,16.254275,18.09535
79.726075,16.26495,18.099
80.15315,16.271725,18.12365
80.4007,16.296375,18.159875
80.54415,16.313575,18.168375
80.629875,16.33215,18.17045
80.6792,16.3674,18.1904
81.1909,16.385625,18.23985
81.281075,16.387825,18.275375
81.329425,16.401675,18.279025
81.434425,16.408025,18.284425
81.45385,16.436075,18.33685
81.5094,16.44585,18.402575
