SPK_SPKC03a,SPK_SPKC04b
28.32825,90.72515
28.35515,90.8584
28.38725,90.92155
28.408125,90.9954
28.430575,91.5575
28.46995,91.61445
28.50985,91.6331
28.53135,91.682575
28.56315,91.826475
28.57975,91.872625
28.59405,91.885925
28.653175,91.969175
28.6724,92.133525
28.69085,92.496625
28.775,92.5194
28.7979,92.5491
28.816025,92.57005
28.8553,92.641175
28.888475,92.804425
28.9063,92.82465
28.95845,92.874625
28.994025,93.12985
29.009925,96.3891
29.023375,96.43935
29.05975,96.49785
29.09035,96.5302
29.114125,97.053875
29.129575,97.087575
29.151125,97.159575
29.160875,97.329525
29.18645,97.443975
29.217275,97.683575
29.237675,97.71425
29.258575,97.75975
29.279025,97.886625
29.322375,97.911325
29.347025,98.040625
29.377725,98.118525
29.4016,98.1447
29.430575,98.218625
29.460625,98.311325
29.472325,98.408
29.4914,98.507775
29.521725,98.718475
29.534625,98.747625
29.5472,98.833975
29.56795,98.90755
29.59965,99.264125
29.62285,99.287875
29.653825,99.337825
29.6632,99.37815
29.684225,99.38745
29.7084,99.4404
29.72175,99.591975
29.7309,99.666325
29.7421,99.770225
29.77765,99.79305
29.7923,99.866425
29.8065,100.102425
29.82465,100.125325
29.8589,100.163825
29.875,100.21315
29.8966,100.25705
29.905325,100.291425
29.9224,100.45235
29.935725,100.478675
29.9457,100.62795
29.955675,100.690175
29.971775,100.73575
29.994075,100.826175
30.01225,100.884525
30.03465,101.052775
30.051975,101.097075
30.061,101.109475
30.093425,101.130175
30.11325,101.1465
30.130875,101.17915
30.15795,101.32115
30.1727,101.55615
30.184975,101.62525
30.204925,101.64745
30.214225,101.7344
30.2277,101.76815
30.246925,101.90715
30.25495,101.952975
30.285925,102.083475
30.31115,102.18395
30.334,102.215575
30.3657,102.314375
30.381,102.37315
30.404025,102.40065
30.422775,102.55355
30.450325,102.616325
30.469325,102.64845
30.49695,102.660675
30.5204,102.879625
30.57465,102.944175
30.613375,102.95845
30.635125,102.96945
30.647825,102.978075
30.66845,102.990025
30.68945,103.002675
30.7227,103.01485
30.747575,103.349575
30.76515,103.41695
30.787525,103.4556
30.8024,103.833025
30.813225,103.850275
30.82845,103.8646
30.84655,103.888275
30.8673,103.9064
30.90705,103.926825
30.924975,104.035725
30.941475,104.18025
30.9646,104.339375
30.988375,104.86185
31.032025,105.175975
31.079625,105.226125
31.095325,105.248275
31.10835,105.302675
31.119425,105.35645
31.133,105.555125
31.139525,105.577275
31.156725,105.59635
31.162875,105.60835
31.1728,105.79995
31.181975,106.261575
31.220875,106.8109
31.2385,106.947975
31.286275,106.9933
31.336625,107.323175
31.3654,107.45795
31.39385,107.891025
31.405325,107.9208
31.4283,108.26205
31.456025,108.462325
31.511825,108.5643
31.53625,108.775325
31.564925,108.82015
31.58105,108.8586
31.602575,109.1029
31.6175,109.273475
31.63095,109.2919
31.65935,109.40085
31.720775,109.546675
31.742175,109.584575
31.7829,109.631075
31.8205,109.666325
31.8487,109.8924
31.88075,109.94915
31.9281,110.049525
31.99675,110.095925
32.06105,110.121525
32.099225,110.254125
32.127325,110.28635
32.143725,110.4623
32.1652,110.5507
32.1842,110.57345
32.199975,110.60255
32.21975,110.611225
32.240225,110.672475
32.2513,110.955775
32.2906,111.0206
32.31125,111.0738
32.328525,111.255825
32.361875,111.580375
32.4178,111.6454
32.4332,111.66125
32.449625,111.76555
32.458325,111.7827
32.469125,111.79525
32.4928,111.829025
32.50545,112.56575
32.53705,112.8026
32.550875,112.8252
32.5867,112.8385
32.62805,112.84765
32.67275,112.86085
32.70295,112.874825
32.72195,112.884975
32.73855,112.89485
32.770375,112.908225
32.79375,112.9163
32.813225,112.983025
32.823475,113.274275
32.85335,113.2959
32.883125,113.527525
32.89955,113.623625
32.91145,113.7921
32.91955,113.941625
32.925475,114.038025
32.932325,114.257625
32.939575,114.314625
32.94655,114.463525
32.9576,114.498275
32.96465,114.54175
32.97985,114.5892
32.98785,114.673275
33.0072,114.77165
33.050625,114.867125
33.125925,114.93725
33.14645,114.95545
33.215475,114.975675
33.29925,115.001225
33.3192,115.39445
33.348625,115.504625
33.400775,115.5266
33.4461,115.544325
33.470775,115.6068
33.5001,115.6724
33.6167,115.6977
33.644375,115.81525
33.659275,116.180875
33.672225,116.19765
33.697825,116.26775
33.73445,116.32535
33.790775,116.367825
33.8214,116.378475
33.887375,116.609975
33.929425,116.68335
33.969075,116.7441
33.98585,116.792875
34.006225,116.921275
34.044475,116.934675
34.06085,117.010075
34.087175,117.2189
34.1019,117.2574
34.122175,117.281875
34.13825,117.32655
34.2216,117.41055
34.335225,117.708325
34.3679,117.73345
34.404225,117.773125
34.4446,117.79515
34.4776,117.918525
34.491325,117.9767
34.525825,118.126775
34.56435,118.274575
34.577475,118.2912
34.619725,118.299525
34.646225,118.41425
34.664325,118.6169
34.70135,118.664825
34.7142,118.69835
34.760525,118.738
34.80705,118.74365
34.843625,118.7648
34.88965,119.0538
34.91045,119.20935
34.9308,119.626975
34.9545,119.89905
34.985575,119.968775
34.9967,120.28305
35.016,120.2959
35.04195,120.340625
35.063075,120.3716
35.0775,120.458425
35.09155,120.777
35.104525,120.84125
35.116175,120.877875
35.1271,120.9554
35.139725,120.997325
35.153125,121.093075
35.16085,121.201875
35.177425,121.3344
35.19515,121.7697
35.2102,121.843
35.249675,121.969775
35.336325,122.06105
35.35355,122.24415
35.374375,122.2692
35.395075,122.2821
35.4146,122.310675
35.43325,122.3677
35.44405,122.390075
35.460025,122.418875
35.4726,122.495725
35.4992,122.571925
35.5281,122.785725
35.547775,122.895725
35.577375,122.94275
35.5978,123.006725
35.61015,123.031375
35.617,123.05605
35.623,123.085525
35.629925,123.1756
35.636125,123.393125
35.64255,123.400575
35.659375,123.4443
35.672475,123.499425
35.705475,123.54925
35.750175,123.59105
35.790125,123.67145
35.826225,123.705175
35.87135,123.72475
35.891725,123.81335
35.936375,123.9314
35.977,124.11615
36.01175,124.134875
36.037875,124.1774
36.053525,124.195
36.102175,124.208975
36.153525,124.2216
36.1686,124.29515
36.1975,124.310475
36.246825,124.339675
36.269925,124.6756
36.283225,124.70345
36.2997,124.717525
36.32245,124.74435
36.3527,125.21685
36.363225,125.25015
36.3993,125.324025
36.4255,125.36875
36.48185,125.682475
36.506475,125.7557
36.542325,125.821775
36.575475,125.884825
36.611175,125.9651
36.6426,125.99975
36.684525,126.1034
36.70175,126.205775
36.72075,126.225425
36.730475,126.243175
36.754375,126.258225
36.771825,126.280675
36.7856,126.295875
36.814875,126.3513
36.8277,126.388825
36.84765,126.867875
36.877875,127.2529
36.8988,127.56595
36.9259,127.598325
36.97085,127.63635
36.9889,127.6459
37.01375,127.724875
37.042525,127.74065
37.077375,127.7728
37.115575,127.83325
37.152925,127.8802
37.170575,128.2292
37.183725,128.253775
37.205825,128.278825
37.218325,128.306375
37.229175,128.35445
37.245225,128.50145
37.26465,128.625125
37.29015,128.677375
37.334825,128.711625
37.350025,128.74935
37.362525,128.8567
37.377325,129.055725
37.39265,129.06745
37.406975,129.09225
37.42405,129.1238
37.432425,129.16035
37.452425,129.429575
37.476675,129.45765
37.489825,129.483275
37.51535,129.61165
37.53785,129.644475
37.56545,129.997225
37.588975,130.03185
37.628225,130.1097
37.65285,130.450175
37.675575,130.51825
37.693475,130.54385
37.70855,130.6228
37.72585,130.66355
37.7474,130.6922
37.7696,130.9442
37.7924,130.9929
37.8273,131.047475
37.83815,131.109375
37.854575,131.53065
37.87345,131.5526
37.89755,131.83655
37.9123,131.931825
37.942,132.1245
37.965925,132.162875
37.9767,132.228075
37.992325,132.256525
38.0096,132.3256
38.0253,132.47845
38.05085,132.880125
38.062975,132.889475
