SPK_SPKC10a (no response)
340.1448
340.154525
340.18315
340.202575
340.22835
340.23995
340.2489
340.2617
340.267575
340.271625
340.309
340.313225
340.334075
340.348775
340.36555
340.38315
340.424025
340.4772
340.5213
340.584275
340.65585
340.6773
340.68325
340.7003
340.725775
340.73905
340.746325
340.76
340.77685
340.7937
340.812625
340.842125
340.84665
340.91375
340.9237
340.944525
340.996125
341.02285
341.046775
341.06725
341.089375
341.104225
341.110275
341.118925
341.139075
341.151325
341.1603
341.1857
341.1978
341.2219
341.293225
341.45155
341.45485
341.476175
341.481575
341.5024
341.516325
341.5354
341.55135
341.55365
341.578675
341.602175
341.610875
341.72965
341.762175
341.79155
341.803475
341.811575
341.81575
341.843325
341.846425
341.8489
341.85475
341.884175
341.89525
341.94415
341.99465
342.012675
342.0198
342.0265
342.090025
342.115775
342.152525
342.1583
342.167275
342.1721
342.175325
342.1855
342.187825
342.1904
342.19295
342.19805
342.204275
342.2167
342.23025
342.2528
342.318825
342.33975
342.369175
342.4808
342.508625
342.522575
342.55005
342.558125
342.577325
342.581775
342.586675
342.61225
342.6169
342.650475
342.6781
342.759675
342.76555
342.774575
342.7848
342.793475
342.7987
342.815875
342.847125
342.8549
342.87425
342.883925
342.891175
342.894
342.9007
342.90665
342.93945
342.954025
342.960825
342.963525
342.977325
343.008725
343.031875
343.05115
343.06405
343.076
343.08385
343.108925
343.13395
343.17905
343.245475
343.301425
343.31135
343.3493
343.3566
343.370225
343.3809
343.3989
343.403575
343.407875
343.4209
343.422575
343.434475
343.45495
343.466575
343.4897
343.500025
343.551375
343.55505
343.577
343.5801
343.582425
343.59145
343.607275
343.6395
343.6516
343.661125
343.665425
343.670925
343.673225
343.6798
343.83955
343.884125
343.94175
343.9477
343.96625
343.970075
344.05765
344.059475
344.1324
344.174125
344.22835
344.272925
344.280275
344.2877
344.29635
344.3103
344.3509
344.3549
344.35755
344.366875
344.37
344.386075
344.408075
344.420125
344.429975
344.45395
344.596025
344.6108
344.62945
344.646125
344.675875
344.724775
344.7474
344.767375
344.780025
344.79145
344.8014
344.85665
344.863475
344.868075
344.87605
344.902625
344.91975
344.92625
344.929875
344.9329
344.9645
344.9914
345.012275
345.02595
345.031375
345.040075
345.06375
345.07765
