SPK_SPKC02a,SPK_SPKC06a,SPK_SPKC09a
5.270175,19.96385,8.65035
5.2911,19.9745,8.661175
5.31365,19.992725,8.672
5.3388,20.044375,8.6838
5.3615,20.153425,8.697575
5.3967,20.273025,8.7501
5.40065,20.377875,8.755325
5.428875,20.386725,8.76385
5.4666,20.4937,8.773125
5.491375,20.658425,8.7836
5.5128,21.016725,8.79335
5.538275,21.1702,8.8029
5.559025,21.24145,8.815275
5.5838,21.29635,8.832675
5.620425,21.32935,8.877475
5.64225,21.41875,8.9844
5.65395,21.52295,8.9979
5.660125,21.59635,9.0824
5.671725,21.630925,9.1016
5.704,21.796525,9.249475
5.7176,21.853075,9.314925
5.7393,21.954825,9.36845
5.788375,22.0569,9.4167
5.843925,22.10345,9.4256
5.856075,22.200025,9.44105
5.865925,22.309075,9.4484
5.890375,22.34835,9.453775
5.915,22.83805,9.47215
5.947525,23.112975,9.48795
5.979675,23.135975,9.51045
5.9948,23.329375,9.518575
6.01315,23.49325,9.54515
6.02475,23.65175,9.5563
6.04225,23.75895,9.5759
6.06725,24.0776,9.5914
6.08695,24.1252,9.6083
6.12015,24.1595,9.663125
6.150875,24.381175,9.696875
6.17095,24.501625,9.7057
6.199025,24.618825,9.714975
6.21715,24.65565,9.74915
6.24105,24.69045,9.7901
6.2694,24.725375,9.8158
6.299775,24.8559,9.8268
6.319525,24.874525,9.83675
6.364375,24.93665,9.850625
6.378625,25.045025,9.870875
6.41195,25.1248,9.9103
6.462825,25.212675,9.945175
6.495325,25.33705,9.965475
6.5153,25.4243,9.983325
6.538275,25.47765,10.027275
6.566925,25.5543,10.0409
6.589225,25.6454,10.04795
6.6158,25.665775,10.057125
6.63175,25.678975,10.066675
6.656725,25.768825,10.0769
6.676175,25.832075,10.085775
6.698625,25.955,10.102725
6.723275,26.267075,10.133075
6.741975,26.2986,10.139525
6.7659,26.357375,10.1942
6.779475,26.36405,10.2015
6.807775,26.397975,10.220725
6.8366,26.4554,10.231
6.8589,26.5177,10.239425
6.891375,26.681575,10.260375
6.908725,26.700625,10.288075
6.9298,26.72165,10.3117
6.93275,26.8569,10.354925
6.959625,26.998175,10.4044
6.996275,27.170175,10.444775
7.0008,27.24615,10.45335
7.021475,27.463375,10.46155
7.077375,27.5081,10.477425
7.1236,27.6724,10.493475
7.150425,27.7024,10.505925
7.17725,27.772475,10.553575
7.202725,27.784825,10.565025
7.212025,27.973075,10.5818
7.2311,28.06965,10.5904
7.24635,28.252125,10.6
7.249925,28.272025,10.6484
7.26265,28.29205,10.660625
7.27295,28.509425,10.673675
7.28085,28.53655,10.684
7.294675,28.637,10.72785
7.29605,28.6665,10.80325
7.3081,28.704025,10.8339
7.3248,28.705525,10.870825
7.341725,28.72545,10.902725
7.344025,28.7527,10.92265
7.36895,28.835075,10.944175
7.3773,28.955975,10.952175
7.396175,29.0549,10.9629
7.422425,29.0711,10.974
7.43775,29.099175,10.993575
7.476575,29.10645,11.020225
7.496675,29.483325,11.037275
7.508825,29.61225,11.045075
7.525025,29.704575,11.057675
7.54105,29.749525,11.06385
7.543825,29.776625,11.074075
7.5743,29.81865,11.097425
7.60565,29.854325,11.13215
7.62075,29.89495,11.147275
7.669875,30.05265,11.185125
7.689375,30.078625,11.2018
7.707825,30.1454,11.276525
7.731475,30.253875,11.290525
7.766825,30.451825,11.30165
7.789,30.65035,11.358875
7.8002,30.675375,11.392475
7.81395,30.690375,11.454125
7.825225,30.704025,11.47615
7.83705,30.8107,11.4858
7.851975,31.030475,11.501375
7.87845,31.07155,11.531775
7.889725,31.183525,11.558725
7.9261,31.2161,11.5766
7.988425,31.25105,11.589225
8.01355,31.260725,11.61005
8.06425,31.294075,11.6262
8.0874,31.307275,11.6391
8.109825,31.3315,11.65015
8.137725,31.434275,11.673125
8.183275,31.476275,11.6921
8.20415,31.531,11.80685
8.226725,31.544425,11.85695
8.246575,31.596575,11.883375
8.2798,31.748925,11.925475
8.29755,31.790425,11.951025
8.339175,31.817875,11.972625
8.3624,31.84205,11.981025
8.3824,31.8511,11.9929
8.3964,31.858425,12.03055
8.410375,31.8701,12.042875
8.434825,31.918475,12.0769
8.4622,32.25805,12.08845
8.485425,32.3004,12.09915
8.48815,32.3855,12.12825
8.507475,32.465375,12.142025
