SPK_SPKC02a,SPK_SPKC07b,SPK_SPKC09a
106.392,111.273875,109.4971
106.403775,111.303575,109.5229
106.42675,111.3253,109.55
106.443,111.346375,109.5728
106.46035,111.379125,109.597925
106.47825,111.40435,109.62575
106.497425,111.435125,109.643975
106.513825,111.466225,109.67055
106.531725,111.488275,109.68355
106.54635,111.5128,109.700725
106.5643,111.541075,109.72955
106.5796,111.563975,109.76245
106.6148,111.59075,109.79235
106.62465,111.6216,109.83025
106.6389,111.63575,109.86955
106.653425,111.6821,109.906025
106.666675,111.70525,109.934325
106.6828,111.73925,109.9657
106.6984,111.7726,109.9913
106.715175,111.8006,110.024625
106.73105,111.83325,110.056275
106.74775,111.86445,110.089975
106.761425,111.892925,110.115825
106.7832,111.959375,110.1453
106.7968,112.014025,110.174325
106.813925,112.049925,110.198625
106.829325,112.0836,110.236525
106.85165,112.103475,110.2843
106.873275,112.130325,110.314725
106.888025,112.2013,110.339075
106.9221,112.231325,110.36875
106.9409,112.2746,110.3994
106.95945,112.30495,110.427125
106.971575,112.33845,110.4498
106.98715,112.36135,110.4821
107.004825,112.382525,110.51195
107.017475,112.406225,110.54665
107.0292,112.432425,110.5716
107.041325,112.45535,110.5968
107.05455,112.4905,110.6172
107.06505,112.53055,110.640875
107.078825,112.5785,110.66535
107.089825,112.60315,110.69015
107.1024,112.633725,110.725
107.11625,112.6619,110.754075
107.13105,112.684025,110.781775
107.1446,112.713325,110.8174
107.171725,112.7411,110.83945
107.184725,112.767975,110.866175
107.19735,112.78725,110.8896
107.21165,112.81965,110.923425
107.22615,112.842,110.947875
107.24515,112.8617,110.975375
107.257375,112.91745,111.013625
107.274225,112.9575,111.040625
107.293275,112.9899,111.067875
107.321375,113.017375,111.09025
107.335775,113.0501,111.11915
107.352825,113.077525,111.143525
107.37035,113.110275,111.16925
107.38155,113.140875,111.195725
107.396775,113.1721,111.224325
107.41375,113.208525,111.25325
107.4294,113.250675,111.270475
107.445875,113.28825,111.2906
107.45965,113.318775,111.3188
107.47725,113.345175,111.33625
107.4915,113.3815,111.36035
107.492625,113.414475,111.3885
107.508625,113.466575,111.4217
107.52085,113.482825,111.455375
107.5337,113.51385,111.4837
107.5472,113.5378,111.511925
107.56165,113.55935,111.5501
107.5937,113.581875,111.581575
107.61135,113.592275,111.6025
107.622925,113.625875,111.624075
107.636425,113.64865,111.648475
107.64975,113.683225,111.671075
107.6605,113.6998,111.6971
107.7041,113.72145,111.720675
107.719725,113.7478,111.747975
107.731625,113.76475,111.770625
107.746675,113.7879,111.7971
107.776075,113.820225,111.822925
107.7933,113.8459,111.84975
107.82145,113.868225,111.881675
107.833525,113.88595,111.9115
107.859225,113.925,111.935375
107.87575,113.953075,111.956675
107.89675,113.997725,111.980975
107.9311,114.023875,112.0067
107.946675,114.0557,112.0383
107.9577,114.086625,112.0607
107.980675,114.13205,112.08325
107.995875,114.148975,112.10405
108.00945,114.174925,112.132875
108.025225,114.206,112.1585
108.03745,114.24,112.187125
108.055025,114.268975,112.22375
108.0711,114.317475,112.2491
108.096625,114.351125,112.27495
108.11405,114.386375,112.29795
108.12655,114.41015,112.330775
108.16085,114.446325,112.352125
108.17175,114.4759,112.37955
108.18595,114.4943,112.410775
108.19975,114.521225,112.43485
108.215325,114.5584,112.453825
108.2243,114.572425,112.4718
108.240625,114.59925,112.5045
108.2543,114.6192,112.5387
108.265225,114.654425,112.566625
108.279925,114.684,112.59545
108.295225,114.70185,112.62875
108.309775,114.72795,112.65035
108.320025,114.7491,112.667475
