SPK_SPKC09a,SPK_SPKC11a,SPK_SPKC13b,SPK_SPKC14a,SPK_SPKC16a
55.927525,103.8628,,55.308425,34.086575
56.09505,103.8704,,55.624775,34.148025
56.15265,103.97445,,55.638175,34.263625
56.386875,104.439675,,55.6689,34.265875
56.47985,105.454275,,55.69345,34.2772
56.5064,105.5132,,56.0767,34.336875
56.552525,105.58235,,56.2043,34.4444
56.71035,106.309075,,56.4027,34.70915
57.3407,106.3419,,56.57385,34.739625
57.798075,110.742275,,56.661325,34.80605
57.841325,110.996575,,56.8331,34.90355
58.17905,111.261525,,56.8808,35.23395
58.22835,111.428825,,57.03015,35.24295
58.29295,111.5506,,57.055875,35.292575
58.419975,112.5196,,57.068625,35.403375
58.464025,112.9178,,57.19425,35.6446
58.52455,113.399675,,57.5082,35.725475
58.5772,114.23185,,57.6164,35.762275
59.292775,114.243525,,57.65115,35.764975
59.4403,115.12025,,57.775325,35.77475
59.851375,115.31565,,58.1017,35.83425
60.024725,115.402025,,58.13405,35.852225
60.039975,115.472125,,58.149525,35.9475
60.1483,115.5781,,58.170925,36.296675
60.2074,116.630325,,58.4726,36.383375
60.25085,116.928225,,58.6617,36.429875
60.29445,117.069475,,58.678525,36.582625
60.77185,117.8739,,58.717575,36.81675
60.784425,117.875,,58.817575,36.8315
60.95935,117.927475,,58.852175,36.9346
61.154925,118.661275,,59.0459,36.98245
61.4074,118.834925,,59.23035,37.019375
61.888275,119.343675,,59.289325,37.104275
62.118475,119.65995,,59.306575,37.171475
62.2334,120.02655,,59.329525,37.212675
62.6097,120.20575,,59.371575,37.4473
63.23575,120.9179,,59.400375,37.4658
63.480725,121.1407,,59.5828,37.519
63.69275,121.551775,,59.69525,38.0504
64.050025,121.877425,,59.73985,38.32985
64.16835,123.035975,,60.0363,38.3576
64.31385,123.26225,,60.0501,38.4404
64.5833,123.783725,,60.06605,38.5733
64.64705,123.80865,,60.213875,38.586475
64.895325,123.972,,60.311375,38.95175
65.08245,124.242825,,60.536325,39.044775
65.4736,125.4907,,60.584475,39.0481
65.759575,125.76475,,60.59625,39.09115
65.955175,127.202325,,60.628875,39.09675
66.637675,127.2245,,60.710525,39.110825
67.06065,128.406725,,61.087325,39.1516
67.242475,128.50305,,61.204925,39.152975
67.396825,128.90135,,61.54635,39.168625
67.437775,128.97945,,61.575625,39.1834
67.991425,129.0815,,61.65915,39.669275
68.128975,129.21255,,61.7759,39.7618
68.40195,130.016525,,61.83395,40.1062
68.46525,130.846475,,61.845925,40.1194
68.59415,131.9032,,62.124675,40.406725
68.7084,132.184725,,62.181,40.467625
68.730525,132.2065,,62.597,40.468925
68.794125,132.239475,,62.612025,40.490475
68.92715,132.38065,,62.6194,40.629025
69.1966,133.508925,,62.674725,40.929575
69.425575,133.523,,62.93145,41.05545
69.59935,133.61715,,63.00945,41.17945
70.00495,135.557675,,63.0976,41.5124
70.27515,135.5711,,63.562025,41.70355
70.504875,136.222675,,63.5927,41.72915
70.51785,136.73665,,63.914475,42.064325
71.11125,137.042,,63.983725,42.084125
71.190625,137.557525,,63.996775,42.148
71.233925,137.64985,,64.069075,42.1813
71.2647,137.726375,,64.14605,42.459325
71.32935,138.72645,,64.241075,42.495625
71.542325,139.320025,,64.305425,42.54235
71.6543,139.745375,,64.537975,42.5647
