SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC04a,SPK_SPKC10a
325.22355,327.960075,314.8354,340.300325
325.2365,327.99345,314.8521,340.358
325.299975,327.9951,314.96235,340.646075
325.316025,328.0171,314.988975,340.8487
325.330725,328.035025,315.024575,340.896225
325.342775,328.06065,315.057975,340.90815
325.385425,328.12975,315.074575,340.9624
325.428975,328.276125,315.0843,340.9917
325.4837,328.311,315.0893,341.0143
325.503325,328.361225,315.104725,341.038375
325.5611,328.7465,315.1381,341.060225
325.709425,328.78895,315.156525,341.12605
325.78095,328.82335,315.179425,341.271025
325.8032,328.84435,315.204575,341.80455
325.816175,328.8652,315.22755,341.885025
326.00155,328.8983,315.24975,341.934075
326.019025,328.929725,315.32375,342.07465
326.195075,328.974125,315.340875,342.1753
326.2135,329.146225,315.351525,342.258475
326.254225,329.184825,315.42145,342.31955
326.281475,329.249225,315.4521,342.649
326.387575,329.27945,315.47225,342.734375
326.471,329.345125,315.482825,342.79665
326.49985,329.403975,315.50315,342.89445
326.542325,329.454125,315.515475,342.9019
326.61775,329.458425,315.575275,343.0524
326.64215,329.4836,315.632275,343.1526
326.669625,329.547275,315.6696,343.15445
326.725375,329.561375,315.675575,343.233225
326.849025,329.59095,315.738025,343.6303
326.869825,329.617175,315.795,343.765475
327.004275,329.64015,315.825425,343.860375
327.02135,329.703825,315.897375,344.09675
327.032175,329.72905,315.901075,344.43385
327.07475,329.756425,315.9453,344.49335
327.1233,329.873775,315.9698,344.67095
327.181875,329.8872,316.01965,344.816625
327.1936,330.0153,316.076275,344.8649
327.2668,330.213975,316.13745,344.912125
327.3427,330.267925,316.1714,345.128575
327.435825,330.44235,316.20785,345.23295
327.497275,330.607875,316.253525,345.316475
327.51525,330.91825,316.29115,345.35215
327.549575,330.974425,316.319925,345.40425
327.636125,330.993675,316.36055,345.452175
327.6684,331.02875,316.394875,345.4847
327.798925,331.055525,316.47575,345.5111
327.954475,331.0953,316.5376,345.5691
328.05375,331.114075,316.5744,345.610375
328.1615,331.1541,316.613825,345.78695
328.179325,331.171125,316.639375,345.83205
328.214475,331.2077,316.6512,345.91245
328.2328,331.2444,316.698625,345.96115
328.253325,331.547725,316.730575,346.0854
328.267925,331.5751,316.737825,346.0965
328.4005,331.58265,316.7524,346.13275
328.535,331.6034,316.83385,346.188425
328.585025,331.629575,316.85825,346.223575
328.617525,331.6707,316.863575,346.269525
328.63815,331.686875,316.8848,346.314375
328.84275,331.71145,316.9033,346.3428
328.880875,331.734925,316.927375,346.3663
328.94505,332.032525,316.9582,346.610125
329.017225,332.1382,316.9942,346.670025
329.113875,332.1761,317.007525,346.7391
329.2678,332.1928,317.18815,346.777675
329.297775,332.256275,317.22485,346.8438
329.33405,332.285325,317.23405,346.904025
329.361,332.3319,317.25005,346.936525
329.387125,332.4032,317.2625,347.064025
329.5817,332.4488,317.3037,347.12745
329.608725,332.52485,317.380875,347.36875
329.668425,332.578725,317.388025,347.398025
329.751,332.594075,317.4273,347.48525
329.820775,332.6574,317.47055,347.59595
329.848175,332.690725,317.5166,347.742825
329.93865,332.7516,317.547125,347.823025
329.96715,333.2371,317.58155,347.8986
330.007775,333.3965,317.599225,347.944975
330.05315,333.472475,317.634075,347.981375
330.06495,333.556,317.65365,348.056575
330.0923,333.6022,317.657275,348.37075
330.12395,333.65425,317.673275,348.46135
330.1397,333.6843,317.718375,348.511175
330.150425,333.7043,317.729575,348.5837
330.170875,333.70925,317.76305,348.680425
330.231175,333.80055,317.78265,348.713125
330.2496,333.84185,317.798,348.734725
330.33855,333.91895,317.79965,348.896975
330.364425,333.963025,317.837075,349.076775
330.387525,333.993825,317.866375,349.218875
330.4031,334.018975,317.87895,349.27525
330.431025,334.0525,317.8838,349.3248
330.454225,334.074175,317.909375,349.554775
330.5157,334.17075,317.9756,349.646375
330.57355,334.274425,317.9984,349.802725
330.575625,334.628425,318.031,349.8277
330.651575,334.98665,318.066575,349.92285
330.664775,335.070125,318.0676,350.03195
330.675625,335.09675,318.08945,350.141875
330.686375,335.1619,318.1149,350.2007
330.79455,335.1778,318.145275,350.211675
330.81275,335.1941,318.292075,350.3476
330.8629,335.266675,318.37645,350.4896
331.14835,335.308825,318.419625,350.700425
331.1972,335.350925,318.45465,350.747025
331.231,335.43245,318.541775,351.089725
331.2575,335.462525,318.582225,351.1352
331.310475,335.4923,318.618275,351.16065
331.354325,335.7758,318.642925,351.1969
331.39495,335.800925,318.6444,351.339175
331.43795,335.830525,318.667825,351.3674
331.46845,336.060275,318.678175,351.40895
331.497275,336.39885,318.6866,351.69185
331.5188,336.4424,318.688775,351.81255
331.749675,336.486625,318.7358,351.94645
331.7631,336.5239,318.804975,352.017625
331.80315,336.559,318.826025,352.112725
331.840675,336.591,318.906925,352.175875
