SPK_SPKC03a (no effect)
9.8625
9.869525
9.8843
9.8867
9.903575
9.933075
9.956375
9.996625
10.0339
10.054875
10.059475
10.06695
10.0801
10.105975
10.113625
10.135
10.14695
10.21025
10.233625
10.26165
10.2739
10.30035
10.314025
10.3228
10.33425
10.348525
10.622275
10.64215
10.66395
10.665125
10.6715
10.6861
10.690475
10.696425
10.735875
10.7621
10.7864
10.8221
10.850375
10.85975
10.861825
10.92595
10.9502
10.9666
10.983025
11.017925
11.068425
11.097825
11.119325
11.2252
11.2467
11.286
11.3283
11.4322
11.508325
11.561625
11.59215
11.6518
11.693675
12.277925
12.28225
12.28705
12.296325
12.3036
12.307675
12.3114
12.31285
12.3207
12.329825
12.334825
12.33885
12.35885
12.3777
12.43685
12.44955
12.455075
12.4738
12.47655
12.492525
12.4974
12.498375
12.500775
12.510475
12.523475
12.531875
12.534775
12.551275
12.5553
12.55755
12.561425
12.577925
12.6096
12.62865
12.764375
12.784975
12.7903
12.802475
12.8215
12.838
12.84765
12.8507
12.8735
12.9194
12.95315
12.95745
12.9855
13.011325
13.0314
13.2006
13.213925
13.21615
13.22485
13.232175
13.23935
13.2419
13.24685
13.25485
13.286675
13.3028
13.32995
13.355775
13.357775
13.392625
13.40085
13.42415
13.440625
13.45455
13.4946
13.5095
13.5846
13.61405
13.6375
13.68035
13.700675
13.728825
13.805675
13.8399
13.855175
13.86785
13.92965
13.9683
14.0165
14.043275
14.070375
14.089925
14.115225
14.13205
14.174125
14.195525
14.22
14.236375
14.27135
14.335725
14.4357
14.570825
14.586625
14.612925
14.639725
14.66145
14.695225
14.92365
14.932075
14.944
14.955375
14.963625
14.978075
15.011475
15.04675
15.0895
15.12285
15.231925
15.30765
15.319475
15.3263
15.338325
15.344325
15.37825
15.631025
15.634775
15.64595
15.653625
15.65515
15.658975
15.6662
15.67835
15.70165
15.76725
15.784675
15.8402
15.92855
15.957425
15.963175
15.975775
16.028575
16.263625
16.272225
16.33645
16.448775
16.456075
16.465275
16.489875
16.49975
16.506375
16.533075
16.53495
16.578025
16.61015
16.65085
16.69965
16.702775
16.731125
16.7464
16.761675
16.821125
16.83715
16.857975
16.87365
16.899475
16.9189
16.9586
16.986075
17.00345
17.0205
17.03175
17.05365
17.0638
17.077625
17.085325
17.1078
17.11205
17.12065
17.1423
17.1698
17.294625
17.333125
17.37655
17.3967
17.4141
17.432825
17.45155
17.4693
17.488725
17.502325
17.5184
17.532175
17.5387
17.567
17.5935
17.60535
17.6158
17.666375
17.7152
17.727975
17.755625
17.76455
17.802175
17.810675
17.90675
17.94765
18.016975
18.144075
18.169825
18.25465
18.290025
18.310625
18.327
18.359525
18.371825
18.405625
18.42
18.4403
18.496075
18.529925
18.56565
18.735825
18.958225
19.297575
19.325675
19.547
19.554025
19.5604
19.574975
19.5814
19.584375
19.588525
19.60415
19.627075
19.687075
19.75645
19.7618
20.093575
20.11755
20.149075
20.175675
20.247525
20.259825
20.2732
20.2899
20.304125
20.328725
20.33045
20.33945
20.356525
20.366775
20.38995
20.402575
20.424275
20.4373
20.482025
20.552825
20.572875
20.58435
20.6791
20.70555
20.71455
20.732325
20.7452
20.79505
20.7995
20.809575
20.84255
20.858225
20.8924
20.9136
20.925725
20.96335
20.985375
21.01455
21.064225
21.088225
21.11945
21.166525
21.188925
21.242025
21.2526
21.266275
21.286925
21.30405
21.319925
21.336475
21.363425
21.380675
21.494525
21.528525
21.539225
21.5567
21.57895
21.6425
21.663425
21.76875
22.00475
22.0156
22.024125
22.0356
22.051725
22.06665
22.0881
22.115675
22.1337
22.17045
22.2285
22.417725
22.43225
22.453075
22.4702
22.477275
22.494675
22.507175
22.529275
22.545525
22.5636
22.5745
22.588125
22.61275
22.6288
22.6787
22.68875
22.707575
22.72015
22.73905
22.7567
22.775225
22.78795
22.79965
22.848525
22.884825
23.1609
23.1739
23.17755
23.19105
23.202825
23.22025
23.227625
23.25045
23.2581
23.2737
23.3329
23.353275
23.395625
23.420975
23.43835
23.4761
23.49765
23.509
23.560575
23.5914
23.6273
23.73515
23.8071
23.88245
23.9071
23.939475
23.94195
23.9676
23.992625
24.040425
24.166625
24.175725
24.19175
24.26865
24.282675
24.30795
24.47555
24.5216
24.554075
24.621775
24.633175
24.707575
24.71985
24.753575
24.7653
24.840825
24.902175
24.96835
25.017575
25.309575
25.3482
25.3661
25.417125
25.429875
25.434075
25.4482
25.46645
25.478725
25.6472
25.7528
25.9938
26.009175
26.01045
26.016525
26.020375
26.023225
26.03025
26.0395
26.05885
26.0896
26.13545
26.2247
26.249675
26.26545
26.2792
26.306875
26.3299
26.35465
26.3685
26.41345
26.43685
26.467725
26.69505
26.731
26.7753
26.849375
26.920075
26.9323
26.945025
26.956425
26.96675
26.978575
26.9948
27.010425
27.02315
27.035275
27.055575
27.08335
27.0918
27.1041
27.124725
27.1424
27.16905
27.2196
27.228
27.24915
27.284125
27.322
27.340225
27.35745
27.375375
27.3903
27.414175
27.425375
27.4563
27.509925
27.53645
27.538225
27.605275
27.68465
27.736125
27.907175
27.9446
27.9568
27.95895
27.968025
27.978825
27.986275
28.0074
28.0521
28.0754
28.218175
28.237175
28.24995
28.2659
28.28805
28.3096
28.3388
28.388175
28.40435
28.433375
28.63705
28.702
28.763925
28.788275
28.8057
28.8475
29.006675
29.02365
29.056225
29.0813
29.095725
29.1152
29.1341
29.187475
29.2057
29.207725
29.225625
29.231275
29.2434
29.2559
29.30875
29.3684
29.382175
29.3995
29.4096
29.420525
29.4531
29.464225
29.47995
29.519825
29.545425
29.584425
29.59025
29.610725
29.6214
29.633725
29.6506
29.67
29.733725
29.7517
29.760475
29.851725
29.9411
29.965
29.989
30.062875
30.0707
30.078325
30.13105
30.1992
30.22585
30.26295
30.3236
30.366025
30.454725
30.584675
30.5991
30.641275
30.665425
30.762075
30.83635
30.888875
30.900875
30.93405
30.99455
31.010125
31.026075
31.176575
31.2331
31.258775
31.2993
31.32175
31.40615
31.47385
31.530725
31.620025
31.652425
31.679875
31.685975
31.79
31.8135
31.834875
31.86495
31.89915
31.91005
31.9649
31.966525
32.037425
32.089925
32.1186
32.133825
32.152325
32.165725
32.167025
32.1765
32.1834
32.20205
32.211325
32.24935
32.258075
32.301925
32.342475
32.3609
32.39555
32.4155
32.54925
32.587975
32.5976
32.61665
32.637775
32.668075
32.7022
32.774725
32.782375
32.805
32.855525
32.8621
32.87845
32.895225
32.932525
32.954725
32.99
33.026425
33.046675
33.08055
33.116975
33.1358
33.157375
33.294925
33.349575
33.397
33.49705
33.680275
33.7148
33.751575
33.807675
33.8316
33.834175
33.891775
33.898425
34.047675
34.056225
34.069825
34.093575
34.174475
34.221075
34.260675
34.327675
34.3631
34.394625
34.4563
34.4748
34.57345
34.679625
34.706475
34.73215
34.7512
34.7608
34.77645
34.7874
34.8084
34.823375
34.84795
34.87885
34.8973
34.926825
34.93475
34.946925
34.948575
34.993575
35.022225
35.08005
35.1003
35.127075
35.148
35.185825
35.215575
35.227375
35.24215
35.25915
35.2794
35.369975
35.456225
35.476475
35.517175
35.6141
35.6501
35.693975
35.71075
35.8103
35.85045
36.430875
36.4451
36.464
36.4745
36.49445
36.50785
36.5423
36.68595
36.708925
36.75215
36.78185
36.803875
36.854475
36.889625
37.00695
37.107025
37.12505
37.139325
37.1681
37.349475
37.3826
37.417025
37.4217
37.424475
37.425975
37.43125
37.47055
37.49095
37.52105
37.54435
37.5547
37.617575
37.64595
37.718925
37.755575
37.77875
37.787275
37.7917
37.80365
37.83545
37.8494
37.859325
37.912925
37.91995
37.967725
37.9822
37.9898
38.002475
38.0082
38.0424
38.05285
38.05765
38.0769
38.104475
38.113625
38.134875
38.21785
38.223175
38.234975
38.248
38.30785
38.340425
38.345975
38.3532
38.361525
38.40945
38.424225
38.4662
38.476175
38.488125
38.50975
38.58325
38.6078
38.6137
38.626625
38.65935
38.684975
38.74555
38.76045
38.77855
38.817925
38.834075
38.87855
38.896375
38.92405
38.93435
38.9704
39.042425
39.09215
39.17055
39.191475
39.23565
39.25265
39.284325
39.297525
39.322225
39.344625
39.365475
39.3961
39.4147
39.455075
39.49805
39.572575
39.60355
39.65875
39.690325
39.713425
39.788925
39.809825
39.8455
39.93125
40.149175
40.155975
40.1685
40.1889
40.21395
40.22455
40.25375
40.3256
40.363175
40.447875
40.4611
40.482675
40.5083
40.575275
40.5928
40.64145
40.667375
40.692025
40.72775
40.755625
40.7755
40.8019
40.826525
40.98705
41.017425
41.10065
41.13625
41.182425
41.185675
41.2048
41.310125
41.478175
41.543975
41.56755
41.5703
41.613775
41.634175
41.644275
41.652
41.712325
41.7399
41.765475
41.81115
41.8174
41.85545
41.869975
41.882025
41.928475
41.940975
41.9599
41.98975
42.001
42.0212
42.05545
42.112225
42.132575
42.146075
42.14955
42.1961
42.20855
42.22875
42.297675
42.325075
42.369475
42.4197
42.442325
42.463525
42.487125
42.50665
42.53555
42.547175
42.6722
42.730575
42.7543
42.815775
43.067925
43.0705
43.111625
43.1335
43.149575
43.168975
43.197
43.45395
43.46295
43.492425
43.50255
43.5042
43.513025
43.545175
43.555175
43.5714
43.592225
43.607825
43.61705
43.78215
43.79365
43.816
43.822025
43.84845
43.853925
43.9163
43.9462
43.963275
43.980875
44.009225
44.0248
44.037125
44.048
44.119125
44.191175
44.239475
44.301925
44.3392
44.408675
44.43105
44.48425
44.53235
44.5487
44.59035
44.594875
44.596375
44.606925
44.624925
44.6558
44.6815
44.6943
44.725475
44.74445
44.7889
44.818575
44.8489
45.016475
45.04805
45.0896
45.192775
45.2273
45.2612
45.316025
45.32655
45.4078
45.45385
45.48095
45.514725
45.55425
45.668525
45.821
45.9134
46.0941
46.1076
46.13935
46.153925
46.16375
46.187975
46.205575
46.25435
46.2742
46.290125
46.3059
46.325675
46.359775
46.3796
46.422475
46.4482
46.485875
46.530125
46.574725
46.59645
46.655025
46.6644
46.681525
46.700325
46.71425
46.75645
46.82265
46.90635
46.9463
47.061525
47.1508
47.19185
47.215
47.244625
47.273125
47.2783
47.3058
47.37465
47.3907
47.4387
47.489975
47.5121
47.5521
47.58355
47.62015
47.664425
47.727625
47.747
47.75855
47.7716
47.7871
47.799225
47.801975
47.82505
47.841775
47.876725
47.96985
47.991425
48.0123
48.11655
48.139175
48.173175
48.175475
48.1866
48.29555
48.343925
48.393125
48.42555
48.44455
48.525625
48.541025
48.544075
48.560575
48.5868
48.612725
48.62615
48.699275
48.751475
48.832975
48.88335
48.956
49.009425
49.106975
49.396275
49.42965
49.471075
49.60425
49.610475
49.661875
49.745075
49.805025
49.84635
49.956275
49.964425
50.019275
50.07545
50.1286
50.149275
50.1825
50.22475
50.254075
50.272425
50.37715
50.42605
50.52785
50.5469
50.57765
50.5915
50.6129
50.6573
50.69695
50.72265
50.7545
50.759675
50.793575
50.8999
50.9761
51.008375
51.050675
51.092875
51.22585
51.228275
51.328275
51.382925
51.4183
51.440675
51.459325
51.46705
51.470625
51.495225
51.584575
51.639675
51.665225
51.69395
51.891
51.957325
51.9797
52.01725
52.0556
52.12415
52.24955
52.27695
52.31655
52.375825
52.41145
52.421
52.46965
52.520525
52.602575
52.644025
52.6575
52.664925
52.6836
52.74855
52.79045
52.819025
52.83815
52.880375
52.902725
52.91125
52.924825
52.942775
52.98135
53.174675
53.20975
53.219025
53.23925
53.386925
53.5669
53.70275
53.72765
53.746125
53.7577
53.795975
53.814475
53.83285
53.865425
53.888925
53.9652
53.993
54.023175
54.03665
54.049775
54.0715
54.114475
54.15425
54.192925
54.236875
54.3
54.31915
54.325475
54.345125
54.356625
54.415025
54.430775
54.442675
54.46325
54.518075
54.56415
54.60035
54.634825
54.6581
54.74835
54.87385
54.877925
54.888175
54.910075
54.92685
54.942125
54.94925
54.9582
54.99225
55.071725
55.241925
55.244125
55.2496
55.255125
55.2606
55.26395
55.270775
55.315825
55.324625
55.343525
55.407375
55.4141
55.4297
55.4515
55.456175
55.4817
55.500575
55.528625
55.53835
55.54045
55.568175
55.60235
55.6446
55.75095
55.83825
55.863325
55.882825
55.974275
55.98255
56.0001
56.010925
56.03015
56.043825
56.0763
56.100225
56.15155
56.2147
56.282475
56.326225
56.342725
56.3625
56.383975
56.445675
56.509225
56.5534
56.566475
56.578075
56.5882
56.67925
56.696525
56.732225
56.77555
56.7863
56.827725
56.83995
56.90485
56.96475
56.973725
57.006325
57.0894
57.092
57.17405
57.308975
57.319275
57.4794
57.4985
57.5094
57.518075
57.56575
57.568775
57.58565
57.69215
57.73005
57.7676
57.77765
57.78295
57.78565
57.791625
57.80095
57.81295
57.82405
57.840675
57.8475
57.865475
57.88215
57.9178
57.93335
57.947525
57.9674
57.989525
58.00405
58.01585
58.038625
58.12295
58.142125
58.1587
58.242525
58.26245
58.267025
58.29365
58.298675
58.311625
58.3236
58.44305
58.50435
58.52385
58.5355
58.5651
58.575975
58.579525
58.602175
58.616175
58.623875
58.63925
58.682275
58.68885
58.721525
58.73465
58.9
58.997775
59.128175
59.234225
59.323325
59.329075
59.358025
59.365875
59.38015
59.3953
59.441625
59.4681
59.4966
59.573275
59.596375
59.6165
59.713
59.729125
59.7528
59.812225
59.8663
59.914
59.94915
59.962625
60.00015
60.075825
60.100275
60.118125
60.14535
60.2042
60.302725
60.337275
60.345325
60.35175
60.354975
60.361325
60.3629
60.366825
60.401525
60.429875
60.483375
60.5761
60.651875
60.6756
60.6972
60.7289
60.78565
60.861675
60.8793
60.91765
60.92845
60.934725
60.941875
60.948225
60.958225
60.967325
60.98425
60.990475
61.02615
61.050575
61.064525
61.137875
61.205425
61.2604
61.2672
61.2954
61.3644
61.42305
61.435725
61.4536
61.472225
61.491475
61.504325
61.515325
61.58165
61.5883
61.630675
61.730425
61.74685
61.769875
61.796125
61.807525
61.988575
62.00895
62.011125
62.02495
62.047875
62.06185
62.086025
62.1142
62.130375
62.14485
62.21085
62.2384
62.248875
62.266525
62.283175
62.29885
62.321175
62.353275
62.39805
62.430075
62.490525
62.50845
62.51115
62.5279
62.58065
62.617025
62.6362
62.7045
62.710575
62.7193
62.77415
62.794725
62.827875
63.07365
63.1192
63.1256
63.13185
63.152375
63.179725
63.198425
63.21565
63.392575
63.3946
63.40595
63.412175
63.434925
63.473075
63.497225
63.538575
63.6312
63.647975
63.659175
63.679925
63.689875
63.693975
63.69535
63.7108
63.72625
63.8177
63.829825
63.89255
63.998325
64.120825
64.16765
64.1782
64.21925
64.329825
64.384375
64.43775
64.564925
64.57385
64.578975
64.60055
64.6196
64.6869
64.827675
64.9386
65.244675
65.320675
65.3473
65.722225
65.750025
65.779075
65.85295
65.940075
65.9651
65.976825
65.98745
65.996975
66.00785
66.030675
66.068175
66.111825
66.1231
66.14345
66.1815
66.192675
66.213675
66.23765
66.270875
66.304325
66.393775
66.434225
66.486125
66.491625
66.511225
66.57405
66.6002
66.69385
66.840625
66.870875
66.875275
67.095275
67.127375
67.146175
67.161025
67.2984
67.3342
67.4212
67.488775
67.70695
67.7467
68.02765
68.045875
68.099925
68.125975
68.1409
68.161725
68.183225
68.19475
68.204425
68.22085
68.24355
68.25795
68.3167
68.333225
68.342175
68.368125
68.373975
68.41
68.4959
68.51985
68.55135
68.60675
68.738575
68.75765
68.78915
68.800325
68.80855
68.8105
68.82095
68.864925
68.949975
68.9922
69.035
69.0609
69.111375
69.140875
69.15285
69.25685
69.304725
69.34135
69.3829
69.436775
69.4531
69.466025
69.485875
69.536375
69.555675
69.5937
69.676125
69.8696
69.8873
69.88965
69.90205
69.9223
69.94855
70.0321
70.0423
70.0579
70.115175
70.119775
70.1595
70.199475
70.20655
70.32395
70.4179
70.44435
70.4521
70.476475
70.517675
70.572125
70.615775
70.627975
70.66665
70.754175
70.839
70.872275
70.9261
71.04825
71.1344
71.144725
71.147075
71.163
71.1766
71.18375
71.2067
71.215
71.2439
71.2842
71.31695
71.33525
71.391025
71.425775
71.46205
71.503
71.54585
71.58285
71.5941
71.5957
71.6035
71.634375
71.685375
71.698
71.717925
71.755425
71.955475
71.970625
72.050225
72.0578
72.07005
72.14695
72.19845
72.249675
72.311975
72.3592
72.389375
72.4249
72.65685
72.7297
72.752375
72.83675
72.8502
72.869325
72.943875
72.992675
73.0122
73.016125
73.04835
73.0663
73.1047
73.1177
73.1304
73.1527
73.1956
73.2253
73.261975
73.305125
73.3243
73.338425
73.3518
73.3748
73.382725
73.42205
73.543975
73.603075
73.640175
73.72155
73.742075
73.7932
74.094325
74.111125
74.129825
74.148075
74.178325
74.1969
74.208575
74.4462
74.461675
74.4766
74.4984
74.51135
74.51815
74.52405
74.7211
74.801475
74.80675
74.898725
75.0026
75.191575
75.218525
75.235225
75.247475
75.293325
75.328875
75.33375
75.353775
75.3566
75.371725
75.385425
75.476225
75.535975
75.56305
75.564575
75.584425
75.620475
75.7803
75.790175
75.79625
75.804425
75.809825
75.949275
75.96535
76.01025
76.0974
76.11255
76.15925
76.171025
76.175575
76.183025
76.34005
76.3651
76.45655
76.52225
76.54045
76.55495
76.64565
76.66675
76.691675
76.70455
76.7802
76.824725
76.830175
76.92035
76.925
76.96455
76.988725
77.01475
77.067475
77.0879
77.124025
77.392025
77.45
77.4784
77.48195
77.50775
77.52205
77.625075
77.6541
77.67165
77.685375
77.704425
77.7071
77.723675
77.77465
77.779925
77.833825
77.873325
77.926525
77.9393
77.9934
78.1231
78.125425
78.1503
78.293475
78.4029
78.432675
78.508
78.5183
78.543875
78.55445
78.64235
78.68655
78.68945
78.7069
78.71415
78.748975
78.75415
78.76105
78.78655
78.799575
78.812875
78.81595
78.897025
78.8999
78.971675
79.161225
79.1896
79.2127
79.22685
79.241875
79.25895
79.30225
79.319575
79.343025
79.36215
79.3675
79.431325
79.445425
79.475375
79.51915
79.54925
79.641
79.7121
79.767325
79.81845
79.832575
79.834125
79.8923
79.894725
79.9107
79.9251
79.957475
80.03995
80.056
80.0796
80.149275
80.164475
80.2161
80.242175
80.310075
80.32835
80.399475
80.41285
80.60705
80.64945
80.651075
80.696275
80.748225
80.7747
80.784325
80.889825
80.915925
80.9298
81.04615
81.066325
81.1737
81.1762
81.21145
81.262
81.28175
81.3334
81.369675
81.4291
81.459
81.498625
81.519475
81.597275
81.62495
81.643975
81.6561
81.737025
81.7734
81.811
81.82035
81.836225
81.854525
81.857625
81.926725
81.938375
81.939675
81.9716
81.9816
81.991025
82.031175
82.04045
82.09135
82.165325
82.1899
82.200675
82.25745
82.3385
82.3444
82.374825
82.382075
82.4104
82.431775
82.46845
82.4957
82.5136
82.5462
82.556775
82.562575
82.64415
82.649175
82.67275
82.74065
82.753725
82.8212
82.903425
82.957325
83.089175
83.1018
83.114125
83.124325
83.12705
83.1306
83.1365
83.149225
83.15535
83.16095
83.1624
83.18795
83.2031
83.265
83.43735
83.4461
83.466375
83.4907
83.4985
83.5363
83.584
83.594775
83.66905
83.6745
83.698925
83.728025
83.784625
83.811125
83.83025
83.846575
83.901475
83.940725
84.002025
84.0189
84.023575
84.02965
84.051
84.0792
84.097475
84.114075
84.11995
84.311925
84.32635
84.38365
84.4005
84.423725
84.4818
84.508175
84.542025
84.54765
84.5743
84.60505
84.825475
84.9012
84.90755
84.918425
84.9269
85.153725
85.164675
85.17135
85.174425
85.19425
85.2065
85.22675
85.3164
85.36935
85.41425
85.416925
85.4746
85.48435
85.499725
85.511075
85.5861
85.685675
85.749325
85.789075
85.849
86.0516
86.0628
86.0786
86.0898
86.137425
86.144925
86.15245
86.1648
86.1667
86.3567
86.3763
86.388425
86.438025
86.4721
86.49345
86.51685
86.538625
86.58325
86.663625
86.67445
86.71165
86.742025
86.77385
86.789375
86.865
86.885725
86.936825
87.2346
87.3317
87.4851
87.500125
87.523125
87.685475
87.69765
87.705825
87.707225
87.7245
87.759425
87.7878
87.79615
87.816525
87.83245
87.851325
87.8597
87.8736
87.8867
87.92365
87.9734
87.9902
88.006525
88.009825
88.106675
88.148025
88.1771
88.257
88.277675
88.30475
88.33045
88.399175
88.424275
88.46335
88.486
88.503625
88.553625
88.567225
88.60455
88.6408
88.8008
88.837325
88.938725
88.953875
89.00975
89.039125
89.064975
89.115075
89.132425
89.142175
89.1632
89.17145
89.1877
89.191625
89.2998
89.310025
89.343025
89.423925
89.4485
89.5357
89.640625
89.72895
89.870525
89.882125
89.905225
89.941475
89.9654
89.987325
89.9974
90.0018
90.070425
90.096625
90.1373
90.177875
90.208725
90.37475
90.580825
90.678075
90.846425
90.8842
90.93675
90.958825
90.985175
91.007775
91.026325
91.03575
91.062725
91.079025
91.09555
91.099825
91.1066
91.116075
91.1266
91.219525
91.242025
91.271225
91.294475
91.383875
91.420675
91.43225
91.470225
91.4726
91.58285
91.60075
91.6498
91.683325
91.730575
92.026325
92.0431
92.08295
92.1207
92.133975
92.16765
92.1725
92.20005
92.283375
92.289075
92.36285
92.400075
92.41735
92.450975
92.4577
92.4837
92.502275
92.53255
92.589075
92.605875
92.71525
92.73415
92.779325
92.819275
92.821675
92.893125
93.090175
93.129075
93.16935
93.2162
93.235525
93.265075
93.272275
93.3345
93.349975
93.425075
93.43505
93.463475
93.47095
93.559425
93.5659
93.614725
93.631975
93.7027
93.98445
93.98645
94.002
94.00455
94.011925
94.031175
94.090175
94.0989
94.10915
94.128375
94.170625
94.262775
94.27215
94.274375
94.283675
94.29295
94.47015
94.778475
95.063725
95.084225
95.094125
95.143525
95.155225
95.20245
95.23535
95.54415
95.745325
95.79065
95.945925
96.175825
96.210025
96.264575
96.303025
96.323975
96.361175
96.3906
96.44325
96.509125
96.520875
96.533075
96.588175
96.644875
96.720725
96.742625
96.758075
96.775575
96.8079
96.83725
96.86085
96.901075
96.90705
96.932525
96.96595
97.0565
97.18245
97.22065
97.2482
97.26555
97.429675
97.436975
97.49275
97.513025
97.69175
97.698925
97.766725
97.78115
97.905975
98.156875
98.1771
98.466375
98.477475
98.486225
98.64085
98.7134
98.739625
98.7901
98.824175
98.85615
98.873775
98.9195
98.92335
98.96965
98.9934
99.014525
99.0296
99.079875
99.131925
99.150575
99.277425
99.279325
99.3096
99.408325
99.4123
99.42965
99.5697
99.610675
99.66295
99.688825
99.74215
99.76265
99.840725
99.871425
99.880825
99.94535
99.98995
100.00655
100.0176
100.0689
100.119075
100.137025
100.2281
100.264125
100.332425
100.35925
100.384675
100.387075
100.4051
100.5252
100.536225
100.59625
100.612925
100.6561
100.674175
100.69675
100.791725
100.923075
100.962925
101.213475
101.2429
101.2524
101.278075
101.30375
101.40495
101.49725
101.5395
101.698
101.753525
101.80005
101.81985
101.91
101.9885
102.047625
102.2813
102.28635
102.3568
102.46755
102.49915
102.557575
102.8452
102.9554
102.99635
103.051125
103.080025
103.0903
103.125825
103.136375
103.17545
103.25605
103.2807
103.303975
103.304775
103.346575
103.375475
103.438825
103.450125
103.481525
103.4952
103.534375
103.652375
103.70385
103.7483
103.857275
103.8614
103.962275
103.9914
104.0011
104.0033
104.33595
104.34195
104.391675
104.46145
104.4829
104.512275
104.56775
104.622125
104.650075
104.695125
104.827525
104.9125
104.956125
105.000475
105.094775
105.10485
105.155725
105.178275
105.212175
105.216125
105.400275
105.438525
105.4718
105.51235
105.55185
105.570175
105.6123
105.615025
105.75015
105.830225
105.877325
106.000525
106.014425
106.0896
106.1289
106.155825
106.19655
106.228775
106.3097
106.32845
106.400775
106.4939
106.6133
106.62225
106.667575
106.902325
107.0254
107.099825
107.121625
107.16905
107.254025
107.2814
107.30095
107.30335
107.4609
107.466325
107.524025
107.61915
107.69755
107.722875
107.74785
108.016075
108.03325
108.147275
108.169825
108.271425
108.314875
108.32675
108.3564
108.37665
108.4006
108.4433
108.5682
108.607225
108.671575
108.69055
108.6968
108.722975
108.748075
108.782975
108.830025
108.885975
108.923975
108.991425
109.0155
109.054625
109.111075
109.4045
109.415325
109.56725
109.67005
109.755175
109.8259
110.018125
110.182225
110.252925
110.2773
110.361525
110.3629
110.383325
110.425175
110.4351
110.5235
110.524975
110.6185
110.65105
110.74355
110.88085
110.912475
111.01005
111.07375
111.117525
111.129375
111.14025
111.149825
111.1779
111.187525
111.2105
111.21585
111.232525
111.30295
111.60755
111.7244
111.8371
111.868175
111.992025
112.0091
112.0176
112.057675
112.0872
112.09245
112.114175
112.1565
112.21225
112.30465
112.41615
112.553
112.646975
112.6998
112.736575
112.78165
112.91695
112.96535
113.00555
113.050725
113.062775
113.177675
113.1882
113.245575
113.258125
113.272825
113.346875
113.3493
113.4222
113.46425
113.5046
113.531575
113.55325
113.557275
