SPK_SPKC05a,SPK_SPKC09a,SPK_SPKC10a,SPK_SPKC13b
3805.257175,3834.82175,3831.489725,3807.688275
3805.26535,3835.15665,3831.544575,3807.71175
3805.334125,3835.22575,3831.5667,3807.765675
3805.367825,3835.25985,3831.690175,3807.82895
3805.4951,3835.27645,3831.927525,3807.8431
3805.50595,3835.56755,3832.35765,3807.8558
3805.5232,3835.636075,3832.434675,3807.989275
3805.53825,3835.676325,3832.878625,3808.136525
3805.5476,3835.993375,3833.275275,3808.172725
3805.569525,3836.0415,3833.34055,3808.1987
3805.581275,3836.419225,3833.8403,3808.23995
3805.61935,3836.49985,3833.953625,3808.30425
3805.6606,3837.406,3834.024975,3808.370575
3805.6876,3837.702375,3834.08375,3808.381125
3805.716225,3837.790525,3834.146,3808.519625
3805.820775,3838.134875,3834.2479,3808.571425
3805.83225,3838.5225,3834.280425,3808.772725
3805.83985,3838.95215,3834.568125,3808.874525
3805.88025,3839.36205,3835.07125,3808.938425
3805.95455,3839.7088,3835.185625,3808.9707
3806.0689,3839.764675,3835.315375,3808.982225
3806.096725,3839.968275,3835.346175,3809.0701
3806.11745,3840.02015,3835.9288,3809.150425
3806.126875,3840.224175,3836.08185,3809.3829
3806.207575,3840.384075,3836.16135,3809.447575
3806.29075,3840.395575,3836.579525,3809.49035
3806.310375,3840.6978,3836.7012,3809.635975
3806.33645,3840.755275,3836.762975,3809.873925
3806.390725,3840.78755,3837.57405,3809.878175
3806.4792,3840.84505,3838.00885,3809.944575
3806.510525,3841.05285,3838.2252,3809.983325
3806.51765,3841.15245,3838.2605,3810.0821
3806.530025,3841.400775,3838.354575,3810.147025
3806.552775,3841.407225,3838.53445,3810.174725
3806.635625,3841.544225,3838.726725,3810.2508
3806.652675,3841.700125,3838.844125,3810.25555
3806.701375,3841.8385,3838.92655,3810.388625
3806.81675,3841.866975,3839.478775,3810.462575
3806.8493,3842.329725,3839.78865,3810.4968
3806.88045,3842.406825,3839.866775,3810.5662
3806.901575,3842.669075,3840.106025,3810.6035
3806.92125,3842.725225,3840.43575,3810.6387
3806.9681,3842.73825,3840.64805,3810.656275
3806.974425,3843.197125,3840.768925,3810.77395
3806.9906,3844.76195,3841.0021,3810.813975
3807.00935,3844.983775,3841.052875,3810.821925
3807.09545,3845.296575,3841.179075,3810.847225
3807.122775,3845.3366,3841.57315,3810.967875
3807.194075,3845.412075,3841.79275,3810.984775
3807.215975,3845.71735,3841.838475,3810.9934
3807.236325,3846.1089,3842.058275,3811.0795
3807.289225,3846.162625,3842.199825,3811.136875
3807.339475,3846.215275,3842.363325,3811.224225
3807.360025,3846.3494,3842.6704,3811.283725
3807.416,3846.58035,3842.782975,3811.31255
3807.624775,3847.303475,3842.8123,3811.32825
3807.65975,3847.471975,3843.414425,3811.407
3807.675825,3847.58685,3843.57795,3811.431075
3807.68835,3848.00805,3843.6546,3811.580925
3807.698475,3848.199425,3843.9176,3811.5868
3807.70945,3848.5436,3844.38195,3811.615425
3807.8099,3848.809475,3844.499875,3811.761325
3807.839125,3848.938525,3844.55895,3811.8506
3807.854275,3849.5312,3845.028175,3811.875175
3807.8636,3849.5429,3845.386725,3811.909775
3807.872,3849.6682,3845.838525,3811.945225
3807.911725,3849.68585,3846.0977,3812.030025
3807.951475,3849.7247,3846.44925,3812.0384
3808.084275,3850.27475,3846.762375,3812.061125
3808.1598,3850.408175,3847.22405,3812.1517
3808.198725,3850.44235,3847.31955,3812.17875
3808.23445,3850.98095,3847.7476,3812.19105
3808.2497,3851.1482,3847.888225,3812.233175
3808.2637,3851.38655,3848.05775,3812.319875
3808.272925,3851.4796,3848.1716,3812.40035
3808.455625,3851.837175,3848.7365,3812.455575
3808.485425,3851.8588,3848.78485,3812.588725
3808.5485,3852.260975,3848.974925,3812.628775
3808.5648,3852.540175,3849.2358,3812.66625
