SPK_SPKC10a (exc)
12.2557
12.281025
12.312825
12.3581
12.39215
12.4116
12.436
12.4588
12.488725
12.524525
12.54965
12.5974
12.64775
12.67735
12.7206
12.745225
12.77325
12.798975
12.838675
12.87395
12.941925
12.989275
13.014925
13.046
13.080625
13.128525
13.157925
13.2146
13.24375
13.25375
13.284075
13.316625
13.345325
13.38765
13.4267
13.463425
13.512225
13.55735
13.70585
13.76495
13.788325
13.8414
13.869075
13.91115
13.944425
13.9709
13.996575
14.039375
14.13325
14.2324
14.24975
14.265575
14.28015
14.303675
14.304675
14.316825
14.338675
14.3628
14.3905
14.417325
14.455425
14.50005
14.52955
14.56645
14.600725
14.647175
14.681575
14.749
14.77335
14.8078
14.845125
14.8811
14.918525
14.955475
14.986425
15.0206
15.064125
15.087025
15.11225
15.14155
15.1692
15.19665
15.223525
15.24565
15.27875
15.305375
15.325725
15.350375
15.380775
15.4074
15.439025
15.475
15.5229
15.577475
15.603675
15.627725
15.6547
15.683275
15.7215
15.762725
15.795175
15.8261
15.946375
16.0515
16.07405
16.0893
16.105675
16.122675
16.1448
16.183475
16.214825
16.2501
16.2741
16.296825
16.327775
16.3539
16.387825
16.4395
16.5396
16.5499
16.572575
16.581775
16.594075
16.612825
16.6328
16.656625
16.683875
16.7083
16.740725
16.77335
16.80085
16.8309
16.885525
16.941425
17.009825
17.0472
17.069925
17.10155
17.13985
17.190475
17.23655
17.29485
17.326975
17.348225
17.36715
17.385525
17.41555
17.44605
17.479975
17.54325
17.58135
17.632275
17.6663
17.696525
17.727225
17.76765
17.7927
17.83195
17.889475
17.95915
17.981175
18.017975
18.057775
18.08925
18.154775
18.20845
18.243725
18.2754
18.3063
18.3299
18.3587
18.38075
18.402675
18.447775
18.472025
18.509975
18.52755
18.565725
18.601975
18.6459
18.66625
18.71115
18.745375
18.781275
18.810225
18.8315
18.852675
18.8785
18.906575
18.925075
18.947975
18.970575
18.9937
19.019225
19.042825
19.061475
19.084375
19.119775
19.1386
19.167275
19.1864
19.20725
19.225675
19.242775
19.271025
19.29855
19.32575
19.3564
19.378025
19.399225
19.427425
19.463675
19.4956
19.73625
19.759975
19.784225
19.808775
19.814725
19.836725
19.8814
19.937425
19.991875
20.028575
20.064325
20.10435
20.144675
20.216625
20.2398
20.271925
20.307675
20.346125
20.39745
20.436075
20.4773
20.515775
20.577025
20.59845
20.61715
20.64525
20.675375
20.7115
20.754225
20.78635
20.83155
20.860775
20.892425
20.922875
20.9654
21.0005
21.0406
21.0708
21.106175
21.14595
21.175725
21.1832
21.20605
21.2633
21.31225
21.339025
21.36925
21.3986
21.430175
21.455575
21.490675
21.516425
21.5481
21.59575
21.747
21.777575
21.801025
21.8306
21.8548
21.88555
21.9139
21.93495
21.95705
21.980575
22.00105
22.0212
22.045275
22.0661
22.09975
22.1315
22.154825
22.187525
22.214375
22.23425
22.25865
22.279425
22.308375
22.3349
22.35375
22.37355
22.3978
22.42395
22.449175
22.47145
22.494575
22.5147
22.538625
22.562375
22.61445
22.633775
22.656375
22.683725
22.7137
22.7471
22.774775
22.812225
22.84385
22.884375
22.919175
22.951025
22.990575
23.02265
23.04095
23.0664
23.1021
23.140675
23.176725
23.2097
23.241775
23.2712
23.30395
23.337325
23.386975
23.460525
23.4982
23.535325
23.611425
23.638925
23.6636
23.6867
23.718175
23.7437
23.776
23.822175
23.864475
23.905375
23.9422
23.97985
24.005775
24.0241
24.038975
24.05675
24.07295
24.087875
24.10165
24.1308
24.158525
24.17675
24.21365
24.234725
24.274825
24.319575
24.389975
24.414925
24.444675
24.477025
24.5048
24.5301
24.551725
24.5852
24.613975
24.64255
24.6778
24.712025
24.753275
24.795675
24.84215
24.881925
24.90795
24.9357
24.9577
24.984125
25.017825
25.05325
25.10215
25.1299
25.16965
25.198875
25.2278
25.2525
25.2742
25.303475
25.337725
25.374025
25.4175
25.468475
25.49535
25.5137
25.53455
25.55355
25.5816
25.616575
25.6422
25.6702
25.706875
25.7303
25.755675
25.790525
25.82425
25.8552
25.893175
25.92415
25.953725
25.978125
26.0158
26.043825
26.0822
26.1236
26.160525
26.234825
26.254325
26.29445
26.338
26.367325
26.408775
26.439525
26.47885
26.524375
26.55895
26.602375
26.6426
26.679875
26.710175
26.736
26.803175
26.839275
26.867075
26.89895
26.93465
26.9745
27.013125
27.067675
27.096425
27.1251
27.159225
27.19745
27.2321
27.267725
27.3163
27.364225
27.4523
27.4918
27.5271
27.5731
27.61465
27.658525
27.696125
27.7409
27.7692
27.8077
27.85865
27.891275
27.917725
27.957175
27.98235
28.0218
28.056275
28.10305
28.1468
28.1896
28.222525
28.250025
28.290625
28.329775
28.377575
28.4091
28.44215
28.477725
28.505025
28.539225
28.564875
28.606375
28.639825
28.67075
28.729075
28.7503
28.777
28.80185
28.824825
28.846075
28.871975
28.89975
28.926725
28.949575
28.97175
28.9989
29.0274
29.0557
29.0887
29.113375
29.13925
29.16505
29.189575
29.21665
29.2433
29.263525
29.2972
29.31725
29.341025
29.362275
29.38675
29.41505
29.436325
29.462525
29.49285
29.52725
29.556975
29.579475
29.5992
29.62025
29.641225
29.6548
29.673525
29.69365
29.709675
29.7298
29.747775
29.761175
29.78745
29.815425
29.844025
29.86805
29.89545
29.922675
29.9544
29.986925
30.011
30.0457
30.076625
30.102875
30.12505
30.149
30.174225
30.19815
30.224325
30.2421
30.265475
30.294275
30.3237
30.35905
30.38665
30.410025
30.460225
30.48635
30.5154
30.544375
30.5682
30.592925
30.611875
30.6439
30.68495
30.709825
30.76265
30.78785
30.817825
30.8367
30.87055
30.901
30.92785
30.95525
30.981925
31.0149
31.052375
31.1051
31.155475
31.201375
31.236
31.271275
31.307675
31.33575
31.363575
31.389925
31.416075
31.4436
31.520725
31.557625
31.586225
31.618475
31.652425
31.68665
31.7998
31.850025
31.9064
31.9419
31.946225
31.977725
32.02175
32.06185
32.140875
32.234275
32.2462
32.263925
32.281775
32.301325
32.3028
32.32525
32.353075
32.38235
32.4191
32.443
32.499275
32.5244
32.551575
32.57195
32.61375
32.64695
32.689225
32.7234
32.758775
32.794875
32.818475
32.854675
32.8904
32.917075
32.952525
32.98545
33.026675
33.06
33.088475
33.116525
33.139475
33.16755
33.19805
33.220475
33.24445
33.28185
33.307475
33.3437
33.4071
33.4569
33.5133
33.534625
33.558
33.580025
33.611125
33.639425
33.670775
33.71415
33.752225
33.792475
33.844725
33.877975
33.912875
33.956225
34.024775
34.0569
34.1018
34.150075
34.19035
34.2219
34.253825
34.2882
34.324125
34.3606
34.38405
34.415425
34.45765
34.4853
34.5165
34.560375
34.611975
34.639425
34.670225
34.705
34.742025
34.7691
34.798075
34.83295
34.867125
34.901075
34.9416
34.9898
35.025875
35.05505
35.08735
35.117625
35.16805
35.194425
35.2217
35.2617
35.2928
35.323825
35.355125
35.3988
35.44675
35.622225
35.6432
35.680675
35.72025
35.76135
35.7872
35.824775
35.866425
35.9309
35.965675
35.994275
36.024075
36.061025
36.11745
36.17525
36.241025
36.2769
36.31785
36.351975
36.389775
36.4215
36.45505
36.4745
36.499275
36.52365
36.54655
36.573625
36.61425
36.638275
36.67975
36.723
36.75855
36.791025
36.82015
36.861975
36.901425
36.954125
37.03305
37.091125
37.130825
37.165475
37.194325
37.255075
37.323575
37.438825
37.46665
37.52345
37.5619
37.598625
37.65525
37.67965
37.7251
37.767275
37.7948
37.827225
37.869075
37.900525
37.936275
37.964125
37.9932
38.02675
38.0481
38.0778
38.102075
38.140625
38.168175
38.22205
38.266925
38.314125
38.360575
38.403875
38.4513
38.479325
38.51165
38.5479
38.5853
38.6278
38.664325
38.729575
38.758225
38.7867
38.8247
38.857375
38.886925
38.92195
38.982125
39.0126
39.06435
39.0926
39.143425
39.207575
39.2424
39.2903
39.33455
39.385875
39.4168
39.454125
39.479125
39.5073
39.54785
39.584325
39.637525
39.6791
39.712825
39.74775
39.786425
39.8302
39.87365
39.901425
39.939825
39.9815
40.018375
40.045475
40.08315
40.122825
40.174875
40.205175
40.22705
40.261125
40.3061
40.365975
40.4155
40.452175
40.480875
40.514175
40.54105
40.578275
40.622375
40.65455
40.6803
40.698
40.72375
40.749675
40.780425
40.8056
40.840425
40.864475
40.892025
40.927975
40.958175
40.997975
41.0362
41.06755
41.09145
41.117125
41.1413
41.181575
41.21935
41.2559
41.307925
41.361975
41.418425
41.44575
41.467875
41.492325
41.5186
41.559275
41.605925
41.65805
41.69765
41.732675
41.76775
41.823875
41.8726
41.92645
41.976025
42.01115
42.0572
42.091725
42.12545
42.1733
42.2153
42.2782
42.307725
42.356425
42.38585
42.3871
42.44025
42.479475
42.52825
42.605375
42.639825
42.6766
42.70625
42.734625
42.782425
42.862425
42.89545
42.923175
42.9368
42.965525
43.003675
43.031275
43.071225
43.0927
43.1217
43.167825
43.1971
43.2254
43.263725
43.30095
43.397475
43.43745
43.5076
43.552525
43.653575
43.685875
43.738975
43.77985
43.825375
43.8562
43.89515
43.988
44.0073
44.03505
44.08455
44.1342
44.1648
44.197
44.22155
44.242475
44.268925
44.2996
44.32305
44.3407
44.3656
44.3896
44.4125
44.4391
44.461825
44.4848
44.520075
44.55475
44.5949
44.652225
44.6836
44.71095
44.739175
44.7691
44.95495
44.967175
44.9924
45.033175
45.071725
45.105175
45.143625
45.177125
45.20575
45.229175
45.26735
45.3077
45.339425
45.370875
45.414075
45.4669
45.511725
45.53185
45.54525
45.570525
45.61
45.63605
45.674175
45.6964
45.719
45.748825
45.779775
45.79595
45.8482
45.887475
45.91435
45.9361
45.9647
45.990575
46.008275
46.0368
46.085025
46.12545
46.1705
46.21525
46.245775
46.291725
46.3284
46.361
46.4196
46.45565
46.49625
46.547925
46.581575
46.602825
46.622625
46.6473
46.6835
46.747725
46.77805
46.812825
46.850875
46.8851
46.906125
46.935075
46.9627
46.993775
47.030525
47.049925
47.07345
47.10075
47.1255
47.15345
47.1745
47.199225
47.225875
47.2463
47.2638
47.283025
47.303575
47.331925
47.351575
47.37825
47.3986
47.41495
47.4233
47.449425
47.488025
47.51335
47.5295
47.538725
47.5516
47.57245
47.597075
47.61965
47.6499
47.68105
47.712025
47.738475
47.77515
47.801625
47.8404
47.872575
47.9031
47.932175
47.952725
48.0034
48.061775
48.1061
48.1528
48.28135
48.293225
48.316575
48.334925
48.35805
48.37425
48.3946
48.420475
48.455625
48.4869
48.5073
48.532075
48.5626
48.58905
48.6181
48.639975
48.662775
48.6865
48.709675
48.731425
48.782475
48.799875
48.815625
48.843075
48.893375
48.9307
48.985325
49.02355
49.057525
49.098575
49.1325
49.181075
49.250575
49.3067
49.313925
49.33635
49.3653
49.3974
49.4353
49.48475
49.553875
49.5888
49.632975
49.6789
49.7197
49.758075
49.8034
49.876475
49.921125
49.956525
50.063
50.1541
50.183975
50.206975
50.24165
50.284375
50.327075
50.384075
50.433275
50.476675
50.515575
50.56075
50.59255
50.62545
50.707425
50.925625
50.935775
50.948125
50.960175
50.9751
50.9988
51.024325
51.05985
51.087425
51.1221
51.159125
51.20525
51.2477
51.300575
51.344875
51.3809
51.397
51.41475
51.444
51.476275
51.51455
51.563875
51.802475
51.821875
51.840175
51.853075
51.8669
51.887225
51.932275
51.959175
52.001475
52.031975
52.0597
52.093725
52.135025
52.170075
52.240125
52.452625
52.470325
52.482425
52.495325
52.509125
52.532825
52.562275
52.589575
52.596675
52.61505
52.6421
52.66995
52.693475
52.7229
52.747725
52.789775
52.882775
53.09035
53.1321
53.157175
53.174175
53.188825
53.21865
53.244225
53.265225
53.29905
53.3257
53.353725
53.372675
53.39195
53.4094
53.42715
53.45
53.469625
53.49015
53.5145
53.5345
53.55425
53.575625
53.602675
53.619925
53.640225
53.65975
53.6779
53.696475
53.7148
53.736725
53.778425
53.807725
53.857075
53.91585
53.955275
53.984
54.00735
54.02565
54.04485
54.05855
54.072925
54.09055
54.1097
54.127
54.145975
54.1717
54.1941
54.210925
54.226875
54.246175
54.2604
54.278275
54.301075
54.3153
54.335475
54.35665
54.3797
54.4051
54.43235
54.4577
54.49285
54.508675
54.535
54.56315
54.600675
54.64985
54.68725
54.716575
54.746825
54.769775
54.79585
54.81955
54.843525
54.871075
54.899575
54.9325
54.962125
54.9869
55.012925
55.0359
55.06315
55.08195
55.0991
55.12795
55.1557
55.186075
55.218075
55.250025
55.28145
55.331825
55.376225
55.40735
55.444125
55.4708
55.505325
55.53535
55.5754
55.609375
55.6451
55.6789
55.713725
55.74505
55.77695
55.812075
55.8492
55.9366
55.967325
56.009125
56.04775
56.0978
56.141175
56.179
56.210975
56.24785
56.2719
56.30615
56.341025
56.3745
56.404225
56.432825
56.4755
56.51635
56.553675
56.591325
56.632025
56.67855
56.738925
56.797975
56.8477
56.864325
56.90515
56.9439
56.9719
57.0018
57.041375
57.07375
57.1122
57.149375
57.178625
57.20315
57.234175
57.279525
57.32545
57.357425
57.391975
57.418575
57.451575
57.488425
57.51915
57.559825
57.58855
57.624175
57.66055
57.6966
57.778525
57.947175
57.967125
57.990175
58.019525
58.052725
58.08255
58.110275
58.148925
58.179225
58.20395
58.2397
58.2638
58.289875
58.309325
58.3366
58.36065
58.399675
58.4457
58.493025
58.52885
58.569225
58.607925
58.65015
58.685875
58.717125
58.76585
58.803325
58.893575
58.913975
58.934
58.9797
59.025025
59.056375
59.11285
59.15635
59.210775
59.25015
59.29815
59.366075
59.39155
59.430775
59.4572
59.506525
59.553775
59.607225
59.64705
59.675725
59.7086
59.7486
59.794875
59.892275
59.93535
60.032075
60.144325
60.1907
60.250875
60.286
60.323175
60.3564
60.520225
60.5732
60.6523
60.734
60.7966
60.905925
60.943825
60.983575
61.024475
61.075425
61.1832
61.267825
61.332575
61.3868
61.4388
61.456825
61.483025
61.50765
61.54435
61.5806
61.624175
61.661975
61.68965
61.7169
61.741125
61.768675
61.796875
61.8293
61.855375
61.910825
61.949875
61.9845
62.048375
62.09605
62.1755
62.235775
62.273425
62.305475
62.337725
62.364075
62.398325
62.431275
62.467975
62.490425
62.522175
62.561775
62.597625
62.631175
62.656
62.69
62.7135
62.73595
62.75735
62.79395
62.824925
62.85875
62.890625
62.926875
62.957675
62.9938
63.03065
63.07085
63.1035
63.1213
63.156025
63.193975
63.2602
63.307025
63.34035
63.388
63.4396
63.4726
63.56825
63.608275
63.64815
63.703675
63.737625
63.76895
63.8016
63.834525
63.877825
63.90515
63.92595
63.955225
63.988425
64.01975
64.0431
64.073575
64.119225
64.15725
64.19795
64.233425
64.283875
64.303775
64.334025
64.362575
64.38695
64.4166
64.445975
64.47415
64.49915
64.537575
64.585775
64.62355
64.6484
64.6753
64.70715
64.735025
64.76655
64.80365
64.846725
64.896775
64.949925
64.97525
64.992025
65.01035
65.0302
65.05845
65.0851
65.11475
65.14675
65.17595
65.197625
65.221125
65.246075
65.273825
65.301125
65.33955
65.377
65.397175
65.41545
65.484575
65.506125
65.51955
65.533075
65.554425
65.5742
65.599825
65.616425
65.641725
65.663
65.6829
65.709325
65.726375
65.7562
65.778625
65.8084
65.837975
65.85805
65.8819
65.89915
65.92075
65.94215
65.96655
65.991
66.021
66.070075
66.196325
66.21525
66.22735
66.2453
66.265125
66.302175
66.3328
66.3626
66.388175
66.4151
66.46035
66.46695
66.500425
66.5323
66.5618
66.591075
66.629325
66.665125
66.691675
66.7293
66.7605
66.78985
66.82165
66.864375
66.901075
66.9881
67.0053
67.02355
67.04925
67.0734
67.096425
67.1205
67.142475
67.172325
67.196675
67.217775
67.289375
67.3304
67.38535
67.41945
67.46995
67.513775
67.552575
67.58805
67.612525
67.639725
67.68025
67.707325
67.7594
67.7973
67.842125
67.900825
68.029475
68.04825
68.075925
68.0977
68.11975
68.149575
68.175675
68.203175
68.228325
68.29025
68.328875
68.371225
68.420725
68.460125
68.498575
68.533
68.5669
68.59915
68.6564
68.690425
68.731575
68.757175
68.88505
68.91265
68.951325
69.0381
69.068425
69.091975
69.11745
69.151875
69.182625
69.2199
69.44855
69.47415
69.484025
69.495
69.527975
69.542875
69.560075
69.581425
69.6093
69.636975
69.661525
69.694525
69.7198
69.751025
69.781175
69.809925
69.8408
69.867375
69.948625
69.969675
70.005175
70.0445
70.15285
70.16605
70.175275
70.183975
70.193575
70.206025
70.2189
70.235125
70.26005
70.284375
70.320075
70.350925
70.366325
70.379375
70.39775
70.41835
70.43305
70.450975
70.4793
70.498325
70.519825
70.54125
70.55955
70.576275
70.591775
70.606175
70.625125
70.6396
70.653275
70.666775
70.68635
70.70605
70.727575
70.747
70.782725
70.80135
70.825975
70.846575
70.8692
70.88795
70.903475
70.93
70.9495
70.973175
70.9912
71.009
71.0279
71.0503
71.0702
71.08805
71.118575
71.137425
71.1606
71.18315
71.205175
71.22505
71.2476
71.28565
71.30495
71.3271
71.358975
71.395425
71.4348
71.4956
71.5242
71.55835
71.58865
71.60965
71.642625
71.668425
71.703725
71.736425
71.765825
71.7961
71.82385
71.85015
71.8701
71.89795
71.930175
71.961275
71.994675
72.0203
72.058575
72.091875
72.137975
72.173925
72.195225
72.21795
72.252375
72.264575
72.2863
72.316975
72.365575
72.399575
72.4684
72.526225
72.55655
72.5861
72.61505
72.645
72.662525
72.686175
72.72185
72.753225
72.80965
72.9143
72.9479
72.973575
72.9964
73.021575
73.04735
73.071075
73.09145
73.111825
73.1302
73.161675
73.189575
73.213625
73.24875
73.2781
73.310325
73.343175
73.374
73.415075
73.45565
73.489125
73.5239
73.5503
73.580375
73.6339
73.684675
73.717375
73.754975
73.78895
73.81345
73.858
73.90495
73.938525
73.9824
74.0271
74.058875
74.085525
74.1124
74.1466
74.180025
74.20985
74.240125
74.26845
74.314425
74.3509
74.377375
74.39345
74.403475
74.422275
74.4562
74.4811
74.52725
74.563825
74.5998
74.642
74.67145
74.6726
74.7047
74.745975
74.81295
74.911475
74.9384
74.9746
75.014625
75.064525
75.11465
75.1628
75.2142
75.2738
75.3518
75.387825
75.4228
75.4646
75.5023
75.5368
75.57155
75.596025
75.6252
75.6626
75.6973
75.7348
75.779125
75.808375
75.839575
75.875675
75.8977
75.91735
75.97365
76.002025
76.041725
76.124125
76.214975
76.258825
76.28935
76.326775
76.358775
76.3908
76.4336
76.471175
76.5052
76.50785
76.557025
76.6006
76.634825
76.683075
76.7273
76.75995
76.794775
76.857525
76.924475
76.9629
76.997975
77.0381
77.07005
77.0976
77.1278
77.1555
77.192625
77.224175
77.453725
77.470925
77.494
77.527275
77.564525
77.609675
77.64895
77.68765
77.7337
77.7679
77.795575
77.82665
77.857325
77.89055
77.9389
78.0247
78.085275
78.1229
78.163825
78.2299
78.307475
78.338175
78.376
78.4035
78.4534
78.485175
78.6676
78.689575
78.714475
78.7439
78.7737
78.811575
78.851425
78.908275
78.952675
78.992575
79.0321
79.071925
79.11795
79.174325
79.352725
79.374425
79.384925
79.40675
79.420175
79.436875
79.453775
79.470375
79.491925
79.520575
79.539125
79.5746
79.615975
79.651125
79.6809
79.71375
79.755775
79.799175
79.8388
79.85645
79.87845
79.906125
79.9372
79.9596
79.987825
80.01825
80.054625
80.08575
80.111175
80.142725
80.1629
80.2067
80.2354
80.260825
80.28965
80.317325
80.342725
80.376625
80.4035
80.444725
80.4997
80.559
80.62175
80.63675
80.6627
80.69755
80.72275
80.749625
80.786275
80.819
80.853875
80.879525
80.908725
80.9397
80.96295
80.991425
81.025075
81.051775
81.084625
81.122275
81.16425
81.1989
81.2362
81.276575
81.3086
81.336775
81.35855
81.37935
81.419675
81.470025
81.509975
81.5737
81.6221
81.659325
81.691975
81.732275
81.823475
81.8551
81.90225
81.930075
81.97755
82.0675
82.11745
82.1489
82.1796
82.18675
82.217825
82.2494
82.2997
82.3305
82.36065
82.38775
82.590975
82.6095
82.62345
82.639175
82.655475
82.6779
82.7084
82.72965
82.75555
82.7638
82.774025
82.8033
82.842375
82.878725
82.91425
82.94325
82.98385
83.052125
83.10045
83.124725
83.154825
83.185025
83.2076
83.24565
83.2757
83.2993
83.39555
83.43715
83.4699
83.496775
83.52665
83.55585
83.57965
83.608975
83.626975
83.63135
83.649875
83.6794
83.696625
83.730525
83.764775
83.81775
83.876
83.905925
83.941725
83.9947
84.014375
84.05775
84.164875
84.1872
84.211175
84.233025
84.25995
84.2789
84.298875
84.322225
84.340025
84.356425
84.373975
84.39905
84.415825
84.4452
84.4701
84.500075
84.548325
84.58165
84.617325
84.65285
84.67925
84.703475
84.741375
84.7746
84.802075
84.83755
84.866375
84.883475
84.906975
84.929675
84.947525
84.968175
84.986725
85.0057
85.0279
85.05505
85.088075
85.1179
85.169
85.195325
85.22515
85.24855
85.297525
85.3251
85.344425
85.39005
85.4129
85.4401
85.47315
85.49465
85.52075
85.548325
85.587775
85.613425
85.648275
85.678525
85.70775
85.735475
85.7646
85.797875
85.85045
85.8954
85.921025
85.954525
85.988525
86.003125
86.0496
86.08655
86.117875
86.137125
86.16665
86.19735
86.2191
86.2407
86.2775
86.302175
86.32675
86.3541
86.363
86.3855
86.406775
86.42995
86.4507
86.4766
86.501475
86.53645
86.5849
86.62705
86.733975
86.76445
86.78025
86.79615
86.820675
86.852825
86.889
86.925425
86.959525
86.989325
87.017525
87.0457
87.066475
87.0912
87.11255
87.137925
87.16045
87.1819
87.20815
87.23315
87.26145
87.28265
87.314325
87.339125
87.365225
87.37995
87.403375
87.432225
87.45915
87.480825
87.536475
87.566
87.581475
87.597525
87.623625
87.66135
87.693875
87.7221
87.7472
87.782325
87.814
87.839075
87.871925
87.9071
87.935175
87.964825
88.005625
88.029375
88.053375
88.077675
88.106875
88.1266
88.158175
88.19655
88.218775
88.24775
88.279425
88.30245
88.3263
88.35245
88.373975
88.407575
88.453375
88.486275
88.511775
88.531
88.5484
88.576575
88.599725
88.62345
88.65
88.67145
88.7089
88.73645
88.7648
88.7915
88.839325
88.86495
88.885225
88.906275
88.9306
88.9604
88.985425
89.01455
89.0524
89.0785
89.109825
89.15035
89.19075
89.228
89.270875
89.316925
89.374075
89.40795
89.4662
89.4942
89.517625
89.555625
89.594925
89.6246
89.659325
89.680625
89.713025
89.737575
89.767675
89.7724
89.79145
89.8224
89.863425
89.97135
89.9988
90.033325
90.0601
90.093075
90.127175
90.19285
90.21715
90.24595
90.27685
90.328
90.375475
90.4111
90.5026
90.543025
90.5752
90.62795
90.657475
90.687825
90.74325
90.78305
90.83525
90.876125
90.9125
90.95815
91.009775
91.123475
91.17025
91.19365
91.23375
91.26225
91.29365
91.3265
91.3667
91.529075
91.55335
91.5772
91.61155
91.64985
91.6894
91.7379
91.789425
91.84425
91.852875
91.8727
91.907175
91.93565
91.966425
91.992275
92.01835
92.043
92.0768
92.104175
92.135625
92.1569
92.190225
92.212825
92.2442
92.270675
92.295475
92.33405
92.357175
92.3983
92.436025
92.491025
92.518575
92.550475
92.56975
92.606675
92.6322
92.673025
92.7015
92.730075
92.7579
92.7971
92.823375
92.842825
92.863975
92.880825
92.899275
92.915325
92.9341
92.962275
92.982325
93.009575
93.035925
93.061875
93.0905
93.122125
93.157675
93.2144
93.239025
93.2685
93.29365
93.3161
93.34015
93.375375
93.40245
93.4278
93.458675
93.488125
93.525675
93.555
93.591625
93.629
93.660275
93.7241
93.78955
93.8125
93.83375
93.861025
93.897275
93.928475
93.9695
94.00495
94.0336
94.05965
94.094825
94.13075
94.1672
94.2074
94.242525
94.287725
94.3192
94.35465
94.408125
94.45085
94.48525
94.521675
94.56005
94.6026
94.633525
94.6598
94.69425
94.747225
94.788075
94.82235
94.8542
94.88895
94.915375
94.947125
94.9755
94.999575
95.059475
95.088525
95.3449
95.3542
95.356075
95.37265
95.38745
95.402475
95.422625
95.45265
95.494
95.531925
95.5625
95.58485
95.6082
95.623775
95.656775
95.68445
95.7105
95.7184
95.737325
95.766275
95.7988
95.83345
95.860275
95.891475
95.920375
95.95845
95.984875
96.013725
96.04665
96.065675
96.0816
96.1144
96.136725
96.161425
96.1947
96.221975
96.25565
96.28275
96.33125
96.3728
96.406825
96.435775
96.464875
96.498825
96.5334
