SPK_SPKC09a,SPK_SPKC09c,SPK_SPKC10a,SPK_SPKC12a
633.05535,679.0036,636.268975,664.6262
633.1002,679.102,636.36545,664.687825
633.12855,679.119875,636.44585,664.7109
633.151075,679.14615,636.4529,664.819525
633.3288,679.1614,636.465175,664.839975
633.345475,679.1773,636.480775,664.908375
633.397125,679.2014,636.552625,664.95325
633.47095,679.27775,636.568075,664.9808
633.561925,679.5434,636.57715,665.096075
633.586425,679.579325,636.592475,665.22875
633.631425,679.60045,636.6055,665.308775
633.6535,679.6629,636.65355,665.400225
633.661825,679.71945,636.68065,665.435125
633.693675,679.72805,636.709475,665.6253
633.70555,680.0837,636.755925,665.696975
633.7128,680.13495,636.798025,665.912725
633.72065,680.30775,636.9058,666.029675
633.74505,680.456725,636.976225,666.055425
633.765625,680.533025,636.987525,666.078
633.776275,680.748575,636.99825,666.340375
633.785825,680.8147,637.06015,666.37785
633.814825,680.82865,637.13595,666.40565
634.002875,680.844125,637.148525,666.442475
634.042,681.153625,637.157,666.548975
634.1504,681.340225,637.23665,666.555175
634.15695,681.711875,637.2742,666.69605
634.184375,681.7883,637.35885,666.819725
634.21875,681.909325,637.386625,666.8811
634.4006,682.344875,637.4296,666.925475
634.4184,682.4125,637.52535,666.97635
634.54225,682.4254,637.5798,667.00055
634.591925,682.567325,637.63615,667.356025
634.679,682.815,637.72,667.3789
634.734325,682.96155,637.737,667.4315
634.838475,683.33115,637.7833,667.705125
634.872375,683.41765,637.838025,667.844025
634.94465,683.429775,637.8842,667.975425
634.966,683.471925,637.903275,667.99685
634.979225,683.5073,637.9046,668.047275
634.989175,683.51865,637.927025,668.133375
635.031575,683.56195,638.010775,668.203325
635.09155,683.590225,638.025375,668.24035
635.107925,683.71485,638.034125,668.2916
635.1303,683.888125,638.045125,668.345525
635.23145,683.901025,638.123575,668.4609
635.2597,683.910825,638.174875,668.568
635.276475,683.955225,638.265675,668.65895
635.342575,683.97945,638.4175,668.710825
635.35965,684.056775,638.431175,668.789575
635.545625,684.400125,638.5881,668.8526
635.5882,684.4561,638.61415,669.23
635.603275,684.56715,638.70025,669.27725
635.702525,684.6428,638.715625,669.347875
635.733375,684.838875,638.740825,669.37645
635.7457,684.9613,638.75575,669.479425
635.760675,684.978975,638.760725,669.522375
635.8079,685.042075,638.80785,669.5508
635.8658,685.41105,638.8273,669.59615
635.9218,685.413725,638.914025,669.67655
636.0534,685.4162,639.065325,669.686075
636.070375,685.483825,639.19465,669.772325
636.085625,686.1779,639.274075,669.786675
636.1126,686.33045,639.335925,669.93945
636.150675,686.43755,639.4144,670.030375
636.228,686.8198,639.42675,670.063825
636.2837,686.8394,639.5093,670.1718
636.594925,687.169025,639.514775,670.258075
636.608875,687.73665,639.585775,670.320475
636.6963,687.772275,639.635875,670.35355
636.88185,687.839825,639.73155,670.497825
636.94425,688.0448,639.78565,670.529875
637.028425,688.1275,639.874325,670.641875
637.032825,688.2559,639.974425,670.67215
637.101875,688.639675,640.01035,670.70515
637.106525,688.69455,640.0142,670.73665
637.235875,688.777025,640.0386,670.77835
637.289625,688.79905,640.044525,670.99425
637.313975,688.806625,640.048575,671.040175
637.3874,688.833125,640.085,671.0555
637.466775,688.8392,640.096775,671.146825
637.491725,689.055575,640.1784,671.26785
637.691775,689.1208,640.2245,671.406425
637.755975,689.206525,640.262375,671.42725
637.780525,689.296675,640.35035,671.5639
637.787425,689.32695,640.371475,671.66635
637.8226,689.47235,640.3889,671.688325
637.95415,689.49705,640.42115,671.71685
638.0211,689.673225,640.45115,671.791
638.037,689.741775,640.59705,671.90075
638.0474,689.884925,640.622325,671.9507
638.091525,689.92325,640.71745,672.1058
638.113325,690.17545,640.810775,672.2987
638.404825,690.198175,640.93775,672.365575
638.5668,690.261075,640.97735,672.4242
638.67505,690.349825,640.981175,672.53755
638.691325,690.684925,641.012175,672.557625
638.80945,690.697775,641.181025,672.594925
638.83385,690.716025,641.228925,672.72285
638.957275,690.811775,641.271975,672.8734
638.971575,690.9795,641.332275,672.98015
639.040575,690.987675,641.488125,673.089325
639.195575,691.047625,641.501725,673.348175
639.207125,691.27475,641.511675,673.3788
639.2327,691.5998,641.519425,673.453475
639.297625,691.620125,641.523875,673.48335
639.36455,691.656,641.633175,673.59835
639.45855,691.675,641.677125,673.66455
639.527425,691.871425,641.79915,673.816625
639.736325,691.898075,641.9016,673.8652
639.8597,691.941075,641.971125,673.882825
640.031275,692.074525,641.996325,673.9247
640.14625,692.401425,642.055075,674.047275
640.1758,692.4821,642.081025,674.107525
640.1794,692.5685,642.138225,674.135875
640.241575,692.626475,642.580425,674.1644
640.273225,692.6312,642.602575,674.207225
640.298775,692.731225,642.619175,674.31955
640.3703,692.7922,642.712,674.405725
640.40685,693.027725,642.761575,674.509825
640.535075,693.143075,642.7683,674.5401
640.591675,693.2302,642.920975,674.5875
640.6121,693.23925,642.936575,674.650175
640.757525,693.6252,643.056925,674.67155
640.762625,693.833175,643.0672,674.69685
640.9353,693.847175,643.108325,674.7282
640.961575,694.0241,643.144175,674.753125
640.968875,694.242275,643.2052,674.791825
640.99525,694.362325,643.2164,674.940375
641.00935,694.374325,643.236725,675.0333
641.013225,694.5122,643.252525,675.084875
641.0859,694.5258,643.272675,675.120075
641.1553,694.87055,643.30295,675.160725
641.16845,694.89105,643.34185,675.2112
641.35545,694.905475,643.386675,675.29085
641.524925,695.0461,643.45495,675.334225
641.570375,695.13405,643.57585,675.39755
641.59425,695.31675,643.6137,675.423575
641.738375,695.34405,643.636125,675.467825
641.793,695.443475,643.684725,675.493025
641.876925,695.483775,643.713325,675.580075
641.917175,695.48785,643.904475,675.60365
641.963575,695.5164,643.91185,675.614225
641.9683,695.687975,643.955225,675.739975
642.005475,695.89965,643.970575,675.768125
642.016825,696.404725,644.0188,675.937875
642.0507,696.55045,644.0397,676.073075
642.054975,696.8785,644.07915,676.111675
642.061325,696.95225,644.115275,676.162375
642.113525,697.05455,644.230025,676.2506
642.1692,697.10765,644.28515,676.345375
642.23885,697.40725,644.325225,676.46365
642.3516,697.470225,644.337925,676.55155
642.407825,698.0892,644.3432,676.611525
642.64455,698.139575,644.3464,676.6557
642.83585,698.20795,644.352575,676.834775
642.87175,698.45965,644.3695,676.918725
642.93515,698.6271,644.382875,676.95205
643.10575,698.6569,644.412,677.005875
643.119775,698.97295,644.422625,677.0122
643.1313,699.1763,644.63155,677.02585
643.17465,699.215725,644.660425,677.1728
643.191275,699.771025,644.677025,677.2022
643.218875,700.245225,644.683375,677.314125
643.3035,700.4649,644.753725,677.427675
643.311075,700.78515,644.795975,677.439925
643.31515,700.89175,644.803975,677.51295
643.41895,700.940225,644.942075,677.53615
643.433375,701.004375,644.9757,677.6472
643.437975,701.129925,645.001575,677.75275
643.44705,701.280875,645.051825,677.932825
643.455,701.3411,645.182425,677.973625
643.473,701.411075,645.366175,678.0081
643.6355,701.468125,645.42005,678.049475
643.65285,701.52745,645.4434,678.1052
643.809375,701.5903,645.487675,678.13375
643.850475,701.618875,645.495275,678.180425
643.87165,701.624075,645.51995,678.216975
643.983575,701.625525,645.525175,678.254975
644.076275,701.695775,645.554275,678.287125
644.091525,701.80995,645.583425,678.438425
644.158875,701.83445,645.706825,678.554775
644.1817,701.846,645.759175,678.627775
644.299625,701.880675,645.8822,678.677875
644.321025,702.176,645.98585,678.7274
644.35185,702.18335,646.156925,678.754425
644.495,702.1882,646.1968,678.80835
644.572875,702.2846,646.29265,678.82475
644.5783,702.28815,646.307375,678.941575
644.587825,702.5135,646.313725,679.0237
644.592125,702.553525,646.3229,679.0462
644.62345,702.7157,646.37325,679.06285
644.638025,702.7553,646.37975,679.139025
644.663975,702.7724,646.44305,679.179425
644.68015,702.85505,646.7339,679.207425
644.70325,703.213475,646.79085,679.2432
644.706975,703.240725,646.8577,679.2639
644.7136,703.297025,646.87905,679.35155
644.732075,703.3346,646.949725,679.422375
644.7555,703.44595,646.96595,679.5451
644.86895,703.577525,646.977325,679.5963
645.043,703.953925,647.035725,679.72305
645.059875,703.9557,647.0488,679.751075
645.28085,704.173175,647.0566,679.7746
645.29485,704.560125,647.08605,679.88645
645.376675,704.69615,647.1509,679.932875
645.462475,704.80715,647.159325,679.96535
645.483325,704.9726,647.170375,680.007525
645.638125,705.316775,647.39895,680.08625
645.653125,705.358,647.461775,680.2134
645.723525,705.37225,647.470825,680.28235
645.7328,705.40025,647.48555,680.308075
645.744525,705.40575,647.4901,680.34535
645.789675,705.5325,647.499375,680.3779
645.795325,705.738325,647.5563,680.409125
645.818125,705.81395,647.590525,680.47065
645.836225,705.885475,647.636025,680.51355
645.9535,706.001525,647.674375,680.69415
646.149625,706.0933,647.851,680.7238
646.178975,706.1808,647.923475,680.75495
646.19915,706.28515,648.0076,680.8032
646.20935,706.443925,648.0175,680.96035
646.272925,706.6181,648.0464,681.091175
646.3109,706.846025,648.07055,681.1177
646.3896,706.88175,648.10075,681.1614
646.41185,706.890275,648.1156,681.23
646.651375,706.997,648.16225,681.339875
646.6933,707.007,648.169625,681.3559
646.7406,707.11055,648.20555,681.3817
646.753425,707.2362,648.2279,681.419625
646.77255,707.552425,648.3003,681.4397
646.829475,707.567575,648.365875,681.4683
646.85325,708.728875,648.388375,681.5077
646.99585,708.765775,648.4025,681.61805
647.00485,708.92245,648.43935,681.6964
647.242775,708.92705,648.526075,681.72925
647.34305,708.97455,648.619225,681.84425
647.375675,709.228525,648.640675,681.88625
647.398925,709.235425,648.648525,681.928075
647.477625,709.2614,648.85375,681.995725
647.48565,709.2645,648.876175,681.99935
647.553325,709.27165,648.886775,682.0222
647.572525,709.298925,649.037025,682.060975
647.6149,709.347175,649.047225,682.0785
647.6594,709.37805,649.07105,682.125975
647.693525,709.447625,649.200775,682.14135
647.7512,709.625475,649.287875,682.206375
647.85755,709.702525,649.34875,682.24045
647.8806,709.9057,649.3655,682.398025
648.145975,710.08915,649.373475,682.554225
648.16575,710.231025,649.404625,682.622
648.382175,710.38195,649.414075,682.651725
648.43525,710.439775,649.4203,682.715575
648.45035,710.80605,649.447775,682.756175
648.459,710.812375,649.4908,682.790325
648.500575,710.93855,649.5053,682.898475
648.559975,710.988975,649.6173,682.92365
648.5738,711.056825,649.671125,683.00375
648.578825,711.074225,649.68365,683.306
648.583925,711.100375,649.696675,683.5266
648.611125,711.13945,649.74125,683.572075
648.6216,711.152425,649.7467,683.5872
648.6301,711.439325,649.7516,683.639225
648.6348,711.478575,649.7891,683.655725
648.640225,711.552475,649.823225,683.7811
648.664925,711.6411,649.838625,683.842475
648.676975,711.665325,649.855375,684.03665
648.6843,711.72365,649.861225,684.120375
648.688875,711.7507,649.86655,684.15535
648.699425,711.8143,649.8785,684.383125
648.7191,711.98545,649.88775,684.515025
648.730025,712.1775,650.072325,684.565225
648.73655,712.256625,650.093775,684.620475
648.750825,712.55805,650.134225,684.63725
648.760225,712.667375,650.23395,684.9238
648.96335,712.70865,650.2684,684.994375
648.9948,712.720675,650.294225,685.047175
649.169325,712.95865,650.301525,685.179
649.2823,713.02625,650.369675,685.26305
649.3005,713.38815,650.49485,685.26495
649.40805,713.712,650.5036,685.32435
649.41985,713.7185,650.673225,685.384975
649.4421,713.841475,650.686825,685.42585
649.772725,713.87055,650.7333,685.49595
649.80115,713.9185,650.783375,685.551
649.838125,714.085225,650.818275,685.584275
649.96705,714.42175,650.8874,685.72825
650.007125,715.0839,650.941275,685.767125
650.095975,715.1104,650.9852,685.7909
650.30845,715.28125,651.048925,685.9052
650.34075,715.444475,651.0794,685.934775
650.373925,715.5178,651.173575,686.005825
650.391425,715.66365,651.175475,686.068775
650.3983,715.727875,651.1923,686.086925
650.4142,715.749925,651.267175,686.125775
650.5821,716.5414,651.3656,686.2701
650.60345,716.778225,651.42975,686.437675
650.6782,716.965575,651.460475,686.4576
650.6941,716.977025,651.47005,686.5133
650.8222,717.02105,651.476075,686.588225
650.987325,717.2899,651.4899,686.689275
651.065925,717.29535,651.518025,686.728925
651.105275,717.7212,651.5641,686.759825
651.173625,718.00555,651.574975,686.8236
651.269575,718.060225,651.57965,686.907275
651.396175,718.315375,651.592275,686.92505
651.435975,718.33895,651.6188,687.033475
651.52105,718.61505,651.624075,687.079425
651.5847,718.830675,651.666675,687.158075
651.677725,718.8866,651.684725,687.271575
651.691575,719.00095,651.689925,687.466025
651.702275,719.261,651.701175,687.670125
651.727625,719.667675,651.7548,687.70085
651.79775,719.753175,651.780325,687.794275
651.8479,719.836775,651.9661,687.849725
652.0009,719.9548,652.02945,687.8786
652.03935,720.098425,652.04085,687.94725
652.097875,720.3687,652.23455,688.038375
652.205175,720.4173,652.30215,688.063475
652.2365,720.474375,652.32615,688.087625
652.3408,720.4938,652.358775,688.102475
652.4045,720.8693,652.4357,688.280775
652.4898,720.898875,652.454375,688.355625
652.547725,720.998875,652.4623,688.42535
652.56435,721.22605,652.480175,688.532625
652.575125,721.2412,652.485675,688.6974
652.601825,721.298425,652.508,688.829875
652.6239,721.476325,652.585925,688.9355
652.6298,721.5582,652.5886,689.007575
652.645725,721.7604,652.604875,689.05715
652.697425,721.82875,652.637275,689.106825
652.707125,722.026275,652.6545,689.1776
652.73635,722.11455,652.6762,689.326075
653.052525,722.550075,652.72365,689.437075
653.07985,722.608375,652.76085,689.46075
653.09855,722.618225,652.982525,689.4907
653.1718,722.87095,653.018575,689.52645
653.183475,722.879825,653.034725,689.623275
653.232275,722.9048,653.06355,689.646375
653.4479,722.95685,653.0731,689.666375
653.47785,723.222225,653.110075,689.7481
653.569725,723.2418,653.150375,689.76325
653.58025,723.31425,653.23625,689.86635
653.60715,723.71045,653.302375,690.040025
653.851375,723.72175,653.352125,690.111725
653.8897,723.8595,653.564,690.1603
653.89865,724.31615,653.631775,690.26235
653.90235,724.3767,653.6395,690.311075
653.906525,724.5663,653.694325,690.368325
653.9674,724.6214,653.7946,690.4694
653.979225,724.678225,653.8531,690.505925
654.11215,725.3381,653.881325,690.6456
654.132575,725.348775,653.89295,691.15195
654.212275,725.70305,653.9457,691.17935
654.34355,725.768575,653.97965,691.244525
654.351875,725.8454,653.98635,691.50585
654.384725,725.876675,653.99605,691.63545
654.665125,726.08025,654.0121,691.66725
654.746025,726.179925,654.02955,691.71315
654.7854,726.200325,654.10005,691.767925
654.815025,726.220825,654.272625,691.86495
654.88595,726.24325,654.3021,692.06535
654.91555,726.30805,654.494825,692.11585
654.93365,726.425825,654.5071,692.14845
654.9533,726.57,654.539375,692.211675
654.9832,726.965525,654.58405,692.26745
654.994425,727.118125,654.6564,692.287475
655.015125,727.12305,654.66185,692.329375
655.0329,727.1364,654.717175,692.3604
655.11105,727.20685,654.735375,692.402375
655.15335,727.278075,654.7524,692.464025
655.167125,727.38175,654.88225,692.527025
655.21925,727.530875,654.996075,692.5679
655.24105,727.5755,655.10445,692.681925
655.3897,727.760275,655.1142,692.732975
655.4293,727.777925,655.1205,692.7491
655.503,727.7942,655.1453,692.78195
655.5083,727.802625,655.1524,692.80855
655.681475,728.2242,655.167025,692.98035
655.74125,728.352425,655.196825,693.161375
655.75395,728.581425,655.233725,693.23795
655.7658,728.7869,655.31305,693.261625
655.774825,728.812675,655.4487,693.28615
655.827125,728.83775,655.478725,693.33915
655.911975,729.0227,655.537125,693.5046
655.935925,729.15045,655.923125,693.591375
655.99745,729.197475,656.010225,693.63075
656.035875,729.276175,656.090825,693.67345
656.0866,729.285725,656.125075,693.778675
656.110225,729.4712,656.280975,693.9057
656.12555,729.501925,656.2885,693.9483
656.264875,729.523925,656.520575,694.0493
656.3048,729.6061,656.650625,694.59305
656.4087,729.617225,656.711225,694.62905
656.449425,729.876925,656.73425,694.703275
656.605825,730.183525,656.745425,694.765775
656.6376,730.81625,656.769475,694.884775
656.6786,731.27825,656.81565,694.9608
656.693525,731.291375,656.8981,695.033925
656.7416,731.34355,656.97415,695.10075
656.76475,731.421875,657.02475,695.13995
656.7839,731.562375,657.0925,695.307975
656.8569,731.577825,657.126775,695.348425
656.926,731.62855,657.17485,695.43805
657.09965,731.649,657.188175,695.50825
657.117925,731.7835,657.218525,695.5628
657.2641,731.9292,657.2263,695.654725
657.40135,731.947675,657.227325,695.714
657.44945,732.143475,657.272975,695.821
657.5414,732.34565,657.3213,695.947175
657.606625,732.41775,657.454425,696.082075
657.776075,732.422875,657.4897,696.157925
657.828975,732.43775,657.51635,696.226925
657.853925,732.949725,657.541225,696.3272
657.86875,733.188975,657.5863,696.4355
657.911925,733.226825,657.596175,696.484225
658.144275,733.25565,657.613125,696.522925
658.222625,733.3769,657.69705,696.555175
658.2314,733.6169,657.778925,696.593925
658.2351,733.63255,657.830325,696.61765
658.2786,733.7065,657.84385,696.637225
658.282275,733.7432,657.853825,696.70295
658.285925,733.827175,657.8759,696.7539
658.5094,734.117425,657.931875,696.985925
658.612225,734.488375,657.9906,697.030775
658.627025,734.9063,658.019975,697.187625
658.667775,735.2649,658.183725,697.20985
658.686725,735.33415,658.225625,697.23815
658.76755,735.34375,658.231375,697.25945
658.794125,735.57265,658.24645,697.29665
658.991075,735.60165,658.26345,697.334025
659.1009,735.661875,658.2964,697.448925
659.3533,735.810625,658.303375,697.4699
659.441775,736.006775,658.367475,697.4858
659.47295,736.796575,658.38235,697.57865
659.491275,737.3475,658.556675,697.707225
659.6356,737.457225,658.61265,697.732975
659.696075,737.587875,658.6336,697.841075
659.716775,738.06635,658.6796,697.897525
659.752025,738.2152,658.846925,698.004825
659.8446,738.3468,658.869475,698.034375
659.892225,738.55015,658.901675,698.2294
659.92605,738.579075,658.942625,698.306375
659.948875,738.59855,658.97045,698.3269
659.989875,738.605225,659.01985,698.40425
659.9974,739.0565,659.068225,698.432625
660.001075,739.393,659.0871,698.47355
660.022325,739.4587,659.117375,698.4996
660.04585,739.482475,659.26015,698.547575
660.071575,739.521075,659.2776,698.696075
660.109875,739.55595,659.325175,698.735875
660.1197,739.635675,659.350025,698.893575
660.13625,739.8529,659.4058,698.929475
660.162575,740.079925,659.427275,699.12855
660.206625,740.217425,659.547925,699.230975
660.283725,740.2245,659.63825,699.252725
660.306075,740.424075,659.67125,699.441525
660.45495,740.49705,659.73285,699.462575
660.60325,740.5634,659.780325,699.5148
660.679875,740.621525,659.81865,699.617075
660.69725,740.679075,659.851275,699.671525
660.723225,740.741575,659.8735,699.841325
660.7443,741.236675,659.893675,699.884725
660.9167,741.48075,659.914275,699.943275
661.048025,741.5321,659.93095,700.03995
661.055475,741.622625,659.96315,700.061275
661.427375,741.7664,659.97525,700.097625
661.537225,741.781875,660.036125,700.194475
661.605325,741.848625,660.06395,700.253
661.823375,741.935875,660.105,700.4019
661.837325,742.000175,660.1902,700.431975
661.95195,742.2095,660.270575,700.493475
661.988625,742.333475,660.3126,700.5336
662.092175,742.461775,660.391875,700.593325
662.117175,742.490775,660.443975,700.684325
662.1575,742.52525,660.4878,700.850925
662.194625,742.531275,660.56225,700.964725
662.20815,742.57,660.663425,701.17695
662.257275,742.933025,660.886975,701.272125
662.281175,742.99585,660.9142,701.3187
662.46765,743.094475,660.9179,701.425125
662.48525,743.30925,660.973175,701.457625
662.508675,743.590525,661.041175,701.510575
662.5383,743.755375,661.0528,701.746725
662.547525,743.77445,661.06925,701.77265
662.610625,743.7814,661.1467,701.7973
662.61475,743.9658,661.2295,701.9217
662.639325,744.029875,661.254225,702.002025
662.643075,744.229775,661.29865,702.05195
662.8874,744.288075,661.397725,702.19025
663.037,744.33,661.5397,702.212725
663.158125,744.3913,661.553375,702.29745
663.181275,744.453975,661.637075,702.417075
663.188775,744.60275,661.760375,702.56245
663.1969,744.6395,661.7765,702.657275
663.208925,744.6514,661.80025,702.771325
663.374125,744.661975,661.837,703.03845
663.41815,744.9058,661.8548,703.06595
663.67695,744.91405,661.8857,703.0964
663.7164,744.9252,662.03205,703.138425
663.744125,744.977075,662.18335,703.25875
663.805975,745.31215,662.255,703.345475
663.9137,745.473775,662.266425,703.3885
663.948175,745.516225,662.28125,703.4569
664.01815,745.54835,662.3413,703.477825
664.065825,745.76525,662.380475,703.506825
664.12495,745.8194,662.406525,703.52995
664.13745,745.9288,662.42835,703.577275
664.214425,745.96775,662.4711,703.639425
664.267275,746.130625,662.52525,703.6714
664.292,746.2486,662.533575,703.743525
664.3032,746.354375,662.6398,704.116725
664.426775,746.508025,662.6531,704.1687
664.6788,746.771175,662.8021,704.200375
664.754175,747.14885,662.804175,704.233
664.762575,747.163625,662.860575,704.26845
664.77045,747.1703,662.87995,704.389325
664.8107,747.18865,662.93255,704.5313
664.827675,747.1968,662.96985,704.59695
664.91075,747.215525,663.023825,704.9585
665.055625,747.4224,663.02575,705.205275
665.236825,747.6822,663.1104,705.274625
665.2516,747.7006,663.140925,705.3948
665.30785,747.838425,663.182075,705.4477
665.3937,747.90025,663.186625,705.47645
665.50195,748.040125,663.394925,705.558575
665.5928,748.20055,663.4313,705.5878
665.60345,748.2086,663.47745,705.5912
665.6465,748.22585,663.5264,705.61535
665.66715,748.27445,663.54585,705.638525
665.82985,748.31725,663.581325,705.71475
666.04535,748.32375,663.6195,705.765425
666.104375,748.60755,663.704625,705.8199
666.121375,748.7743,663.810325,705.858675
666.3006,748.87135,663.814975,705.96195
666.305925,748.926375,663.859475,706.065075
666.352425,748.940425,663.867275,706.176575
666.37035,749.127125,663.924825,706.215575
666.46495,749.20645,663.9482,706.23975
666.49735,749.340775,663.994425,706.260925
666.5282,749.55135,664.08035,706.318
666.5387,749.5702,664.16365,706.422075
666.67015,749.65575,664.205525,706.4393
666.825975,749.70715,664.214275,706.684275
666.8713,750.1249,664.26055,706.73205
666.9242,750.1809,664.264875,706.9034
666.967625,750.263525,664.269525,706.943625
666.9939,750.271875,664.30575,707.002425
667.029525,750.338125,664.319125,707.033325
667.076425,750.39955,664.331925,707.092475
667.271375,750.43805,664.3909,707.223675
667.32285,750.54615,664.46465,707.2587
667.41195,750.58735,664.4856,707.265125
667.526875,750.871775,664.50185,707.346025
667.63765,750.904875,664.564775,707.36425
667.9076,751.0407,664.581025,707.480725
667.945775,751.059175,664.64645,707.562975
667.9678,751.082425,664.7099,707.638575
667.98565,751.119375,664.72065,707.75915
668.227525,751.250375,664.7673,707.8273
668.236925,751.329625,664.807475,707.876025
668.3559,751.4194,664.85655,707.919825
668.9338,751.43985,664.898975,707.95505
668.953725,751.554275,664.987275,707.98445
668.9582,751.70415,665.009,708.07695
668.967725,751.75785,665.027275,708.2806
668.9988,751.80595,665.051525,708.4447
669.03685,752.0226,665.061275,708.51605
669.10835,752.077425,665.074175,708.5468
669.114275,752.191775,665.210575,708.621075
669.1299,752.22865,665.215325,708.804675
669.2409,752.253675,665.2507,708.85255
669.453875,752.313625,665.263125,708.912975
669.461875,752.326025,665.273375,709.0716
669.489025,752.58645,665.32675,709.173225
669.492625,752.738675,665.370025,709.27865
669.510875,752.763625,665.40005,709.32965
669.538375,752.863675,665.42475,709.487075
669.73045,752.87875,665.451275,709.52005
669.81205,752.882675,665.46605,709.5803
669.824925,752.928175,665.504625,709.7056
669.842025,753.019725,665.569,709.7252
669.860475,753.095775,665.57915,709.74765
669.86765,753.151325,665.586825,709.785125
669.87935,753.17205,665.5971,709.801175
669.888075,753.30285,665.750675,709.8278
669.904975,753.3211,665.759825,709.873275
669.9358,753.33015,665.846125,709.9699
669.949175,753.341075,665.88485,710.0042
669.957175,753.365525,665.967625,710.111825
669.9681,753.50965,665.9874,710.1304
669.9935,753.616625,666.02425,710.172475
670.030525,753.773675,666.100775,710.206425
670.0396,753.970675,666.12485,710.2922
670.0447,753.9971,666.134025,710.349025
670.07645,754.014975,666.204125,710.42755
670.0814,754.039075,666.298725,710.61215
670.1621,754.058875,666.3607,710.6648
670.232325,754.1359,666.3666,710.87675
670.248725,754.24705,666.3722,710.92155
670.2663,754.312425,666.397575,710.95775
670.330175,754.366975,666.410125,711.024325
670.563475,754.378025,666.427525,711.07975
670.600125,754.407025,666.554825,711.130575
670.61665,754.5139,666.6097,711.148125
670.7623,754.556325,666.716075,711.2192
670.919075,754.65825,666.72495,711.250075
670.94805,754.67035,666.796775,711.3502
670.954825,754.6881,666.873225,711.396775
670.959825,754.84685,666.890175,711.783675
671.114125,755.09105,666.913625,711.863425
671.236775,755.140425,666.92245,711.984375
671.295675,755.203525,666.936825,712.01025
671.3472,755.211725,666.999575,712.2169
671.3633,755.333775,667.057625,712.291725
671.3861,755.39755,667.1976,712.336875
671.411975,755.473425,667.32915,712.378375
671.41745,755.545975,667.407025,712.487825
671.4228,755.932425,667.46855,712.551625
671.426775,755.978575,667.514375,712.599675
671.436075,756.168075,667.5533,712.644825
671.44,756.20785,667.574925,712.71185
671.4549,756.2256,667.6213,712.84305
671.5001,756.32365,667.70855,713.011775
671.521675,756.34235,667.738075,713.05405
671.534875,756.374725,667.7476,713.18745
671.54345,756.387575,667.799225,713.3778
671.576875,756.396375,667.866275,713.44035
671.768475,756.487675,667.982075,713.55715
671.8029,756.7469,667.9963,713.569875
671.87405,756.78625,668.037,713.587
671.925275,756.909525,668.07575,713.621375
671.9385,757.168925,668.196325,713.6723
672.0042,757.19765,668.2778,713.679225
672.1575,757.22625,668.316525,713.7326
672.249925,757.28895,668.33765,713.788675
672.26185,757.3807,668.4354,713.8217
672.287575,757.396875,668.484225,713.981575
672.310825,757.4873,668.486075,713.995125
672.630225,757.702575,668.501,714.033325
672.6621,757.876725,668.50985,714.0933
672.7075,758.114225,668.523875,714.184025
672.761225,758.13365,668.541775,714.406525
672.879175,758.22535,668.5842,714.4248
672.96905,758.3631,668.651925,714.450775
672.99215,758.50605,668.683075,714.525775
673.0668,758.531175,668.697225,714.569325
673.179875,758.5904,668.75545,714.653425
673.19525,758.61575,668.782575,714.681
673.2406,758.8322,668.817575,714.699175
673.265825,758.9901,668.93615,714.749275
673.295725,759.005475,668.948125,714.908575
673.320775,759.01895,668.977175,714.926525
673.3402,759.02675,669.024075,714.94945
673.36245,759.1959,669.028725,714.9905
673.4544,759.2735,669.043975,715.108025
673.46675,759.382025,669.0736,715.12605
673.732425,759.400325,669.153625,715.1777
673.85745,759.410025,669.15935,715.19265
673.9447,759.449375,669.166125,715.210325
674.13395,759.462175,669.372175,715.236675
674.147925,759.4888,669.440975,715.24165
674.169125,759.50175,669.471175,715.359125
674.292875,759.578425,669.48365,715.387875
674.435025,759.63385,669.5185,715.52085
674.444425,759.656375,669.5239,715.546925
674.4623,759.732525,669.552425,715.608075
674.49675,760.05315,669.604725,715.64005
674.55785,760.19655,669.6241,715.689675
674.8418,760.2124,669.6394,715.7231
674.854625,760.310825,669.6592,715.824125
674.8886,760.431775,669.662325,715.8939
674.905175,760.5785,669.78495,715.90035
674.96695,760.63025,669.799175,716.0104
674.9892,760.7967,669.81495,716.075375
675.107375,760.8787,669.81915,716.0985
675.319425,760.891125,669.8438,716.4648
675.348925,760.948225,669.84545,716.498425
675.3956,761.01665,669.862625,716.547525
675.39935,761.432175,669.8955,716.625875
675.52785,761.64865,669.93365,716.67025
675.6853,761.70065,669.95355,716.71085
675.7043,761.914475,669.95825,716.80785
675.82405,762.116625,669.97885,716.826125
675.918675,762.149425,669.9933,716.9071
675.956675,762.18025,670.0266,716.993875
676.020725,762.211475,670.0544,717.02535
676.0439,762.2213,670.06225,717.058125
676.287225,762.46905,670.06395,717.123025
676.300475,762.569475,670.07205,717.26675
676.309575,762.594725,670.1099,717.32545
676.315075,762.691075,670.127625,717.356475
676.3477,762.798975,670.19895,717.5527
676.436025,762.81435,670.2161,717.674125
676.608475,762.902725,670.278525,717.756875
676.667075,763.05155,670.3307,717.839875
676.792825,763.0762,670.3454,718.037875
676.803125,763.105825,670.422025,718.062975
676.812525,763.178125,670.462825,718.135125
676.823,763.26815,670.530875,718.1659
676.838,763.3143,670.579325,718.185975
676.908925,763.476425,670.789725,718.215825
