SPK_SPKC04a,SPK_SPKC14a
0.335025,0.004525
0.58135,0.035375
0.83455,0.045275
0.933875,0.051725
1.019625,0.0584
1.065725,0.0633
1.150175,0.06935
1.2826,0.074775
1.3701,0.09875
1.53735,0.10375
1.608825,0.116
1.749425,0.13515
1.798525,0.155325
1.931475,0.17945
2.083075,0.199425
2.1414,0.326175
2.249625,0.433575
2.3065,0.47235
2.381575,0.49025
2.451525,0.499925
2.5008,0.506775
2.662875,0.5211
2.735575,0.5286
2.85115,0.53545
2.902225,0.55015
3.00405,0.564675
3.060675,0.607775
3.110725,0.62495
3.17065,0.643775
3.326325,0.654475
3.47,0.66325
3.547525,0.7102
3.67065,0.794175
3.749,0.86745
3.8622,0.936575
3.9358,0.964225
4.0391,0.978825
4.0584,0.9838
4.100375,0.9924
4.14925,0.99745
4.165225,1.0127
4.17985,1.02095
4.19215,1.0327
4.221825,1.04155
4.26285,1.05365
4.585225,1.059925
4.649425,1.067375
4.781525,1.0757
4.97405,1.0966
5.027625,1.111325
5.377325,1.126825
5.454575,1.13425
5.5566,1.14195
5.594,1.1833
5.686475,1.2424
5.846675,1.265725
5.94785,1.312225
5.966675,1.3952
6.03495,1.464475
6.05895,1.47665
6.22765,1.48555
6.273175,1.496025
6.55895,1.501875
6.63805,1.509575
6.783525,1.5333
6.85355,1.557075
7.1317,1.578525
7.250525,1.59015
7.32125,1.662275
7.386325,1.701
7.704725,1.753475
7.753125,1.863525
8.0698,1.922275
8.118725,1.96795
8.1614,1.9791
8.20445,1.990775
8.24895,2.0067
8.292175,2.0133
8.320725,2.050775
8.6073,2.082175
8.68895,2.090025
8.80855,2.10895
8.8476,2.172225
8.887575,2.239975
8.957975,2.317225
9.0023,2.35465
9.045825,2.376825
9.172375,2.38485
9.2933,2.390625
9.4334,2.398225
9.493075,2.403325
9.554475,2.428875
9.8243,2.440425
9.89885,2.449225
10.0229,2.463025
10.06665,2.47175
10.350225,2.48805
10.3841,2.49815
10.464175,2.52095
10.5563,2.527525
10.80895,2.534025
10.849925,2.550075
10.954125,2.5687
10.992325,2.5816
11.028325,2.591825
11.103025,2.6215
11.238975,2.65095
11.3483,2.6876
11.4914,2.721175
11.514175,2.768175
11.68755,2.810975
11.7496,2.85695
11.80195,2.873275
11.9155,2.899975
11.98585,2.90815
12.13455,2.91685
12.30915,2.92585
12.37845,2.937425
12.41115,2.959675
12.53065,2.9727
12.73005,2.9908
12.8773,3.0123
12.950275,3.023675
13.009275,3.037975
13.057975,3.05075
13.123125,3.08085
13.196875,3.118875
13.430275,3.16985
13.50605,3.246275
13.594275,3.28795
13.68015,3.31105
13.768075,3.339325
13.817875,3.35595
13.915225,3.366475
13.97945,3.378875
14.119875,3.39625
14.144175,3.420325
14.2016,3.4413
14.311,3.45465
14.331475,3.480525
14.37715,3.49175
14.450925,3.52815
14.451975,3.571425
14.4872,3.61335
14.52215,3.66
14.62285,3.705125
14.79225,3.751975
14.84425,3.803975
14.8909,3.85325
14.937175,3.891625
15.033525,3.9216
15.1036,3.947675
15.133775,3.968575
15.208925,4.016725
15.23335,4.097275
15.28665,4.209775
15.3684,4.322475
15.557625,4.364275
15.5946,4.3842
15.8461,4.421925
15.915875,4.461475
15.974575,4.496625
16.3148,4.510075
16.32655,4.55795
16.427875,4.5836
16.49355,4.610975
16.5685,4.660575
16.6816,4.759075
16.71495,4.80945
16.801625,4.861625
16.88925,4.891475
17.014425,4.9079
17.092075,4.925575
17.117375,4.9784
17.13935,5.026475
17.301675,5.059825
17.36705,5.07455
17.402525,5.087375
17.493775,5.1243
17.52535,5.167925
17.6555,5.239675
17.68555,5.3104
17.792675,5.4221
17.858675,5.44385
17.9454,5.45265
17.983375,5.47025
18.0591,5.477775
18.1634,5.4862
18.209375,5.49425
18.250975,5.50725
18.27305,5.536125
18.311275,5.56675
18.354425,5.642925
18.4068,5.678375
18.5326,5.71445
18.66255,5.7453
18.7125,5.777625
18.807725,5.805175
18.882775,5.861475
18.9485,5.9305
19.01905,5.993425
19.140275,6.018
19.232675,6.0272
19.2838,6.033575
19.582075,6.047875
19.680525,6.053375
19.718775,6.06695
19.857675,6.09365
20.0092,6.120225
20.1278,6.132375
20.233075,6.138225
20.275575,6.14675
20.313125,6.15425
20.38905,6.167675
20.446475,6.1783
20.5738,6.186
20.614425,6.19755
20.68915,6.2232
20.794075,6.298725
20.8392,6.3445
20.935225,6.441875
20.958975,6.4546
21.0372,6.464325
21.08005,6.469425
21.127875,6.48175
21.1658,6.493675
21.26375,6.4995
21.35565,6.5059
21.43225,6.55715
21.474,6.571275
21.503475,6.60385
21.714425,6.65055
21.751925,6.722625
21.801575,6.735925
21.887575,6.76335
21.97465,6.79335
22.0753,6.81125
22.12465,6.880225
22.186125,6.951025
22.2669,6.999925
22.3003,7.034525
22.343125,7.05535
22.39895,7.076575
22.47475,7.082175
22.513775,7.0887
22.56265,7.11105
22.621775,7.118625
22.668575,7.1241
22.705025,7.130575
22.746825,7.16025
22.780375,7.1718
22.881975,7.17325
22.92835,7.19415
23.02755,7.222925
23.095675,7.2383
23.3375,7.25175
23.388225,7.271375
23.41845,7.283125
23.459,7.3021
23.492925,7.316225
23.5449,7.34245
23.60235,7.430275
23.6362,7.5067
23.6754,7.5386
23.72505,7.55705
23.761125,7.566175
23.845575,7.57565
23.897075,7.585425
24.0048,7.5978
24.106775,7.63195
24.156125,7.655425
