SPK_SPKC02a,SPK_SPKC04a,SPK_SPKC07a,SPK_SPKC10a
20.60185,16.06815,69.21045,3.694725
20.641,16.109575,69.231925,3.7005
20.668925,16.134675,69.256575,3.706525
20.697625,16.1642,69.312,3.71215
20.794575,16.194975,69.3225,3.717475
20.8503,16.215725,69.398575,3.723475
20.92245,16.239375,69.432125,3.728825
20.944825,16.28045,69.46795,3.7366
20.99225,16.315375,69.578525,3.742225
21.00895,16.363225,69.6425,3.7538
21.05975,16.418125,69.698225,3.7595
21.109275,16.467225,69.705275,3.766975
21.112375,16.4992,69.735725,3.774425
21.17775,16.543625,69.7902,3.78175
21.308725,16.5794,69.79645,3.7915
21.3456,16.602625,69.804575,3.798775
21.39245,16.634375,69.812025,3.8076
21.4137,16.657525,69.8558,3.814075
21.452375,16.67935,69.871875,3.82345
21.455275,16.7158,69.885225,3.8355
21.474975,16.767775,69.893125,3.84375
21.5215,16.8048,69.9124,3.852775
21.533575,16.835775,69.926425,3.861475
21.551675,16.88185,69.9347,3.87145
21.5763,16.919075,69.97765,3.8826
21.6503,16.9601,69.98545,3.892925
21.67365,16.993725,70.0561,3.90295
21.70955,17.02525,70.070325,3.912775
21.73865,17.059825,70.084375,3.928425
21.7513,17.11815,70.217925,3.93915
21.7959,17.173675,70.23485,3.9495
21.811975,17.198425,70.242225,3.95635
21.8259,17.231025,70.255475,3.9663
21.83815,17.27855,70.336075,3.9721
21.892375,17.3022,70.363575,3.977675
21.92265,17.393025,70.380275,4.008
22.0233,17.445475,70.425525,4.014975
22.0504,17.495,70.452425,4.019925
22.059925,17.549,70.4846,4.026025
22.088375,17.5816,70.49875,4.032175
22.1069,17.628325,70.5222,4.0381
22.203275,17.653675,70.553525,4.0466
22.218725,17.68775,70.621,4.052725
22.239625,17.73435,70.645975,4.05785
22.248275,17.808425,70.703825,4.06445
22.285175,17.872225,70.710475,4.073175
22.328375,17.923475,70.727425,4.0809
22.34255,17.938025,70.772025,4.09205
22.383425,17.9615,70.786475,4.105025
22.47995,17.993625,70.82065,4.1146
22.48265,18.038825,70.8605,4.1245
22.515525,18.0698,70.893675,4.13655
22.54005,18.097425,70.90975,4.147925
22.57815,18.1398,70.9651,4.153675
22.6166,18.17005,70.976775,4.16345
22.62475,18.198925,70.9926,4.1716
22.630725,18.256325,71.061,4.1838
22.651775,18.2834,71.098675,4.196025
22.722875,18.335,71.12985,4.207575
22.735475,18.3842,71.213175,4.216675
22.750275,18.43465,71.372425,4.22535
22.77055,18.4916,71.389075,4.233525
22.80525,18.5381,71.39975,4.2441
22.881675,18.557375,71.447125,4.2511
22.925525,18.577575,71.500425,4.266425
22.9681,18.5985,71.5275,4.272475
22.998775,18.6187,71.5576,4.285675
23.08115,18.630925,71.7169,4.290975
23.225225,18.6618,71.8222,4.307125
23.239675,18.694775,71.954875,4.31365
23.24695,18.721375,71.973275,4.324675
23.386375,18.755925,72.024425,4.331175
23.3896,18.811525,72.029475,4.338525
23.40355,18.840525,72.044625,4.345575
23.474275,18.8763,72.05385,4.354975
23.528,18.918975,72.07035,4.3652
23.556325,18.9485,72.094125,4.3738
23.570225,18.98975,72.156875,4.38645
23.582625,19.06175,72.168475,4.39825
23.626275,19.095275,72.17785,4.406075
23.638275,19.1193,72.1868,4.417325
23.668725,19.140075,72.26205,4.422825
23.6867,19.1643,72.290975,4.43085
23.707175,19.175175,72.326225,4.441725
23.7575,19.202475,72.35395,4.452125
23.78655,19.240475,72.367025,4.45935
23.835725,19.281725,72.37535,4.4698
23.884225,19.306875,72.41225,4.4781
23.899,19.3657,72.41785,4.4899
23.941375,19.388925,72.460425,4.4999
23.97735,19.433,72.46935,4.511175
24.1393,19.452475,72.4809,4.53595
24.156475,19.47715,72.4906,4.550675
24.16235,19.498925,72.52265,4.564725
24.2169,19.526175,72.538775,4.575
24.22375,19.56215,72.627075,4.582175
24.2624,19.62225,72.677375,4.602875
24.2647,19.66345,72.688825,4.61885
24.3023,19.7343,72.704025,4.625475
24.35075,19.764675,72.7114,4.642225
24.3545,19.824,72.719875,4.64755
24.4115,19.861725,72.728,4.655375
24.426975,19.90565,72.764525,4.6667
24.46745,19.949675,72.7697,4.672325
24.56445,19.977025,72.78725,4.683425
24.587725,20.007325,72.81285,4.69115
24.648875,20.02785,72.8338,4.7022
24.66605,20.051,72.8742,4.710025
24.70155,20.10095,72.893575,4.717375
24.78795,20.1553,72.92135,4.72375
24.78905,20.20455,72.9328,4.735425
24.941675,20.2476,73.03755,4.74395
25.00335,20.28885,73.054975,4.753225
25.0999,20.31235,73.1041,4.760375
25.10985,20.338825,73.115325,4.768825
25.1213,20.364525,73.19045,4.779475
25.223675,20.3842,73.19525,4.790975
25.2792,20.4112,73.2231,4.801325
25.323475,20.438125,73.234275,4.811525
25.36425,20.46265,73.25735,4.821425
25.50735,20.4829,73.262625,4.832425
25.55085,20.4988,73.3203,4.84405
25.60565,20.516175,73.346275,4.858175
25.623025,20.539925,73.4034,4.8729
25.64135,20.5787,73.450125,4.8899
25.6579,20.603025,73.48545,4.903175
25.677725,20.6417,73.505875,4.9138
25.691125,20.67505,73.5248,4.923575
25.783975,20.708825,73.54545,4.9326
25.790625,20.742425,73.59065,4.938875
25.834175,20.7619,73.5976,4.946925
25.854575,20.7856,73.6028,4.953475
25.90605,20.821225,73.6094,4.96195
26.000625,20.840775,73.615475,4.96965
26.04025,20.876775,73.623075,4.97535
26.07895,20.905525,73.627575,4.9809
26.24395,20.922525,73.6336,4.986375
26.295175,20.970625,73.639875,4.991925
26.3085,20.992525,73.65775,4.99885
26.4426,21.030075,73.67135,5.0034
26.50585,21.13095,73.723025,5.010325
26.527725,21.16735,73.729775,5.01635
26.536025,21.2051,73.754225,5.0237
26.56915,21.25755,73.823425,5.02925
26.59005,21.2935,73.831325,5.0359
26.59615,21.326475,73.85645,5.04045
26.6363,21.345,73.867675,5.04825
26.6655,21.360475,73.9343,5.054675
26.7406,21.38305,73.958025,5.0606
26.76455,21.397075,73.99635,5.066925
26.77465,21.43315,74.0051,5.07365
26.843475,21.449025,74.03915,5.080975
26.897325,21.470025,74.06625,5.08695
26.899225,21.491775,74.07655,5.093025
26.90425,21.505,74.158075,5.100375
26.972675,21.520375,74.19225,5.10825
26.974075,21.53325,74.266475,5.11285
26.99715,21.5474,74.285375,5.1181
27.023075,21.5589,74.316775,5.1255
27.08,21.5658,74.3246,5.131975
27.104225,21.57285,74.331175,5.143175
27.152225,21.5889,74.35265,5.14885
27.19745,21.602025,74.38845,5.157875
27.2235,21.61595,74.400675,5.17095
27.293475,21.63155,74.409325,5.1775
27.3261,21.649975,74.45875,5.18645
27.3483,21.67305,74.475475,5.1956
27.36765,21.6989,74.4828,5.204175
27.388075,21.72225,74.518625,5.2121
27.553475,21.758675,74.528775,5.229475
27.5578,21.794425,74.537575,5.24025
27.633775,21.819975,74.614075,5.251675
27.6382,21.838975,74.634925,5.2629
27.671775,21.880825,74.6845,5.271
27.841,21.91245,74.70485,5.2787
27.85485,21.966525,74.72805,5.2852
27.88575,22.0079,74.75165,5.291275
27.9029,22.034375,74.77075,5.299175
28.05015,22.100725,74.78275,5.30865
28.1035,22.188475,74.7942,5.313
28.122925,22.22425,74.805125,5.317975
28.152825,22.293525,74.8389,5.3276
28.22485,22.311425,74.8632,5.331075
28.298175,22.33305,74.8815,5.3375
28.3135,22.3605,74.954375,5.34615
28.39095,22.38025,74.9613,5.3535
28.4486,22.4175,74.9662,5.35935
28.452375,22.482775,74.9749,5.367175
28.486325,22.5343,74.980975,5.3731
28.5106,22.564075,74.9933,5.379275
28.538075,22.5826,75.009775,5.38625
28.569175,22.62915,75.017625,5.391425
28.683925,22.6417,75.08375,5.39755
28.704275,22.6767,75.111025,5.404
28.71205,22.713,75.13485,5.411725
28.7828,22.7493,75.228625,5.421425
28.83125,22.7848,75.238425,5.428525
28.8647,22.81075,75.246975,5.43535
28.948475,22.86005,75.2583,5.441775
28.97585,22.945675,75.3037,5.451925
28.9796,22.9684,75.316425,5.4606
28.9896,22.992375,75.3247,5.470625
29.0001,23.011175,75.331775,5.4778
29.073175,23.055025,75.47285,5.489675
29.194325,23.087275,75.48175,5.498975
29.20565,23.10975,75.52475,5.508975
29.236475,23.13475,75.5478,5.51985
29.305025,23.1531,75.63195,5.530225
29.348475,23.1834,75.664575,5.54035
29.367075,23.2232,75.685675,5.547625
29.378125,23.27615,75.708625,5.557325
29.51,23.31745,75.71545,5.56525
29.531325,23.369675,75.74045,5.57585
29.55165,23.488975,75.766025,5.591075
29.554925,23.5442,75.838025,5.6092
29.556275,23.57265,75.886475,5.6235
29.5962,23.59895,75.8977,5.639275
29.6127,23.623875,75.935725,5.647425
29.629,23.6418,75.94915,5.659625
29.6573,23.67385,76.002575,5.668325
29.66245,23.711175,76.08075,5.676675
29.742975,23.73285,76.11625,5.684425
29.794275,23.767525,76.1417,5.691625
29.798525,23.794475,76.154275,5.70135
29.820225,23.832475,76.15915,5.710275
29.8522,23.865225,76.1683,5.722325
29.85465,23.923825,76.177725,5.7307
29.890325,24.15895,76.2058,5.737875
29.94845,24.1792,76.209725,5.7457
29.995525,24.209675,76.227425,5.753225
30.06585,24.219425,76.242725,5.762425
30.0786,24.238025,76.25805,5.7677
30.124175,24.254175,76.2748,5.77305
30.126325,24.272475,76.3121,5.779025
30.13615,24.2982,76.3663,5.78445
30.144025,24.324775,76.3869,5.791725
30.14675,24.35695,76.408125,5.79745
30.17325,24.387275,76.435575,5.802
30.363725,24.469125,76.4619,5.807525
30.380075,24.50915,76.569375,5.8145
30.388725,24.54595,76.632175,5.821375
30.4248,24.585875,76.648525,5.82735
30.460275,24.617525,76.670775,5.834775
30.46995,24.640025,76.6797,5.83985
30.478,24.66265,76.8036,5.844
30.479475,24.679925,76.978275,5.848575
30.506225,24.70015,77.0093,5.853425
30.51335,24.7377,77.029525,5.86335
30.518725,24.7664,77.0792,5.873625
30.532725,24.81095,77.0836,5.879125
30.547475,24.838625,77.097175,5.8835
30.568825,24.86435,77.120975,5.88835
30.645775,24.890475,77.132375,5.89225
30.76465,24.91395,77.1555,5.899625
30.803875,24.93905,77.194425,5.9038
30.8263,24.9598,77.19955,5.908925
30.8859,25.004225,77.224925,5.912925
30.902725,25.048075,77.3285,5.9203
31.0064,25.1015,77.3546,5.924625
31.180325,25.14425,77.359175,5.928275
31.2191,25.1786,77.398825,5.932725
31.2501,25.195825,77.415725,5.9388
31.266125,25.229625,77.4251,5.9454
31.269875,25.262325,77.521275,5.948725
31.294375,25.30345,77.553675,5.953775
31.309725,25.32945,77.56675,5.9587
31.362425,25.3729,77.595,5.96645
31.380075,25.4148,77.619325,5.9721
31.406725,25.470525,77.628575,5.9762
31.43925,25.510525,77.68555,5.980625
31.475175,25.543925,77.723375,5.9872
31.559275,25.57175,77.782725,5.991975
31.59755,25.6234,77.819225,5.998325
31.642825,25.64135,77.97495,6.00195
31.73955,25.660875,78.00905,6.0076
31.760275,25.682075,78.039525,6.013475
31.834775,25.701625,78.068625,6.017625
31.887725,25.7197,78.0764,6.024725
31.92185,25.735825,78.082725,6.02975
32.0294,25.748325,78.088225,6.03345
32.061975,25.765325,78.1321,6.038725
32.086175,25.78165,78.18145,6.044275
32.156625,25.80295,78.236325,6.0506
32.168575,25.825025,78.29345,6.0541
32.188425,25.8512,78.3296,6.059175
32.19965,25.8843,78.340075,6.06595
