SPK_SPKC04a (inhi)
200.080675
200.153425
200.281825
200.343675
200.392175
200.47875
200.568075
200.6622
200.9483
201.025375
201.06555
201.38745
201.4189
201.60555
201.745575
202.024525
202.2889
202.7458
202.962975
203.0714
203.14955
203.38745
203.4835
203.975725
204.3327
204.36295
204.452075
204.49545
204.574875
204.714575
204.812475
205.36245
205.49525
205.508425
205.5465
205.608525
205.70765
205.787675
206.0624
206.248275
206.5928
206.766525
206.981325
207.08475
207.22315
207.270125
207.37435
207.57395
207.678375
207.73815
207.8195
207.8656
208.33735
208.557875
208.845275
208.874825
209.236025
209.284025
209.5325
209.829725
210.20105
210.23745
210.2716
210.6287
210.640225
210.6675
210.725325
210.7683
210.8342
210.9463
211.062325
211.111575
211.2575
211.349875
211.41485
211.51325
212.085
212.258675
212.398525
212.714825
212.82845
212.9019
213.316575
213.4723
213.761775
213.9274
214.08445
214.41775
214.490875
214.724625
214.77465
215.143475
215.480625
215.536225
215.611725
215.6505
215.746125
215.926175
216.0008
216.206425
216.26205
216.387025
216.65965
216.689375
216.7471
217.077775
217.185775
217.2575
217.364225
217.458075
217.50825
217.667
217.808
217.86135
217.926375
217.95575
218.0427
218.07365
218.128325
218.323175
218.414175
218.839125
219.062875
219.13475
219.394825
219.4625
219.62815
219.674725
220.0004
220.27365
220.405175
220.6721
220.700075
220.87545
221.0126
221.247175
221.4013
221.513675
221.719425
221.7464
221.8295
221.867275
222.039925
222.11445
222.198125
222.34665
222.398225
222.603175
222.707625
222.7645
222.890125
222.9696
223.074225
223.297225
223.6117
223.668675
223.707825
223.86155
223.9974
224.071
224.11555
224.23355
224.272775
224.380375
224.481325
224.673725
224.801925
225.085975
225.307675
225.40005
225.443825
225.6722
225.90945
225.972075
226.4672
226.605475
226.8346
226.893925
227.036525
227.1072
227.27915
227.4165
227.613925
227.758775
227.79745
227.8544
227.946825
228.026225
228.211275
228.25335
228.37765
228.51995
228.570525
228.805425
228.839125
228.8634
228.988775
229.2196
229.509075
229.6585
229.738975
229.801025
229.974025
230.054475
230.13415
230.19565
230.37515
230.7401
230.7667
230.92255
231.034325
231.133125
231.18
231.242525
231.379225
231.45645
231.6403
231.709275
231.76055
231.9405
232.0963
232.163725
232.22655
232.27685
232.87565
232.933575
233.007375
233.0753
233.44395
233.5406
233.5954
233.6835
233.766875
233.8757
233.947925
234.204625
234.489475
234.547
234.6235
234.6981
234.89995
235.019975
235.066125
235.08465
235.150725
235.213125
235.277825
235.335425
235.416925
235.4458
235.585075
235.6556
235.7008
235.71575
235.787375
235.812175
235.825675
236.31665
236.4083
236.466175
236.678
236.8057
236.857075
236.916825
236.9905
237.1024
237.156625
237.242875
237.262375
237.35455
237.388325
237.44805
237.477925
237.599575
237.657275
237.76285
237.87595
237.95215
237.99515
238.374325
238.805975
239.1067
239.17885
239.3168
239.434575
239.5953
239.653575
239.813425
240.1546
240.262375
240.2965
240.382625
240.442775
240.54065
240.625675
240.70915
240.99675
241.070075
241.258375
241.3545
241.4467
241.64905
241.85955
242.24355
242.505325
242.6007
242.857975
242.94415
243.14625
243.345425
243.720875
243.83345
243.9858
244.070675
244.126225
244.174825
244.260375
244.323575
244.366725
244.482325
244.538425
244.567675
244.61345
244.676775
244.829725
244.961925
245.2754
245.31765
245.39695
245.706
245.791575
245.857575
245.912375
245.960875
246.08635
246.472275
246.51425
247.044425
247.12155
247.23015
247.305075
247.437475
247.771525
248.396325
248.47485
248.529
248.5586
248.654025
248.6947
248.748925
248.849275
248.892375
249.032
249.465675
249.5275
249.86715
249.900275
250.034175
250.138775
250.24405
250.39665
250.59535
250.62905
250.7452
250.931
250.992825
251.071075
251.077225
251.218225
251.308825
251.3802
251.442025
251.579425
251.7786
251.85855
252.191575
252.232275
252.478075
252.52495
252.60925
252.675425
252.80685
252.884925
252.927675
252.960575
253.015825
253.0611
253.251775
253.290725
253.46045
253.644925
253.7242
253.915075
254.009925
254.04375
254.16975
254.20195
254.26365
254.278725
254.4213
254.7012
254.8388
254.9516
255.008025
255.16195
255.1777
255.2281
255.3666
255.428975
255.595925
255.674275
255.79735
255.867075
256.007975
256.0789
256.127825
256.2346
256.347975
256.40085
256.4858
256.68235
256.804425
256.92165
257.012425
257.0916
257.128175
257.3098
257.51755
257.563325
257.855125
257.890875
258.187
258.275825
258.411
258.5643
258.845625
258.920825
259.0477
259.2263
259.306825
259.477075
259.56635
259.763125
259.7844
259.994475
260.161625
260.402275
260.719125
260.82855
260.935325
260.996275
261.0502
261.202425
261.5993
261.620375
261.77175
261.929525
262.0493
262.072975
262.095925
262.135125
262.183225
262.27885
262.409075
262.53645
262.5629
262.610675
262.72045
262.802125
262.85395
262.902375
262.963
263.0315
263.132375
263.4366
263.60655
263.63975
263.782775
263.8713
263.898225
264.2282
264.289425
264.5077
264.634625
264.700925
264.8085
264.897925
264.9345
265.0097
265.107325
265.29435
265.4312
265.636475
265.691
265.81295
265.8875
265.972325
266.178525
266.23435
266.408675
266.44605
266.559925
266.69175
266.917575
266.983175
267.0432
267.1111
267.16085
267.28725
267.388025
267.460525
267.52415
267.601225
267.679325
267.7356
267.796075
267.943825
268.01125
268.0937
268.239625
268.288225
268.358175
268.413075
268.44785
268.56095
268.652
268.796725
268.8618
268.89845
268.951075
269.016225
269.103575
269.245075
269.370575
269.422475
269.4781
269.546025
269.713275
270.04655
270.211025
270.311375
270.353075
270.43945
270.59
270.641575
270.681725
270.792875
271.08875
271.177575
271.238825
271.46735
271.553875
271.737625
271.8207
272.1341
272.209125
272.2792
272.452725
272.51025
272.560925
272.672875
272.89375
272.93055
272.976
273.077625
273.168325
273.225075
273.2922
273.5747
273.639175
273.70255
273.75695
273.8843
273.9541
274.114325
274.303725
274.406
274.510975
274.592175
274.81925
274.9338
275.026725
275.084425
275.250825
275.457025
275.532325
275.64725
275.70185
275.926875
276.009075
276.041725
276.132025
276.388725
276.543325
276.7285
276.78525
276.889575
277.03335
277.198275
277.286625
277.32925
277.5312
277.54155
277.584
277.7098
277.759825
277.9486
277.9909
278.14015
278.250525
278.3962
278.41345
278.6314
278.777925
278.893975
279.0212
279.10085
279.2882
279.645675
279.7955
279.96515
280.06265
280.132025
280.236975
280.321775
280.3715
280.48135
280.6264
280.917775
280.99355
281.0972
281.1662
281.257625
281.30725
281.3685
281.60135
281.697775
281.875775
281.999475
282.05155
282.109325
282.295425
282.34925
282.41135
282.456475
282.63115
282.715125
282.909975
283.105825
283.21175
283.3235
283.5097
283.748675
283.813225
283.9295
284.063325
284.1211
284.16175
284.48495
284.580575
284.6572
284.704775
284.819675
284.85595
284.9653
285.081475
285.2017
285.2213
285.33305
285.494475
285.8559
285.902875
286.145125
286.18215
286.259525
286.30955
286.499025
286.681425
286.73295
286.78685
286.91265
286.943
287.053075
287.17295
287.43015
287.496425
287.51715
287.6606
287.72535
287.76765
287.958575
288.004825
288.05085
288.18455
288.2713
288.3598
288.462475
288.55265
288.612175
288.858125
289.02635
289.113025
289.205025
289.605275
289.70745
290.028775
290.12235
290.2149
290.27655
290.446375
290.58595
290.749925
290.86215
290.96375
291.0932
291.21
291.313825
291.384675
291.64885
291.686125
291.7399
291.7648
291.786675
291.806275
291.904925
291.999875
292.0288
292.354775
292.38325
292.513475
292.57615
292.689975
292.873525
292.93995
293.02885
293.24215
293.421975
293.5013
293.640425
293.682775
293.735575
293.78285
293.88005
293.900075
293.992725
294.048075
294.082375
294.15555
294.260675
294.319875
294.41055
294.48205
294.542675
294.6343
294.677225
294.728225
294.787225
294.84785
295.038275
295.067025
295.13045
295.15645
295.209275
295.251675
295.370775
295.4779
295.603275
295.658875
295.7282
295.81075
295.928675
295.9651
295.9988
296.15125
296.2954
296.32105
296.3937
296.413925
296.496775
296.5665
296.6139
296.71215
296.81905
296.887575
296.9527
297.0179
297.108125
297.233825
297.308825
297.35465
297.446
297.587725
297.71785
297.77315
297.86285
297.904475
297.960175
298.091075
298.176275
298.23425
298.32595
298.415975
298.72055
298.799775
299.050725
299.09865
299.2689
299.3342
299.38765
299.43365
299.574125
299.709725
299.75215
299.80185
299.930675
300.0298
300.060125
300.2133
300.312175
300.3737
300.535425
300.590875
300.703225
300.753625
300.8297
300.8949
301.00355
301.077825
301.116475
301.208275
301.29455
301.424175
301.489525
301.65755
301.69155
301.777775
301.9425
301.998975
302.1071
302.191675
302.3338
302.38695
302.5399
302.57685
302.666625
302.745975
302.88795
302.974075
303.0127
303.04915
303.11985
303.2356
303.284525
303.321525
303.380125
303.456725
303.564525
303.62735
303.698525
303.73185
303.862525
303.9217
303.969975
304.125725
304.256575
304.37225
304.43105
304.562075
304.7387
304.7764
304.85505
304.90505
305.1262
305.250675
305.313775
305.36845
305.5076
305.516
305.62925
305.67185
305.758625
305.825
305.863875
305.98015
306.0246
306.074125
306.143925
306.201975
306.226775
306.2877
306.312325
306.35385
306.49685
306.53955
306.57595
306.63235
306.7304
306.83115
306.870925
306.9241
306.9852
307.037075
307.110025
307.149
307.189475
307.252125
307.380275
307.51475
307.637275
307.71485
307.76475
307.819875
307.89695
307.9861
308.11935
308.180425
308.309575
308.36695
308.415675
308.475375
308.54025
308.559075
308.622575
308.655725
308.70755
308.8494
308.896925
309.0181
309.10535
309.17925
309.228275
309.32085
309.366875
309.42345
309.47695
309.521125
309.588
309.6678
309.7102
309.7872
309.865
310.043225
310.1008
310.155275
310.2311
310.341975
310.37105
310.43575
310.58425
310.6588
310.6842
310.794925
310.819175
310.88005
310.9339
311.0493
311.190525
311.288525
311.449225
311.46305
311.6568
311.697525
311.71955
311.78255
311.845775
311.94295
311.969825
312.01655
312.130925
312.2106
312.27675
312.386575
312.52785
312.667025
312.815925
312.898725
312.979725
313.032875
313.11365
313.159675
313.324225
313.477375
313.5728
313.773075
313.8198
313.98265
314.104675
314.34665
314.436575
314.5316
314.6498
314.7328
314.796775
314.949625
315.1162
315.239675
315.37155
315.446625
315.522625
315.6905
315.836325
315.8813
315.9884
316.084525
316.21965
316.405025
316.515825
316.563525
316.61505
316.6963
316.811475
316.8943
316.942775
317.0081
317.11325
317.175475
317.232275
317.395325
317.46175
317.510625
317.559625
317.58615
317.625125
317.710025
317.754125
317.82685
317.876025
317.995475
318.140875
318.226625
318.4796
318.577025
318.68145
318.721075
318.767925
318.80935
318.855675
318.953975
319.05905
319.122875
319.301725
319.3793
319.4162
319.498925
319.573925
319.6641
319.730425
319.89575
319.97795
320.018075
320.102675
320.215475
320.2542
320.374575
320.419425
320.6376
320.696625
320.74585
320.83885
320.93105
321.032125
321.09585
321.178075
321.357925
321.43925
321.5059
321.658475
321.70325
321.759675
321.87985
321.95925
321.989025
322.01305
322.142075
322.213475
322.231975
322.3757
322.46945
322.62395
322.675875
322.72025
322.799875
322.865475
322.91935
322.931725
323.0082
323.044375
323.198575
323.276125
323.5202
323.6253
323.751775
323.805525
323.9002
323.994
324.107075
324.17015
324.280275
324.5223
324.558725
324.642825
324.72975
324.91815
325.075525
325.12235
325.1604
325.29355
325.455475
325.58995
325.754725
325.7976
325.88615
325.920025
325.97665
326.039025
326.1253
326.175825
326.20895
326.2613
326.288
326.368875
326.40505
326.63505
326.701025
326.732525
326.79205
326.802275
326.843625
327.01975
327.065825
327.1611
327.2157
327.2584
327.308175
327.329525
327.429675
327.510525
327.536475
327.690825
327.78225
328.035625
328.1058
328.179375
328.2893
328.353725
328.43995
328.561825
328.718725
328.80265
328.8977
328.969625
329.008375
329.083625
329.19925
329.3251
329.413675
329.460525
329.553075
329.640875
329.72645
329.824875
329.95915
330.008775
330.04535
330.207425
330.3207
330.391675
330.472475
330.5434
330.594475
330.67075
330.7924
330.850825
330.9025
330.973675
331.105575
331.16695
331.23615
331.28645
331.44535
331.4846
331.5815
331.683575
331.7476
331.803325
331.841825
332.0614
332.10275
332.126125
332.21065
332.29245
332.389275
332.434675
332.566225
332.603025
332.673575
332.780325
332.819325
332.8627
332.9816
333.0623
333.121275
333.134675
333.354775
333.478125
333.58335
333.62775
333.77425
333.89365
334.002975
334.135275
334.228775
334.263525
334.282675
334.3668
334.39985
334.57875
334.6257
334.72835
334.811625
334.949725
335.05045
335.167425
335.250975
335.30415
335.4585
335.572425
335.614
335.694975
335.767375
336.038825
336.135675
336.3783
336.4735
336.518725
336.5427
336.563475
336.617025
336.6484
336.680825
336.733875
336.797
336.856825
336.880825
336.967425
337.016075
337.0451
337.123075
337.163525
337.196775
337.259925
337.29935
337.357375
337.407125
337.463425
337.465425
337.50025
337.5605
337.607825
337.64485
337.720675
337.7931
337.8369
337.876425
337.94395
337.997975
338.0629
338.11905
338.15405
338.346075
338.409775
338.48685
338.6023
338.71895
338.750375
338.873475
339.060125
339.186375
339.21925
339.2871
339.384175
339.489925
339.568425
339.66695
339.7322
339.82935
339.929225
340.096275
340.250625
340.306725
340.56465
340.653275
340.716025
340.7499
340.9472
341.035
341.1023
341.205275
341.269725
341.3422
341.414475
341.49825
341.60725
341.745425
341.886075
342.03175
342.149575
342.2452
342.348275
342.398325
342.4687
342.647825
342.779825
342.917075
343.0783
343.30225
343.444275
343.613025
343.711175
343.757925
343.896675
343.972
344.04215
344.203025
344.323575
344.579525
344.714875
344.782575
344.890075
344.9739
345.047325
