SPK_SPKC02a
400.217425
400.37225
401.119525
401.172375
401.181475
401.1923
401.200225
401.22745
401.238225
401.256275
401.541075
401.6163
401.654575
401.660975
401.763425
401.77315
401.939475
401.9458
402.13555
402.16845
402.2013
402.204425
402.223375
402.305525
402.83625
402.8838
403.6288
404.304975
404.47495
404.579175
404.625625
404.661425
405.216675
405.3508
405.37835
405.3961
405.43765
405.6121
405.739625
405.800775
405.80535
405.876925
405.8981
405.9895
405.99245
406.050125
406.2148
406.26185
406.516225
406.52125
406.683875
406.6942
406.824725
406.98845
407.0643
407.071975
407.099275
407.212975
407.2508
407.331625
407.456725
407.539775
407.55535
407.60195
407.6088
407.637775
407.73885
407.7612
407.8276
407.902425
408.007525
408.1752
408.27025
408.580225
408.630475
408.663975
408.722775
408.74155
408.832275
408.843975
408.886825
408.993325
409.004475
409.01375
409.0648
409.097225
409.11165
409.1281
409.1963
409.19885
409.25355
409.278425
409.349975
409.43105
409.4606
409.485725
409.504275
409.600775
409.615075
409.65885
409.7494
409.82345
410.001925
410.071625
410.215
410.22075
410.22935
410.253725
410.333075
410.3776
410.835875
410.96635
411.153425
411.187775
411.22435
411.23285
411.24495
411.47505
411.53785
411.55785
411.57775
411.589325
411.963075
412.077325
412.467275
412.68005
412.7229
412.8453
412.8959
413.022375
413.0524
413.24935
413.310625
413.39025
413.4433
413.5761
413.9476
413.976875
414.00545
414.022875
414.06945
414.123575
414.203175
414.26495
414.290975
414.32315
414.343125
414.568775
414.60005
414.603125
414.682675
414.6867
414.73635
414.756975
414.78055
414.85675
414.864575
414.907625
414.930425
414.95775
414.97715
415.0466
415.145325
415.26725
415.315875
415.441375
415.49565
415.53985
415.6235
415.64315
415.769
415.9335
415.9729
416.015525
416.0585
416.1166
416.172025
416.19315
416.2281
416.3145
416.35445
416.3963
416.4154
416.447725
416.51355
416.529575
416.56235
416.591225
416.600775
416.65785
416.672875
416.728525
416.771525
416.80145
416.8281
416.88665
416.9408
416.966525
416.990925
417.031425
417.0446
417.072
417.09845
417.1496
417.19025
417.226725
417.25165
417.3278
417.36765
417.3894
417.472225
417.511025
417.5637
417.618875
417.670675
417.702775
417.764975
417.78325
417.800675
417.831275
417.929175
417.985425
418.018375
418.045075
418.100175
418.158125
418.17435
418.199225
418.242025
418.265975
418.292375
418.35785
418.40725
418.42665
418.445825
418.483175
418.503825
418.516925
418.58685
418.61505
418.6346
418.644325
418.66635
418.721975
418.729425
418.75245
418.776875
418.85985
418.8777
418.941725
419.0978
419.119675
419.149925
419.221175
419.244325
419.2698
419.304625
419.323925
419.34735
419.42335
419.440575
419.4609
419.477125
419.55865
419.5872
419.603925
419.642825
419.64615
419.675025
419.71655
419.748775
419.75345
419.7682
419.806475
419.82255
419.835525
419.847175
419.8776
419.906575
419.911275
419.91705
419.922575
419.950425
419.960775
419.9646
419.9728
419.9803
419.98315
419.997125
420.022275
420.033825
420.04645
420.119625
420.159925
420.224725
420.236
420.241475
420.2501
420.293325
420.30015
420.3071
420.309775
420.315925
420.3274
420.382375
420.42255
420.5139
420.586375
420.602225
420.634575
420.6664
420.678925
420.73915
420.756175
420.83425
420.879175
420.91045
420.9316
420.97285
420.982075
420.9971
421.03775
421.041725
421.063825
421.084975
421.108675
421.127475
421.1665
421.191225
421.2235
421.2676
421.301825
421.30895
421.3193
421.36355
421.37015
421.383225
421.44045
421.4589
421.47515
421.50675
421.509575
421.52835
421.575175
421.59025
421.604625
421.6365
421.6488
421.6671
421.6759
421.688325
421.696725
421.70305
421.71465
421.7227
421.735825
421.747825
421.7574
421.763675
421.76945
421.77515
421.78405
421.82875
421.83185
421.86205
421.932025
421.9431
421.94425
421.947625
421.9704
422.0235
422.029875
422.032875
422.0452
422.0473
422.063525
422.07865
422.104
422.17255
422.211625
422.287425
422.323325
422.3555
422.399175
422.4083
422.42355
422.43185
422.4491
422.514675
422.556725
422.605725
422.6648
422.70955
422.716125
422.731425
422.749925
422.775225
422.863525
422.898725
422.93955
422.963775
422.979675
422.993875
423.027675
423.0917
423.154825
423.17995
423.207125
423.220975
423.242525
423.267925
423.35575
423.403075
423.41855
423.458425
423.46995
423.51475
423.54265
423.590725
423.617825
423.638775
423.6653
423.67475
423.70525
423.71865
423.7405
423.778425
423.83095
423.854375
423.869075
423.9137
423.9593
423.989775
424.006325
424.03105
424.16695
424.19355
424.21215
424.23035
424.29945
424.324975
424.338075
424.35945
424.370225
424.375775
424.45555
424.4755
424.537475
424.5599
424.60005
424.631675
424.6554
424.6645
424.680975
424.693925
424.74035
424.7663
424.7879
424.8313
424.8544
424.8713
424.884825
424.906075
424.9949
425.00295
425.016375
425.021525
425.02765
425.0322
425.0349
425.039675
425.0438
425.095225
425.125225
425.13925
425.162775
425.2507
425.35525
425.3812
425.3889
425.407975
425.414825
425.41985
425.436425
425.4405
425.447625
425.45345
425.508175
425.510675
425.523775
425.58235
425.60885
425.6102
425.673625
425.741275
425.781825
425.816275
425.84685
425.860125
425.89715
425.94605
425.985225
426.013325
426.025175
426.070425
426.0844
426.2091
426.230025
426.2378
426.2548
426.280775
426.3059
426.337525
426.35785
426.403175
426.4079
426.417425
426.478775
426.494875
426.507575
426.52775
426.54105
426.564625
426.570625
426.58525
426.60295
426.637175
426.65665
426.686675
426.692725
426.706125
426.7251
426.7379
426.7681
426.78755
426.80165
426.80915
426.82265
426.8405
426.867875
426.882025
427.000975
427.01575
427.0546
427.05825
427.084725
427.17795
427.19875
427.221425
427.239125
427.267275
427.304075
427.351525
427.384125
427.410575
427.430125
427.441475
427.45665
427.474975
427.56875
427.6097
427.6253
427.63645
427.682075
427.711225
427.741125
427.7529
427.78305
427.832175
427.8543
427.866725
427.9326
427.96485
427.9956
428.02865
428.046125
428.054625
428.084
428.101275
428.113025
428.174825
428.182475
428.251975
428.2677
428.283425
428.3727
428.4831
428.4975
428.5113
428.56825
428.5742
428.58845
428.6141
428.6339
428.73895
428.745
428.83665
428.9195
428.937675
428.96105
428.9847
429.0516
429.08805
429.09265
429.113075
429.196025
429.223525
429.25255
429.28085
429.3195
429.324075
429.3329
429.38865
429.405475
429.44405
429.47245
429.50855
429.515625
429.5518
429.56825
429.579475
429.5907
429.60715
429.616125
429.649875
429.679875
429.6959
429.712075
429.720375
429.72455
429.754125
429.770875
429.862925
429.9063
430.0248
430.049525
430.0814
430.10525
430.113675
430.166175
430.19565
430.21005
430.232825
430.2536
430.277
430.296025
430.33165
430.356425
430.380125
430.4029
430.42715
430.451325
430.479475
430.515
430.540475
430.620425
430.658075
430.68305
430.696
430.721875
430.74135
430.792625
430.823675
430.83715
430.853025
430.864475
430.894725
430.959225
430.963875
430.974525
431.001975
431.009225
431.058225
431.078425
431.0907
431.10385
431.123725
431.14135
431.184625
431.203625
431.218225
431.25685
431.29915
431.32175
431.40235
431.42805
431.4452
431.475725
431.509525
431.544375
431.55845
431.576575
431.60935
431.626625
431.6465
431.6964
431.7759
431.822875
431.841225
431.8897
431.917925
431.949025
431.96145
431.9688
431.9833
432.0015
432.031925
432.055275
432.087525
432.105
432.12955
432.27985
432.3111
432.33915
432.3764
432.400125
432.433975
432.50835
432.54545
432.55925
432.581425
432.636375
432.64045
432.645325
432.686225
432.69585
432.7247
432.7975
432.831225
432.851225
432.88065
432.888025
432.899725
432.903225
432.965
433.075475
433.084325
433.087375
433.165325
433.183875
433.204225
433.229625
433.29595
433.33845
433.358375
433.375075
433.4091
433.4147
433.4448
433.45335
433.467125
433.50095
433.584375
433.662
433.680225
433.6903
433.718875
433.784825
433.805725
433.91065
434.02655
434.0504
434.1147
434.159325
434.205
434.225925
434.274575
434.309725
434.368025
434.38855
434.39345
434.410625
434.42135
434.453725
434.5016
434.505975
434.5779
434.72275
434.768075
434.776875
434.7922
434.9235
434.99605
435.00355
435.01775
435.0628
435.07955
435.1
435.3141
435.34365
435.3513
435.3656
435.371575
435.3788
435.386375
435.395625
435.401
435.40365
435.43245
435.46915
435.55995
435.717575
435.75885
435.769525
435.9183
435.9675
436.019775
436.06155
436.13335
436.15815
436.226375
436.3086
436.312325
436.318275
436.32505
436.3364
436.3587
436.44185
436.457775
436.48835
436.49705
436.5473
436.5722
436.6297
436.838825
436.85535
436.88405
436.937775
437.029625
437.032125
437.1254
437.1301
437.26225
437.354475
437.3695
437.3927
437.4035
437.428
437.522475
437.530825
437.56405
437.636125
437.69305
437.74685
437.8356
437.875025
437.92135
438.05525
438.08015
438.10715
438.148525
438.181225
438.286575
438.307525
438.4243
438.4794
438.503625
438.51855
438.542575
438.558675
438.585575
438.6724
438.80025
438.91145
438.9458
439.08875
439.198675
439.2788
439.329275
439.348075
439.37365
439.398175
439.562175
439.571925
439.58045
439.587225
439.608
439.68125
439.7953
439.947125
439.9765
440.007075
440.044075
440.254675
440.27535
440.44055
440.56385
440.602325
440.625575
440.656325
440.8342
440.935875
440.961475
441.030525
441.041975
441.081925
441.80095
441.852825
441.891425
441.919875
441.996325
442.440825
442.578575
442.753475
442.825725
443.173075
443.19945
443.21525
443.3802
443.72305
443.739325
443.74665
443.763425
443.7756
443.817375
443.869775
444.1009
444.160225
444.188125
444.191225
444.231675
444.355525
444.631475
444.650825
444.77365
444.962025
444.99525
445.011525
445.02945
445.0886
445.374825
445.40835
445.42585
445.46465
445.516725
445.627025
445.66225
445.664875
445.66735
445.669525
445.680375
445.6873
445.702425
445.97085
445.99135
446.011875
446.01835
446.045625
446.2607
446.381875
446.396775
446.497625
446.549425
446.664075
446.6878
446.704925
446.768625
446.85175
446.940475
446.964625
447.039975
447.086925
447.131525
447.221625
447.544075
447.56495
447.57795
447.616525
447.62545
447.7573
447.8003
447.8511
447.90725
447.9156
447.935
447.9554
447.966975
448.005825
448.0113
448.069525
448.0885
448.1326
448.146475
448.1562
448.269375
448.2987
448.337375
448.398225
448.467375
448.5303
448.74325
448.776075
448.877125
448.90885
449.560625
449.588825
449.59825
449.629975
449.6445
449.66015
449.664
449.668275
449.788125
449.8747
449.899925
449.9463
449.965375
449.99545
450.01805
450.051
450.096575
450.118475
450.12635
450.141775
450.1511
450.2163
450.240225
450.252475
450.32375
450.33065
450.3382
450.3736
450.41415
450.4276
450.480275
450.488575
450.538525
450.543775
450.559175
450.597875
450.603125
450.642375
450.646725
450.669425
450.72745
450.777575
450.799425
450.871425
451.030025
451.105175
451.182575
451.192075
451.236625
451.296275
451.30465
451.364775
451.451425
451.474025
451.4806
451.536675
451.5564
451.558075
451.660725
451.764025
451.855275
451.910075
451.9447
452.068775
452.097475
452.1834
452.21275
452.3054
452.3585
452.431575
452.46995
452.50095
452.55185
452.561975
452.589675
452.627575
452.6775
452.765625
452.821425
453.01755
453.15555
453.1893
453.22575
453.227775
453.293275
453.296875
453.344425
453.373875
453.403325
453.430675
453.45175
453.4772
453.4985
453.550625
453.574025
453.597975
453.71125
453.72255
453.77585
453.82925
453.994475
454.079825
454.103725
454.25865
454.3669
454.55385
454.592175
454.63235
454.69595
454.829825
455.090375
455.137
455.15995
455.1711
455.244275
455.28695
455.335175
455.3377
455.5734
455.592275
455.72335
455.8409
455.92645
455.9442
456.2393
456.270225
456.36935
456.55695
456.58915
456.6222
456.641275
456.81885
456.854175
456.857825
456.891775
456.90215
457.063725
457.11885
457.20545
457.21205
457.226975
457.3227
457.38155
457.51935
457.5506
457.573075
457.7733
457.77555
457.808
458.064175
458.164
458.484975
458.498825
458.583575
458.677875
458.74525
458.79725
458.799825
458.8277
459.11435
459.151025
459.224675
459.31745
459.3258
459.49345
459.6359
459.7563
459.77825
459.975075
460.004675
460.012875
460.28335
460.33875
460.41155
460.45375
460.65455
460.79375
460.945025
461.130925
461.1779
461.239475
461.37815
461.405275
461.4499
461.703275
461.71995
461.722225
461.74115
461.75215
461.761975
462.20215
462.227425
462.2871
462.29015
462.326325
462.332675
462.345175
462.423625
462.467025
462.493275
462.5838
462.66565
462.74145
462.774775
462.8522
463.02625
463.050425
463.055625
463.186425
463.277725
463.31325
463.3388
463.35035
463.3832
463.3855
463.400725
463.497775
463.627
463.63505
463.668125
463.718575
463.7297
463.754675
463.783625
463.8047
463.825025
463.947725
463.972475
464.0999
464.16445
464.237075
464.247225
464.286875
464.329
464.35295
464.404375
464.423825
464.453675
464.50995
464.54505
464.57865
464.59825
464.60335
464.7259
464.7709
464.883275
464.89335
464.929525
464.97005
464.985925
464.99525
465.008725
465.014725
465.020825
465.042775
465.108925
465.118
465.21195
465.218475
465.283175
465.315925
465.446975
465.61885
465.71275
465.734925
465.75815
465.77065
465.7781
465.7848
465.786025
465.83435
465.8965
465.9127
465.96965
466.022825
466.047025
466.108225
466.11235
466.11765
466.11985
466.12645
466.155175
466.1993
466.22315
466.247875
466.25355
466.3136
466.347075
466.375575
466.39185
466.393675
466.39695
466.485675
466.59925
466.658525
466.674725
466.70775
466.7905
466.832525
466.86455
467.078875
467.11075
467.166175
467.1829
467.207175
467.333925
467.446675
467.4728
467.509225
467.5627
467.592475
467.63175
467.662
467.686525
467.7067
467.70865
467.960125
468.034375
468.133
468.163025
468.183925
468.227675
468.292625
468.3871
468.415675
468.51315
468.518
468.54255
468.54895
468.577175
468.624925
468.65755
468.75215
468.8641
468.924175
468.95015
468.97395
469.02
469.078375
469.09235
469.1451
469.1636
469.193625
469.208675
469.226875
469.233475
469.2445
469.30005
469.32385
469.355525
469.39585
469.439075
469.4506
469.4655
469.477475
469.538025
469.59555
469.6096
469.65765
469.688225
469.7624
469.79115
469.824075
469.843775
469.889825
469.90855
469.975675
469.997925
470.036625
470.11295
470.165475
470.18345
470.209725
470.240625
470.31835
470.357625
470.3821
470.40845
470.517775
470.524625
470.5796
470.66625
470.6871
470.6902
470.714125
470.733575
470.814025
470.821875
470.866125
470.8731
470.898575
470.9239
470.9953
471.08495
471.1038
471.11355
471.145275
471.315525
471.366775
471.381275
471.415175
471.449025
471.475675
471.61225
471.64675
471.710725
471.7295
471.7494
471.7641
471.804075
471.83145
471.893425
471.905025
471.913575
472.020775
472.08565
472.217375
472.2287
472.244175
472.3403
472.3713
472.427625
472.483425
472.50685
472.5722
472.595525
472.62915
472.6584
472.858425
472.9212
473.0247
473.155825
473.2733
473.30525
473.315225
473.324175
473.454525
473.476575
473.5268
473.6211
473.694375
473.70955
473.736225
473.757425
473.80175
473.823675
473.846025
473.853825
473.872025
473.890325
473.97005
473.994325
473.997575
474.022725
474.02815
474.06245
474.1349
474.184825
474.205625
474.221
474.267525
474.331025
