SPK_SPKC03a,SPK_SPKC05a,SPK_SPKC05b,SPK_SPKC08a,SPK_SPKC10a
444.184425,411.176175,,,405.8477
444.244725,411.19235,,,405.933575
444.36345,411.2376,,,405.948625
444.567925,411.26185,,,406.0397
444.919425,411.28885,,,406.0924
444.964125,411.31285,,,406.120225
445.005,411.353525,,,406.144925
445.118075,411.409375,,,406.21115
445.389125,411.444475,,,406.23705
445.524575,411.48625,,,406.355575
445.560275,411.5337,,,406.403925
445.854025,411.56915,,,406.4342
445.915325,411.60535,,,406.460675
446.061275,411.6732,,,406.69805
446.10125,411.7284,,,406.87485
446.3523,411.811425,,,406.92055
446.393,411.936725,,,406.99905
446.7858,411.972875,,,407.03
446.824675,412.140875,,,407.07935
446.929275,412.263275,,,407.227125
447.06905,412.562875,,,407.360275
447.105925,413.288525,,,407.93065
447.282175,413.51565,,,408.146525
447.602225,413.854425,,,408.485125
447.64085,414.242725,,,408.5242
447.696575,414.5741,,,409.1501
448.06795,414.620725,,,409.19495
448.19325,414.646275,,,409.428175
448.296025,414.6671,,,409.71915
448.675675,414.6916,,,409.88855
448.78705,414.737525,,,410.2843
449.042275,414.7488,,,410.841475
449.097875,414.8187,,,410.9328
449.1535,414.8357,,,410.9926
449.275,414.8614,,,411.064275
449.41655,414.88425,,,411.09455
449.4512,414.923,,,411.125025
449.4848,414.935425,,,411.143775
450.2241,414.973675,,,411.219175
450.34745,414.996875,,,411.394025
450.42145,415.035525,,,411.448825
450.585625,415.072425,,,411.47605
450.6676,415.114075,,,411.662125
450.750875,415.13255,,,412.086525
450.86535,415.17505,,,412.165275
451.067825,415.20265,,,412.222375
451.32905,415.23315,,,412.34405
451.544575,415.27735,,,412.56555
451.60715,415.296775,,,412.7939
451.679,415.3654,,,413.726175
451.75425,415.419075,,,413.8247
451.85925,415.657125,,,414.14905
451.96135,415.67755,,,414.474475
452.09005,415.7503,,,414.621325
452.223675,415.75805,,,414.6401
452.657025,415.8323,,,414.70625
452.74935,415.861375,,,414.72305
453.048725,415.937375,,,414.74025
453.1994,415.971325,,,414.78545
453.524025,416.0296,,,414.848
453.9776,416.085425,,,414.87315
454.03555,416.2814,,,414.98355
454.15865,416.3254,,,415.058225
454.2448,416.4291,,,415.460875
454.421875,416.486475,,,415.835125
454.45945,416.8783,,,415.8539
454.503425,417.31585,,,415.95805
454.552825,417.70185,,,416.0552
455.14765,418.1355,,,416.095825
456.283975,418.74435,,,416.154475
456.4179,419.22985,,,416.24675
457.008025,419.323925,,,416.349375
457.235875,419.34515,,,416.369825
457.302375,419.369525,,,416.4377
457.53695,419.38855,,,416.5837
457.621775,419.410425,,,416.976875
457.7163,419.42805,,,417.09845
457.75655,419.440875,,,417.40785
457.81795,419.4745,,,417.706125
457.85495,419.531675,,,418.253675
457.92315,419.556375,,,418.386025
458.109325,419.591775,,,419.226225
458.210925,419.6495,,,419.2855
458.6941,419.665925,,,419.299875
459.423825,419.689925,,,419.31165
459.55395,419.766675,,,419.323325
459.627575,419.779425,,,419.374375
459.9618,419.7999,,,419.385575
460.19845,419.8601,,,419.45065
461.56795,419.918925,,,419.49485
461.624575,419.95145,,,419.587575
461.692675,420.001625,,,419.618375
461.793175,420.080475,,,419.6315
461.842375,420.136275,,,419.7323
462.0016,420.168325,,,419.786825
462.1296,420.23295,,,419.90455
462.218375,420.254,,,419.992125
462.282275,420.28035,,,420.051775
462.3621,420.292575,,,420.129625
462.512575,420.3382,,,420.2996
462.7981,420.38225,,,420.379375
462.866525,420.449425,,,420.4222
463.149975,420.537125,,,420.449525
463.287775,420.5648,,,420.963725
463.610825,420.621825,,,421.04105
463.9833,420.675725,,,421.150675
464.02175,420.749,,,421.268525
464.6826,420.86375,,,421.674925
465.072325,420.959325,,,421.783375
465.92255,421.059825,,,421.961525
466.00285,421.179125,,,422.28825
466.198175,421.666075,,,422.446125
466.56565,422.361375,,,422.6069
466.59585,423.19855,,,423.1187
466.6203,423.372025,,,423.3981
466.77755,423.74965,,,423.634275
467.2242,423.93645,,,423.977825
467.3217,423.993575,,,424.012075
467.4666,424.01875,,,424.1109
467.59875,424.044775,,,424.1861
467.665175,424.0613,,,424.21405
467.8668,424.0785,,,424.2769
468.03995,424.096225,,,424.3439
469.144175,424.101875,,,424.45205
469.381075,424.115625,,,424.68265
469.67505,424.16515,,,424.7837
469.771225,424.1922,,,424.847425
470.2877,424.24385,,,424.9031
470.56105,424.2828,,,425.04495
471.06505,424.29695,,,425.101475
471.183475,424.329975,,,425.26455
471.321625,424.36955,,,425.410625
471.5611,424.40975,,,425.503175
471.605525,424.44495,,,425.794425
471.644175,424.484725,,,425.831875
471.665275,424.56215,,,425.92285
471.749075,424.658325,,,426.116425
472.009675,424.71085,,,426.410775
472.2208,424.781575,,,426.6762
472.6002,424.877425,,,426.84475
472.6404,425.00375,,,427.14175
472.6982,425.157025,,,427.40145
472.73415,425.234225,,,428.0622
472.756525,425.290975,,,428.301425
472.832225,425.449825,,,428.4362
473.0114,425.54365,,,428.478575
474.788275,425.7262,,,428.552775
475.66575,425.7279,,,428.78635
475.752425,425.823725,,,428.850925
475.7807,426.038725,,,428.9245
475.820575,426.155575,,,429.02805
475.8473,426.233675,,,429.11765
475.912025,426.321375,,,429.2204
475.977075,426.435175,,,429.2721
476.256725,426.492925,,,429.344375
476.492625,426.602275,,,429.4057
476.6024,426.698075,,,429.4722
476.86155,426.769675,,,429.6117
476.92415,426.916375,,,429.763825
476.96835,427.290975,,,429.846
477.006325,427.8908,,,429.9132
477.1652,428.17205,,,430.081925
477.368125,428.3834,,,430.209575
477.492525,428.42665,,,430.384975
477.574675,428.4525,,,430.475525
477.7876,428.47015,,,430.56195
478.23725,428.506275,,,430.602175
478.568675,428.522725,,,430.710525
478.92995,428.559675,,,430.85045
479.238675,428.58195,,,430.95225
479.31855,428.61055,,,431.401375
479.4632,428.65655,,,431.46995
479.489375,428.681125,,,431.52305
479.56055,428.714825,,,431.68775
479.769125,428.742625,,,431.746275
479.961425,428.774675,,,431.852175
480.02515,428.8105,,,431.94675
480.151225,428.845625,,,431.988375
480.4096,428.866275,,,432.011275
480.467525,428.906225,,,432.093
480.4942,428.9691,,,432.230625
480.526175,429.005725,,,432.319675
480.59215,429.048575,,,432.35725
480.686725,429.080275,,,432.431225
480.770675,429.138625,,,432.512125
481.005125,429.18175,,,432.615
481.0494,429.327775,,,432.6633
481.50595,429.41055,,,432.8434
481.563475,429.53785,,,433.12685
481.59635,429.635775,,,433.2571
481.6222,429.692175,,,433.337325
481.8598,429.892425,,,433.3714
483.51835,429.966325,,,433.408625
483.7149,430.064525,,,433.70915
484.13895,430.20655,,,433.77245
484.4973,430.27535,,,434.332575
484.610975,430.343025,,,434.529325
484.64155,430.47165,,,434.82675
484.668375,430.6318,,,434.9573
484.713275,430.857175,,,435.18855
484.737325,431.1791,,,435.959125
485.528625,431.69295,,,435.995625
485.612175,431.746225,,,435.99925
485.8708,431.7926,,,436.063775
486.31145,431.9234,,,436.122575
486.4148,432.0014,,,436.138775
486.651425,432.101225,,,436.16595
486.693675,432.1873,,,436.187225
486.81405,432.3249,,,436.197925
486.9332,432.456125,,,436.254975
487.023075,432.551425,,,436.340125
487.07655,432.660475,,,436.39355
487.125625,432.751175,,,436.468575
487.407275,432.83005,,,436.600425
487.6434,432.9004,,,436.9099
487.691275,433.223075,,,437.061225
487.782775,433.44915,,,437.160225
487.9825,433.577675,,,437.247825
488.1579,433.8011,,,437.2681
488.234775,434.19945,,,437.3194
489.122375,434.367925,,,437.36665
489.207275,434.82635,,,437.407025
489.345925,435.0111,,,437.450375
489.3938,435.8397,,,437.493025
489.93645,435.916475,,,437.675125
490.03675,435.93855,,,437.74375
490.187325,435.96545,,,437.82515
490.31765,435.995075,,,437.9394
490.402725,436.013575,,,438.28445
490.49715,436.075975,,,439.54805
490.562725,436.11655,,,439.60105
490.608825,436.1591,,,439.6146
490.74035,436.1906,,,439.6413
490.86825,436.295125,,,439.681675
491.013825,436.41605,,,439.736575
491.17085,436.4844,,,439.8305
491.191275,436.566075,,,439.88745
491.324675,436.742275,,,439.9244
491.35745,436.792125,,,439.94455
491.53915,436.8827,,,440.12275
491.687475,437.05275,,,440.2215
491.812825,437.235125,,,440.266475
491.858575,437.360125,,,440.291475
491.890325,437.6494,,,440.3235
491.919675,437.7465,,,440.38865
492.526775,438.652775,,,440.441575
493.3573,439.5223,,,440.471925
493.7817,439.597325,,,440.517125
494.5651,439.614025,,,440.5651
494.709725,439.6514,,,440.789575
494.768325,439.72585,,,440.869725
494.83145,439.792075,,,441.044275
494.975625,439.8167,,,441.2975
495.08725,439.8635,,,441.44075
495.6194,439.907175,,,441.6199
495.994725,439.99805,,,442.17655
496.075375,440.065825,,,442.276575
496.152325,440.150775,,,442.340825
496.23265,440.21115,,,442.59605
496.319325,440.284,,,443.002175
496.878225,440.35475,,,443.557325
497.547125,440.4388,,,443.6301
497.684625,440.57095,,,443.763975
497.859175,440.705875,,,443.866825
498.109575,440.84325,,,443.948075
498.25845,440.93505,,,443.966975
498.8118,440.95515,,,444.07275
498.868,441.905925,,,444.13495
498.92625,442.482875,,,444.176275
498.989775,442.5182,,,444.21985
499.05705,442.6494,,,444.2436
499.202025,442.7449,,,444.3329
499.22425,442.8426,,,444.360575
499.255975,442.930175,,,444.382125
499.273975,443.000475,,,444.417525
499.32155,443.079875,,,444.480425
499.566575,443.1546,,,444.53225
499.769425,443.225925,,,444.623475
499.857625,443.2676,,,444.88735
499.915725,443.364825,,,444.9039
,443.471925,,,444.9664
,443.530825,,,445.061625
,443.575125,,,445.285575
,443.61915,,,445.4253
,443.64875,,,445.597975
,443.684025,,,445.788675
,443.716625,,,445.92285
,443.771425,,,445.98935
,443.842675,,,446.0206
,443.896025,,,446.08595
,443.939675,,,446.103725
,443.966025,,,446.587825
,444.050075,,,446.836225
,444.085975,,,446.9008
,444.120025,,,447.13575
,444.215975,,,447.2551
,444.269075,,,447.49875
,444.342675,,,448.160775
,444.433275,,,448.225175
,444.507225,,,448.2456
,444.586475,,,448.3312
,444.668175,,,448.36945
,444.7485,,,448.401725
,444.796875,,,448.4263
,444.9894,,,448.44565
,445.093075,,,448.59205
,445.1797,,,448.643925
,445.34145,,,448.6801
,445.4573,,,448.826075
,445.553475,,,448.850225
,445.66515,,,448.898275
,445.751825,,,448.9145
,445.865375,,,448.931175
,445.92065,,,448.95235
,446.002625,,,449.096975
,446.036075,,,449.13845
,446.098875,,,449.183525
,446.144775,,,449.201225
,446.24505,,,449.21735
,446.30355,,,449.2348
,446.556575,,,449.247325
,446.559175,,,449.2861
,446.65135,,,449.35875
,446.718875,,,449.475175
,446.865625,,,449.565
,447.0196,,,449.632425
,447.120475,,,449.68235
,447.2115,,,449.808025
,447.3011,,,450.607
,447.378775,,,452.018375
,447.56355,,,452.6649
,447.6706,,,452.8454
,447.738825,,,452.98995
,447.8347,,,453.073475
,447.942225,,,453.086125
,448.030375,,,453.09955
,448.098025,,,453.118875
,448.1313,,,453.169125
,448.1935,,,453.195625
,448.23505,,,453.238125
,448.2953,,,453.31715
,448.3335,,,453.372875
,448.38155,,,453.446925
,448.43005,,,453.506875
,448.4693,,,453.539625
,448.5778,,,453.579925
,448.601475,,,453.6815
,448.64745,,,453.71915
,448.728025,,,453.7716
,448.790325,,,453.79135
,448.929375,,,453.8226
,449.0207,,,454.1396
,449.119425,,,454.304575
,449.30635,,,454.6554
,449.355875,,,454.93615
,449.427825,,,455.1665
,449.5108,,,455.4315
,449.60775,,,455.540125
,449.745725,,,456.094525
,449.927425,,,456.19145
,450.437125,,,456.394025
,450.73055,,,456.649125
,451.19815,,,456.8812
,451.794275,,,457.22325
,451.96105,,,457.2836
,452.381,,,457.414475
,452.771325,,,457.551625
,453.077075,,,457.6289
,453.197475,,,457.6962
,453.21615,,,457.827575
,453.2339,,,457.88115
,453.25165,,,457.946325
,453.287175,,,458.0467
,453.310775,,,458.115075
,453.3263,,,458.274025
,453.3483,,,458.3267
,453.442725,,,458.497
,453.533425,,,458.864725
,453.59045,,,458.921575
,453.61845,,,459.153675
,453.660875,,,459.203825
,453.707375,,,459.323325
,453.737725,,,459.414425
,453.87725,,,459.513875
,453.91895,,,459.554525
,453.9439,,,459.773125
,454.0717,,,459.901325
,454.163375,,,459.993275
,454.39035,,,460.0125
,454.4749,,,460.4342
,454.52575,,,461.140225
,454.683575,,,461.3907
,454.7929,,,461.563075
,454.827625,,,461.619025
,454.8413,,,461.666625
,454.87955,,,461.6855
,454.916225,,,461.707825
,454.964875,,,461.84515
,455.22205,,,461.90055
,455.30705,,,461.980625
,455.694875,,,462.020275
,455.7624,,,462.0509
,455.846,,,462.11105
,455.945875,,,462.19525
,456.13055,,,462.317275
,456.201575,,,462.390675
,456.26135,,,462.487575
,456.325275,,,462.663825
,456.39625,,,462.727925
,456.459175,,,462.80165
,456.55685,,,463.009575
,456.62465,,,463.2334
,456.700975,,,463.626525
,456.77065,,,463.655775
,456.896425,,,463.72505
,456.97015,,,463.771325
,456.983975,,,463.83705
,457.024225,,,463.99185
,457.073675,,,464.101
,457.161475,,,465.182575
,457.238275,,,465.5434
,457.313725,,,466.004925
,457.427875,,,466.46385
,457.49815,,,466.477975
,457.5709,,,466.50975
,457.751575,,,466.5422
,457.97075,,,466.73065
,458.083825,,,466.784575
,458.173725,,,466.84085
,458.2206,,,466.858175
,458.3464,,,466.870675
,458.430925,,,466.8984
,458.49265,,,466.974875
,458.5761,,,467.134775
,458.6131,,,467.36945
,458.6679,,,467.415225
,458.74595,,,467.550875
,458.93955,,,467.5981
,459.174775,,,467.665725
,459.346575,,,467.831075
,459.465925,,,467.985525
,459.533925,,,468.02625
,459.558525,,,468.084125
,459.58985,,,468.2352
,459.6058,,,468.3752
,459.622475,,,468.608825
,459.650025,,,468.79105
,459.665975,,,469.2229
,459.696075,,,469.640675
,459.803775,,,469.826675
,459.83695,,,469.848625
,459.87805,,,469.8775
,459.926075,,,470.54855
,460.00165,,,470.654
,460.03335,,,471.1117
,460.1214,,,471.219825
,460.560375,,,471.4987
,460.829075,,,471.55645
,461.018325,,,471.585025
,461.110775,,,471.73265
,461.177525,,,471.860875
,461.305875,,,471.907075
,461.435,,,471.921275
,461.5092,,,471.96435
,461.623025,,,472.026175
,461.684475,,,472.095075
,461.717975,,,472.111
,461.750925,,,472.13435
,461.822725,,,472.191225
,461.8834,,,472.3208
,461.92795,,,472.5716
,461.972125,,,472.7202
,462.00685,,,472.773025
,462.1472,,,472.82905
,462.296125,,,472.8759
,462.39865,,,473.02975
,462.47765,,,474.428725
,462.656975,,,475.45915
,462.75865,,,475.645825
,462.89935,,,475.6801
,463.036025,,,475.6981
,463.17395,,,475.785475
,463.310125,,,475.85145
,463.4309,,,475.884575
,463.488375,,,476.0181
,463.534075,,,476.042425
,463.60275,,,476.121525
,463.66235,,,476.20105
,463.7475,,,476.25085
,463.851425,,,476.362025
,463.959525,,,476.436125
,464.0653,,,476.4664
,464.61955,,,476.545425
,465.057525,,,476.616475
,465.66,,,476.684025
,465.8585,,,476.877875
,466.317625,,,477.012475
,466.566925,,,477.121975
,466.5696,,,477.160725
,466.612725,,,477.24515
,466.66685,,,477.61115
,466.728,,,478.6334
,466.89525,,,478.995825
,466.968375,,,479.52025
,467.0406,,,479.55675
,467.3869,,,479.606975
,467.529375,,,479.6242
,467.609375,,,479.704325
,467.7365,,,479.74655
,467.888125,,,479.816875
,468.0504,,,479.8925
,468.261725,,,479.90525
,468.38055,,,479.93305
,468.72245,,,480.1161
,469.814425,,,480.20795
,469.859725,,,480.266225
,470.429625,,,480.30575
,470.57045,,,480.396325
,470.623325,,,480.7353
,470.828775,,,480.933275
,471.18895,,,481.049025
,471.304075,,,481.246875
,471.493475,,,481.41505
,471.585975,,,481.6642
,471.623275,,,481.774225
,471.666225,,,481.864425
,471.72945,,,481.968125
,471.747425,,,482.07775
,471.843375,,,483.7159
,471.8987,,,484.1619
,471.93595,,,484.56275
,471.981825,,,484.61765
,472.027875,,,484.6973
,472.12465,,,484.939025
,472.27455,,,485.038825
,472.74495,,,485.06595
,472.8884,,,485.8217
,472.95735,,,485.8686
,473.01745,,,486.005375
,473.103675,,,486.2886
,473.219075,,,486.366975
,473.3619,,,486.492875
,474.895275,,,486.632575
,475.358725,,,486.797
,475.70765,,,487.450925
,475.776025,,,488.36445
,475.83405,,,488.766375
,475.85735,,,489.052475
,475.878425,,,489.109
,475.984,,,489.1686
,476.019,,,489.42015
,476.118325,,,489.42185
,476.1366,,,489.949275
,476.209325,,,490.168925
,476.25965,,,490.21065
,476.29985,,,490.27935
,476.353725,,,490.3137
,476.685425,,,490.37995
,476.862875,,,490.407675
,476.9375,,,490.500325
,476.975125,,,490.53835
,477.234375,,,490.658775
,477.421475,,,490.686975
,477.47945,,,490.762125
,477.547075,,,490.9042
,477.616025,,,491.1123
,477.705075,,,491.135975
,477.798725,,,491.25365
,478.27825,,,491.387575
,478.43615,,,491.664075
,478.842775,,,491.725425
,479.38675,,,491.74775
,479.435075,,,491.7837
,479.47915,,,491.878225
,479.514375,,,491.908325
,479.5396,,,492.083325
,479.561875,,,493.326675
,479.583325,,,493.58015
,479.589875,,,494.146775
,479.613775,,,494.558425
,479.682625,,,494.580625
,479.789825,,,494.614725
,479.8295,,,494.6397
,479.881725,,,494.663775
,479.914925,,,494.6853
,479.9426,,,494.7299
,479.961725,,,495.70065
,480.01665,,,495.927325
,480.08525,,,496.330825
,480.129475,,,496.86295
,480.185875,,,496.98045
,480.489175,,,497.523325
,480.68145,,,497.6736
,480.7713,,,498.124325
,480.823025,,,498.284325
,480.8672,,,498.564575
,480.94195,,,498.7981
,481.033075,,,498.8265
,481.091375,,,498.976025
,481.12885,,,499.086275
,481.140075,,,499.19385
,481.18355,,,499.244825
,481.2442,,,499.353975
,481.3048,,,499.513525
,481.465675,,,499.6728
,481.5386,,,499.7386
,481.6286,,,499.77905
,481.670875,,,499.9466
,481.737275,,,
,481.7831,,,
,481.80865,,,
,481.839425,,,
,481.887975,,,
,481.940825,,,
,481.958725,,,
,482.0042,,,
,482.042225,,,
,482.184725,,,
,482.29975,,,
,483.00175,,,
,483.49195,,,
,484.2397,,,
,484.571325,,,
,484.636125,,,
,484.673625,,,
,484.7572,,,
,484.82,,,
,484.9155,,,
,484.95065,,,
,485.02345,,,
,485.089025,,,
,485.13825,,,
,485.267925,,,
,485.3026,,,
,485.412975,,,
,485.50675,,,
,485.653475,,,
,485.960425,,,
,486.131525,,,
,486.1707,,,
,486.2808,,,
,486.33045,,,
,486.394525,,,
,486.439375,,,
,486.5354,,,
,486.5939,,,
,486.747875,,,
,486.94155,,,
,487.181675,,,
,487.6447,,,
,487.933375,,,
,488.369,,,
,488.95,,,
,489.082875,,,
,489.144575,,,
,489.2128,,,
,489.282725,,,
,489.343375,,,
,489.4124,,,
,489.490025,,,
,489.977775,,,
,490.197625,,,
,490.240175,,,
,490.26945,,,
,490.295875,,,
,490.32105,,,
,490.4337,,,
,490.547475,,,
,490.5592,,,
,490.602,,,
,490.818225,,,
,490.8967,,,
,490.9737,,,
,491.00235,,,
,491.06415,,,
,491.12065,,,
,491.18695,,,
,491.25615,,,
,491.27685,,,
,491.3474,,,
,491.46485,,,
,491.562625,,,
,491.6388,,,
,491.728325,,,
,491.839425,,,
,491.9598,,,
,492.0629,,,
,492.191825,,,
,492.72385,,,
,492.869875,,,
,492.97455,,,
,494.142425,,,
,494.46065,,,
,494.5465,,,
,494.6012,,,
,494.6751,,,
,494.744975,,,
,494.7972,,,
,494.863675,,,
,494.96885,,,
,495.064925,,,
,495.32915,,,
,495.522125,,,
,495.79935,,,
,496.054725,,,
,496.297175,,,
,496.960175,,,
,497.29375,,,
,498.02065,,,
,498.330325,,,
,498.473675,,,
,498.582425,,,
,498.77935,,,
,499.004575,,,
,499.090725,,,
,499.20365,,,
,499.274975,,,
,499.36515,,,
,499.510825,,,
,499.606325,,,
,499.71155,,,
,499.9187,,,
