SPK_SPKC03a,SPK_SPKC10a,SPK_SPKC12a,SPK_SPKC13a
26.234075,23.437675,31.575025,16.467725
26.299325,23.458925,31.649425,16.4939
26.4428,23.4815,31.682225,16.512525
26.4545,23.502675,31.717625,16.576025
26.54025,23.517175,31.83245,16.6755
26.629825,23.535525,31.843275,16.696425
26.761275,23.55765,31.90405,16.713025
26.842975,23.5817,32.006725,16.7228
26.869575,23.620525,32.0702,16.734025
26.895725,23.640825,32.110775,16.77655
26.898675,23.653775,32.2711,16.7901
27.0559,23.67875,32.32165,16.824425
27.0804,23.698375,32.3831,16.85655
27.193175,23.721675,32.456375,16.876075
27.259975,23.76675,32.599975,16.89155
27.440425,23.7996,32.63695,16.9006
27.553275,23.824175,32.71315,16.9171
27.577575,23.849775,32.778675,16.9324
27.584125,23.8698,32.90645,16.9464
27.893175,23.89215,33.082075,16.95455
27.92785,23.903975,33.182575,16.965425
27.930175,23.94645,33.275075,17.007
27.936025,23.969075,33.477975,17.042975
27.955125,24.022975,33.605675,17.072625
28.016275,24.06215,33.673175,17.076225
28.154275,24.1189,33.721675,17.086575
28.16565,24.12645,33.761425,17.1469
28.2378,24.13795,33.823,17.31925
28.30885,24.15425,33.88845,17.389
28.3139,24.167725,33.9434,17.4207
28.448225,24.184425,34.294225,17.459225
28.500625,24.201425,34.345425,17.4995
28.625,24.217975,34.392575,17.59145
28.698725,24.24135,34.44545,17.636925
28.7669,24.258725,34.503925,17.657075
28.806225,24.283575,34.5547,17.6818
28.937275,24.30915,34.624275,17.715025
28.969325,24.358,34.735775,17.76445
29.100025,24.413325,34.908625,17.792175
29.1608,24.43835,34.997125,17.8158
29.262275,24.471925,35.266325,17.8448
29.334975,24.575325,35.2888,17.89345
29.444025,24.5861,35.529675,17.914075
29.4896,24.593225,35.5905,17.93175
29.57985,24.605175,35.6623,17.937525
29.597325,24.616,35.6878,17.957475
29.679125,24.642675,35.731475,18.055775
29.702875,24.6629,35.79815,18.07615
29.761,24.680475,35.823075,18.120425
29.8013,24.69905,35.877175,18.201
29.9615,24.724075,35.964375,18.22035
29.99815,24.74025,36.109025,18.23145
30.051725,24.762525,36.184025,18.271625
30.07745,24.795,36.25975,18.348975
30.1453,24.814525,36.308775,18.3624
30.489025,24.845725,36.356625,18.3942
30.515125,24.879375,36.39675,18.44295
30.85585,24.9123,36.433075,18.479325
30.8791,24.93285,36.4435,18.5286
30.887625,24.95135,36.474625,18.559475
30.89675,24.968475,36.52495,18.5842
30.90775,24.984175,36.560275,18.603925
30.968325,25.002075,36.6272,18.607
30.979625,25.035575,36.650875,18.63755
31.144225,25.057525,36.666025,18.699275
31.379975,25.083025,36.896125,18.736725
31.451625,25.100925,37.024925,18.767475
31.457575,25.11305,37.077525,18.805075
31.459675,25.151575,37.221675,18.8376
31.53825,25.162625,37.290625,18.870175
31.555375,25.17615,37.34325,18.95925
31.765,25.2155,37.5577,19.017425
31.86105,25.224925,37.6171,19.054425
32.0335,25.246075,37.722625,19.237975
32.0471,25.264325,37.83835,19.288125
32.098675,25.291975,38.002525,19.325925
32.18955,25.308925,38.2222,19.3471
32.24405,25.33515,38.3973,19.389175
32.37,25.342775,38.4415,19.4132
32.3878,25.374675,38.5241,19.447575
32.436575,25.381825,38.5599,19.490925
