SPK_SPKC05a,SPK_SPKC08a,SPK_SPKC11a
0.934225,1.376725,0.0127
4.455225,2.18545,0.033225
4.78405,4.970075,0.048975
5.10515,5.446475,0.0946
6.021275,8.062075,0.103225
7.5491,9.827275,0.116125
7.833125,10.0367,0.129525
8.340625,11.9013,0.1541
8.4655,13.0465,0.18725
8.673575,13.168325,0.20295
9.166075,14.4994,0.2167
9.37555,16.7003,0.22725
9.503125,17.55465,0.255425
9.59425,17.664125,0.279725
9.891,18.105725,0.2885
10.951975,19.231475,0.31115
10.997,19.7522,0.324375
11.808875,20.032575,0.336325
12.046775,21.909175,0.3517
12.619975,22.446025,0.377025
14.6077,23.5366,0.405325
15.802475,24.84275,0.4203
15.985675,24.958175,0.435275
17.565125,28.6691,0.443675
18.644075,31.47065,0.452725
18.997975,31.669825,0.45945
19.742025,32.208725,0.47195
21.5766,32.871475,0.48265
21.784625,33.313875,0.493175
22.031,33.58185,0.503475
22.533575,34.871325,0.525175
23.516025,35.955475,0.56815
23.858825,36.059225,0.585975
25.00905,36.26935,0.600925
25.855925,36.518675,0.626375
26.45845,36.67475,0.641525
28.068375,38.84655,0.6637
28.945925,38.8832,0.69035
29.145525,39.818225,0.709675
29.761975,41.904125,0.7286
30.3059,43.7972,0.76855
30.583925,45.34415,0.82585
30.695525,45.680075,0.8428
30.74515,46.0923,0.870375
31.021975,46.121625,0.8853
31.91195,46.9514,0.9146
32.678925,48.431225,0.93255
33.471875,50.2457,0.943275
33.894175,51.183625,0.972925
34.297,51.7834,0.98865
34.62965,53.305175,1.0088
35.98005,54.528875,1.036825
36.375975,55.67995,1.066325
36.439525,56.166025,1.104125
36.463475,57.181825,1.125
37.039775,59.6685,1.1474
37.901825,61.512225,1.157225
38.280025,63.84875,1.1861
38.5298,68.060075,1.2146
39.115525,68.918225,1.22955
39.791775,70.404125,1.249025
40.536975,70.63285,1.273125
40.584075,71.795275,1.28585
41.6455,71.918325,1.29775
42.1046,72.16025,1.304725
43.40625,72.749675,1.315375
43.865725,73.58615,1.325025
44.1057,74.239375,1.334475
44.32175,74.49065,1.348675
45.567275,74.8019,1.382625
45.7463,74.92905,1.39675
46.1673,75.463375,1.407175
46.211575,76.791875,1.418075
47.11675,76.976725,1.421925
48.7148,77.284325,1.452825
49.277025,79.491575,1.5013
49.834275,80.058125,1.522175
52.075425,80.68895,1.5319
52.1338,83.0642,1.544625
53.167425,83.8039,1.589625
53.3055,83.90585,1.5997
53.5357,84.16415,1.620525
53.724325,84.45325,1.630925
53.8651,84.9941,1.656175
53.922425,85.090575,1.672475
54.161425,86.022525,1.685975
55.684975,86.07545,1.719775
56.929825,86.4663,1.743625
60.25235,88.22115,1.76895
60.815975,88.3767,1.786775
60.908025,89.270525,1.800875
61.684075,89.885225,1.807275
61.7937,90.422225,1.81125
62.74905,91.09245,1.827675
62.759575,91.321,1.837575
64.38745,92.3293,1.850325
67.32885,93.054475,1.8648
69.2746,93.771225,1.879325
69.5646,93.910325,1.896225
70.804,95.1017,1.91875
74.5466,95.8612,1.943125
75.682975,96.071325,1.960725
76.587175,96.804,1.9766
77.0103,96.906825,1.994925
77.226575,96.946825,2.022675
77.2904,97.29605,2.052725
79.55905,97.6729,2.06625
81.26175,98.218325,2.080975
82.458025,99.87415,2.096175
86.94735,101.61905,2.111225
89.0311,101.680125,2.122325
89.067175,101.9881,2.139225
89.072275,102.04245,2.1751
90.114375,102.41705,2.189125
90.719325,102.81005,2.21175
93.96905,102.850775,2.238525
94.035175,102.88675,2.27045
94.22585,103.04495,2.284325
95.7091,103.086725,2.314175
96.192,103.163525,2.343275
96.2931,104.384175,2.368525
97.003525,104.421075,2.434575
97.031,104.928175,2.45345
97.3736,105.8459,2.472975
98.3716,106.49095,2.4881
98.389175,106.892,2.502625
98.447025,107.054375,2.518125
99.74195,107.983,2.540425
99.749125,108.137825,2.55485
100.2556,108.28215,2.573825
100.471625,109.12925,2.587725
100.886,109.1692,2.607625
101.8472,109.27955,2.659425
101.89555,109.51645,2.679875
105.640875,109.6224,2.6879
108.67825,110.255025,2.715275
108.988,111.046325,2.73025
109.196925,111.15265,2.747975
109.394425,112.691225,2.763075
109.801375,113.0136,2.775725
112.935575,113.516225,2.78455
113.543725,114.27795,2.8193
113.864625,114.97875,2.83105
113.994275,115.0113,2.84425
114.143475,115.1621,2.858375
115.15555,115.44365,2.871325
115.991525,115.589125,2.883475
116.220275,115.7982,2.9067
117.9537,115.871075,2.91915
118.56365,116.55765,2.936575
118.842675,117.31555,2.954025
118.994875,117.54915,2.9742
119.1107,119.577625,2.9937
119.30485,120.067525,3.014525
124.373175,120.20285,3.03545
124.624325,120.658675,3.052475
126.0912,120.804725,3.0714
127.6896,121.1624,3.0898
128.2612,121.605225,3.11235
