SPK_SPKC02a,SPK_SPKC06a,SPK_SPKC12a,SPK_SPKC13b
,4280.6768,4126.0989,4129.395125
,4281.27595,4126.121675,4129.42345
,4281.440225,4126.187575,4129.44175
,4281.549775,4126.2207,4129.45455
,4281.699225,4126.33775,4129.49675
,4281.759075,4126.4818,4129.615325
,4282.0893,4126.5311,4129.64455
,4282.410875,4126.7364,4129.666575
,4282.546925,4126.8778,4129.69595
,4282.7919,4126.960025,4129.7279
,4282.967175,4127.065025,4129.765875
,4283.227425,4127.168475,4129.778625
,4283.621475,4127.19985,4129.817975
,4284.23545,4127.2897,4129.90715
,4284.738775,4127.501825,4129.931225
,4284.80795,4127.544375,4130.014125
,4284.965525,4127.5674,4130.048225
,4285.056525,4127.597,4130.0641
,4285.0998,4127.6343,4130.12705
,4285.21765,4127.6623,4130.1875
,4285.33365,4127.7132,4130.3067
,4285.47715,4127.741325,4130.35035
,4285.69755,4127.839325,4130.386075
,4285.804325,4127.94595,4130.42745
,4285.824825,4128.14745,4130.478775
,4286.025225,4128.1913,4130.4987
,4286.23875,4128.50905,4130.602225
,4286.819825,4128.599325,4130.656825
,4286.9369,4128.636,4130.744325
,4287.20585,4128.68255,4130.79815
,4287.783325,4128.71945,4130.834275
,4287.8725,4128.77505,4130.925625
,4288.024375,4128.79935,4130.9546
,4288.123825,4128.834775,4130.99275
,4288.131175,4128.87585,4131.106975
,4288.342825,4128.8984,4131.151025
,4288.385175,4128.93965,4131.225225
,4288.40935,4128.990075,4131.2716
,4288.7329,4129.032425,4131.303975
,4288.949575,4129.055525,4131.385225
,4288.98255,4129.094375,4131.3962
,4289.00475,4129.140175,4131.5385
,4289.01165,4129.1562,4131.560975
,4289.053625,4129.172075,4131.625225
,4289.0689,4129.193125,4131.667825
,4289.08685,4129.20805,4131.7322
,4289.203925,4129.239875,4131.7765
,4289.419225,4129.285325,4131.8025
,4289.45145,4129.311075,4131.83715
,4289.571775,4129.32605,4131.8678
,4289.880875,4129.3702,4131.9071
,4289.996025,4129.395075,4132.03265
,4290.0669,4129.423425,4132.093825
,4290.509,4129.44175,4132.124575
,4290.580025,4129.4545,4132.145475
,4290.8854,4129.47985,4132.25325
,4291.173475,4129.4967,4132.3517
,4291.248,4129.543825,4132.381125
,4291.275225,4129.615275,4132.41575
,4291.810225,4129.6445,4132.4427
,4291.8349,4129.66655,4132.4768
,4291.9333,4129.6959,4132.546525
,4292.122625,4129.727875,4132.570025
,4292.3526,4129.7658,4132.590275
,4292.463275,4129.778525,4132.622475
,4292.56055,4129.8179,4132.69025
,4292.5831,4129.90705,4132.704875
,4292.61335,4129.931175,4132.732125
,4292.709325,4129.95085,4132.77065
,4292.8408,4130.014075,4132.802075
,4293.081325,4130.063975,4132.8248
,4293.11445,4130.127,4132.861475
,4293.88775,4130.187425,4132.892525
,4294.034325,4130.263725,4132.932825
,4294.280275,4130.306625,4132.95345
,4294.3666,4130.3503,4133.01645
,4294.399825,4130.386,4133.069425
,4294.913525,4130.4274,4133.14355
,4294.99235,4130.453775,4133.2394
,4295.0252,4130.4787,4133.28235
,4295.3569,4130.49865,4133.301575
,4295.51835,4130.541025,4133.3548
,4296.68655,4130.602175,4133.379625
,4296.955875,4130.656725,4133.396575
,4297.236925,4130.693825,4133.410075
,4297.290975,4130.74425,4133.41775
,4298.7622,4130.7981,4133.448175
,4299.706225,4130.834225,4133.475325
,,4130.925575,4133.484625
,,4130.954525,4133.532725
,,4130.99265,4133.59085
,,4131.106975,4133.6295
,,4131.150975,4133.674925
,,4131.225225,4133.79935
,,4131.2715,4133.819025
,,4131.303925,4133.857675
,,4131.385125,4133.87705
,,4131.4453,4133.987775
,,4131.538475,4134.00395
,,4131.560925,4134.05195
,,4131.625175,4134.073175
,,4131.667725,4134.109575
,,4131.7121,4134.1261
,,4131.73215,4134.1704
,,4131.80245,4134.26175
,,4131.8371,4134.3881
,,4131.867775,4134.4081
,,4131.90705,4134.4294
,,4131.95905,4134.508325
,,4132.032575,4134.5728
,,4132.093775,4134.6375
,,4132.124525,4134.72315
,,4132.14545,4134.895625
,,4132.2042,4134.9898
,,4132.22605,4135.035
,,4132.2532,4135.084
,,4132.351625,4135.149
,,4132.3811,4135.1915
,,4132.4157,4135.2178
,,4132.442625,4135.259925
,,4132.476725,4135.33225
,,4132.5201,4135.3479
,,4132.546475,4135.3927
,,4132.569925,4135.411425
